Plate, 3
Well, 1
Count, 212
CHARM Settings 1:		PEO1_300.charm

Type 1 Histograms
Density (OD), Range, frequency
0.004, 0.000 to 0.008, 0
0.012, 0.008 to 0.017, 0
0.021, 0.017 to 0.025, 0
0.029, 0.025 to 0.033, 0
0.037, 0.033 to 0.041, 0
0.046, 0.041 to 0.050, 0
0.054, 0.050 to 0.058, 0
0.062, 0.058 to 0.066, 0
0.070, 0.066 to 0.075, 0
0.079, 0.075 to 0.083, 0
0.087, 0.083 to 0.091, 0
0.095, 0.091 to 0.099, 3
0.104, 0.099 to 0.108, 18
0.112, 0.108 to 0.116, 28
0.120, 0.116 to 0.124, 24
0.128, 0.124 to 0.132, 27
0.137, 0.132 to 0.141, 16
0.145, 0.141 to 0.149, 22
0.153, 0.149 to 0.157, 12
0.161, 0.157 to 0.166, 9
0.170, 0.166 to 0.174, 6
0.178, 0.174 to 0.182, 7
0.186, 0.182 to 0.190, 8
0.195, 0.190 to 0.199, 5
0.203, 0.199 to 0.207, 6
0.211, 0.207 to 0.215, 5
0.219, 0.215 to 0.224, 3
0.228, 0.224 to 0.232, 3
0.236, 0.232 to 0.240, 1
0.244, 0.240 to 0.248, 0
0.253, 0.248 to 0.257, 2
0.261, 0.257 to 0.265, 1
0.269, 0.265 to 0.273, 0
0.277, 0.273 to 0.282, 1
0.286, 0.282 to 0.290, 2
0.294, 0.290 to 0.298, 0
0.302, 0.298 to 0.306, 0
0.311, 0.306 to 0.315, 0
0.319, 0.315 to 0.323, 1
0.327, 0.323 to 0.331, 0
0.335, 0.331 to 0.339, 0
0.344, 0.339 to 0.348, 0
0.352, 0.348 to 0.356, 0
0.360, 0.356 to 0.364, 1
0.368, 0.364 to 0.373, 0
0.377, 0.373 to 0.381, 0
0.385, 0.381 to 0.389, 0
0.393, 0.389 to 0.397, 0
0.402, 0.397 to 0.406, 0
0.410, 0.406 to 0.414, 1


Plate, 3
Well, 2
Count, 117
CHARM Settings 1:		PEO1_300.charm

Type 1 Histograms
Density (OD), Range, frequency
0.003, 0.000 to 0.005, 0
0.008, 0.005 to 0.011, 0
0.014, 0.011 to 0.016, 0
0.019, 0.016 to 0.022, 0
0.024, 0.022 to 0.027, 0
0.030, 0.027 to 0.033, 0
0.035, 0.033 to 0.038, 0
0.041, 0.038 to 0.043, 0
0.046, 0.043 to 0.049, 0
0.052, 0.049 to 0.054, 0
0.057, 0.054 to 0.060, 0
0.062, 0.060 to 0.065, 0
0.068, 0.065 to 0.071, 0
0.073, 0.071 to 0.076, 0
0.079, 0.076 to 0.081, 0
0.084, 0.081 to 0.087, 2
0.090, 0.087 to 0.092, 4
0.095, 0.092 to 0.098, 8
0.100, 0.098 to 0.103, 15
0.106, 0.103 to 0.109, 10
0.111, 0.109 to 0.114, 9
0.117, 0.114 to 0.119, 18
0.122, 0.119 to 0.125, 11
0.128, 0.125 to 0.130, 7
0.133, 0.130 to 0.136, 11
0.138, 0.136 to 0.141, 5
0.144, 0.141 to 0.147, 1
0.149, 0.147 to 0.152, 1
0.155, 0.152 to 0.157, 3
0.160, 0.157 to 0.163, 2
0.166, 0.163 to 0.168, 2
0.171, 0.168 to 0.174, 2
0.176, 0.174 to 0.179, 0
0.182, 0.179 to 0.185, 0
0.187, 0.185 to 0.190, 1
0.193, 0.190 to 0.195, 0
0.198, 0.195 to 0.201, 1
0.204, 0.201 to 0.206, 0
0.209, 0.206 to 0.212, 0
0.214, 0.212 to 0.217, 0
0.220, 0.217 to 0.223, 2
0.225, 0.223 to 0.228, 0
0.231, 0.228 to 0.233, 0
0.236, 0.233 to 0.239, 1
0.242, 0.239 to 0.244, 0
0.247, 0.244 to 0.250, 0
0.252, 0.250 to 0.255, 0
0.258, 0.255 to 0.261, 0
0.263, 0.261 to 0.266, 0
0.269, 0.266 to 0.271, 1


Plate, 3
Well, 3
Count, 98
CHARM Settings 1:		PEO1_300.charm

Type 1 Histograms
Density (OD), Range, frequency
0.003, 0.000 to 0.005, 0
0.008, 0.005 to 0.011, 0
0.013, 0.011 to 0.016, 0
0.019, 0.016 to 0.021, 0
0.024, 0.021 to 0.027, 0
0.029, 0.027 to 0.032, 0
0.034, 0.032 to 0.037, 0
0.040, 0.037 to 0.042, 0
0.045, 0.042 to 0.048, 0
0.050, 0.048 to 0.053, 0
0.056, 0.053 to 0.058, 0
0.061, 0.058 to 0.064, 1
0.066, 0.064 to 0.069, 1
0.072, 0.069 to 0.074, 2
0.077, 0.074 to 0.080, 2
0.082, 0.080 to 0.085, 6
0.087, 0.085 to 0.090, 21
0.093, 0.090 to 0.095, 7
0.098, 0.095 to 0.101, 6
0.103, 0.101 to 0.106, 9
0.109, 0.106 to 0.111, 6
0.114, 0.111 to 0.117, 5
0.119, 0.117 to 0.122, 2
0.125, 0.122 to 0.127, 1
0.130, 0.127 to 0.133, 2
0.135, 0.133 to 0.138, 4
0.140, 0.138 to 0.143, 4
0.146, 0.143 to 0.148, 1
0.151, 0.148 to 0.154, 2
0.156, 0.154 to 0.159, 0
0.162, 0.159 to 0.164, 0
0.167, 0.164 to 0.170, 1
0.172, 0.170 to 0.175, 1
0.178, 0.175 to 0.180, 0
0.183, 0.180 to 0.186, 0
0.188, 0.186 to 0.191, 1
0.193, 0.191 to 0.196, 0
0.199, 0.196 to 0.201, 1
0.204, 0.201 to 0.207, 0
0.209, 0.207 to 0.212, 0
0.215, 0.212 to 0.217, 2
0.220, 0.217 to 0.223, 0
0.225, 0.223 to 0.228, 2
0.231, 0.228 to 0.233, 2
0.236, 0.233 to 0.239, 2
0.241, 0.239 to 0.244, 0
0.246, 0.244 to 0.249, 1
0.252, 0.249 to 0.254, 0
0.257, 0.254 to 0.260, 1
0.262, 0.260 to 0.265, 2


Plate, 3
Well, 4
Count, 29
CHARM Settings 1:		PEO1_300.charm

Type 1 Histograms
Density (OD), Range, frequency
0.005, 0.000 to 0.009, 0
0.014, 0.009 to 0.018, 0
0.023, 0.018 to 0.027, 0
0.032, 0.027 to 0.037, 0
0.041, 0.037 to 0.046, 0
0.050, 0.046 to 0.055, 0
0.059, 0.055 to 0.064, 0
0.069, 0.064 to 0.073, 0
0.078, 0.073 to 0.082, 0
0.087, 0.082 to 0.091, 0
0.096, 0.091 to 0.101, 2
0.105, 0.101 to 0.110, 3
0.114, 0.110 to 0.119, 3
0.123, 0.119 to 0.128, 4
0.133, 0.128 to 0.137, 1
0.142, 0.137 to 0.146, 2
0.151, 0.146 to 0.155, 0
0.160, 0.155 to 0.165, 0
0.169, 0.165 to 0.174, 0
0.178, 0.174 to 0.183, 0
0.187, 0.183 to 0.192, 0
0.197, 0.192 to 0.201, 0
0.206, 0.201 to 0.210, 0
0.215, 0.210 to 0.219, 1
0.224, 0.219 to 0.229, 0
0.233, 0.229 to 0.238, 0
0.242, 0.238 to 0.247, 0
0.251, 0.247 to 0.256, 1
0.261, 0.256 to 0.265, 0
0.270, 0.265 to 0.274, 3
0.279, 0.274 to 0.283, 1
0.288, 0.283 to 0.293, 2
0.297, 0.293 to 0.302, 0
0.306, 0.302 to 0.311, 0
0.315, 0.311 to 0.320, 1
0.325, 0.320 to 0.329, 1
0.334, 0.329 to 0.338, 0
0.343, 0.338 to 0.347, 0
0.352, 0.347 to 0.357, 1
0.361, 0.357 to 0.366, 0
0.370, 0.366 to 0.375, 1
0.379, 0.375 to 0.384, 0
0.389, 0.384 to 0.393, 1
0.398, 0.393 to 0.402, 0
0.407, 0.402 to 0.411, 0
0.416, 0.411 to 0.421, 0
0.425, 0.421 to 0.430, 0
0.434, 0.430 to 0.439, 0
0.443, 0.439 to 0.448, 0
0.453, 0.448 to 0.457, 1


Plate, 3
Well, 5
Count, 56
CHARM Settings 1:		PEO1_300.charm

Type 1 Histograms
Density (OD), Range, frequency
0.003, 0.000 to 0.007, 0
0.010, 0.007 to 0.013, 0
0.017, 0.013 to 0.020, 0
0.023, 0.020 to 0.026, 0
0.030, 0.026 to 0.033, 0
0.036, 0.033 to 0.040, 0
0.043, 0.040 to 0.046, 0
0.050, 0.046 to 0.053, 0
0.056, 0.053 to 0.059, 0
0.063, 0.059 to 0.066, 0
0.069, 0.066 to 0.073, 0
0.076, 0.073 to 0.079, 0
0.083, 0.079 to 0.086, 0
0.089, 0.086 to 0.092, 1
0.096, 0.092 to 0.099, 7
0.102, 0.099 to 0.106, 5
0.109, 0.106 to 0.112, 4
0.116, 0.112 to 0.119, 6
0.122, 0.119 to 0.126, 5
0.129, 0.126 to 0.132, 0
0.135, 0.132 to 0.139, 2
0.142, 0.139 to 0.145, 4
0.149, 0.145 to 0.152, 3
0.155, 0.152 to 0.159, 3
0.162, 0.159 to 0.165, 1
0.168, 0.165 to 0.172, 1
0.175, 0.172 to 0.178, 1
0.182, 0.178 to 0.185, 2
0.188, 0.185 to 0.192, 1
0.195, 0.192 to 0.198, 1
0.201, 0.198 to 0.205, 0
0.208, 0.205 to 0.211, 0
0.215, 0.211 to 0.218, 2
0.221, 0.218 to 0.225, 1
0.228, 0.225 to 0.231, 0
0.234, 0.231 to 0.238, 1
0.241, 0.238 to 0.244, 2
0.248, 0.244 to 0.251, 0
0.254, 0.251 to 0.258, 0
0.261, 0.258 to 0.264, 1
0.268, 0.264 to 0.271, 1
0.274, 0.271 to 0.277, 0
0.281, 0.277 to 0.284, 0
0.287, 0.284 to 0.291, 0
0.294, 0.291 to 0.297, 0
0.301, 0.297 to 0.304, 0
0.307, 0.304 to 0.310, 0
0.314, 0.310 to 0.317, 0
0.320, 0.317 to 0.324, 0
0.327, 0.324 to 0.330, 1


Plate, 3
Well, 6
Count, 64
CHARM Settings 1:		PEO1_300.charm

Type 1 Histograms
Density (OD), Range, frequency
0.003, 0.000 to 0.006, 0
0.008, 0.006 to 0.011, 0
0.014, 0.011 to 0.017, 0
0.020, 0.017 to 0.023, 0
0.025, 0.023 to 0.028, 0
0.031, 0.028 to 0.034, 0
0.037, 0.034 to 0.039, 0
0.042, 0.039 to 0.045, 0
0.048, 0.045 to 0.051, 0
0.054, 0.051 to 0.056, 0
0.059, 0.056 to 0.062, 0
0.065, 0.062 to 0.068, 1
0.070, 0.068 to 0.073, 1
0.076, 0.073 to 0.079, 1
0.082, 0.079 to 0.084, 5
0.087, 0.084 to 0.090, 9
0.093, 0.090 to 0.096, 6
0.099, 0.096 to 0.101, 4
0.104, 0.101 to 0.107, 4
0.110, 0.107 to 0.113, 3
0.115, 0.113 to 0.118, 0
0.121, 0.118 to 0.124, 3
0.127, 0.124 to 0.130, 1
0.132, 0.130 to 0.135, 1
0.138, 0.135 to 0.141, 1
0.144, 0.141 to 0.146, 0
0.149, 0.146 to 0.152, 1
0.155, 0.152 to 0.158, 1
0.161, 0.158 to 0.163, 1
0.166, 0.163 to 0.169, 2
0.172, 0.169 to 0.175, 0
0.177, 0.175 to 0.180, 1
0.183, 0.180 to 0.186, 2
0.189, 0.186 to 0.191, 1
0.194, 0.191 to 0.197, 1
0.200, 0.197 to 0.203, 2
0.206, 0.203 to 0.208, 1
0.211, 0.208 to 0.214, 2
0.217, 0.214 to 0.220, 0
0.222, 0.220 to 0.225, 2
0.228, 0.225 to 0.231, 1
0.234, 0.231 to 0.237, 0
0.239, 0.237 to 0.242, 1
0.245, 0.242 to 0.248, 0
0.251, 0.248 to 0.253, 1
0.256, 0.253 to 0.259, 1
0.262, 0.259 to 0.265, 0
0.268, 0.265 to 0.270, 0
0.273, 0.270 to 0.276, 2
0.279, 0.276 to 0.282, 1




ADDITIONAL INFO
Read-date:	07-02-2020
Read-time:	16:44:00
Plate type:	6-Well
Resolution settings:	300 dpi
Mask Settings File:	Tao_PEO1.mask
Image file: C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_15-56\Plate3\Plate3.ics


