Plate, 3
Well, 5
Count, 56

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
532.593, 222782.763, 0.168, 37463.037, 79101765.711, 3635.741, 5842.000, 19896.667
370.836, 108007.169, 0.159, 17221.865, 26701931.287, 682.604, 25654.000, 30564.667
431.181, 146018.608, 0.139, 20331.859, 41973589.183, 1314.380, 16594.667, 3979.333
399.557, 125385.330, 0.175, 21887.411, 33399032.948, 616.383, 32596.667, 16764.000
380.540, 113733.823, 0.265, 30101.136, 28853483.801, 883.946, 17102.667, 35306.000
300.712, 71021.759, 0.330, 23455.924, 14238063.773, 677.333, 18880.667, 35390.667
347.135, 94642.567, 0.190, 17948.160, 21902493.848, 6966.374, 12530.667, 17949.333
339.343, 90441.709, 0.244, 22045.008, 20460532.840, 677.333, 18203.333, 35390.667
402.157, 127022.840, 0.124, 15711.655, 34055442.543, 3218.447, 30734.000, 19388.667
356.550, 99846.042, 0.133, 13291.306, 23733406.795, 2372.178, 29633.333, 11091.333
231.542, 42106.363, 0.120, 5041.587, 6499581.434, 5091.980, 20912.667, 24045.333
347.606, 94899.487, 0.120, 11349.229, 21991740.274, 2677.395, 5249.333, 26585.333
355.437, 99223.585, 0.112, 11129.132, 23511815.996, 4582.962, 9567.333, 4656.667
360.703, 102185.333, 0.117, 11968.932, 24572347.492, 2726.477, 2624.667, 18203.333
327.297, 84134.518, 0.111, 9297.045, 18357989.435, 616.383, 32427.333, 16171.333
387.364, 117849.551, 0.104, 12289.889, 30433766.252, 567.961, 26246.667, 30903.333
507.725, 202463.629, 0.139, 28100.936, 68530567.079, 883.946, 17356.667, 34459.333
352.508, 97594.891, 0.116, 11349.651, 22935299.991, 2540.000, 8636.000, 9144.000
349.174, 95757.880, 0.117, 11237.650, 22290796.335, 1446.785, 9144.000, 26924.000
314.629, 77747.851, 0.114, 8885.344, 16307838.176, 2540.000, 6096.000, 9144.000
453.737, 161695.949, 0.155, 25137.452, 48911672.073, 1378.273, 6434.667, 30141.333
223.867, 39361.483, 0.119, 4693.315, 5874500.904, 598.684, 7450.667, 12022.667
467.803, 171876.220, 0.098, 16854.577, 53602801.693, 567.961, 26754.667, 31157.333
346.522, 94308.838, 0.108, 10175.454, 21786746.976, 5216.456, 22098.000, 3810.000
457.882, 164663.657, 0.233, 38334.163, 50264392.011, 850.889, 19727.333, 35306.000
332.480, 86820.252, 0.101, 8747.925, 19244000.648, 1317.104, 8720.667, 28363.333
217.621, 37195.693, 0.122, 4537.283, 5396383.125, 2694.742, 7112.000, 24638.000
416.805, 136444.230, 0.101, 13755.632, 37913734.398, 766.689, 16256.000, 2709.333
281.336, 62164.224, 0.103, 6398.735, 11659356.458, 5340.044, 25400.000, 19134.667
394.266, 122086.576, 0.097, 11800.233, 32089701.169, 3332.255, 29464.000, 14647.333
281.323, 62158.377, 0.106, 6558.342, 11657711.274, 4210.411, 12700.000, 8043.333
331.167, 86136.077, 0.196, 16894.083, 19016974.712, 698.179, 22013.333, 34967.333
910.824, 651566.753, 0.217, 141343.618, 395641804.792, 378.641, 10075.333, 33443.333
369.559, 107264.785, 0.240, 25739.480, 26427102.653, 378.641, 9736.667, 33274.000
583.309, 267231.598, 0.213, 56849.672, 103919132.814, 1396.358, 13970.000, 34882.667
877.645, 604960.854, 0.219, 132228.072, 353960426.365, 871.697, 8974.667, 32850.667
444.323, 155055.550, 0.097, 15044.278, 45929823.314, 598.684, 7535.333, 12615.333
207.458, 33802.721, 0.098, 3315.857, 4675104.224, 7572.817, 19473.333, 11430.000
215.473, 36464.869, 0.261, 9533.645, 5238124.135, 935.174, 12615.333, 34544.000
333.390, 87296.129, 0.099, 8637.280, 19402436.722, 766.689, 17018.000, 2624.667
286.956, 64672.548, 0.146, 9464.792, 12372109.713, 723.392, 11091.333, 33104.667
857.469, 577465.806, 0.183, 105676.556, 330105841.696, 698.179, 22690.667, 34798.000
425.939, 142490.236, 0.158, 22461.767, 40461451.365, 1378.273, 7366.000, 31157.333
426.325, 142748.596, 0.133, 19033.993, 40571546.858, 1060.870, 23198.667, 33866.667
302.091, 71674.650, 0.149, 10702.378, 14434846.705, 493.687, 10414.000, 32850.667
384.010, 115817.778, 0.145, 16820.182, 29650132.904, 349.090, 12530.667, 33612.667
482.320, 182709.430, 0.145, 26434.904, 58749644.851, 349.090, 12192.000, 33528.000
277.300, 60393.393, 0.150, 9066.271, 11164722.757, 493.687, 9990.667, 32596.667
265.640, 55421.485, 0.156, 8673.223, 9814790.618, 1070.958, 8636.000, 31834.667
444.640, 155277.179, 0.093, 14372.300, 46028333.291, 1317.104, 7789.333, 27432.000
289.556, 65849.736, 0.110, 7262.761, 12711443.090, 1023.031, 27178.000, 32088.667
320.227, 80538.900, 0.093, 7455.696, 17193818.573, 3212.874, 24638.000, 27516.667
539.293, 228422.741, 0.180, 41122.073, 82124513.124, 2726.477, 1016.000, 16002.000
457.564, 164434.435, 0.116, 19137.732, 50159471.932, 4283.832, 30818.667, 29802.667
308.119, 74563.718, 0.117, 8734.569, 15316344.767, 1338.698, 20912.667, 34205.333
387.054, 117660.833, 0.089, 10498.777, 30360692.731, 2372.178, 32004.000, 11176.000



ADDITIONAL INFO
Read-date:	07-02-2020
Read-time:	16:44:00
Plate type:	6-Well
Resolution settings:	300 dpi
CHARM Settings 1:		PEO1_300.charm
Mask Settings File:	Tao_PEO1.mask
Image file: C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_15-56\Plate3\Plate3.ics
