Plate, 4
Well, 3
Count, 151

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
1199.853, 1130696.906, 0.181, 205043.631, 904446965.658, 1992.817, 26585.333, 7704.667
1044.641, 857084.602, 0.187, 159893.200, 596896922.422, 718.420, 31834.667, 24892.000
980.332, 754808.088, 0.186, 140554.374, 493308522.281, 1188.353, 3217.333, 12954.000
671.979, 354651.476, 0.189, 66967.920, 158878985.529, 965.349, 22690.667, 27855.333
780.306, 478211.610, 0.165, 78963.464, 248767690.231, 1667.740, 25484.667, 16679.333
517.392, 210246.749, 0.203, 42621.613, 72519989.592, 1874.177, 22775.333, 24553.333
678.872, 361964.266, 0.169, 61028.938, 163818274.792, 2287.567, 8297.333, 22690.667
1203.007, 1136648.019, 0.168, 190434.122, 911596815.489, 239.473, 7789.333, 6604.000
773.104, 469425.030, 0.162, 76216.043, 241943057.594, 1030.014, 34459.333, 14562.667
853.916, 572690.945, 0.191, 109107.978, 326020023.840, 1545.022, 23791.333, 33358.667
1381.639, 1499267.860, 0.145, 216812.803, 1380964921.190, 900.019, 7027.333, 6096.000
740.503, 430669.043, 0.167, 71898.611, 212607844.197, 2279.720, 16086.667, 7874.000
572.093, 257052.955, 0.194, 49858.718, 98038735.758, 900.019, 17864.667, 19642.667
655.004, 336959.671, 0.178, 60098.647, 147139978.429, 1212.242, 34798.000, 15917.333
741.581, 431923.871, 0.166, 71648.570, 213537724.374, 2465.531, 20066.000, 7281.333
714.855, 401352.540, 0.160, 64055.615, 191272627.796, 2143.589, 12869.333, 22098.000
997.194, 780996.302, 0.185, 144148.678, 519203088.015, 2143.589, 17526.000, 1270.000
1426.095, 1597301.646, 0.146, 232916.080, 1518602844.093, 863.434, 4148.667, 26416.000
560.059, 246353.130, 0.185, 45542.113, 91981593.197, 1314.380, 5249.333, 22182.667
795.172, 496606.015, 0.164, 81653.575, 263258112.480, 598.684, 21759.333, 9906.000
1395.787, 1530129.653, 0.163, 250070.943, 1423823470.312, 239.473, 7620.000, 6773.333
790.036, 490211.182, 0.174, 85213.167, 258189526.406, 718.420, 31326.667, 25400.000
1340.049, 1410363.535, 0.284, 401020.943, 1259970585.083, 1281.239, 5757.333, 6265.333
847.982, 564758.936, 0.153, 86443.704, 319270261.191, 1030.014, 14901.333, 34374.667
568.427, 253769.798, 0.167, 42447.696, 96166475.916, 718.420, 7789.333, 10922.000
576.731, 261237.866, 0.177, 46298.704, 100442610.768, 757.282, 31496.000, 13970.000
753.280, 445659.208, 0.220, 98260.801, 223804145.700, 1077.631, 33358.667, 10498.667
658.317, 340376.619, 0.164, 55836.049, 149383757.597, 1554.273, 7874.000, 29718.000
819.330, 527238.918, 0.313, 165203.698, 287988396.975, 718.420, 20066.000, 846.667
731.480, 420237.032, 0.172, 72127.069, 204929877.791, 2207.837, 20828.000, 26670.000
376.574, 111375.729, 0.222, 24733.865, 27960803.090, 1870.348, 17949.333, 30818.667
460.642, 166654.538, 0.180, 29970.451, 51178731.177, 455.944, 11768.667, 8212.667
1026.131, 826981.325, 0.246, 203508.256, 565727583.231, 2468.436, 8297.333, 3979.333
543.076, 231639.099, 0.160, 37079.667, 83865164.177, 1232.765, 31580.667, 11514.667
499.887, 196261.181, 0.165, 32405.639, 65405671.873, 935.174, 22860.000, 3471.333
805.085, 509065.002, 0.300, 152805.916, 273227030.080, 1635.185, 17356.667, 35221.333
411.343, 132891.789, 0.184, 24387.202, 36442739.949, 1874.177, 23791.333, 14054.667
1030.875, 834645.321, 0.341, 284907.492, 573610040.608, 1778.000, 4064.000, 7958.667
540.895, 229782.293, 0.160, 36661.651, 82858799.678, 616.383, 28956.000, 11345.333
816.667, 523817.901, 0.179, 93540.258, 285190007.064, 798.744, 30395.333, 29125.333
682.928, 366302.671, 0.151, 55281.718, 166772304.016, 682.604, 22521.333, 5926.667
517.392, 210246.749, 0.164, 34503.424, 72519989.592, 2465.531, 5588.000, 13631.333
810.907, 516454.871, 0.156, 80544.097, 279198041.199, 850.889, 29548.667, 6434.667
921.246, 666562.822, 0.297, 197647.136, 409378877.745, 863.434, 13038.667, 1439.333
498.066, 194833.342, 0.156, 30308.836, 64693212.950, 1545.022, 31157.333, 15494.000
400.782, 126155.549, 0.207, 26087.078, 33707251.176, 1870.348, 17780.000, 28956.000
758.825, 452244.917, 0.165, 74456.343, 228783311.492, 189.320, 6011.333, 8043.333
659.508, 341609.691, 0.161, 54921.802, 150196244.532, 661.268, 32596.667, 21505.333
454.943, 162556.249, 0.166, 27015.770, 49302541.166, 780.588, 32004.000, 24130.000
442.175, 153559.866, 0.170, 26093.080, 45266861.681, 2394.735, 9567.333, 28024.667
1010.174, 801460.574, 0.148, 118532.409, 539743032.177, 661.268, 33020.000, 22013.333
626.416, 308187.844, 0.151, 46544.528, 128702522.304, 757.282, 3302.000, 11768.667
376.574, 111375.729, 0.183, 20404.034, 27960803.090, 616.383, 28786.667, 10752.667
373.841, 109764.724, 0.182, 19972.276, 27356339.592, 987.375, 32681.333, 15748.000
904.709, 642846.853, 0.139, 89066.942, 387726142.033, 610.540, 29718.000, 10160.000
818.205, 525791.974, 0.172, 90204.194, 286803685.999, 723.392, 24807.333, 2540.000
639.756, 321454.076, 0.153, 49152.411, 137101499.623, 567.961, 29464.000, 7281.333
502.766, 198527.941, 0.156, 31069.595, 66542062.597, 2883.643, 14986.000, 19812.000
630.863, 312578.750, 0.153, 47865.382, 131462829.179, 189.320, 5842.000, 7958.667
943.165, 698659.304, 0.141, 98239.798, 439300775.848, 1902.647, 1439.333, 17441.333
718.624, 405595.132, 0.165, 66783.090, 194313467.189, 682.604, 34798.000, 20912.667
731.106, 419807.838, 0.201, 84318.197, 204616011.340, 1188.353, 11514.667, 2370.667
1009.103, 799761.521, 0.124, 98996.771, 538027603.315, 508.000, 34120.667, 22436.667
529.593, 220279.543, 0.173, 38050.370, 77772319.205, 1545.022, 25230.667, 27347.333
792.391, 493138.805, 0.131, 64610.760, 260505902.778, 1289.604, 30818.667, 7366.000
472.557, 175387.347, 0.418, 73283.258, 55253677.447, 1270.000, 2878.667, 26416.000
351.216, 96880.775, 0.170, 16474.660, 22684029.818, 1712.277, 29633.333, 25654.000
640.459, 322160.275, 0.160, 51458.139, 137553542.963, 598.684, 21674.667, 9313.333
508.600, 203162.209, 0.161, 32714.705, 68885559.547, 661.268, 24638.000, 29548.667
749.363, 441036.501, 0.155, 68496.333, 220330998.155, 2118.359, 1524.000, 15324.667
387.440, 117895.735, 0.182, 21402.934, 30451657.804, 1023.031, 4148.667, 17864.667
821.105, 529526.578, 0.160, 84864.581, 289864776.605, 1030.014, 34290.000, 13546.667
659.445, 341543.791, 0.146, 49872.039, 150152785.012, 1100.667, 14224.000, 3725.333
534.118, 224059.754, 0.153, 34348.660, 79782856.903, 863.434, 29294.667, 22013.333
542.669, 231291.754, 0.155, 35858.815, 83676599.819, 682.604, 34205.333, 20574.000
646.781, 328551.961, 0.174, 57227.019, 141667390.818, 1635.185, 18880.667, 34628.667
1051.254, 867971.599, 0.207, 179304.656, 608305961.454, 718.420, 20574.000, 1354.667
1302.514, 1332461.491, 0.143, 190770.373, 1157033144.081, 987.375, 12700.000, 2455.333
870.340, 594932.923, 0.139, 82914.881, 345196040.221, 1019.522, 26754.667, 4402.667
512.161, 206016.621, 0.148, 30415.670, 70342401.482, 757.282, 28532.667, 8128.000
493.805, 191514.141, 0.160, 30596.722, 63047093.793, 915.810, 24130.000, 7958.667
1007.740, 797603.038, 0.128, 101979.496, 535850943.376, 1103.918, 32935.333, 25315.333
1182.762, 1098714.704, 0.145, 159455.811, 866345662.821, 455.944, 12192.000, 8382.000
961.921, 726722.570, 0.302, 219697.505, 466033110.427, 1289.604, 32004.000, 7874.000
540.895, 229782.293, 0.160, 36782.447, 82858799.678, 431.717, 6942.667, 24892.000
632.075, 313781.290, 0.320, 100466.603, 132222196.475, 863.434, 13885.333, 1270.000
381.351, 114219.334, 0.161, 18403.729, 29038437.026, 1780.015, 27008.667, 10837.333
669.155, 351676.401, 0.171, 60140.804, 156883994.649, 798.744, 29718.000, 29548.667
389.455, 119125.537, 0.163, 19382.761, 30929372.521, 757.282, 30818.667, 13631.333
565.885, 251505.072, 0.143, 36022.311, 94882020.069, 863.434, 29464.000, 22860.000
1108.125, 964422.255, 0.123, 118930.055, 712466806.577, 1077.631, 32596.667, 9736.667
425.397, 142127.568, 0.172, 24454.156, 40307075.155, 846.667, 35052.000, 17102.667
795.707, 497274.364, 0.147, 73222.164, 263789744.048, 2033.763, 22352.000, 12361.333
604.983, 287458.898, 0.134, 38567.178, 115938435.193, 1103.918, 24892.000, 3810.000
305.094, 73106.658, 0.338, 24708.827, 14869597.002, 1135.923, 27008.667, 3217.333
490.923, 189285.134, 0.200, 37871.975, 61949607.700, 965.349, 21251.333, 34544.000
584.162, 268013.030, 0.141, 37815.730, 104375282.049, 1270.000, 3048.000, 21844.000
659.445, 341543.791, 0.147, 50337.455, 150152785.012, 2279.720, 15240.000, 9990.667
506.959, 201852.998, 0.154, 31022.219, 68220768.475, 431.717, 6858.000, 24468.667
604.317, 286826.272, 0.133, 38046.783, 115555918.116, 1212.242, 27008.667, 5588.000
642.602, 324320.370, 0.160, 51731.853, 138939310.901, 1874.177, 24384.000, 12276.667
1136.786, 1014956.076, 0.131, 132941.511, 769191846.303, 508.000, 34120.667, 22944.667
1021.073, 818848.674, 0.121, 99309.555, 557402965.644, 833.870, 33866.667, 21336.000
369.554, 107261.671, 0.158, 16934.520, 26425951.662, 757.282, 3640.667, 11091.333
387.440, 117895.735, 0.172, 20221.129, 30451657.804, 1367.832, 28448.000, 29040.667
581.393, 265478.352, 0.197, 52322.098, 102898126.776, 780.588, 35221.333, 18711.333
525.955, 217263.972, 0.159, 34652.473, 76180772.629, 780.588, 35052.000, 17949.333
309.010, 74995.280, 0.171, 12789.024, 15449509.659, 3719.556, 19896.667, 15155.333
519.390, 211873.542, 0.158, 33526.846, 73363305.690, 2424.484, 12361.333, 33866.667
549.237, 236923.976, 0.138, 32809.827, 86751565.227, 935.174, 22944.667, 4402.667
485.977, 185490.252, 0.147, 27288.247, 60095981.998, 1974.749, 17780.000, 5418.667
369.431, 107190.654, 0.170, 18213.333, 26399711.606, 1030.014, 14732.000, 33358.667
242.559, 46208.741, 0.516, 23857.828, 7472226.101, 1902.647, 762.000, 19219.333
278.891, 61088.335, 0.172, 10535.109, 11357983.407, 1270.000, 23706.667, 27093.333
448.810, 158203.245, 0.142, 22410.847, 47335490.292, 1023.031, 3725.333, 18796.000
1025.094, 825310.346, 0.269, 222320.027, 564013805.534, 728.330, 35221.333, 20320.000
376.574, 111375.729, 0.165, 18398.489, 27960803.090, 2143.589, 12530.667, 24214.667
816.720, 523884.928, 0.129, 67526.414, 285244747.576, 1270.000, 2032.000, 22606.000
616.019, 298042.194, 0.168, 50083.494, 122399721.018, 1827.702, 5503.333, 11006.667
774.355, 470945.225, 0.116, 54773.481, 243119277.884, 1019.522, 25992.667, 3725.333
452.898, 161098.016, 0.142, 22913.453, 48640618.237, 990.998, 18796.000, 3725.333
523.956, 215615.629, 0.144, 30954.223, 75315463.875, 987.375, 13208.000, 3302.000
495.944, 193176.666, 0.148, 28606.395, 63869835.849, 1545.022, 22267.333, 33104.667
367.876, 106290.114, 0.165, 17582.938, 26067723.712, 1874.177, 20997.333, 23960.667
830.148, 541254.326, 0.275, 149067.311, 299547618.079, 965.349, 20489.333, 35136.667
493.442, 191232.714, 0.137, 26192.025, 62908174.791, 610.540, 30226.000, 9821.333
220.744, 38270.927, 0.164, 6267.933, 5632060.095, 1667.740, 27008.667, 16002.000
509.917, 204215.231, 0.136, 27750.239, 69421819.976, 987.375, 33528.000, 16256.000
547.457, 235391.028, 0.148, 34899.575, 85910977.034, 661.268, 24214.667, 29040.667
691.258, 375293.041, 0.208, 77912.454, 172949602.207, 1212.242, 2116.667, 12022.667
647.916, 329706.401, 0.143, 47058.831, 142414716.090, 900.019, 18542.000, 20235.333
355.437, 99223.585, 0.145, 14400.771, 23511815.996, 990.998, 17864.667, 3386.667
493.442, 191232.714, 0.150, 28765.368, 62908174.791, 863.434, 4995.333, 26585.333
444.344, 155070.246, 0.123, 19101.216, 45936352.965, 1197.367, 28871.333, 9313.333
347.902, 95061.227, 0.166, 15814.906, 22047985.822, 1780.015, 16510.000, 33612.667
685.601, 369174.955, 0.124, 45617.790, 168737707.973, 965.349, 23283.333, 28617.333
738.892, 428797.180, 0.143, 61431.379, 211223230.647, 1232.765, 32766.000, 11853.333
510.529, 204706.022, 0.127, 25919.851, 69672232.597, 1019.522, 8551.333, 11599.333
502.313, 198170.170, 0.139, 27566.994, 66362268.478, 1314.380, 4910.667, 23452.667
349.174, 95757.880, 0.158, 15083.458, 22290796.335, 1737.215, 31326.667, 20320.000
342.031, 91880.228, 0.142, 13083.490, 20950620.882, 915.810, 24638.000, 7196.667
466.805, 171143.456, 0.138, 23656.804, 53260378.527, 682.604, 22436.667, 6604.000
488.044, 187071.871, 0.145, 27152.576, 60866248.341, 3839.986, 13292.667, 28956.000
450.316, 159266.869, 0.126, 20018.448, 47813657.091, 718.420, 7281.333, 11430.000
337.260, 89334.439, 0.165, 14775.653, 20085940.620, 2143.589, 7281.333, 27008.667
1599.763, 2010023.337, 0.224, 449365.565, 2143707118.219, 1047.269, 3894.667, 27432.000
547.653, 235559.895, 0.127, 29838.496, 86003441.395, 567.961, 29210.000, 7789.333
575.475, 260101.852, 0.170, 44101.652, 99788149.151, 723.392, 24130.000, 2286.000
489.407, 188117.822, 0.152, 28566.622, 61377431.912, 1554.273, 7112.000, 31072.667
763.220, 457498.213, 0.165, 75715.131, 232781199.999, 1103.918, 33866.667, 24722.667
410.419, 132295.671, 0.155, 20559.954, 36197806.014, 2035.525, 28448.000, 14562.667



ADDITIONAL INFO
Read-date:	01-03-2020
Read-time:	17:07:16
Plate type:	6-Well
Resolution settings:	300 dpi
CHARM Settings 1:		unsaved settings
Mask Settings File:	Falcon 6 wells_mask.mask
Image file: C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_16-51\Plate4\Plate4.ics
