Plate, 1
Well, 1
Count, 213
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.005, 0.000 to 0.009, 0
0.014, 0.009 to 0.018, 0
0.023, 0.018 to 0.027, 0
0.032, 0.027 to 0.036, 0
0.041, 0.036 to 0.045, 0
0.050, 0.045 to 0.054, 0
0.059, 0.054 to 0.063, 0
0.068, 0.063 to 0.072, 0
0.077, 0.072 to 0.081, 0
0.086, 0.081 to 0.090, 0
0.095, 0.090 to 0.099, 0
0.104, 0.099 to 0.108, 0
0.113, 0.108 to 0.117, 0
0.122, 0.117 to 0.126, 3
0.131, 0.126 to 0.135, 16
0.140, 0.135 to 0.144, 24
0.149, 0.144 to 0.153, 35
0.158, 0.153 to 0.163, 18
0.167, 0.163 to 0.172, 12
0.176, 0.172 to 0.181, 9
0.185, 0.181 to 0.190, 13
0.194, 0.190 to 0.199, 10
0.203, 0.199 to 0.208, 11
0.212, 0.208 to 0.217, 11
0.221, 0.217 to 0.226, 6
0.230, 0.226 to 0.235, 9
0.239, 0.235 to 0.244, 5
0.248, 0.244 to 0.253, 5
0.257, 0.253 to 0.262, 3
0.266, 0.262 to 0.271, 6
0.275, 0.271 to 0.280, 4
0.284, 0.280 to 0.289, 2
0.293, 0.289 to 0.298, 1
0.302, 0.298 to 0.307, 4
0.311, 0.307 to 0.316, 0
0.321, 0.316 to 0.325, 0
0.330, 0.325 to 0.334, 0
0.339, 0.334 to 0.343, 1
0.348, 0.343 to 0.352, 0
0.357, 0.352 to 0.361, 0
0.366, 0.361 to 0.370, 1
0.375, 0.370 to 0.379, 1
0.384, 0.379 to 0.388, 1
0.393, 0.388 to 0.397, 0
0.402, 0.397 to 0.406, 0
0.411, 0.406 to 0.415, 0
0.420, 0.415 to 0.424, 0
0.429, 0.424 to 0.433, 0
0.438, 0.433 to 0.442, 1
0.447, 0.442 to 0.451, 1


Plate, 1
Well, 2
Count, 183
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.004, 0.000 to 0.007, 0
0.011, 0.007 to 0.014, 0
0.018, 0.014 to 0.022, 0
0.025, 0.022 to 0.029, 0
0.032, 0.029 to 0.036, 0
0.040, 0.036 to 0.043, 0
0.047, 0.043 to 0.050, 0
0.054, 0.050 to 0.058, 0
0.061, 0.058 to 0.065, 0
0.069, 0.065 to 0.072, 0
0.076, 0.072 to 0.079, 0
0.083, 0.079 to 0.087, 0
