Plate, 4
Well, 3
Count, 61

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
585.210, 268976.321, 0.212, 57098.503, 104938505.362, 1597.487, 27601.333, 7535.333
471.795, 174821.991, 0.288, 50416.160, 54986729.937, 1258.660, 3725.333, 19812.000
389.455, 119125.537, 0.235, 28049.014, 30929372.521, 3077.258, 25992.667, 26162.000
487.105, 186352.399, 0.192, 35723.071, 60515451.893, 911.888, 6350.000, 11345.333
462.005, 167642.413, 0.234, 39278.662, 51634462.105, 1203.339, 30141.333, 28871.333
427.424, 143485.293, 0.193, 27690.732, 40886024.347, 1556.578, 30734.000, 27432.000
437.430, 150281.724, 0.195, 29292.627, 43825113.653, 567.961, 15578.667, 30734.000
487.768, 186859.782, 0.212, 39668.165, 60762768.815, 1780.015, 6688.667, 21166.667
356.171, 99633.674, 0.239, 23834.651, 23657726.974, 1212.242, 23452.667, 32766.000
607.306, 289671.304, 0.180, 52036.471, 117279474.877, 1212.242, 34290.000, 19896.667
367.225, 105914.134, 0.188, 19945.737, 25929532.204, 1354.667, 19219.333, 12869.333
504.492, 199893.155, 0.168, 33569.368, 67229624.241, 478.947, 3640.667, 18203.333
380.018, 113422.121, 0.197, 22395.692, 28734950.069, 3710.873, 10329.333, 14139.333
311.262, 76092.559, 0.192, 14634.677, 15789816.559, 1745.448, 9821.333, 8297.333
445.110, 155605.083, 0.175, 27196.868, 46174209.685, 1436.841, 4995.333, 16848.667
288.246, 65255.414, 0.200, 13040.824, 12539742.535, 946.602, 21759.333, 33782.000
325.908, 83421.856, 0.204, 17048.369, 18125231.871, 1780.015, 8297.333, 21928.667
451.561, 160148.681, 0.181, 28967.968, 48211300.833, 1893.204, 33951.333, 21759.333
426.209, 142671.012, 0.170, 24323.931, 40538475.755, 677.333, 14901.333, 30734.000
396.455, 123446.305, 0.176, 21687.384, 32627285.325, 6571.901, 16086.667, 3725.333
334.377, 87813.667, 0.202, 17775.260, 19575234.475, 1232.765, 33358.667, 19050.000
332.416, 86786.730, 0.229, 19910.270, 19232856.262, 1023.031, 21420.667, 23283.333
263.029, 54337.197, 0.183, 9934.177, 9528173.267, 911.888, 5503.333, 11684.000
390.855, 119983.642, 0.184, 22055.838, 31264166.984, 1179.270, 13208.000, 30818.667
256.057, 51494.655, 0.178, 9169.182, 8790367.543, 1047.269, 31580.667, 17272.000
379.054, 112847.512, 0.183, 20697.119, 28516865.288, 616.383, 12784.667, 31919.333
288.714, 65467.248, 0.187, 12229.677, 12600852.520, 1023.031, 22352.000, 22860.000
223.867, 39361.483, 0.165, 6496.847, 5874500.904, 3906.612, 22944.667, 3810.000
