Plate, 1
Well, 3
Count, 75

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
513.088, 206763.192, 0.184, 38031.880, 70725111.840, 2136.890, 12784.667, 29802.667
356.171, 99633.674, 0.147, 14621.762, 23657726.974, 1135.923, 27516.667, 9821.333
388.230, 118377.201, 0.142, 16866.181, 30638387.122, 616.383, 22436.667, 32850.667
347.902, 95061.227, 0.162, 15363.362, 22047985.822, 780.588, 22182.667, 17949.333
428.698, 144341.780, 0.116, 16773.195, 41252653.319, 1129.594, 24468.667, 6180.667
384.452, 116084.637, 0.156, 18066.541, 29752668.481, 2019.615, 11599.333, 24384.000
376.574, 111375.729, 0.126, 14008.811, 27960803.090, 682.604, 24807.333, 14901.333
350.632, 96559.222, 0.157, 15164.688, 22571188.861, 3380.311, 24722.667, 20404.667
388.230, 118377.201, 0.147, 17440.358, 30638387.122, 2158.585, 24045.333, 4064.000
402.517, 127250.393, 0.137, 17401.128, 34146995.604, 1856.885, 20912.667, 16594.667
351.366, 96963.772, 0.129, 12485.763, 22713185.833, 1129.594, 29633.333, 10583.333
350.632, 96559.222, 0.155, 14951.617, 22571188.861, 2689.416, 4487.333, 18880.667
345.171, 93574.942, 0.144, 13493.705, 21532931.183, 946.602, 29548.667, 7027.333
347.135, 94642.567, 0.141, 13391.700, 21902493.848, 846.667, 22944.667, 33951.333
429.503, 144884.749, 0.097, 14092.213, 41485641.450, 2121.741, 18965.333, 2455.333
356.550, 99846.042, 0.112, 11163.736, 23733406.795, 1449.260, 23198.667, 7874.000
850.153, 567653.971, 0.162, 91814.467, 321728341.864, 2923.147, 12276.667, 1947.333
352.100, 97369.168, 0.093, 9072.393, 22855777.103, 863.434, 32766.000, 13885.333
402.157, 127022.840, 0.112, 14213.554, 34055442.543, 2019.615, 12700.000, 22690.667
477.326, 178945.074, 0.113, 20153.768, 56943403.481, 965.349, 9652.000, 31411.333
356.550, 99846.042, 0.098, 9735.639, 23733406.795, 723.392, 27262.667, 16002.000
343.398, 92615.792, 0.107, 9877.391, 21202709.627, 2271.845, 20912.667, 6773.333
661.902, 344093.932, 0.185, 63486.251, 151837596.842, 2032.000, 24976.667, 33951.333
394.055, 121956.398, 0.092, 11250.660, 32038390.183, 2721.214, 26162.000, 25230.667
403.304, 127748.139, 0.092, 11720.426, 34347542.666, 915.810, 24130.000, 13377.333
369.939, 107485.306, 0.085, 9143.348, 26508640.008, 1643.929, 32088.667, 21336.000
337.260, 89334.439, 0.124, 11038.360, 20085940.620, 4152.121, 18457.333, 31665.333
328.687, 84850.852, 0.099, 8414.066, 18592941.863, 2103.076, 28109.333, 18965.333
283.317, 63042.907, 0.118, 7438.615, 11907432.934, 833.870, 6604.000, 24299.333
432.516, 146924.667, 0.099, 14475.616, 42364869.490, 965.349, 10244.667, 30649.333
289.458, 65805.531, 0.108, 7134.320, 12698645.292, 762.000, 14732.000, 28024.667
280.732, 61897.604, 0.111, 6846.292, 11584426.971, 1954.682, 8805.333, 20320.000
305.037, 73079.209, 0.109, 7991.435, 14861223.270, 1954.682, 6858.000, 20150.667
256.392, 51629.504, 0.116, 5988.604, 8824918.989, 1992.817, 19981.333, 4318.000
333.029, 87106.988, 0.102, 8917.393, 19339413.386, 1250.088, 25992.667, 13292.667
347.135, 94642.567, 0.122, 11541.503, 21902493.848, 5421.312, 3556.000, 10752.667
365.538, 104943.596, 0.100, 10483.945, 25573944.054, 762.000, 13970.000, 28024.667
422.360, 140105.811, 0.081, 11411.602, 39450092.039, 850.889, 30310.667, 17441.333
283.317, 63042.907, 0.107, 6762.714, 11907432.934, 1778.000, 9821.333, 9313.333
332.664, 86916.207, 0.086, 7500.430, 19275912.660, 1129.594, 23368.000, 6434.667
347.135, 94642.567, 0.106, 9985.752, 21902493.848, 2176.773, 10752.667, 28532.667
342.597, 92184.274, 0.086, 7945.918, 21054700.134, 863.434, 33612.667, 14054.667
285.782, 64144.390, 0.099, 6327.000, 12220861.551, 1992.817, 21928.667, 4741.333
320.272, 80561.314, 0.108, 8700.542, 17200996.581, 833.870, 5842.000, 24638.000
280.732, 61897.604, 0.090, 5593.688, 11584426.971, 2437.753, 31919.333, 11599.333
384.666, 116213.578, 0.085, 9909.509, 29802253.755, 2785.006, 34713.333, 20404.667
344.404, 93159.572, 0.094, 8755.135, 21389716.478, 1212.242, 23622.000, 14478.000
573.978, 258750.289, 0.079, 20329.635, 99011369.277, 3039.757, 32766.000, 24299.333
275.526, 59623.160, 0.092, 5475.223, 10951819.670, 2575.036, 21590.000, 21674.667
336.754, 89066.831, 0.091, 8093.475, 19995754.586, 780.588, 22690.667, 17356.667
330.188, 85627.429, 0.103, 8831.474, 18848776.257, 1712.277, 9567.333, 5842.000
324.459, 82681.780, 0.093, 7689.899, 17884571.035, 682.604, 25146.000, 15494.000
215.655, 36526.733, 0.096, 3510.672, 5251459.883, 2155.261, 23452.667, 25484.667
230.152, 41602.672, 0.102, 4254.504, 6383305.660, 2170.177, 16933.333, 3217.333
355.437, 99223.585, 0.096, 9539.781, 23511815.996, 1070.958, 10668.000, 31750.000
316.144, 78498.006, 0.102, 8007.476, 16544427.192, 1103.918, 8551.333, 31326.667
350.632, 96559.222, 0.091, 8822.602, 22571188.861, 616.383, 22267.333, 33443.333
234.325, 43124.637, 0.111, 4778.902, 6736773.978, 723.392, 26585.333, 15748.000
491.253, 189539.786, 0.091, 17269.271, 62074664.171, 946.602, 29972.000, 6180.667
488.030, 187060.731, 0.118, 22154.733, 60860811.950, 2514.472, 15155.333, 1439.333
252.742, 50170.262, 0.094, 4698.298, 8453437.649, 1800.038, 28448.000, 14647.333
303.607, 72396.013, 0.090, 6499.086, 14653311.371, 1258.660, 29040.667, 5334.000
220.744, 38270.927, 0.097, 3726.952, 5632060.095, 1556.578, 30226.000, 9144.000
258.282, 52393.434, 0.127, 6668.579, 9021507.089, 2909.628, 4910.667, 16002.000
329.198, 85114.456, 0.097, 8291.612, 18679652.555, 1712.277, 9821.333, 7535.333
347.902, 95061.227, 0.081, 7670.714, 22047985.822, 915.810, 24892.000, 13885.333
285.782, 64144.390, 0.086, 5522.649, 12220861.551, 2155.261, 21928.667, 27008.667
295.600, 68627.394, 0.088, 6037.840, 13524152.626, 2575.036, 19727.333, 23452.667
514.167, 207633.572, 0.080, 16556.481, 71172162.987, 1497.906, 27432.000, 11345.333
388.230, 118377.201, 0.080, 9436.194, 30638387.122, 1129.594, 28532.667, 10329.333
166.666, 21816.572, 0.102, 2223.241, 2424061.133, 6602.914, 15917.333, 12276.667
336.754, 89066.831, 0.099, 8821.548, 19995754.586, 2012.504, 11430.000, 33612.667
340.078, 90833.579, 0.080, 7258.673, 20593655.406, 850.889, 29464.000, 17356.667
379.744, 113258.691, 0.105, 11914.825, 28672866.035, 3471.333, 1439.333, 16002.000
343.638, 92745.126, 0.077, 7168.050, 21247138.196, 1643.929, 31157.333, 19981.333



ADDITIONAL INFO
Read-date:	07-02-2020
Read-time:	18:27:10
Plate type:	6-Well
Resolution settings:	300 dpi
CHARM Settings 1:		unsaved settings
Mask Settings File:	Tao_PEO1.mask
