Plate, 2
Well, 1
Count, 170
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Volume (OD*um^2), Range, frequency
1280.865, 0.000 to 2561.730, 0
3842.596, 2561.730 to 5123.461, 1
6404.326, 5123.461 to 7685.191, 6
8966.056, 7685.191 to 10246.921, 7
11527.787, 10246.921 to 12808.652, 5
14089.517, 12808.652 to 15370.382, 8
16651.247, 15370.382 to 17932.112, 11
19212.978, 17932.112 to 20493.843, 16
21774.708, 20493.843 to 23055.573, 15
24336.438, 23055.573 to 25617.303, 14
26898.169, 25617.303 to 28179.034, 9
29459.899, 28179.034 to 30740.764, 6
32021.629, 30740.764 to 33302.494, 8
34583.360, 33302.494 to 35864.225, 8
37145.090, 35864.225 to 38425.955, 3
39706.820, 38425.955 to 40987.685, 5
42268.551, 40987.685 to 43549.416, 5
44830.281, 43549.416 to 46111.146, 6
47392.011, 46111.146 to 48672.876, 3
49953.742, 48672.876 to 51234.607, 2
52515.472, 51234.607 to 53796.337, 5
55077.202, 53796.337 to 56358.067, 3
57638.933, 56358.067 to 58919.798, 2
60200.663, 58919.798 to 61481.528, 2
62762.393, 61481.528 to 64043.258, 2
65324.124, 64043.258 to 66604.989, 4
67885.854, 66604.989 to 69166.719, 3
70447.584, 69166.719 to 71728.449, 1
73009.315, 71728.449 to 74290.180, 1
75571.045, 74290.180 to 76851.910, 0
78132.775, 76851.910 to 79413.640, 0
80694.506, 79413.640 to 81975.371, 0
83256.236, 81975.371 to 84537.101, 1
85817.966, 84537.101 to 87098.831, 1
88379.697, 87098.831 to 89660.562, 1
90941.427, 89660.562 to 92222.292, 0
93503.157, 92222.292 to 94784.022, 0
96064.888, 94784.022 to 97345.753, 1
98626.618, 97345.753 to 99907.483, 1
101188.348, 99907.483 to 102469.213, 0
103750.079, 102469.213 to 105030.944, 0
106311.809, 105030.944 to 107592.674, 1
108873.539, 107592.674 to 110154.404, 1
111435.270, 110154.404 to 112716.135, 1
113997.000, 112716.135 to 115277.865, 0
116558.730, 115277.865 to 117839.595, 0
119120.461, 117839.595 to 120401.326, 0
121682.191, 120401.326 to 122963.056, 0
124243.921, 122963.056 to 125524.786, 0
126805.652, 125524.786 to 128086.517, 1


Plate, 2
Well, 2
Count, 144
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Volume (OD*um^2), Range, frequency
1593.722, 0.000 to 3187.444, 0
4781.166, 3187.444 to 6374.888, 5
7968.610, 6374.888 to 9562.332, 19
11156.054, 9562.332 to 12749.776, 6
14343.498, 12749.776 to 15937.220, 3
17530.942, 15937.220 to 19124.664, 10
20718.386, 19124.664 to 22312.108, 14
23905.830, 22312.108 to 25499.552, 17
27093.274, 25499.552 to 28686.996, 14
30280.718, 28686.996 to 31874.440, 6
33468.162, 31874.440 to 35061.884, 6
36655.606, 35061.884 to 38249.328, 3
39843.050, 38249.328 to 41436.772, 11
43030.493, 41436.772 to 44624.215, 2
46217.937, 44624.215 to 47811.659, 4
49405.381, 47811.659 to 50999.103, 5
52592.825, 50999.103 to 54186.547, 2
55780.269, 54186.547 to 57373.991, 2
58967.713, 57373.991 to 60561.435, 3
62155.157, 60561.435 to 63748.879, 1
65342.601, 63748.879 to 66936.323, 1
68530.045, 66936.323 to 70123.767, 0
71717.489, 70123.767 to 73311.211, 1
74904.933, 73311.211 to 76498.655, 3
78092.377, 76498.655 to 79686.099, 0
81279.821, 79686.099 to 82873.543, 0
