Plate, 2
Well, 1
Count, 170
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
35.600, 0.000 to 71.201, 0
106.801, 71.201 to 142.401, 0
178.001, 142.401 to 213.602, 0
249.202, 213.602 to 284.802, 0
320.403, 284.802 to 356.003, 2
391.603, 356.003 to 427.204, 0
462.804, 427.204 to 498.404, 9
534.004, 498.404 to 569.605, 10
605.205, 569.605 to 640.805, 10
676.406, 640.805 to 712.006, 12
747.606, 712.006 to 783.206, 13
818.807, 783.206 to 854.407, 7
890.007, 854.407 to 925.608, 8
961.208, 925.608 to 996.808, 11
1032.409, 996.808 to 1068.009, 6
1103.609, 1068.009 to 1139.209, 10
1174.810, 1139.209 to 1210.410, 1
1246.010, 1210.410 to 1281.611, 4
1317.211, 1281.611 to 1352.811, 8
1388.411, 1352.811 to 1424.012, 6
1459.612, 1424.012 to 1495.212, 2
1530.813, 1495.212 to 1566.413, 4
1602.013, 1566.413 to 1637.614, 5
1673.214, 1637.614 to 1708.814, 8
1744.414, 1708.814 to 1780.015, 1
1815.615, 1780.015 to 1851.215, 1
1886.816, 1851.215 to 1922.416, 3
1958.016, 1922.416 to 1993.616, 9
2029.217, 1993.616 to 2064.817, 1
2100.417, 2064.817 to 2136.018, 2
2171.618, 2136.018 to 2207.218, 1
2242.819, 2207.218 to 2278.419, 1
2314.019, 2278.419 to 2349.619, 1
2385.220, 2349.619 to 2420.820, 1
2456.420, 2420.820 to 2492.021, 2
2527.621, 2492.021 to 2563.221, 0
2598.822, 2563.221 to 2634.422, 0
2670.022, 2634.422 to 2705.622, 2
2741.223, 2705.622 to 2776.823, 1
2812.423, 2776.823 to 2848.024, 0
2883.624, 2848.024 to 2919.224, 2
2954.824, 2919.224 to 2990.425, 2
3026.025, 2990.425 to 3061.625, 2
3097.226, 3061.625 to 3132.826, 1
3168.426, 3132.826 to 3204.027, 0
3239.627, 3204.027 to 3275.227, 0
3310.827, 3275.227 to 3346.428, 0
3382.028, 3346.428 to 3417.628, 0
3453.229, 3417.628 to 3488.829, 0
3524.429, 3488.829 to 3560.029, 1


Plate, 2
Well, 2
Count, 144
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
52.302, 0.000 to 104.604, 0
156.905, 104.604 to 209.207, 0
261.509, 209.207 to 313.811, 2
366.113, 313.811 to 418.414, 2
470.716, 418.414 to 523.018, 8
575.320, 523.018 to 627.622, 21
679.923, 627.622 to 732.225, 15
784.527, 732.225 to 836.829, 10
889.131, 836.829 to 941.432, 10
993.734, 941.432 to 1046.036, 7
1098.338, 1046.036 to 1150.640, 11
1202.941, 1150.640 to 1255.243, 7
1307.545, 1255.243 to 1359.847, 9
1412.149, 1359.847 to 1464.450, 5
1516.752, 1464.450 to 1569.054, 6
1621.356, 1569.054 to 1673.658, 3
1725.959, 1673.658 to 1778.261, 5
1830.563, 1778.261 to 1882.865, 2
