Plate, 3
Well, 3
Count, 114

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
800.029, 502691.479, 0.180, 90301.635, 268111896.798, 935.174, 27347.333, 30649.333
476.844, 178583.972, 0.190, 33851.395, 56771127.450, 2207.837, 7027.333, 29548.667
403.122, 127633.045, 0.166, 21198.675, 34301135.498, 4575.135, 13038.667, 3386.667
545.295, 233535.887, 0.125, 29263.158, 84897370.653, 780.588, 10075.333, 27093.333
463.245, 168543.160, 0.121, 20421.589, 52051170.378, 3594.098, 33612.667, 18372.667
331.897, 86515.905, 0.193, 16715.928, 19142900.146, 1561.176, 9144.000, 19388.667
369.431, 107190.654, 0.138, 14788.258, 26399711.606, 1439.333, 7027.333, 21251.333
457.511, 164396.497, 0.117, 19242.222, 50142114.072, 803.219, 26585.333, 25569.333
344.404, 93159.572, 0.121, 11300.670, 21389716.478, 616.383, 11176.000, 28109.333
360.734, 102202.995, 0.151, 15460.013, 24578718.593, 1545.022, 7196.667, 27347.333
388.230, 118377.201, 0.170, 20119.498, 30638387.122, 2455.333, 31919.333, 27262.667
332.664, 86916.207, 0.139, 12045.423, 19275912.660, 1151.591, 30141.333, 19304.000
367.225, 105914.134, 0.144, 15220.871, 25929532.204, 798.744, 31580.667, 12192.000
341.868, 91792.151, 0.133, 12172.871, 20920502.882, 2158.585, 19388.667, 18118.667
230.635, 41777.122, 0.159, 6624.469, 6423497.819, 1635.185, 30734.000, 20828.000
334.125, 87681.246, 0.103, 9025.273, 19530972.509, 780.588, 32258.000, 24638.000
388.153, 118330.379, 0.111, 13188.764, 30620211.150, 1176.227, 30141.333, 12107.333
364.776, 104506.463, 0.113, 11770.086, 25414321.607, 1409.134, 29718.000, 10414.000
350.861, 96685.070, 0.107, 10341.460, 22615329.894, 592.667, 26162.000, 31580.667
297.133, 69341.467, 0.134, 9304.428, 13735780.324, 1338.698, 9144.000, 30988.000
300.229, 70793.989, 0.132, 9364.086, 14169625.688, 883.946, 11430.000, 27262.667
339.887, 90731.641, 0.125, 11366.816, 20558998.214, 1864.590, 3894.667, 18796.000
