Plate, 1
Well, 1
Count, 249
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
13283.401, 0.000 to 26566.802, 0
39850.203, 26566.802 to 53133.605, 20
66417.006, 53133.605 to 79700.407, 7
92983.808, 79700.407 to 106267.209, 16
119550.610, 106267.209 to 132834.012, 23
146117.413, 132834.012 to 159400.814, 23
172684.215, 159400.814 to 185967.616, 23
199251.017, 185967.616 to 212534.418, 21
225817.820, 212534.418 to 239101.221, 28
252384.622, 239101.221 to 265668.023, 14
278951.424, 265668.023 to 292234.825, 11
305518.226, 292234.825 to 318801.628, 11
332085.029, 318801.628 to 345368.430, 7
358651.831, 345368.430 to 371935.232, 13
385218.633, 371935.232 to 398502.035, 4
411785.436, 398502.035 to 425068.837, 6
438352.238, 425068.837 to 451635.639, 4
464919.040, 451635.639 to 478202.441, 2
491485.843, 478202.441 to 504769.244, 0
518052.645, 504769.244 to 531336.046, 2
544619.447, 531336.046 to 557902.848, 2
571186.249, 557902.848 to 584469.651, 4
597753.052, 584469.651 to 611036.453, 3
624319.854, 611036.453 to 637603.255, 0
650886.656, 637603.255 to 664170.058, 0
677453.459, 664170.058 to 690736.860, 1
704020.261, 690736.860 to 717303.662, 0
730587.063, 717303.662 to 743870.464, 0
757153.866, 743870.464 to 770437.267, 0
783720.668, 770437.267 to 797004.069, 3
810287.470, 797004.069 to 823570.871, 0
836854.273, 823570.871 to 850137.674, 0
863421.075, 850137.674 to 876704.476, 0
889987.877, 876704.476 to 903271.278, 0
916554.679, 903271.278 to 929838.081, 0
943121.482, 929838.081 to 956404.883, 0
969688.284, 956404.883 to 982971.685, 0
996255.086, 982971.685 to 1009538.487, 0
1022821.889, 1009538.487 to 1036105.290, 0
1049388.691, 1036105.290 to 1062672.092, 0
1075955.493, 1062672.092 to 1089238.894, 0
1102522.296, 1089238.894 to 1115805.697, 0
1129089.098, 1115805.697 to 1142372.499, 0
1155655.900, 1142372.499 to 1168939.301, 0
1182222.702, 1168939.301 to 1195506.104, 0
1208789.505, 1195506.104 to 1222072.906, 0
1235356.307, 1222072.906 to 1248639.708, 0
1261923.109, 1248639.708 to 1275206.511, 0
1288489.912, 1275206.511 to 1301773.313, 0
1315056.714, 1301773.313 to 1328340.115, 1


Plate, 1
Well, 2
Count, 196
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
8415.972, 0.000 to 16831.945, 0
25247.917, 16831.945 to 33663.890, 3
42079.862, 33663.890 to 50495.835, 12
58911.807, 50495.835 to 67327.779, 10
75743.752, 67327.779 to 84159.724, 9
92575.697, 84159.724 to 100991.669, 15
109407.641, 100991.669 to 117823.614, 12
126239.586, 117823.614 to 134655.559, 12
143071.531, 134655.559 to 151487.504, 9
159903.476, 151487.504 to 168319.448, 18
176735.421, 168319.448 to 185151.393, 12
193567.366, 185151.393 to 201983.338, 2
210399.311, 201983.338 to 218815.283, 12
227231.255, 218815.283 to 235647.228, 15
244063.200, 235647.228 to 252479.173, 6
260895.145, 252479.173 to 269311.117, 1
277727.090, 269311.117 to 286143.062, 4
294559.035, 286143.062 to 302975.007, 5
311390.980, 302975.007 to 319806.952, 5
328222.924, 319806.952 to 336638.897, 3
345054.869, 336638.897 to 353470.842, 3
361886.814, 353470.842 to 370302.786, 1
378718.759, 370302.786 to 387134.731, 6
395550.704, 387134.731 to 403966.676, 0
412382.649, 403966.676 to 420798.621, 3
429214.593, 420798.621 to 437630.566, 0
446046.538, 437630.566 to 454462.511, 2
462878.483, 454462.511 to 471294.456, 4
479710.428, 471294.456 to 488126.400, 1
496542.373, 488126.400 to 504958.345, 2
513374.318, 504958.345 to 521790.290, 0
530206.262, 521790.290 to 538622.235, 1
547038.207, 538622.235 to 555454.180, 0
563870.152, 555454.180 to 572286.125, 1
