,Plate,Experiment Title,Treatment,Well,Label,Cells Plated,Mask Area (mm^2),Mask Area Total Density (OD),Count,Diameter Average (um),Diameter StdDev,Area Average (um^2),Area StdDev,Area Total (um^2),Density Average (OD),Density StdDev,Density Total (OD),Volume Average (OD*um^2),Volume StdDev,Volume Total (OD*um^2),Volume 2 Average (4/3PIr^3),Volume 2 StdDev,Volume 2  Total (4/3PIr^3),Nearest Neighbour Average (um),Nearest Neighbour StdDev,Read-date,Read-time,Plate Type,Resolution Setting,CHARM Settings File,Mask Settings File,Image File,Drug,Cell_line,Experimenter,PE,SF
10,2,PEO1 TX,8.0,5,B02,750,941.8059312323173,13523.50172732138,16,411.6587829589844,211.56503295898438,168250.125,167707.515625,2692002.106562637,0.14939643442630768,0.030211972072720528,2.390343057245402,28499.220703125,31473.4609375,455987.5333375333,69375952,98395136,1110015237.3884194,2587.233154296875,2078.15966796875,2020-07-02,17:32:09,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_17-14\Plate2\Plate2.ics,Niraparib,PEO1,TX,0.228,0.0935672514619883
11,2,PEO1 TX,0.0,6,B03,750,941.8059312323173,14171.639889314853,141,363.0842590332031,135.09664916992188,117873.5625,108877.25,16620172.488147188,0.15069079399108887,0.032982099801301956,21.247401975346403,18233.501953125,18410.37890625,2570923.825167116,38106976,65377984,5373083652.849587,1132.8341064453125,720.6046142578125,2020-07-02,17:32:09,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_17-14\Plate2\Plate2.ics,Niraparib,PEO1,TX,0.228,0.8245614035087719
12,3,PEO4 TX,0.0,1,A01,1500,905.3229927372973,12758.002902268936,220,415.735107421875,120.35313415527344,147121.234375,95579.046875,32366670.22809054,0.18403124809265137,0.053429070860147476,40.48687395634951,28172.892578125,22750.771484375,6198036.179015942,48269908,55041408,10619379451.391603,1095.9189453125,633.17724609375,2020-08-02,19:50:15,6-Well,300,unsaved settings,Not specified,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_19-14\Plate3\Plate3.ics,Niraparib,PEO4,TX,0.14366666666666666,1.0208816705336428
13,3,PEO4 TX,0.015625,2,A02,1500,905.3229927372973,11371.647718981325,210,439.12518310546875,127.2781753540039,164172.296875,105368.7109375,34476182.503857024,0.1678905189037323,0.05271860212087631,35.25700814331014,28309.00390625,21315.12890625,5944891.022704195,56824608,62491268,11933168024.943478,961.319091796875,565.927001953125,2020-08-02,19:50:15,6-Well,300,unsaved settings,Not specified,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_19-14\Plate3\Plate3.ics,Niraparib,PEO4,TX,0.14366666666666666,0.974477958236659
14,3,PEO4 TX,0.03125,3,A03,1500,905.3229927372973,9329.179693232163,193,416.9427795410156,137.6696319580078,151420.21875,122802.5078125,29224101.087728083,0.15450754761695862,0.05541689693927765,29.819956059496672,25613.93359375,31776.87890625,4943489.144629389,52944356,85829840,10218260680.38844,1005.23779296875,605.5821533203125,2020-08-02,19:50:15,6-Well,300,unsaved settings,Not specified,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_19-14\Plate3\Plate3.ics,Niraparib,PEO4,TX,0.14366666666666666,0.8955916473317865
15,3,PEO4 TX,0.0625,4,B01,1500,905.3229927372973,12590.600796354041,187,447.4725036621094,150.63502502441406,175082.953125,129912.625,32740512.588008605,0.17010977864265442,0.05431988462805748,31.810529948555686,32499.037109375,33141.2890625,6077319.8300430095,64984052,81584104,12152017552.185432,1093.248291015625,604.088134765625,2020-08-02,19:50:15,6-Well,300,unsaved settings,Not specified,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_19-14\Plate3\Plate3.ics,Niraparib,PEO4,TX,0.14366666666666666,0.8677494199535963
16,3,PEO4 TX,0.125,5,B02,1500,905.3229927372973,11034.340098807748,186,429.8444519042969,117.97101593017578,156045.59375,92412.859375,29024479.895015035,0.15437576174736023,0.049949005246162415,28.71389031791096,25055.458984375,20867.95703125,4660315.491795842,51857440,50948912,9645483523.83244,1031.8671875,671.2426147460938,2020-08-02,19:50:15,6-Well,300,unsaved settings,Not specified,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_19-14\Plate3\Plate3.ics,Niraparib,PEO4,TX,0.14366666666666666,0.8631090487238979
17,3,PEO4 TX,0.25,6,B03,1500,905.3229927372973,9034.666555781941,168,437.56085205078125,147.5143585205078,167462.59375,130361.4921875,28133715.42093685,0.1379108875989914,0.05041402950882912,23.16902905078792,23591.921875,21150.072265625,3963442.8456445755,61403320,83012672,10315757858.239906,998.52587890625,625.8627319335938,2020-08-02,19:50:15,6-Well,300,unsaved settings,Not specified,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_19-14\Plate3\Plate3.ics,Niraparib,PEO4,TX,0.14366666666666666,0.7795823665893271
18,4,PEO4 TX,0.5,1,A01,1500,905.3229927372973,11554.410080421429,149,408.0503234863281,107.26509094238281,139809.390625,79273.453125,20831600.268289037,0.1563379317522049,0.05277981236577034,23.294352483304436,23448.701171875,19363.5078125,3493856.550016825,43628240,40434344,6500607749.571128,1169.177734375,773.1459350585938,2020-08-02,19:50:15,6-Well,300,unsaved settings,Not specified,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_19-14\Plate4\Plate4.ics,Niraparib,PEO4,TX,0.14366666666666666,0.691415313225058
19,4,PEO4 TX,1.0,2,A02,1500,905.3229927372973,12090.000706593322,121,399.64886474609375,106.68580627441406,134382.46875,80380.5390625,16260279.218399996,0.1407337784767151,0.04030511528253555,17.02878702302318,20166.69140625,16957.984375,2440169.6638070536,41420872,42654264,5011925452.25807,1166.3150634765625,733.6356201171875,2020-08-02,19:50:15,6-Well,300,PEO4_300.charm,Not specified,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_19-14\Plate4\Plate4.ics,Niraparib,PEO4,TX,0.14366666666666666,0.5614849187935035
20,4,PEO4 TX,2.0,3,A03,1500,905.3229927372973,12308.945118077385,57,424.81036376953125,234.37347412109375,184878.625,276641.71875,10538081.76965701,0.12731902301311493,0.023235220462083817,7.257184286870462,24290.357421875,36408.25,1384550.4042321725,94712120,244483024,5398590733.368655,1878.5472412109375,1389.839599609375,2020-08-02,19:50:15,6-Well,300,PEO4_300.charm,Not specified,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_19-14\Plate4\Plate4.ics,Niraparib,PEO4,TX,0.14366666666666666,0.26450116009280744
21,4,PEO4 TX,4.0,4,B01,1500,905.3229927372973,10936.155335508043,12,379.101806640625,150.86378479003906,130751.5703125,135424.390625,1569018.8582301214,0.10246255993843079,0.011300974525511265,1.229550723169013,14517.2431640625,18332.142578125,174206.9147559116,46561000,84208848,558732007.4211341,3595.56396484375,2244.51171875,2020-08-02,19:50:15,6-Well,300,PEO4_300.charm,Not specified,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_19-14\Plate4\Plate4.ics,Niraparib,PEO4,TX,0.14366666666666666,0.05568445475638051
22,4,PEO4 TX,8.0,5,B02,1500,905.3229927372973,12197.640149002838,3,316.4945983886719,67.24999237060547,82224.421875,32040.73046875,246673.2613952277,0.12088597565889359,0.01175901759415865,0.3626579355797646,9926.0029296875,3759.80810546875,29778.007794448487,18782618,9981819,56347856.713065505,13094.43359375,884.0662231445312,2020-08-02,19:50:15,6-Well,300,PEO4_300.charm,Not specified,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_19-14\Plate4\Plate4.ics,Niraparib,PEO4,TX,0.14366666666666666,0.013921113689095127
23,4,PEO4 TX,0.0,6,B03,1500,905.3229927372973,13630.072714547287,211,453.1976623535156,148.00143432617188,178515.140625,131752.65625,37666695.551783204,0.19499225914478302,0.060039222240448,41.14336593072649,36610.9453125,34292.40625,7724909.775946484,66693188,83701656,14072262817.128374,992.55712890625,596.892578125,2020-08-02,19:50:15,6-Well,300,unsaved settings,Not specified,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_19-14\Plate4\Plate4.ics,Niraparib,PEO4,TX,0.14366666666666666,0.9791183294663574
