Plate, 2
Well, 1
Count, 151
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.149, 0.147 to 0.152, 0
0.154, 0.152 to 0.156, 0
0.159, 0.156 to 0.161, 0
0.164, 0.161 to 0.166, 0
0.168, 0.166 to 0.171, 0
0.173, 0.171 to 0.175, 1
0.178, 0.175 to 0.180, 0
0.182, 0.180 to 0.185, 0
0.187, 0.185 to 0.190, 0
0.192, 0.190 to 0.194, 0
0.197, 0.194 to 0.199, 0
0.201, 0.199 to 0.204, 0
0.206, 0.204 to 0.209, 0
0.211, 0.209 to 0.213, 0
0.216, 0.213 to 0.218, 0
0.220, 0.218 to 0.223, 0
0.225, 0.223 to 0.228, 0
0.230, 0.228 to 0.232, 0
0.235, 0.232 to 0.237, 1


Plate, 2
Well, 6
Count, 236
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.004, 0.000 to 0.007, 0
0.011, 0.007 to 0.014, 0
0.018, 0.014 to 0.022, 0
0.025, 0.022 to 0.029, 0
0.032, 0.029 to 0.036, 0
0.039, 0.036 to 0.043, 0
0.047, 0.043 to 0.050, 0
0.054, 0.050 to 0.057, 0
0.061, 0.057 to 0.065, 0
0.068, 0.065 to 0.072, 0
0.075, 0.072 to 0.079, 0
0.082, 0.079 to 0.086, 0
0.090, 0.086 to 0.093, 0
0.097, 0.093 to 0.100, 0
0.104, 0.100 to 0.108, 6
0.111, 0.108 to 0.115, 25
0.118, 0.115 to 0.122, 39
0.125, 0.122 to 0.129, 27
0.133, 0.129 to 0.136, 17
0.140, 0.136 to 0.143, 18
0.147, 0.143 to 0.151, 16
0.154, 0.151 to 0.158, 9
0.161, 0.158 to 0.165, 8
0.168, 0.165 to 0.172, 9
0.176, 0.172 to 0.179, 14
0.183, 0.179 to 0.186, 5
0.190, 0.186 to 0.194, 3
0.197, 0.194 to 0.201, 4
0.204, 0.201 to 0.208, 5
0.211, 0.208 to 0.215, 5
0.219, 0.215 to 0.222, 5
0.226, 0.222 to 0.229, 5
0.233, 0.229 to 0.237, 2
0.240, 0.237 to 0.244, 3
0.247, 0.244 to 0.251, 0
0.254, 0.251 to 0.258, 0
0.262, 0.258 to 0.265, 2
0.269, 0.265 to 0.272, 1
0.276, 0.272 to 0.280, 1
0.283, 0.280 to 0.287, 1
0.290, 0.287 to 0.294, 1
0.297, 0.294 to 0.301, 0
0.305, 0.301 to 0.308, 0
0.312, 0.308 to 0.315, 1
0.319, 0.315 to 0.323, 0
0.326, 0.323 to 0.330, 0
0.333, 0.330 to 0.337, 2
0.340, 0.337 to 0.344, 0
0.348, 0.344 to 0.351, 1
0.355, 0.351 to 0.358, 1




ADDITIONAL INFO
Read-date:	07-02-2020
Read-time:	18:09:42
Plate type:	6-Well
Resolution settings:	300 dpi
Mask Settings File:	Tao_PEO1.mask
Image file: C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_17-52\Plate2\Plate2.ics


