,Plate,Experiment Title,Treatment,Well,Label,Cells Plated,Mask Area (mm^2),Mask Area Total Density (OD),Count,Diameter Average (um),Diameter StdDev,Area Average (um^2),Area StdDev,Area Total (um^2),Density Average (OD),Density StdDev,Density Total (OD),Volume Average (OD*um^2),Volume StdDev,Volume Total (OD*um^2),Volume 2 Average (4/3PIr^3),Volume 2 StdDev,Volume 2  Total (4/3PIr^3),Nearest Neighbour Average (um),Nearest Neighbour StdDev,Read-date,Read-time,Plate Type,Resolution Setting,CHARM Settings File,Mask Settings File,Image File,Drug,Cell_line,Experimenter,PE,SF
0,1,UWB1 TX,0.0,1,A01,2000,937.2061533387316,15115.789755007896,216,736.2351684570312,346.5717468261719,520054.65625,532322.8125,112331805.72092207,0.1840505748987198,0.03787480667233467,39.75492352508451,101923.7421875,118098.4140625,22015529.150926217,374784768,617574336,80953510245.85793,1140.5439453125,522.2698364257812,2020-01-03,17:55:49,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_17-53\Plate1\Plate1.ics,Talazoparib,UWB1,TX,0.10625,1.016470588235294
1,1,UWB1 TX,1.953125e-05,2,A02,2000,937.2061533387316,13351.554784705613,195,656.9789428710938,262.95953369140625,393303.0625,341257.9375,76694097.18853106,0.17016170918941498,0.04021264612674713,33.18153448810104,70923.15625,69416.4921875,13830015.294161893,230346720,334486432,44917611558.14025,1136.1021728515625,531.962646484375,2020-01-03,17:55:49,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_17-53\Plate1\Plate1.ics,Talazoparib,UWB1,TX,0.10625,0.9176470588235294
2,1,UWB1 TX,3.90625e-05,3,A03,2000,937.2061533387316,10843.999320559868,188,652.70751953125,261.32940673828125,388238.15625,319916.65625,72988773.91265675,0.15038293600082397,0.04054420441389084,28.271992048174912,61600.6484375,60919.77734375,11580922.069765901,223498336,284221856,42017686046.596214,1131.5369873046875,539.7979125976562,2020-01-03,17:55:49,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_17-53\Plate1\Plate1.ics,Talazoparib,UWB1,TX,0.10625,0.8847058823529412
3,1,UWB1 TX,7.8125e-05,4,B01,2000,937.2061533387316,14824.675594434848,176,627.217529296875,253.60548400878906,359490.53125,318069.6875,63270333.52506037,0.1795957386493683,0.037523847073316574,31.608850634780055,65072.13671875,59678.31640625,11452696.01341193,202703376,296019360,35675794443.75681,1271.786376953125,639.7453002929688,2020-01-03,17:55:49,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_17-53\Plate1\Plate1.ics,Talazoparib,UWB1,TX,0.10625,0.8282352941176471
4,1,UWB1 TX,0.00015625,5,B02,2000,937.2061533387316,13107.70754813579,175,647.0582275390625,242.38748168945312,374977.40625,285008.0625,65621046.818283245,0.1621301770210266,0.03855564072728157,28.372781270422017,63892.98828125,56332.859375,11181272.817927325,206846384,242529104,36198116010.45743,1198.4080810546875,643.7574462890625,2020-01-03,17:55:49,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_17-53\Plate1\Plate1.ics,Talazoparib,UWB1,TX,0.10625,0.8235294117647058
5,1,UWB1 TX,0.0003125,6,B03,2000,937.2061533387316,10349.30330338515,188,618.1175537109375,286.4468078613281,364519.875,392757.34375,68529734.25969522,0.14244335889816284,0.043023500591516495,26.779352063102444,56199.07421875,70719.21875,10565425.662511941,222278496,432068320,41788357437.052925,1229.1519775390625,606.7906494140625,2020-01-03,17:55:49,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_17-53\Plate1\Plate1.ics,Talazoparib,UWB1,TX,0.10625,0.8847058823529412
6,2,UWB1 TX,0.000625,1,A01,2000,937.2061533387316,12048.099380387408,134,558.9647216796875,228.7703857421875,286495.5,275081.46875,38390398.71854299,0.15237532556056976,0.03720279783010483,20.41829448006038,45169.4765625,48087.71484375,6052709.661788188,147368560,252861168,19747387270.277496,1373.1085205078125,833.9546508789062,2020-01-03,17:55:49,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_17-53\Plate2\Plate2.ics,Talazoparib,UWB1,TX,0.10625,0.6305882352941177
7,2,UWB1 TX,0.00125,2,A02,2000,937.2061533387316,13511.251411505511,83,523.8917236328125,197.4281463623047,246175.5,198503.1875,20432566.95454662,0.15612384676933289,0.026098916307091713,12.958278788986801,38327.671875,29839.109375,3181196.704311793,111624552,142659984,9264838095.99237,1550.6201171875,961.5986328125,2020-01-03,17:55:49,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_17-53\Plate2\Plate2.ics,Talazoparib,UWB1,TX,0.10625,0.3905882352941176
8,2,UWB1 TX,0.0025,3,A03,2000,937.2061533387316,13939.896433040882,12,332.1047668457031,62.2580451965332,89668.6328125,35494.625,1076023.5598624812,0.20532311499118805,0.11553696542978287,2.4638773992980663,16843.357421875,7225.05517578125,202120.27820832224,21316216,13407027,255794601.67601153,6294.42138671875,2563.10986328125,2020-01-03,17:55:49,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_17-53\Plate2\Plate2.ics,Talazoparib,UWB1,TX,0.10625,0.05647058823529412
9,2,UWB1 TX,0.005,4,B01,2000,937.2061533387316,12066.75110204285,1,738.9006958007812,0.0,428807.1875,0.0,428807.19028872583,0.1556960493326187,0.0,0.15569604621553784,66763.5859375,0.0,66763.58411674839,211230624,0,211230627.3237601,0.0,0.0,2020-01-03,17:55:49,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_17-53\Plate2\Plate2.ics,Talazoparib,UWB1,TX,0.10625,0.004705882352941176
