Plate, 3
Well, 1
Count, 220
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
41.148, 0.000 to 82.297, 0
123.445, 82.297 to 164.593, 0
205.742, 164.593 to 246.890, 0
288.038, 246.890 to 329.187, 4
370.335, 329.187 to 411.483, 0
452.632, 411.483 to 493.780, 14
534.929, 493.780 to 576.077, 8
617.225, 576.077 to 658.374, 18
699.522, 658.374 to 740.670, 12
781.819, 740.670 to 822.967, 12
864.115, 822.967 to 905.264, 14
946.412, 905.264 to 987.560, 20
1028.709, 987.560 to 1069.857, 6
1111.005, 1069.857 to 1152.154, 16
1193.302, 1152.154 to 1234.450, 10
1275.599, 1234.450 to 1316.747, 2
1357.895, 1316.747 to 1399.044, 13
1440.192, 1399.044 to 1481.341, 12
1522.489, 1481.341 to 1563.637, 13
1604.786, 1563.637 to 1645.934, 6
1687.082, 1645.934 to 1728.231, 5
1769.379, 1728.231 to 1810.527, 6
1851.676, 1810.527 to 1892.824, 6
1933.972, 1892.824 to 1975.121, 2
2016.269, 1975.121 to 2057.417, 5
2098.566, 2057.417 to 2139.714, 2
2180.862, 2139.714 to 2222.011, 3
2263.159, 2222.011 to 2304.308, 4
2345.456, 2304.308 to 2386.604, 1
2427.753, 2386.604 to 2468.901, 1
2510.049, 2468.901 to 2551.198, 0
2592.346, 2551.198 to 2633.494, 0
2674.643, 2633.494 to 2715.791, 1
2756.939, 2715.791 to 2798.088, 0
2839.236, 2798.088 to 2880.384, 0
2921.533, 2880.384 to 2962.681, 0
3003.829, 2962.681 to 3044.978, 1
3086.126, 3044.978 to 3127.274, 0
3168.423, 3127.274 to 3209.571, 0
3250.720, 3209.571 to 3291.868, 1
3333.016, 3291.868 to 3374.165, 1
3415.313, 3374.165 to 3456.461, 0
3497.610, 3456.461 to 3538.758, 0
3579.906, 3538.758 to 3621.055, 0
3662.203, 3621.055 to 3703.351, 0
3744.500, 3703.351 to 3785.648, 0
3826.796, 3785.648 to 3867.945, 0
3909.093, 3867.945 to 3950.241, 0
3991.390, 3950.241 to 4032.538, 0
4073.686, 4032.538 to 4114.835, 1


Plate, 3
Well, 2
Count, 244
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
32.682, 0.000 to 65.364, 0
98.045, 65.364 to 130.727, 0
163.409, 130.727 to 196.091, 0
228.772, 196.091 to 261.454, 2
294.136, 261.454 to 326.818, 8
359.499, 326.818 to 392.181, 7
424.863, 392.181 to 457.545, 14
490.227, 457.545 to 522.908, 2
555.590, 522.908 to 588.272, 18
620.954, 588.272 to 653.635, 12
686.317, 653.635 to 718.999, 19
751.681, 718.999 to 784.363, 23
817.044, 784.363 to 849.726, 12
882.408, 849.726 to 915.090, 9
947.771, 915.090 to 980.453, 6
1013.135, 980.453 to 1045.817, 15
1078.498, 1045.817 to 1111.180, 13
1143.862, 1111.180 to 1176.544, 15
1209.226, 1176.544 to 1241.907, 11
1274.589, 1241.907 to 1307.271, 5
1339.953, 1307.271 to 1372.634, 4
1405.316, 1372.634 to 1437.998, 6
1470.680, 1437.998 to 1503.362, 9
1536.043, 1503.362 to 1568.725, 2
1601.407, 1568.725 to 1634.089, 4
1666.770, 1634.089 to 1699.452, 2
1732.134, 1699.452 to 1764.816, 2
1797.497, 1764.816 to 1830.179, 3
1862.861, 1830.179 to 1895.543, 1
1928.225, 1895.543 to 1960.906, 1
1993.588, 1960.906 to 2026.270, 0
2058.952, 2026.270 to 2091.633, 3
2124.315, 2091.633 to 2156.997, 1
2189.679, 2156.997 to 2222.360, 3
2255.042, 2222.360 to 2287.724, 0
2320.406, 2287.724 to 2353.088, 1
2385.769, 2353.088 to 2418.451, 7
2451.133, 2418.451 to 2483.815, 0
2516.496, 2483.815 to 2549.178, 1
2581.860, 2549.178 to 2614.542, 0
2647.224, 2614.542 to 2679.905, 0
2712.587, 2679.905 to 2745.269, 0
2777.951, 2745.269 to 2810.632, 1
2843.314, 2810.632 to 2875.996, 1
2908.678, 2875.996 to 2941.359, 0
2974.041, 2941.359 to 3006.723, 0
3039.405, 3006.723 to 3072.087, 0
