Plate, 1
Well, 2
Count, 229

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
721.826, 409218.167, 0.325, 132891.263, 196922870.682, 965.349, 24976.667, 27601.333
801.584, 504646.795, 0.352, 177611.928, 269677727.548, 598.684, 23960.667, 19642.667
943.466, 699104.954, 0.234, 163328.882, 439721164.671, 911.888, 23452.667, 2794.000
568.427, 253769.798, 0.317, 80372.333, 96166475.916, 728.330, 12869.333, 4487.333
575.265, 259911.336, 0.271, 70429.194, 99678531.952, 915.810, 30818.667, 21928.667
687.509, 371233.217, 0.204, 75671.697, 170150818.889, 1060.870, 10244.667, 12446.000
558.221, 244738.643, 0.319, 78147.752, 91078867.446, 1693.333, 3048.000, 24553.333
430.393, 145486.024, 0.302, 43869.366, 41744158.829, 1232.765, 4572.000, 14901.333
953.611, 714220.951, 0.240, 171696.166, 454059407.909, 1250.088, 31665.333, 19896.667
723.464, 411077.716, 0.299, 122970.507, 198266665.791, 677.333, 7620.000, 12784.667
547.457, 235391.028, 0.249, 58718.979, 85910977.034, 957.894, 28194.000, 13885.333
487.837, 186912.761, 0.289, 53950.895, 60788612.145, 1060.870, 9736.667, 13377.333
627.838, 309589.013, 0.216, 66756.410, 129581233.609, 915.810, 30056.667, 21420.667
639.140, 320835.498, 0.199, 63891.117, 136705951.318, 718.420, 19727.333, 16510.000
512.867, 206585.684, 0.212, 43820.619, 70634054.247, 2945.135, 10668.000, 29379.333
550.568, 238074.105, 0.256, 60936.089, 87384024.267, 567.961, 22013.333, 29718.000
481.755, 182281.450, 0.205, 37434.148, 58543342.240, 1357.310, 9313.333, 18288.000
473.590, 176155.202, 0.287, 50499.858, 55616929.490, 1129.594, 29125.333, 18965.333
571.844, 256829.287, 0.245, 62967.396, 97910804.808, 850.889, 18034.000, 12107.333
520.375, 212677.993, 0.248, 52781.933, 73781525.363, 1338.698, 13970.000, 14139.333
422.360, 140105.811, 0.233, 32621.365, 39450092.039, 431.717, 11430.000, 3386.667
611.468, 293655.347, 0.201, 59050.366, 119707309.476, 957.894, 11430.000, 10414.000
388.230, 118377.201, 0.296, 34985.989, 30638387.122, 1338.698, 19558.000, 2286.000
405.983, 129451.333, 0.292, 37859.756, 35036731.875, 1212.242, 17018.000, 5588.000
597.737, 280614.136, 0.216, 60580.970, 111822221.785, 1258.660, 13462.000, 28448.000
507.768, 202497.516, 0.165, 33489.297, 68547773.138, 833.870, 11345.333, 21844.000
564.766, 250510.960, 0.209, 52337.434, 94320023.041, 592.667, 24384.000, 28363.333
331.897, 86515.905, 0.253, 21883.597, 19142900.146, 1439.333, 26077.333, 6858.000
688.686, 372504.751, 0.145, 54110.064, 171025757.960, 1135.923, 28617.333, 10922.000
491.536, 189758.580, 0.194, 36839.083, 62182178.285, 1258.660, 17780.000, 23960.667
451.184, 159881.081, 0.215, 34302.171, 48090513.285, 1862.667, 18372.667, 20320.000
441.654, 153198.489, 0.239, 36685.288, 45107163.885, 661.268, 30818.667, 27601.333
540.051, 229065.646, 0.213, 48787.034, 82471471.247, 1856.885, 15663.333, 30649.333
500.960, 197104.278, 0.229, 45099.175, 65827577.994, 1526.350, 17102.667, 9228.667
693.061, 377253.200, 0.193, 72636.899, 174306345.727, 542.131, 4318.000, 17356.667
437.021, 150000.969, 0.230, 34567.555, 43702360.593, 682.604, 13292.667, 7281.333
558.221, 244738.643, 0.211, 51566.929, 91078867.446, 1409.134, 19388.667, 14478.000
386.700, 117445.928, 0.252, 29602.873, 30277551.057, 598.684, 23876.000, 19050.000
570.072, 255240.625, 0.193, 49274.695, 97003744.317, 515.007, 23960.667, 31157.333
405.473, 129125.789, 0.220, 28397.706, 34904649.428, 1151.591, 30564.667, 18118.667
340.823, 91232.200, 0.306, 27949.080, 20729366.041, 1317.104, 24130.000, 25400.000
628.787, 310524.887, 0.178, 55120.579, 130169255.147, 1188.353, 9228.667, 5080.000
435.219, 148766.910, 0.206, 30692.876, 43164162.183, 542.131, 4656.667, 16933.333
428.813, 144419.242, 0.193, 27808.797, 41285865.262, 1129.594, 15494.000, 11938.000
427.649, 143636.672, 0.190, 27257.669, 40950744.340, 946.602, 28109.333, 23791.333
600.284, 283010.640, 0.192, 54276.680, 113257754.112, 931.333, 34290.000, 16002.000
453.888, 161803.361, 0.196, 31727.095, 48960417.087, 1874.177, 25230.667, 3386.667
412.585, 133695.347, 0.210, 28058.199, 36773776.903, 616.383, 30734.000, 12869.333
686.015, 369621.256, 0.190, 70104.960, 169043785.034, 431.717, 11853.333, 3302.000
517.482, 210319.683, 0.171, 36016.544, 72557728.699, 1338.698, 4741.333, 11345.333
412.796, 133832.497, 0.270, 36184.459, 36830377.685, 677.333, 7196.667, 25230.667
629.229, 310961.654, 0.171, 53319.742, 130443984.449, 682.604, 8466.667, 7958.667
412.585, 133695.347, 0.220, 29417.774, 36773776.903, 957.894, 27516.667, 13208.000
343.777, 92820.242, 0.252, 23435.698, 21272956.122, 1139.074, 17102.667, 931.333
378.682, 112625.980, 0.204, 22956.995, 28432933.713, 1135.923, 28109.333, 9906.000
454.943, 162556.249, 0.179, 29122.518, 49302541.166, 682.604, 21251.333, 10668.000
406.437, 129741.018, 0.224, 29004.278, 35154405.100, 1023.031, 19896.667, 11514.667
433.352, 147493.136, 0.267, 39431.121, 42610979.337, 728.330, 21674.667, 33866.667
596.908, 279836.299, 0.160, 44643.217, 111357602.721, 682.604, 13970.000, 7366.000
