Plate, 4
Well, 2
Count, 32

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
530.794, 221279.818, 0.125, 27749.763, 78302658.701, 1272.819, 3386.667, 14478.000
470.705, 174015.121, 0.162, 28172.241, 54606492.669, 1545.022, 17187.333, 1185.333
228.008, 40830.891, 0.135, 5520.947, 6206504.655, 6532.515, 11176.000, 16086.667
217.621, 37195.693, 0.147, 5457.873, 5396383.125, 2501.610, 5757.333, 24976.667
252.851, 50213.158, 0.147, 7382.329, 8464281.492, 6350.000, 14054.667, 29040.667
204.959, 32993.316, 0.134, 4410.138, 4508195.671, 1856.885, 8805.333, 24299.333
479.843, 180837.344, 0.107, 19292.725, 57849016.457, 728.330, 2116.667, 13546.667
450.350, 159290.860, 0.215, 34187.177, 47824461.006, 1545.022, 18711.333, 931.333
220.744, 38270.927, 0.121, 4649.276, 5632060.095, 2066.977, 5503.333, 20574.000
226.735, 40376.424, 0.122, 4945.530, 6103171.550, 1856.885, 8043.333, 25992.667
300.135, 70749.396, 0.126, 8903.670, 14156239.531, 3058.565, 19134.667, 32850.667
220.744, 38270.927, 0.107, 4089.995, 5632060.095, 2033.763, 4741.333, 11176.000
243.202, 46454.213, 0.129, 5971.652, 7531846.496, 2033.763, 6773.333, 11260.667
266.021, 55580.374, 0.127, 7073.125, 9857028.254, 2517.321, 15324.667, 3556.000
444.302, 155040.855, 0.105, 16222.039, 45923294.282, 2545.638, 3217.333, 25146.000
228.008, 40830.891, 0.129, 5264.368, 6206504.655, 4925.970, 26246.667, 30310.667
556.738, 243439.633, 0.101, 24528.735, 90354695.351, 846.667, 2116.667, 14393.333
325.951, 83444.062, 0.112, 9325.637, 18132469.508, 1378.273, 4318.000, 13462.000
307.017, 74031.177, 0.287, 21251.710, 15152551.824, 515.007, 23368.000, 34544.000
349.606, 95995.003, 0.287, 27571.822, 22373644.982, 1767.892, 21166.667, 35136.667
405.445, 129108.089, 0.260, 33621.314, 34897472.854, 515.007, 22860.000, 34628.667
339.597, 90576.982, 0.113, 10208.415, 20506454.036, 2517.321, 12954.000, 4402.667
247.049, 47935.208, 0.112, 5372.287, 7894883.530, 4925.970, 30564.667, 27940.000
280.703, 61884.664, 0.108, 6696.356, 11580794.624, 3855.821, 9059.333, 7704.667
337.884, 89665.194, 0.221, 19843.662, 20197594.132, 2012.504, 7789.333, 4064.000
806.412, 510744.800, 0.160, 81494.714, 274580524.716, 535.479, 1354.667, 13631.333
233.431, 42796.310, 0.153, 6531.152, 6659985.554, 2012.504, 9652.000, 3302.000
340.078, 90833.579, 0.125, 11351.088, 20593655.406, 682.604, 846.667, 17610.667
624.785, 306585.206, 0.140, 42988.131, 127699910.475, 2945.135, 21505.333, 1862.667
390.855, 119983.642, 0.099, 11894.375, 31264166.984, 2066.977, 4318.000, 18880.667
556.814, 243506.034, 0.164, 39921.244, 90391665.926, 682.604, 762.000, 16933.333
441.474, 153073.532, 0.119, 18166.449, 45051987.645, 535.479, 1524.000, 13123.333



ADDITIONAL INFO
Read-date:	07-02-2020
Read-time:	16:44:00
Plate type:	6-Well
Resolution settings:	300 dpi
CHARM Settings 1:		PEO1_300.charm
Mask Settings File:	Tao_PEO1.mask
Image file: C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_15-56\Plate4\Plate4.ics
