Plate, 2
Well, 4
Count, 56

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
467.332, 171530.154, 0.230, 39502.095, 53440992.554, 1047.269, 14308.667, 3725.333
408.227, 130885.926, 0.180, 23571.893, 35620763.547, 567.961, 16510.000, 11091.333
451.902, 160390.106, 0.169, 27101.001, 48320360.132, 3058.565, 21082.000, 26246.667
524.257, 215862.986, 0.139, 29971.952, 75445105.772, 2982.623, 12276.667, 16425.333
387.364, 117849.551, 0.183, 21602.280, 30433766.252, 2384.235, 22860.000, 5164.667
450.316, 159266.869, 0.149, 23729.379, 47813657.091, 1292.381, 26924.000, 21082.000
449.660, 158802.650, 0.133, 21171.549, 47604763.983, 1436.841, 8466.667, 29210.000
415.217, 135407.015, 0.143, 19330.995, 37482240.664, 1103.918, 10075.333, 8297.333
478.412, 179760.026, 0.144, 25901.452, 57332843.831, 3187.112, 26500.667, 29972.000
557.978, 244525.415, 0.136, 33202.577, 90959865.134, 1084.262, 5842.000, 23876.000
502.335, 198187.781, 0.115, 22843.967, 66371115.012, 883.946, 9821.333, 28194.000
483.856, 183874.735, 0.136, 24998.824, 59312590.182, 1258.660, 18711.333, 6519.333
341.868, 91792.151, 0.154, 14128.492, 20920502.882, 990.998, 8636.000, 27686.000
304.860, 72994.472, 0.145, 10575.505, 14835382.682, 2876.175, 18796.000, 28278.667
473.113, 175800.027, 0.124, 21859.106, 55448806.973, 567.961, 16256.000, 10583.333
408.958, 131355.450, 0.141, 18475.252, 35812607.827, 1745.448, 27178.000, 12784.667
539.441, 228548.485, 0.111, 25290.157, 82192335.627, 598.684, 16933.333, 11514.667
405.473, 129125.789, 0.128, 16535.971, 34904649.428, 1606.437, 11684.000, 9736.667
403.122, 127633.045, 0.129, 16473.404, 34301135.498, 3187.112, 28956.000, 27940.000
409.604, 131770.314, 0.133, 17480.604, 35982403.631, 1292.381, 28024.667, 20404.667
372.060, 108721.730, 0.133, 14463.212, 26967353.793, 1761.799, 7366.000, 13292.667
514.458, 207868.853, 0.109, 22596.743, 71293170.758, 1047.269, 15324.667, 3471.333
340.078, 90833.579, 0.140, 12730.477, 20593655.406, 1436.841, 9482.667, 30226.000
253.530, 50483.201, 0.138, 6944.791, 8532653.815, 2035.525, 24468.667, 8212.667
341.868, 91792.151, 0.125, 11489.246, 20920502.882, 1556.578, 26077.333, 14139.333
223.867, 39361.483, 0.144, 5671.562, 5874500.904, 2876.175, 20743.333, 30395.333
286.040, 64260.288, 0.118, 7587.887, 12253997.906, 946.602, 17102.667, 10160.000
307.340, 74187.209, 0.116, 8627.492, 15200481.711, 1610.893, 22606.000, 9228.667
247.619, 48156.684, 0.116, 5597.120, 7949661.964, 2384.235, 20489.333, 4910.667
295.600, 68627.394, 0.127, 8709.962, 13524152.626, 1507.447, 9144.000, 7112.000
221.161, 38415.404, 0.103, 3938.910, 5663982.617, 1060.870, 16340.667, 5334.000
212.076, 35324.091, 0.117, 4124.199, 4994250.260, 2468.436, 15240.000, 16086.667
376.667, 111430.944, 0.115, 12824.653, 27981598.183, 2677.395, 20066.000, 10075.333
223.867, 39361.483, 0.127, 4999.904, 5874500.904, 1556.578, 24638.000, 14732.000
510.155, 204405.991, 0.097, 19905.738, 69519114.360, 644.802, 17272.000, 5842.000
453.236, 161338.472, 0.119, 19127.800, 48749561.240, 3361.171, 25061.333, 2624.667
228.008, 40830.891, 0.124, 5062.768, 6206504.655, 1761.799, 5926.667, 14308.667
446.886, 156849.517, 0.097, 15191.261, 46729225.260, 478.947, 15917.333, 11853.333
217.621, 37195.693, 0.121, 4509.345, 5396383.125, 2376.707, 14647.333, 30226.000
271.720, 57987.440, 0.114, 6620.925, 10504241.783, 1135.923, 11768.667, 31072.667
202.970, 32355.953, 0.131, 4233.616, 4378194.922, 2370.667, 26839.333, 8212.667
373.423, 109519.530, 0.102, 11204.751, 27264727.125, 883.946, 9567.333, 27347.333
362.580, 103251.645, 0.101, 10465.674, 24957970.790, 644.802, 17864.667, 5588.000
349.174, 95757.880, 0.109, 10441.460, 22290796.335, 3474.430, 14224.000, 23198.667
242.684, 46256.315, 0.146, 6743.594, 7483768.628, 2461.165, 14732.000, 7196.667
267.230, 56086.627, 0.106, 5964.600, 9992008.309, 2324.867, 16171.333, 18372.667
