Plate, 2
Well, 1
Count, 130
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
44.993, 0.000 to 89.986, 0
134.979, 89.986 to 179.972, 0
224.965, 179.972 to 269.958, 2
314.951, 269.958 to 359.944, 4
404.937, 359.944 to 449.930, 2
494.923, 449.930 to 539.916, 5
584.909, 539.916 to 629.902, 8
674.895, 629.902 to 719.888, 6
764.881, 719.888 to 809.874, 4
854.867, 809.874 to 899.860, 6
944.853, 899.860 to 989.846, 7
1034.839, 989.846 to 1079.832, 6
1124.825, 1079.832 to 1169.818, 7
1214.811, 1169.818 to 1259.804, 13
1304.797, 1259.804 to 1349.790, 9
1394.783, 1349.790 to 1439.776, 3
1484.769, 1439.776 to 1529.761, 4
1574.754, 1529.761 to 1619.747, 5
1664.740, 1619.747 to 1709.733, 4
1754.726, 1709.733 to 1799.719, 5
1844.712, 1799.719 to 1889.705, 2
1934.698, 1889.705 to 1979.691, 3
2024.684, 1979.691 to 2069.677, 5
2114.670, 2069.677 to 2159.663, 3
2204.656, 2159.663 to 2249.649, 1
2294.642, 2249.649 to 2339.635, 0
2384.628, 2339.635 to 2429.621, 3
2474.614, 2429.621 to 2519.607, 0
2564.600, 2519.607 to 2609.593, 4
2654.586, 2609.593 to 2699.579, 2
2744.572, 2699.579 to 2789.565, 1
2834.558, 2789.565 to 2879.551, 3
2924.544, 2879.551 to 2969.537, 0
3014.530, 2969.537 to 3059.523, 1
3104.516, 3059.523 to 3149.509, 0
3194.502, 3149.509 to 3239.495, 0
3284.488, 3239.495 to 3329.481, 0
3374.474, 3329.481 to 3419.467, 0
3464.460, 3419.467 to 3509.453, 1
3554.446, 3509.453 to 3599.439, 0
3644.432, 3599.439 to 3689.425, 0
3734.418, 3689.425 to 3779.411, 0
3824.404, 3779.411 to 3869.397, 0
3914.390, 3869.397 to 3959.383, 0
4004.376, 3959.383 to 4049.369, 0
4094.362, 4049.369 to 4139.355, 0
4184.348, 4139.355 to 4229.341, 0
4274.334, 4229.341 to 4319.327, 0
4364.320, 4319.327 to 4409.313, 0
4454.306, 4409.313 to 4499.299, 1


Plate, 2
Well, 2
Count, 91
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
40.860, 0.000 to 81.720, 0
122.580, 81.720 to 163.440, 0
204.299, 163.440 to 245.159, 0
286.019, 245.159 to 326.879, 0
367.739, 326.879 to 408.599, 2
449.459, 408.599 to 490.319, 0
531.179, 490.319 to 572.038, 2
612.898, 572.038 to 653.758, 2
694.618, 653.758 to 735.478, 4
776.338, 735.478 to 817.198, 4
858.058, 817.198 to 898.918, 0
939.777, 898.918 to 980.637, 0
1021.497, 980.637 to 1062.357, 5
1103.217, 1062.357 to 1144.077, 4
1184.937, 1144.077 to 1225.797, 1
1266.657, 1225.797 to 1307.517, 8
1348.376, 1307.517 to 1389.236, 6
1430.096, 1389.236 to 1470.956, 4
1511.816, 1470.956 to 1552.676, 2
1593.536, 1552.676 to 1634.396, 2
1675.256, 1634.396 to 1716.115, 11
1756.975, 1716.115 to 1797.835, 3
1838.695, 1797.835 to 1879.555, 5
1920.415, 1879.555 to 1961.275, 1
2002.135, 1961.275 to 2042.995, 2
2083.854, 2042.995 to 2124.714, 2
2165.574, 2124.714 to 2206.434, 1
2247.294, 2206.434 to 2288.154, 2
2329.014, 2288.154 to 2369.874, 1
2410.734, 2369.874 to 2451.593, 3
2492.453, 2451.593 to 2533.313, 0
2574.173, 2533.313 to 2615.033, 1
2655.893, 2615.033 to 2696.753, 2
2737.613, 2696.753 to 2778.473, 1
2819.332, 2778.473 to 2860.192, 1
2901.052, 2860.192 to 2941.912, 1
2982.772, 2941.912 to 3023.632, 1
3064.492, 3023.632 to 3105.352, 0
3146.212, 3105.352 to 3187.072, 0
3227.931, 3187.072 to 3268.791, 0
3309.651, 3268.791 to 3350.511, 0
3391.371, 3350.511 to 3432.231, 1
3473.091, 3432.231 to 3513.951, 0
3554.811, 3513.951 to 3595.670, 0
3636.530, 3595.670 to 3677.390, 0
3718.250, 3677.390 to 3759.110, 3
3799.970, 3759.110 to 3840.830, 0
3881.690, 3840.830 to 3922.550, 1
3963.409, 3922.550 to 4004.269, 0
4045.129, 4004.269 to 4085.989, 2


Plate, 2
Well, 3
Count, 19
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
50.097, 0.000 to 100.193, 0
150.290, 100.193 to 200.387, 0
250.483, 200.387 to 300.580, 0
350.676, 300.580 to 400.773, 0
450.870, 400.773 to 500.966, 2
551.063, 500.966 to 601.160, 0
651.256, 601.160 to 701.353, 2
751.449, 701.353 to 801.546, 0
851.643, 801.546 to 901.739, 0
951.836, 901.739 to 1001.933, 1
1052.029, 1001.933 to 1102.126, 0
1152.223, 1102.126 to 1202.319, 0
1252.416, 1202.319 to 1302.512, 0
1352.609, 1302.512 to 1402.706, 0
1452.802, 1402.706 to 1502.899, 0
1552.996, 1502.899 to 1603.092, 0
1653.189, 1603.092 to 1703.285, 0
1753.382, 1703.285 to 1803.479, 0
1853.575, 1803.479 to 1903.672, 0
1953.769, 1903.672 to 2003.865, 0
2053.962, 2003.865 to 2104.058, 0
2154.155, 2104.058 to 2204.252, 0
2254.348, 2204.252 to 2304.445, 0
2354.542, 2304.445 to 2404.638, 0
2454.735, 2404.638 to 2504.832, 0
2554.928, 2504.832 to 2605.025, 0
2655.121, 2605.025 to 2705.218, 0
2755.315, 2705.218 to 2805.411, 0
2855.508, 2805.411 to 2905.605, 0
2955.701, 2905.605 to 3005.798, 0
3055.894, 3005.798 to 3105.991, 0
3156.088, 3105.991 to 3206.184, 1
3256.281, 3206.184 to 3306.378, 1
3356.474, 3306.378 to 3406.571, 0
3456.668, 3406.571 to 3506.764, 0
3556.861, 3506.764 to 3606.957, 0
3657.054, 3606.957 to 3707.151, 0
3757.247, 3707.151 to 3807.344, 0
3857.441, 3807.344 to 3907.537, 2
3957.634, 3907.537 to 4007.730, 2
4057.827, 4007.730 to 4107.924, 0
4158.020, 4107.924 to 4208.117, 0
4258.214, 4208.117 to 4308.310, 0
4358.407, 4308.310 to 4408.503, 0
4458.600, 4408.503 to 4508.697, 0
4558.793, 4508.697 to 4608.890, 0
4658.987, 4608.890 to 4709.083, 0
4759.180, 4709.083 to 4809.277, 2
4859.373, 4809.277 to 4909.470, 0
4959.566, 4909.470 to 5009.663, 6


Plate, 2
Well, 4
Count, 2
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
247.806, 0.000 to 495.612, 0
743.418, 495.612 to 991.224, 0
1239.029, 991.224 to 1486.835, 0
1734.641, 1486.835 to 1982.447, 0
2230.253, 1982.447 to 2478.059, 0
2725.865, 2478.059 to 2973.671, 0
3221.477, 2973.671 to 3469.283, 0
3717.088, 3469.283 to 3964.894, 0
4212.700, 3964.894 to 4460.506, 0
4708.312, 4460.506 to 4956.118, 0
5203.924, 4956.118 to 5451.730, 0
5699.536, 5451.730 to 5947.342, 0
6195.147, 5947.342 to 6442.953, 0
6690.759, 6442.953 to 6938.565, 0
7186.371, 6938.565 to 7434.177, 0
7681.983, 7434.177 to 7929.789, 0
8177.595, 7929.789 to 8425.400, 0
8673.206, 8425.400 to 8921.012, 0
9168.818, 8921.012 to 9416.624, 0
9664.430, 9416.624 to 9912.236, 0
10160.042, 9912.236 to 10407.848, 0
10655.654, 10407.848 to 10903.459, 0
11151.265, 10903.459 to 11399.071, 0
11646.877, 11399.071 to 11894.683, 0
12142.489, 11894.683 to 12390.295, 0
12638.101, 12390.295 to 12885.907, 0
13133.713, 12885.907 to 13381.518, 0
13629.324, 13381.518 to 13877.130, 0
14124.936, 13877.130 to 14372.742, 0
14620.548, 14372.742 to 14868.354, 0
15116.160, 14868.354 to 15363.966, 0
15611.771, 15363.966 to 15859.577, 0
16107.383, 15859.577 to 16355.189, 0
16602.995, 16355.189 to 16850.801, 0
17098.607, 16850.801 to 17346.413, 0
17594.219, 17346.413 to 17842.025, 0
18089.830, 17842.025 to 18337.636, 0
18585.442, 18337.636 to 18833.248, 0
19081.054, 18833.248 to 19328.860, 0
19576.666, 19328.860 to 19824.472, 0
20072.278, 19824.472 to 20320.084, 0
