Plate, 2
Well, 1
Count, 130
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Volume (OD*um^2), Range, frequency
4801.221, 0.000 to 9602.442, 7
14403.664, 9602.442 to 19204.885, 15
24006.106, 19204.885 to 28807.327, 21
33608.548, 28807.327 to 38409.769, 14
43210.991, 38409.769 to 48012.212, 10
52813.433, 48012.212 to 57614.654, 5
62415.875, 57614.654 to 67217.096, 11
72018.318, 67217.096 to 76819.539, 3
81620.760, 76819.539 to 86421.981, 5
91223.202, 86421.981 to 96024.423, 4
100825.645, 96024.423 to 105626.866, 2
110428.087, 105626.866 to 115229.308, 6
120030.529, 115229.308 to 124831.751, 2
129632.972, 124831.751 to 134434.193, 4
139235.414, 134434.193 to 144036.635, 2
148837.856, 144036.635 to 153639.078, 3
158440.299, 153639.078 to 163241.520, 3
168042.741, 163241.520 to 172843.962, 0
177645.183, 172843.962 to 182446.405, 4
187247.626, 182446.405 to 192048.847, 0
196850.068, 192048.847 to 201651.289, 0
206452.510, 201651.289 to 211253.732, 1
216054.953, 211253.732 to 220856.174, 0
225657.395, 220856.174 to 230458.616, 1
235259.837, 230458.616 to 240061.059, 0
244862.280, 240061.059 to 249663.501, 0
254464.722, 249663.501 to 259265.943, 1
264067.165, 259265.943 to 268868.386, 0
273669.607, 268868.386 to 278470.828, 0
283272.049, 278470.828 to 288073.270, 0
292874.492, 288073.270 to 297675.713, 1
302476.934, 297675.713 to 307278.155, 0
312079.376, 307278.155 to 316880.597, 0
321681.819, 316880.597 to 326483.040, 0
331284.261, 326483.040 to 336085.482, 2
340886.703, 336085.482 to 345687.924, 0
350489.146, 345687.924 to 355290.367, 0
360091.588, 355290.367 to 364892.809, 0
369694.030, 364892.809 to 374495.252, 0
379296.473, 374495.252 to 384097.694, 0
388898.915, 384097.694 to 393700.136, 0
398501.357, 393700.136 to 403302.579, 0
408103.800, 403302.579 to 412905.021, 1
417706.242, 412905.021 to 422507.463, 0
427308.684, 422507.463 to 432109.906, 1
436911.127, 432109.906 to 441712.348, 0
446513.569, 441712.348 to 451314.790, 0
456116.011, 451314.790 to 460917.233, 0
465718.454, 460917.233 to 470519.675, 0
475320.896, 470519.675 to 480122.117, 1


Plate, 2
Well, 2
Count, 91
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Volume (OD*um^2), Range, frequency
3286.370, 0.000 to 6572.740, 1
9859.111, 6572.740 to 13145.481, 2
16431.851, 13145.481 to 19718.221, 16
23004.592, 19718.221 to 26290.962, 12
29577.332, 26290.962 to 32863.702, 4
36150.073, 32863.702 to 39436.443, 9
42722.813, 39436.443 to 46009.183, 6
49295.554, 46009.183 to 52581.924, 9
55868.294, 52581.924 to 59154.664, 3
62441.035, 59154.664 to 65727.405, 3
69013.775, 65727.405 to 72300.145, 5
75586.516, 72300.145 to 78872.886, 4
82159.256, 78872.886 to 85445.626, 3
