,Plate,Experiment Title,Treatment,Well,Label,Cells Plated,Mask Area (mm^2),Mask Area Total Density (OD),Count,Diameter Average (um),Diameter StdDev,Area Average (um^2),Area StdDev,Area Total (um^2),Density Average (OD),Density StdDev,Density Total (OD),Volume Average (OD*um^2),Volume StdDev,Volume Total (OD*um^2),Volume 2 Average (4/3PIr^3),Volume 2 StdDev,Volume 2  Total (4/3PIr^3),Nearest Neighbour Average (um),Nearest Neighbour StdDev,Read-date,Read-time,Plate Type,Resolution Setting,CHARM Settings File,Mask Settings File,Image File,Drug,Cell_line,Experimenter,PE,SF
10,2,UWB1 TX,4.0,5,B02,2000,937.2061533387316,12501.978056250544,3,619.540771484375,76.02174377441406,305999.0625,72849.7578125,917997.1856625038,0.17608055472373962,0.036857329308986664,0.5282416792372752,55655.80859375,20084.80078125,166967.42476001228,130074960,44853488.0,390224869.39336145,17612.0546875,8020.5048828125,2020-01-03,16:44:50,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_16-27\Plate2\Plate2.ics,Olaparib,UWB1,TX,0.10200000000000001,0.014705882352941175
11,2,UWB1 TX,0.0,6,B03,2000,937.2061533387316,13935.740049445616,194,712.69189453125,333.63714599609375,486352.65625,502589.34375,94352417.8584769,0.17534346878528595,0.040835894644260406,34.01663185322239,93928.1328125,114001.96875,18222058.346160267,339315584,580031680.0,65827222550.158165,1173.5889892578125,651.38037109375,2020-01-03,16:44:50,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_16-27\Plate2\Plate2.ics,Olaparib,UWB1,TX,0.10200000000000001,0.9509803921568626
12,3,UWB1BRCA1 TX,0.0,1,A01,1000,937.2061533387316,12888.319440043413,211,742.6414184570312,304.2099914550781,505843.53125,433750.0625,106732985.94914971,0.15706588327884674,0.0343421995639801,33.14090069177427,85325.3984375,89401.4140625,18003658.583747804,336296960,454052096.0,70958660060.87048,999.4002685546875,672.4942626953125,2020-01-03,16:44:50,6-Well,300,UWB1&UWB1BRCA1_300charm.charm,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_16-27\Plate3\Plate3.ics,Olaparib,UWB1BRCA1,TX,0.184,1.1467391304347827
13,3,UWB1BRCA1 TX,0.00020322105370116345,2,A02,1000,937.2061533387316,11670.08852012464,196,655.678955078125,262.4359436035156,391746.8125,336222.84375,76782376.34952033,0.14276114106178284,0.03803044930100441,27.981182552075552,59440.80078125,63820.5703125,11650396.691109622,228523584,320210688.0,44790620943.37202,1064.105224609375,563.177490234375,2020-01-03,16:44:50,6-Well,300,UWB1&UWB1BRCA1_300charm.charm,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_16-27\Plate3\Plate3.ics,Olaparib,UWB1BRCA1,TX,0.184,1.065217391304348
14,3,UWB1BRCA1 TX,0.0006096631611034903,3,A03,1000,937.2061533387316,9874.49578459348,184,716.3649291992188,329.31622314453125,488225.40625,456644.8125,89833472.39533843,0.13448356091976166,0.04082879796624184,24.744974658733888,73100.84375,84969.5703125,13450554.657235479,330723648,474492000.0,60853151738.05566,1048.6065673828125,681.3486328125,2020-01-03,16:44:50,6-Well,300,UWB1&UWB1BRCA1_300charm.charm,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_16-27\Plate3\Plate3.ics,Olaparib,UWB1BRCA1,TX,0.184,1.0
15,3,UWB1BRCA1 TX,0.001828989483310471,4,B01,1000,937.2061533387316,13158.54170851887,205,640.1600952148438,249.593017578125,370787.78125,300941.46875,76011492.44153091,0.15270400047302246,0.0330909825861454,31.304319951117147,59027.69921875,57717.65234375,12100678.363535728,206846704,274035296.0,42403575769.50539,1135.8270263671875,647.2433471679688,2020-01-03,16:44:50,6-Well,300,UWB1&UWB1BRCA1_300charm.charm,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_16-27\Plate3\Plate3.ics,Olaparib,UWB1BRCA1,TX,0.184,1.1141304347826086
16,3,UWB1BRCA1 TX,0.0054869684499314125,5,B02,1000,937.2061533387316,11505.506722167036,154,624.7664184570312,269.8851623535156,363773.75,351904.5,56021156.52585249,0.14211426675319672,0.030701421201229095,21.88559598900089,51688.34375,57583.8125,7960005.12055421,213134112,344750880.0,32822652497.538322,1213.9107666015625,638.5282592773438,2020-01-03,16:44:50,6-Well,300,UWB1&UWB1BRCA1_300charm.charm,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_16-27\Plate3\Plate3.ics,Olaparib,UWB1BRCA1,TX,0.184,0.8369565217391305
17,3,UWB1BRCA1 TX,0.016460905349794237,6,B03,1000,937.2061533387316,9696.949776509045,160,612.8179321289062,224.00924682617188,334364.40625,246300.15625,53498303.30270031,0.12832041084766388,0.04354766011238098,20.53126617246027,42962.00390625,35945.37109375,6873920.884718012,172684528,193645872.0,27629523281.483414,1252.0198974609375,728.3649291992188,2020-01-03,16:44:50,6-Well,300,UWB1&UWB1BRCA1_300charm.charm,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_16-27\Plate3\Plate3.ics,Olaparib,UWB1BRCA1,TX,0.184,0.8695652173913043
18,4,UWB1BRCA1 TX,0.04938271604938271,1,A01,1000,937.2061533387316,12372.2402174257,122,599.248046875,246.276123046875,329670.96875,314179.8125,40219858.97203101,0.14891093969345093,0.03386704996228218,18.167134188307948,52558.51171875,60640.9375,6412138.490468414,181478576,311076928.0,22140386296.614353,1554.7496337890625,1013.2723999023438,2020-01-03,16:44:50,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_16-27\Plate4\Plate4.ics,Olaparib,UWB1BRCA1,TX,0.184,0.6630434782608695
19,4,UWB1BRCA1 TX,0.14814814814814814,2,A02,1000,937.2061533387316,13135.218145586852,130,587.2994384765625,238.72315979003906,315658.875,267809.75,41035654.83563932,0.1548379808664322,0.029258187860250473,20.12893785878873,51432.13671875,51935.66796875,6686177.939329931,165203184,221006544.0,21476413798.86228,1400.2857666015625,686.1019897460938,2020-01-03,16:44:50,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_16-27\Plate4\Plate4.ics,Olaparib,UWB1BRCA1,TX,0.184,0.7065217391304348
20,4,UWB1BRCA1 TX,0.4444444444444444,3,A03,1000,937.2061533387316,12880.961589202014,71,449.2418212890625,145.0170440673828,175024.53125,117751.15625,12426741.486098368,0.1536061316728592,0.023601677268743515,10.906035028954545,28077.1953125,24496.28515625,1993480.811308431,63555652,68812704.0,4512451417.800751,1782.4603271484375,1117.1331787109375,2020-01-03,16:44:50,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_16-27\Plate4\Plate4.ics,Olaparib,UWB1BRCA1,TX,0.184,0.3858695652173913
21,4,UWB1BRCA1 TX,1.3333333333333333,4,B01,1000,937.2061533387316,12040.424277658578,24,399.8616027832031,146.55624389648438,142446.109375,111725.6640625,3418706.6948163686,0.15054062008857727,0.03264405578374863,3.6129747270937966,22811.482421875,23080.619140625,547475.5785804462,48737736,59635388.0,1169705700.9228039,3950.400146484375,2510.43798828125,2020-01-03,16:44:50,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_16-27\Plate4\Plate4.ics,Olaparib,UWB1BRCA1,TX,0.184,0.13043478260869565
22,4,UWB1BRCA1 TX,4.0,5,B02,1000,937.2061533387316,12692.446527125296,2,223.49166870117188,5.870382785797119,39256.546875,2060.85595703125,78513.09728132884,0.14465826749801636,0.012275941669940948,0.2893165448642854,5653.4853515625,183.7912139892578,11306.97112128034,5857073,460690.09375,11714146.42403641,20158.84765625,0.0,2020-01-03,16:44:50,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_16-27\Plate4\Plate4.ics,Olaparib,UWB1BRCA1,TX,0.184,0.010869565217391304
23,4,UWB1BRCA1 TX,0.0,6,B03,1000,937.2061533387316,13235.730641648252,157,556.4860229492188,215.25497436523438,279610.6875,235781.59375,43898879.83511869,0.15335741639137268,0.03955402970314026,24.077113331689116,44297.62109375,44810.296875,6954726.585686912,136617008,192818448.0,21448870442.839714,1263.5960693359375,863.9984130859375,2020-01-03,16:44:50,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_16-27\Plate4\Plate4.ics,Olaparib,UWB1BRCA1,TX,0.184,0.8532608695652174
