Plate, 2
Well, 3
Count, 79

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
982.851, 758691.439, 0.187, 142101.263, 497120389.274, 762.000, 7027.333, 24045.333
447.638, 157377.811, 0.300, 47237.500, 46965510.970, 1030.014, 23791.333, 30649.333
646.650, 328418.950, 0.202, 66478.629, 141581370.915, 1019.522, 6180.667, 21336.000
376.200, 111154.897, 0.270, 30048.184, 27877684.611, 698.179, 21336.000, 2032.000
802.704, 506058.854, 0.181, 91772.316, 270810401.786, 946.602, 10583.333, 4656.667
620.828, 302713.727, 0.198, 60041.942, 125288720.229, 1070.958, 17441.333, 30480.000
811.358, 517029.004, 0.178, 92233.195, 279663738.951, 455.944, 14647.333, 3640.667
385.412, 116665.143, 0.237, 27622.552, 29976124.056, 2456.793, 14986.000, 8720.667
720.972, 408249.890, 0.191, 77974.060, 196224357.261, 780.588, 21166.667, 3132.667
556.541, 243267.501, 0.213, 51706.598, 90258879.976, 757.282, 20235.333, 2963.333
518.715, 211323.079, 0.227, 47927.431, 73077586.299, 610.540, 11599.333, 4572.000
514.167, 207633.572, 0.203, 42129.479, 71172162.987, 1030.014, 23622.000, 29633.333
522.215, 214185.035, 0.209, 44721.895, 74567139.868, 946.602, 6434.667, 9990.667
781.113, 479201.463, 0.181, 86609.628, 249540478.420, 946.602, 27093.333, 5249.333
635.953, 317643.152, 0.172, 54623.455, 134670677.442, 846.667, 10498.667, 27262.667
568.427, 253769.798, 0.194, 49336.187, 96166475.916, 567.961, 31411.333, 10668.000
549.803, 237412.943, 0.198, 46946.185, 87020262.448, 1103.918, 32004.000, 11599.333
306.939, 73993.447, 0.213, 15768.474, 15140969.625, 6891.367, 22352.000, 22860.000
573.978, 258750.289, 0.220, 56928.021, 99011369.277, 728.330, 13631.333, 3894.667
305.119, 73118.809, 0.253, 18505.514, 14873304.167, 1478.640, 12022.667, 23283.333
319.253, 80049.496, 0.308, 24625.091, 17037336.527, 946.602, 9736.667, 5080.000
402.929, 127510.909, 0.199, 25397.005, 34251911.508, 935.174, 15494.000, 3217.333
541.924, 230657.084, 0.198, 45637.812, 83332420.266, 946.602, 26246.667, 4826.000
383.447, 115478.362, 0.215, 24779.010, 29519889.086, 1949.173, 8128.000, 6180.667
355.437, 99223.585, 0.197, 19528.264, 23511815.996, 2303.182, 7704.667, 26246.667
576.518, 261045.471, 0.179, 46770.925, 100331670.806, 780.588, 23791.333, 3556.000
443.961, 154802.974, 0.203, 31392.060, 45817643.686, 4283.832, 26500.667, 11430.000
390.855, 119983.642, 0.235, 28208.910, 31264166.984, 431.717, 10329.333, 28363.333
339.301, 90419.122, 0.231, 20861.931, 20452868.554, 567.961, 31157.333, 10160.000
472.769, 175544.537, 0.168, 29554.394, 55327975.564, 592.667, 18711.333, 2878.667
289.189, 65683.178, 0.201, 13176.990, 12663245.930, 1077.631, 7789.333, 23283.333
443.247, 154305.842, 0.197, 30346.258, 45597113.690, 2478.580, 9398.000, 32088.667
603.952, 286480.037, 0.206, 58949.120, 115346745.501, 4189.075, 1270.000, 14224.000
568.534, 253864.705, 0.197, 50063.116, 96220428.802, 431.717, 10752.667, 28448.000
367.287, 105949.766, 0.189, 20042.091, 25942618.104, 3891.905, 8466.667, 15409.333
405.983, 129451.333, 0.221, 28630.501, 35036731.875, 2456.793, 15070.667, 6265.333
511.608, 205572.066, 0.159, 32619.867, 70114840.513, 455.944, 14224.000, 3471.333
413.762, 134459.324, 0.185, 24884.894, 37089432.261, 846.667, 9990.667, 26585.333
473.396, 176010.477, 0.205, 36094.329, 55548403.286, 723.392, 5672.667, 18118.667
447.712, 157430.202, 0.171, 26867.226, 46988965.137, 1070.958, 18457.333, 30818.667
301.525, 71406.473, 0.180, 12879.588, 14353908.546, 4206.153, 29802.667, 19134.667
469.152, 172868.876, 0.149, 25767.172, 54067838.850, 661.268, 22013.333, 2963.333
493.489, 191269.352, 0.165, 31581.407, 62926254.180, 338.667, 16425.333, 3132.667
576.731, 261237.866, 0.158, 41281.326, 100442610.768, 1019.522, 6858.000, 22098.000
397.055, 123819.878, 0.146, 18020.254, 32775502.246, 757.282, 20574.000, 3640.667
233.883, 42962.162, 0.196, 8400.752, 6698737.957, 723.392, 4995.333, 17864.667
224.396, 39547.565, 0.192, 7592.764, 5916207.861, 1478.640, 10583.333, 23622.000
467.573, 171707.617, 0.183, 31383.120, 53523948.330, 338.667, 16764.000, 3132.667
422.360, 140105.811, 0.180, 25229.360, 39450092.039, 762.000, 6265.333, 24045.333
708.852, 394639.529, 0.135, 53463.157, 186493919.354, 610.540, 11938.000, 4064.000
451.945, 160420.779, 0.152, 24339.739, 48334222.105, 535.479, 24384.000, 4064.000
450.131, 159135.537, 0.167, 26554.751, 47754528.620, 1545.022, 13970.000, 1947.333
364.918, 104587.670, 0.181, 18943.702, 25443949.742, 4575.135, 29972.000, 23706.667
443.481, 154468.656, 0.160, 24750.196, 45669299.563, 766.689, 12700.000, 4148.667
390.059, 119495.050, 0.181, 21630.456, 31073392.673, 3354.766, 5249.333, 28532.667
480.036, 180983.063, 0.157, 28470.212, 57918953.012, 1151.591, 25569.333, 3302.000
