Plate, 2
Well, 1
Count, 64
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
59.448, 0.000 to 118.896, 0
178.343, 118.896 to 237.791, 0
297.239, 237.791 to 356.687, 0
416.135, 356.687 to 475.583, 0
535.030, 475.583 to 594.478, 4
653.926, 594.478 to 713.374, 4
772.822, 713.374 to 832.269, 2
891.717, 832.269 to 951.165, 1
1010.613, 951.165 to 1070.061, 0
1129.509, 1070.061 to 1188.956, 1
1248.404, 1188.956 to 1307.852, 9
1367.300, 1307.852 to 1426.748, 3
1486.195, 1426.748 to 1545.643, 5
1605.091, 1545.643 to 1664.539, 2
1723.987, 1664.539 to 1783.435, 5
1842.882, 1783.435 to 1902.330, 1
1961.778, 1902.330 to 2021.226, 4
2080.674, 2021.226 to 2140.121, 1
2199.569, 2140.121 to 2259.017, 1
2318.465, 2259.017 to 2377.913, 0
2437.361, 2377.913 to 2496.808, 2
2556.256, 2496.808 to 2615.704, 4
2675.152, 2615.704 to 2734.600, 4
2794.047, 2734.600 to 2853.495, 1
2912.943, 2853.495 to 2972.391, 2
3031.839, 2972.391 to 3091.287, 0
3150.734, 3091.287 to 3210.182, 0
3269.630, 3210.182 to 3329.078, 0
3388.526, 3329.078 to 3447.973, 0
3507.421, 3447.973 to 3566.869, 0
3626.317, 3566.869 to 3685.765, 0
3745.213, 3685.765 to 3804.660, 0
3864.108, 3804.660 to 3923.556, 0
3983.004, 3923.556 to 4042.452, 2
4101.899, 4042.452 to 4161.347, 0
4220.795, 4161.347 to 4280.243, 3
4339.691, 4280.243 to 4399.139, 0
4458.586, 4399.139 to 4518.034, 1
4577.482, 4518.034 to 4636.930, 1
4696.378, 4636.930 to 4755.825, 0
4815.273, 4755.825 to 4874.721, 0
4934.169, 4874.721 to 4993.617, 0
5053.065, 4993.617 to 5112.512, 0
5171.960, 5112.512 to 5231.408, 0
5290.856, 5231.408 to 5350.304, 0
5409.751, 5350.304 to 5469.199, 0
5528.647, 5469.199 to 5588.095, 0
5647.543, 5588.095 to 5706.991, 0
5766.438, 5706.991 to 5825.886, 0
5885.334, 5825.886 to 5944.782, 1


Plate, 2
Well, 2
Count, 15
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
102.489, 0.000 to 204.977, 0
307.466, 204.977 to 409.955, 0
512.443, 409.955 to 614.932, 0
717.420, 614.932 to 819.909, 4
922.398, 819.909 to 1024.886, 0
1127.375, 1024.886 to 1229.864, 0
1332.352, 1229.864 to 1434.841, 0
1537.330, 1434.841 to 1639.818, 0
1742.307, 1639.818 to 1844.796, 0
1947.284, 1844.796 to 2049.773, 0
2152.261, 2049.773 to 2254.750, 0
2357.239, 2254.750 to 2459.727, 2
2562.216, 2459.727 to 2664.705, 0
2767.193, 2664.705 to 2869.682, 0
2972.171, 2869.682 to 3074.659, 0
3177.148, 3074.659 to 3279.637, 1
3382.125, 3279.637 to 3484.614, 0
3587.102, 3484.614 to 3689.591, 0
3792.080, 3689.591 to 3894.568, 1
3997.057, 3894.568 to 4099.546, 2
4202.034, 4099.546 to 4304.523, 0
4407.012, 4304.523 to 4509.500, 0
4611.989, 4509.500 to 4714.478, 0
4816.966, 4714.478 to 4919.455, 0
5021.943, 4919.455 to 5124.432, 0
5226.921, 5124.432 to 5329.409, 0
5431.898, 5329.409 to 5534.387, 0
5636.875, 5534.387 to 5739.364, 0
5841.853, 5739.364 to 5944.341, 0
6046.830, 5944.341 to 6149.318, 0
6251.807, 6149.318 to 6354.296, 1
6456.784, 6354.296 to 6559.273, 0
6661.762, 6559.273 to 6764.250, 1
6866.739, 6764.250 to 6969.228, 0
7071.716, 6969.228 to 7174.205, 0
7276.694, 7174.205 to 7379.182, 0
7481.671, 7379.182 to 7584.159, 0
7686.648, 7584.159 to 7789.137, 0
7891.625, 7789.137 to 7994.114, 0
8096.603, 7994.114 to 8199.091, 0
8301.580, 8199.091 to 8404.069, 0
8506.557, 8404.069 to 8609.046, 0
8711.535, 8609.046 to 8814.023, 0
8916.512, 8814.023 to 9019.000, 0
9121.489, 9019.000 to 9223.978, 1
9326.466, 9223.978 to 9428.955, 0
9531.444, 9428.955 to 9633.932, 0
9736.421, 9633.932 to 9838.910, 0
9941.398, 9838.910 to 10043.887, 0
10146.376, 10043.887 to 10248.864, 2


Plate, 2
Well, 3
Count, 24
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
69.540, 0.000 to 139.080, 0
208.620, 139.080 to 278.161, 0
347.701, 278.161 to 417.241, 0
486.781, 417.241 to 556.321, 0
625.861, 556.321 to 695.402, 4
764.942, 695.402 to 834.482, 0
904.022, 834.482 to 973.562, 0
1043.102, 973.562 to 1112.642, 0
1182.183, 1112.642 to 1251.723, 0
1321.263, 1251.723 to 1390.803, 0
1460.343, 1390.803 to 1529.883, 0
1599.423, 1529.883 to 1668.964, 0
1738.504, 1668.964 to 1808.044, 2
1877.584, 1808.044 to 1947.124, 0
2016.664, 1947.124 to 2086.205, 0
2155.745, 2086.205 to 2225.285, 3
2294.825, 2225.285 to 2364.365, 0
2433.905, 2364.365 to 2503.445, 0
2572.986, 2503.445 to 2642.526, 0
2712.066, 2642.526 to 2781.606, 2
2851.146, 2781.606 to 2920.686, 2
2990.226, 2920.686 to 3059.767, 0
3129.307, 3059.767 to 3198.847, 2
3268.387, 3198.847 to 3337.927, 2
3407.467, 3337.927 to 3477.008, 0
3546.548, 3477.008 to 3616.088, 1
3685.628, 3616.088 to 3755.168, 0
3824.708, 3755.168 to 3894.248, 0
3963.789, 3894.248 to 4033.329, 1
4102.869, 4033.329 to 4172.409, 0
4241.949, 4172.409 to 4311.489, 0
4381.030, 4311.489 to 4450.570, 0
4520.110, 4450.570 to 4589.650, 1
4659.190, 4589.650 to 4728.730, 0
4798.270, 4728.730 to 4867.811, 1
4937.351, 4867.811 to 5006.891, 0
5076.431, 5006.891 to 5145.971, 0
5215.511, 5145.971 to 5285.051, 0
5354.592, 5285.051 to 5424.132, 0
5493.672, 5424.132 to 5563.212, 0
5632.752, 5563.212 to 5702.292, 0
5771.833, 5702.292 to 5841.373, 0
5910.913, 5841.373 to 5980.453, 0
6049.993, 5980.453 to 6119.533, 0
6189.073, 6119.533 to 6258.614, 0
6328.154, 6258.614 to 6397.694, 0
6467.234, 6397.694 to 6536.774, 1
6606.314, 6536.774 to 6675.855, 0
6745.395, 6675.855 to 6814.935, 0
6884.475, 6814.935 to 6954.015, 2


Plate, 2
Well, 4
Count, 9
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
110.632, 0.000 to 221.264, 0
331.895, 221.264 to 442.527, 0
553.159, 442.527 to 663.791, 0
774.423, 663.791 to 885.055, 0
995.686, 885.055 to 1106.318, 2
1216.950, 1106.318 to 1327.582, 0
1438.214, 1327.582 to 1548.846, 0
1659.477, 1548.846 to 1770.109, 0
1880.741, 1770.109 to 1991.373, 0
2102.005, 1991.373 to 2212.637, 0
2323.268, 2212.637 to 2433.900, 0
2544.532, 2433.900 to 2655.164, 0
2765.796, 2655.164 to 2876.428, 0
2987.059, 2876.428 to 3097.691, 0
3208.323, 3097.691 to 3318.955, 0
3429.587, 3318.955 to 3540.219, 0
3650.850, 3540.219 to 3761.482, 2
3872.114, 3761.482 to 3982.746, 0
4093.378, 3982.746 to 4204.010, 1
4314.641, 4204.010 to 4425.273, 0
4535.905, 4425.273 to 4646.537, 0
4757.169, 4646.537 to 4867.801, 1
4978.432, 4867.801 to 5089.064, 0
5199.696, 5089.064 to 5310.328, 0
5420.960, 5310.328 to 5531.592, 0
5642.223, 5531.592 to 5752.855, 0
5863.487, 5752.855 to 5974.119, 0
6084.751, 5974.119 to 6195.383, 0
6306.014, 6195.383 to 6416.646, 0
6527.278, 6416.646 to 6637.910, 2
6748.542, 6637.910 to 6859.174, 0
6969.805, 6859.174 to 7080.437, 0
7191.069, 7080.437 to 7301.701, 0
7412.333, 7301.701 to 7522.965, 0
7633.596, 7522.965 to 7744.228, 0
7854.860, 7744.228 to 7965.492, 0
8076.124, 7965.492 to 8186.755, 0
8297.387, 8186.755 to 8408.019, 0
8518.651, 8408.019 to 8629.283, 0
8739.915, 8629.283 to 8850.546, 0
8961.178, 8850.546 to 9071.810, 0
9182.442, 9071.810 to 9293.074, 0
9403.706, 9293.074 to 9514.337, 0
9624.969, 9514.337 to 9735.601, 0
9846.233, 9735.601 to 9956.865, 0
10067.497, 9956.865 to 10178.128, 0
10288.760, 10178.128 to 10399.392, 0
10510.024, 10399.392 to 10620.656, 0
10731.288, 10620.656 to 10841.919, 0
10952.551, 10841.919 to 11063.183, 1


Plate, 2
Well, 5
Count, 6
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
162.158, 0.000 to 324.316, 0
486.475, 324.316 to 648.633, 0
810.791, 648.633 to 972.949, 0
1135.108, 972.949 to 1297.266, 0
1459.424, 1297.266 to 1621.582, 0
1783.740, 1621.582 to 1945.899, 0
2108.057, 1945.899 to 2270.215, 0
2432.373, 2270.215 to 2594.532, 0
2756.690, 2594.532 to 2918.848, 0
3081.006, 2918.848 to 3243.164, 0
3405.323, 3243.164 to 3567.481, 2
3729.639, 3567.481 to 3891.797, 0
4053.955, 3891.797 to 4216.114, 0
4378.272, 4216.114 to 4540.430, 0
4702.588, 4540.430 to 4864.747, 0
5026.905, 4864.747 to 5189.063, 0
5351.221, 5189.063 to 5513.379, 0
5675.538, 5513.379 to 5837.696, 0
5999.854, 5837.696 to 6162.012, 0
6324.171, 6162.012 to 6486.329, 0
6648.487, 6486.329 to 6810.645, 0
6972.803, 6810.645 to 7134.962, 2
7297.120, 7134.962 to 7459.278, 0
7621.436, 7459.278 to 7783.595, 0
7945.753, 7783.595 to 8107.911, 0
8270.069, 8107.911 to 8432.227, 0
8594.386, 8432.227 to 8756.544, 0
8918.702, 8756.544 to 9080.860, 0
9243.018, 9080.860 to 9405.177, 0
9567.335, 9405.177 to 9729.493, 0
9891.651, 9729.493 to 10053.810, 0
10215.968, 10053.810 to 10378.126, 1
10540.284, 10378.126 to 10702.442, 0
10864.601, 10702.442 to 11026.759, 0
11188.917, 11026.759 to 11351.075, 0
11513.234, 11351.075 to 11675.392, 0
11837.550, 11675.392 to 11999.708, 0
12161.866, 11999.708 to 12324.025, 0
12486.183, 12324.025 to 12648.341, 0
12810.499, 12648.341 to 12972.658, 0
13134.816, 12972.658 to 13296.974, 0
13459.132, 13296.974 to 13621.290, 0
13783.449, 13621.290 to 13945.607, 0
14107.765, 13945.607 to 14269.923, 0
14432.081, 14269.923 to 14594.240, 0
14756.398, 14594.240 to 14918.556, 0
15080.714, 14918.556 to 15242.873, 0
15405.031, 15242.873 to 15567.189, 0
15729.347, 15567.189 to 15891.505, 0
16053.664, 15891.505 to 16215.822, 1


Plate, 2
Well, 6
Count, 186
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
34.878, 0.000 to 69.756, 0
104.634, 69.756 to 139.513, 0
174.391, 139.513 to 209.269, 2
244.147, 209.269 to 279.025, 2
313.903, 279.025 to 348.781, 0
383.660, 348.781 to 418.538, 2
453.416, 418.538 to 488.294, 4
523.172, 488.294 to 558.050, 10
592.928, 558.050 to 627.807, 15
662.685, 627.807 to 697.563, 13
732.441, 697.563 to 767.319, 19
802.197, 767.319 to 837.075, 12
871.954, 837.075 to 906.832, 16
941.710, 906.832 to 976.588, 9
1011.466, 976.588 to 1046.344, 12
1081.223, 1046.344 to 1116.101, 3
1150.979, 1116.101 to 1185.857, 4
1220.735, 1185.857 to 1255.613, 2
1290.491, 1255.613 to 1325.370, 5
1360.248, 1325.370 to 1395.126, 5
1430.004, 1395.126 to 1464.882, 0
1499.760, 1464.882 to 1534.638, 6
1569.517, 1534.638 to 1604.395, 3
1639.273, 1604.395 to 1674.151, 7
1709.029, 1674.151 to 1743.907, 3
1778.785, 1743.907 to 1813.664, 1
1848.542, 1813.664 to 1883.420, 2
1918.298, 1883.420 to 1953.176, 3
1988.054, 1953.176 to 2022.932, 1
2057.811, 2022.932 to 2092.689, 4
2127.567, 2092.689 to 2162.445, 0
2197.323, 2162.445 to 2232.201, 3
2267.079, 2232.201 to 2301.958, 1
2336.836, 2301.958 to 2371.714, 1
2406.592, 2371.714 to 2441.470, 2
2476.348, 2441.470 to 2511.226, 3
2546.105, 2511.226 to 2580.983, 3
2615.861, 2580.983 to 2650.739, 2
2685.617, 2650.739 to 2720.495, 3
2755.373, 2720.495 to 2790.252, 0
2825.130, 2790.252 to 2860.008, 1
2894.886, 2860.008 to 2929.764, 1
2964.642, 2929.764 to 2999.520, 0
3034.399, 2999.520 to 3069.277, 0
3104.155, 3069.277 to 3139.033, 0
3173.911, 3139.033 to 3208.789, 0
3243.668, 3208.789 to 3278.546, 0
3313.424, 3278.546 to 3348.302, 0
3383.180, 3348.302 to 3418.058, 0
3452.936, 3418.058 to 3487.815, 1




ADDITIONAL INFO
Read-date:	07-02-2020
Read-time:	20:10:52
Plate type:	6-Well
Resolution settings:	300 dpi
Mask Settings File:	Tao_PEO1.mask
Image file: C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_19-48\Plate2\Plate2.ics


