Plate, 2
Well, 3
Count, 24

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
816.301, 523348.145, 0.228, 119203.459, 284806459.107, 6954.015, 18542.000, 846.667
372.522, 108991.624, 0.159, 17346.689, 27067832.997, 2215.939, 25230.667, 26924.000
326.499, 83724.451, 0.155, 12993.340, 18223939.462, 3326.872, 32850.667, 12530.667
341.858, 91786.864, 0.146, 13370.971, 20918695.644, 3142.947, 20828.000, 25738.667
300.229, 70793.989, 0.153, 10831.092, 14169625.688, 2846.110, 9990.667, 28956.000
274.075, 58996.653, 0.144, 8500.774, 10779654.958, 598.684, 24214.667, 23706.667
457.091, 164095.064, 0.144, 23581.189, 50004268.182, 4780.481, 22013.333, 17441.333
320.441, 80646.549, 0.141, 11366.025, 17228302.094, 598.684, 23622.000, 23622.000
280.732, 61897.604, 0.142, 8814.050, 11584426.971, 3900.184, 20150.667, 21844.000
247.722, 48196.883, 0.170, 8174.733, 7959617.951, 6475.755, 5588.000, 23706.667
251.906, 49838.786, 0.150, 7465.124, 8369798.113, 1794.055, 28617.333, 19812.000
336.754, 89066.831, 0.143, 12712.963, 19995754.586, 2846.110, 11430.000, 26500.667
340.078, 90833.579, 0.143, 12997.468, 20593655.406, 2198.075, 27432.000, 26670.000
183.133, 26340.318, 0.148, 3900.015, 3215846.652, 2198.075, 26839.333, 28786.667
229.362, 41317.405, 0.150, 6216.788, 6317763.299, 3593.100, 30649.333, 16848.667
332.664, 86916.207, 0.142, 12307.716, 19275912.660, 4557.081, 32342.667, 26331.333
329.198, 85114.456, 0.140, 11957.541, 18679652.555, 3142.947, 18034.000, 27178.000
188.399, 27877.141, 0.149, 4149.836, 3501355.086, 2768.225, 17187.333, 14562.667
180.482, 25583.408, 0.144, 3672.807, 3078232.385, 610.540, 30226.000, 22267.333
462.819, 168233.704, 0.139, 23318.490, 51907882.154, 1794.055, 28024.667, 21505.333
150.793, 17858.917, 0.152, 2720.651, 1795339.090, 610.540, 29718.000, 22606.000
201.184, 31789.075, 0.151, 4799.075, 4263641.073, 3326.872, 29633.333, 11684.000
234.325, 43124.637, 0.146, 6316.413, 6736773.978, 2768.225, 16086.667, 12022.667
217.621, 37195.693, 0.134, 4999.412, 5396383.125, 6954.015, 23706.667, 5503.333



ADDITIONAL INFO
Read-date:	07-02-2020
Read-time:	20:10:52
Plate type:	6-Well
Resolution settings:	300 dpi
CHARM Settings 1:		unsaved settings
Mask Settings File:	Tao_PEO1.mask
Image file: C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_19-48\Plate2\Plate2.ics
