Plate, 1
Well, 4
Count, 209

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
728.740, 417095.141, 0.313, 130473.225, 202635949.360, 616.383, 4741.333, 19896.667
662.228, 344433.268, 0.276, 95199.869, 152062259.485, 803.219, 15155.333, 6350.000
677.260, 360247.635, 0.275, 99150.403, 162654284.461, 2271.845, 12192.000, 28871.333
681.335, 364596.014, 0.261, 95125.643, 165608137.887, 1113.616, 27940.000, 6604.000
725.310, 413177.507, 0.249, 102812.539, 199787727.268, 935.174, 30141.333, 27940.000
666.101, 348473.293, 0.286, 99516.778, 154745507.238, 682.604, 32766.000, 10244.667
569.242, 254497.193, 0.305, 77607.863, 96580243.573, 957.894, 17526.000, 11006.667
1153.923, 1045787.508, 0.351, 367351.603, 804505421.174, 2425.962, 2032.000, 11260.667
688.984, 372827.946, 0.254, 94658.099, 171248386.433, 1714.369, 4572.000, 11853.333
632.777, 314479.204, 0.251, 78873.278, 132663575.096, 780.588, 30141.333, 9990.667
525.285, 216710.570, 0.288, 62368.858, 75889893.217, 1084.262, 4572.000, 25146.000
502.519, 198333.179, 0.284, 56258.076, 66444166.630, 1070.958, 7450.667, 9482.667
714.867, 401365.300, 0.192, 77081.005, 191281749.306, 946.602, 21336.000, 4233.333
500.421, 196680.157, 0.262, 51505.497, 65615224.835, 987.375, 5588.000, 18034.000
655.004, 336959.671, 0.216, 72675.759, 147139978.429, 1780.015, 21166.667, 1439.333
731.660, 420444.074, 0.252, 105895.072, 205081343.315, 1317.104, 8297.333, 31580.667
790.678, 491008.107, 0.182, 89514.194, 258819381.097, 682.604, 27770.667, 5503.333
484.789, 184584.813, 0.258, 47592.377, 59656497.039, 1767.892, 16425.333, 25569.333
527.966, 218928.582, 0.247, 54118.452, 77057958.030, 493.687, 16425.333, 3217.333
414.437, 134898.639, 0.397, 53543.880, 37271352.556, 946.602, 4402.667, 8297.333
1006.067, 794957.163, 0.233, 185488.085, 533186801.465, 616.383, 5334.000, 20066.000
615.448, 297490.629, 0.294, 87436.430, 122060103.953, 965.349, 10160.000, 27347.333
739.851, 429910.404, 0.259, 111452.034, 212046316.578, 900.019, 6011.333, 20658.667
482.644, 182954.705, 0.221, 40448.043, 58867985.400, 2039.043, 22098.000, 30226.000
465.086, 169885.483, 0.269, 45707.556, 52674231.175, 2047.813, 16256.000, 17018.000
672.394, 355089.663, 0.288, 102307.474, 159173528.872, 946.602, 24807.333, 4318.000
650.217, 332052.269, 0.189, 62876.887, 143937341.892, 911.888, 20743.333, 5418.667
438.618, 151099.587, 0.281, 42438.971, 44183357.664, 2874.929, 1524.000, 15409.333
