Plate, 3
Well, 6
Count, 211

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
558.755, 245207.007, 0.399, 97796.425, 91340443.137, 1794.055, 10583.333, 12446.000
660.029, 342149.159, 0.314, 107289.623, 150552168.690, 661.268, 6011.333, 14562.667
562.988, 248936.045, 0.344, 85743.384, 93431964.016, 1070.958, 20404.667, 25146.000
513.088, 206763.192, 0.273, 56402.608, 70725111.840, 1060.870, 7704.667, 25738.667
471.904, 174902.923, 0.291, 50876.590, 55024917.562, 935.174, 6773.333, 12022.667
479.841, 180836.234, 0.263, 47502.384, 57848484.075, 1745.448, 9906.000, 18372.667
658.369, 340430.407, 0.219, 74519.140, 149419169.017, 990.998, 7620.000, 21590.000
583.492, 267399.046, 0.217, 58028.197, 104016822.045, 965.349, 12869.333, 24807.333
805.973, 510189.353, 0.236, 120260.979, 274132727.734, 598.684, 5418.667, 24045.333
496.474, 193589.840, 0.252, 48741.878, 64074856.434, 1317.104, 19050.000, 14647.333
650.217, 332052.269, 0.251, 83495.592, 143937341.892, 535.479, 19558.000, 4148.667
492.559, 190548.849, 0.213, 40522.841, 62571028.858, 1188.353, 17695.333, 16425.333
463.245, 168543.160, 0.229, 38629.873, 52051170.378, 1151.591, 4233.333, 23791.333
524.210, 215824.445, 0.218, 47094.084, 75424900.865, 567.961, 20235.333, 2370.667
457.112, 164110.181, 0.219, 35956.184, 50011178.493, 1047.269, 16086.667, 24553.333
758.545, 451910.709, 0.219, 99008.706, 228529752.902, 935.174, 22098.000, 3894.667
599.293, 282077.560, 0.210, 59289.113, 112698103.491, 1258.660, 10837.333, 25230.667
528.613, 219465.090, 0.220, 48254.420, 77341389.933, 535.479, 6604.000, 21166.667
443.454, 154449.461, 0.213, 32938.680, 45660787.261, 1188.353, 18880.667, 16340.667
