Plate, 3
Well, 1
Count, 251
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
27.734, 0.000 to 55.468, 0
83.202, 55.468 to 110.936, 0
138.670, 110.936 to 166.404, 0
194.138, 166.404 to 221.872, 0
249.606, 221.872 to 277.340, 2
305.074, 277.340 to 332.808, 0
360.542, 332.808 to 388.276, 8
416.010, 388.276 to 443.744, 2
471.478, 443.744 to 499.212, 10
526.946, 499.212 to 554.680, 17
582.414, 554.680 to 610.148, 9
637.882, 610.148 to 665.616, 15
693.350, 665.616 to 721.084, 8
748.818, 721.084 to 776.552, 26
804.286, 776.552 to 832.020, 10
859.754, 832.020 to 887.488, 5
915.222, 887.488 to 942.956, 13
970.690, 942.956 to 998.424, 15
1026.158, 998.424 to 1053.892, 20
1081.626, 1053.892 to 1109.360, 8
1137.094, 1109.360 to 1164.827, 3
1192.561, 1164.827 to 1220.295, 7
1248.029, 1220.295 to 1275.763, 17
1303.497, 1275.763 to 1331.231, 7
1358.965, 1331.231 to 1386.699, 8
1414.433, 1386.699 to 1442.167, 7
1469.901, 1442.167 to 1497.635, 5
1525.369, 1497.635 to 1553.103, 4
1580.837, 1553.103 to 1608.571, 4
1636.305, 1608.571 to 1664.039, 1
1691.773, 1664.039 to 1719.507, 1
1747.241, 1719.507 to 1774.975, 2
1802.709, 1774.975 to 1830.443, 5
1858.177, 1830.443 to 1885.911, 4
1913.645, 1885.911 to 1941.379, 2
1969.113, 1941.379 to 1996.847, 1
2024.581, 1996.847 to 2052.315, 0
2080.049, 2052.315 to 2107.783, 0
2135.517, 2107.783 to 2163.251, 0
2190.985, 2163.251 to 2218.719, 0
2246.453, 2218.719 to 2274.187, 0
2301.921, 2274.187 to 2329.655, 1
2357.389, 2329.655 to 2385.123, 1
2412.857, 2385.123 to 2440.591, 1
2468.325, 2440.591 to 2496.059, 0
2523.793, 2496.059 to 2551.527, 0
2579.261, 2551.527 to 2606.995, 0
2634.729, 2606.995 to 2662.463, 1
2690.197, 2662.463 to 2717.931, 0
2745.665, 2717.931 to 2773.399, 1


Plate, 3
Well, 2
Count, 242
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
35.731, 0.000 to 71.462, 0
107.193, 71.462 to 142.924, 0
178.655, 142.924 to 214.386, 0
250.117, 214.386 to 285.848, 0
321.578, 285.848 to 357.309, 4
393.040, 357.309 to 428.771, 2
464.502, 428.771 to 500.233, 12
535.964, 500.233 to 571.695, 10
607.426, 571.695 to 643.157, 19
678.888, 643.157 to 714.619, 18
750.350, 714.619 to 786.081, 26
821.812, 786.081 to 857.543, 11
893.273, 857.543 to 929.004, 11
964.735, 929.004 to 1000.466, 24
1036.197, 1000.466 to 1071.928, 14
1107.659, 1071.928 to 1143.390, 14
1179.121, 1143.390 to 1214.852, 13
1250.583, 1214.852 to 1286.314, 3
1322.045, 1286.314 to 1357.776, 5
1393.507, 1357.776 to 1429.238, 2
1464.968, 1429.238 to 1500.699, 8
1536.430, 1500.699 to 1572.161, 9
1607.892, 1572.161 to 1643.623, 4
1679.354, 1643.623 to 1715.085, 5
1750.816, 1715.085 to 1786.547, 2
1822.278, 1786.547 to 1858.009, 4
1893.740, 1858.009 to 1929.471, 2
1965.202, 1929.471 to 2000.933, 4
2036.663, 2000.933 to 2072.394, 3
2108.125, 2072.394 to 2143.856, 3
2179.587, 2143.856 to 2215.318, 0
2251.049, 2215.318 to 2286.780, 1
2322.511, 2286.780 to 2358.242, 2
2393.973, 2358.242 to 2429.704, 2
2465.435, 2429.704 to 2501.166, 1
2536.897, 2501.166 to 2572.628, 0
2608.358, 2572.628 to 2644.089, 0
2679.820, 2644.089 to 2715.551, 0
2751.282, 2715.551 to 2787.013, 0
2822.744, 2787.013 to 2858.475, 1
2894.206, 2858.475 to 2929.937, 0
2965.668, 2929.937 to 3001.399, 1
3037.130, 3001.399 to 3072.861, 0
3108.592, 3072.861 to 3144.323, 0
3180.054, 3144.323 to 3215.784, 0
3251.515, 3215.784 to 3287.246, 1
3322.977, 3287.246 to 3358.708, 0
3394.439, 3358.708 to 3430.170, 0
3465.901, 3430.170 to 3501.632, 0
3537.363, 3501.632 to 3573.094, 1


Plate, 3
Well, 3
Count, 226
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
28.899, 0.000 to 57.797, 0
86.696, 57.797 to 115.594, 0
144.493, 115.594 to 173.391, 0
202.290, 173.391 to 231.188, 0
260.087, 231.188 to 288.985, 0
317.884, 288.985 to 346.782, 2
375.681, 346.782 to 404.579, 2
433.478, 404.579 to 462.376, 6
491.275, 462.376 to 520.173, 10
549.072, 520.173 to 577.970, 19
606.869, 577.970 to 635.767, 8
664.666, 635.767 to 693.564, 25
722.463, 693.564 to 751.361, 7
780.260, 751.361 to 809.158, 14
838.057, 809.158 to 866.955, 24
895.854, 866.955 to 924.752, 6
953.651, 924.752 to 982.549, 9
1011.448, 982.549 to 1040.346, 3
1069.245, 1040.346 to 1098.143, 10
1127.042, 1098.143 to 1155.940, 7
1184.839, 1155.940 to 1213.737, 8
1242.636, 1213.737 to 1271.534, 5
1300.433, 1271.534 to 1329.331, 8
1358.230, 1329.331 to 1387.128, 8
1416.027, 1387.128 to 1444.925, 7
1473.824, 1444.925 to 1502.722, 5
1531.621, 1502.722 to 1560.519, 2
1589.418, 1560.519 to 1618.316, 3
1647.215, 1618.316 to 1676.113, 0
1705.012, 1676.113 to 1733.910, 5
1762.809, 1733.910 to 1791.708, 6
1820.606, 1791.708 to 1849.505, 1
1878.403, 1849.505 to 1907.302, 1
1936.200, 1907.302 to 1965.099, 1
1993.997, 1965.099 to 2022.896, 3
2051.794, 2022.896 to 2080.693, 0
2109.591, 2080.693 to 2138.490, 1
2167.388, 2138.490 to 2196.287, 1
2225.185, 2196.287 to 2254.084, 3
2282.982, 2254.084 to 2311.881, 0
2340.779, 2311.881 to 2369.678, 0
2398.576, 2369.678 to 2427.475, 0
2456.373, 2427.475 to 2485.272, 1
2514.170, 2485.272 to 2543.069, 3
2571.967, 2543.069 to 2600.866, 0
2629.764, 2600.866 to 2658.663, 1
2687.561, 2658.663 to 2716.460, 0
2745.358, 2716.460 to 2774.257, 0
2803.155, 2774.257 to 2832.054, 0
2860.952, 2832.054 to 2889.851, 1


Plate, 3
Well, 4
Count, 243
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
29.573, 0.000 to 59.146, 0
88.718, 59.146 to 118.291, 0
147.864, 118.291 to 177.437, 0
207.010, 177.437 to 236.582, 0
266.155, 236.582 to 295.728, 0
325.301, 295.728 to 354.874, 2
384.446, 354.874 to 414.019, 0
443.592, 414.019 to 473.165, 6
502.738, 473.165 to 532.310, 16
561.883, 532.310 to 591.456, 4
621.029, 591.456 to 650.601, 17
680.174, 650.601 to 709.747, 18
739.320, 709.747 to 768.893, 15
798.465, 768.893 to 828.038, 5
857.611, 828.038 to 887.184, 24
916.757, 887.184 to 946.329, 11
975.902, 946.329 to 1005.475, 9
1035.048, 1005.475 to 1064.621, 9
1094.193, 1064.621 to 1123.766, 3
1153.339, 1123.766 to 1182.912, 10
1212.485, 1182.912 to 1242.057, 13
1271.630, 1242.057 to 1301.203, 13
1330.776, 1301.203 to 1360.349, 4
1389.921, 1360.349 to 1419.494, 3
1449.067, 1419.494 to 1478.640, 8
1508.213, 1478.640 to 1537.785, 10
1567.358, 1537.785 to 1596.931, 4
1626.504, 1596.931 to 1656.077, 6
1685.649, 1656.077 to 1715.222, 3
1744.795, 1715.222 to 1774.368, 3
1803.941, 1774.368 to 1833.513, 6
1863.086, 1833.513 to 1892.659, 5
1922.232, 1892.659 to 1951.804, 0
1981.377, 1951.804 to 2010.950, 5
2040.523, 2010.950 to 2070.096, 1
2099.668, 2070.096 to 2129.241, 1
2158.814, 2129.241 to 2188.387, 3
2217.960, 2188.387 to 2247.532, 1
2277.105, 2247.532 to 2306.678, 1
2336.251, 2306.678 to 2365.824, 0
2395.396, 2365.824 to 2424.969, 0
2454.542, 2424.969 to 2484.115, 0
2513.688, 2484.115 to 2543.260, 0
2572.833, 2543.260 to 2602.406, 0
2631.979, 2602.406 to 2661.552, 1
2691.124, 2661.552 to 2720.697, 1
2750.270, 2720.697 to 2779.843, 1
2809.416, 2779.843 to 2838.988, 0
2868.561, 2838.988 to 2898.134, 0
2927.707, 2898.134 to 2957.280, 1


Plate, 3
Well, 5
Count, 236
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
32.006, 0.000 to 64.012, 0
96.017, 64.012 to 128.023, 0
160.029, 128.023 to 192.035, 0
224.041, 192.035 to 256.046, 2
288.052, 256.046 to 320.058, 4
352.064, 320.058 to 384.070, 2
416.075, 384.070 to 448.081, 1
480.087, 448.081 to 512.093, 6
544.098, 512.093 to 576.104, 8
608.110, 576.104 to 640.116, 16
672.122, 640.116 to 704.127, 16
736.133, 704.127 to 768.139, 16
800.145, 768.139 to 832.151, 7
864.156, 832.151 to 896.162, 28
928.168, 896.162 to 960.174, 14
992.180, 960.174 to 1024.185, 9
1056.191, 1024.185 to 1088.197, 13
1120.203, 1088.197 to 1152.209, 13
1184.214, 1152.209 to 1216.220, 11
1248.226, 1216.220 to 1280.232, 8
1312.237, 1280.232 to 1344.243, 6
1376.249, 1344.243 to 1408.255, 5
1440.261, 1408.255 to 1472.266, 10
1504.272, 1472.266 to 1536.278, 4
1568.284, 1536.278 to 1600.290, 1
1632.295, 1600.290 to 1664.301, 4
1696.307, 1664.301 to 1728.313, 7
1760.319, 1728.313 to 1792.324, 5
1824.330, 1792.324 to 1856.336, 2
1888.342, 1856.336 to 1920.348, 1
1952.353, 1920.348 to 1984.359, 4
2016.365, 1984.359 to 2048.371, 1
2080.376, 2048.371 to 2112.382, 2
2144.388, 2112.382 to 2176.394, 2
