Plate, 3
Well, 1
Count, 223
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
6348.141, 0.000 to 12696.282, 0
19044.424, 12696.282 to 25392.565, 1
31740.706, 25392.565 to 38088.847, 6
44436.988, 38088.847 to 50785.129, 10
57133.271, 50785.129 to 63481.412, 14
69829.553, 63481.412 to 76177.694, 13
82525.835, 76177.694 to 88873.977, 28
95222.118, 88873.977 to 101570.259, 51
107918.400, 101570.259 to 114266.541, 14
120614.682, 114266.541 to 126962.824, 7
133310.965, 126962.824 to 139659.106, 15
146007.247, 139659.106 to 152355.388, 9
158703.530, 152355.388 to 165051.671, 5
171399.812, 165051.671 to 177747.953, 4
184096.094, 177747.953 to 190444.235, 5
196792.377, 190444.235 to 203140.518, 7
209488.659, 203140.518 to 215836.800, 5
222184.941, 215836.800 to 228533.083, 3
234881.224, 228533.083 to 241229.365, 1
247577.506, 241229.365 to 253925.647, 2
260273.788, 253925.647 to 266621.930, 1
272970.071, 266621.930 to 279318.212, 3
285666.353, 279318.212 to 292014.494, 2
298362.636, 292014.494 to 304710.777, 1
311058.918, 304710.777 to 317407.059, 1
323755.200, 317407.059 to 330103.341, 1
336451.483, 330103.341 to 342799.624, 1
349147.765, 342799.624 to 355495.906, 2
361844.047, 355495.906 to 368192.189, 1
374540.330, 368192.189 to 380888.471, 0
387236.612, 380888.471 to 393584.753, 1
399932.894, 393584.753 to 406281.036, 1
412629.177, 406281.036 to 418977.318, 1
425325.459, 418977.318 to 431673.600, 1
438021.742, 431673.600 to 444369.883, 0
450718.024, 444369.883 to 457066.165, 0
463414.306, 457066.165 to 469762.447, 0
476110.589, 469762.447 to 482458.730, 1
488806.871, 482458.730 to 495155.012, 0
501503.153, 495155.012 to 507851.295, 0
514199.436, 507851.295 to 520547.577, 1
526895.718, 520547.577 to 533243.859, 0
539592.001, 533243.859 to 545940.142, 0
552288.283, 545940.142 to 558636.424, 0
564984.565, 558636.424 to 571332.706, 1
577680.848, 571332.706 to 584028.989, 1
590377.130, 584028.989 to 596725.271, 0
603073.412, 596725.271 to 609421.554, 0
