,Plate,Experiment Title,Treatment,Well,Label,Cells Plated,Mask Area (mm^2),Mask Area Total Density (OD),Count,Diameter Average (um),Diameter StdDev,Area Average (um^2),Area StdDev,Area Total (um^2),Density Average (OD),Density StdDev,Density Total (OD),Volume Average (OD*um^2),Volume StdDev,Volume Total (OD*um^2),Volume 2 Average (4/3PIr^3),Volume 2 StdDev,Volume 2  Total (4/3PIr^3),Nearest Neighbour Average (um),Nearest Neighbour StdDev,Read-date,Read-time,Plate Type,Resolution Setting,CHARM Settings File,Mask Settings File,Image File,Drug,Cell_line,Experimenter,PE,SF
0,1,UWB1 TX,0,1,A01,2000,937.2061533,14815.28459,206,748.6151123,272.9051819,498650.75,369549.5625,102722056,0.183004022,0.03711994,37.6988287,94182.4375,79862.99219,19401581.97,314665728,362153344,64821142335,1127.312012,497.3397522,2/11/2020,11:59:00,6-Well,300,unsaved settings,Tao_UWB1.mask,C:\Users\Public\Documents\GelCount\Data\Data_11-02-20_11-48\Plate1\Plate1.ics,Veliparib,UWB1,TX,0.10425,0.988009592
1,1,UWB1 TX,0.003048316,2,A02,2000,928.0403781,13083.0839,207,755.6981812,310.4900513,524240.5938,437607.1563,108517800.6,0.169098943,0.033610441,35.00348019,92608.10156,83036.42969,19169876.56,352398240,456042816,72946436396,1149.404785,530.2564697,2/11/2020,11:59:00,6-Well,300,unsaved settings,Tao_UWB1.mask,C:\Users\Public\Documents\GelCount\Data\Data_11-02-20_11-48\Plate1\Plate1.ics,Veliparib,UWB1,TX,0.10425,0.992805755
2,1,UWB1 TX,0.009144947,3,A03,2000,928.0403781,10564.09845,178,701.7244263,270.0323181,444012.75,368347.6875,79034271.21,0.149961278,0.037074275,26.6931081,69585.15625,66298.10938,12386158.19,272285184,373809376,48466765025,1205.89856,654.8081665,2/11/2020,11:59:00,6-Well,300,unsaved settings,Tao_UWB1.mask,C:\Users\Public\Documents\GelCount\Data\Data_11-02-20_11-48\Plate1\Plate1.ics,Veliparib,UWB1,TX,0.10425,0.853717026
3,1,UWB1 TX,0.027434842,4,B01,2000,928.0403781,14004.98577,181,666.1931763,239.648468,393676.6875,295595.5938,71255478.93,0.172423124,0.030979568,31.20858434,70152.91406,57884.12891,12697678.13,221045632,264325616,40009260313,1155.248779,614.5473022,2/11/2020,11:59:00,6-Well,300,unsaved settings,Tao_UWB1.mask,C:\Users\Public\Documents\GelCount\Data\Data_11-02-20_11-48\Plate1\Plate1.ics,Veliparib,UWB1,TX,0.10425,0.868105516
4,1,UWB1 TX,0.082304527,5,B02,2000,928.0403781,12462.29482,153,678.8135986,288.1019897,427092.2188,411922.5,65345107.12,0.166840792,0.034963004,25.5266419,76903.61719,87931.66406,11766253.21,270194592,440955424,41339774019,1363.870361,562.3226318,2/11/2020,11:59:00,6-Well,300,unsaved settings,Tao_UWB1.mask,C:\Users\Public\Documents\GelCount\Data\Data_11-02-20_11-48\Plate1\Plate1.ics,Veliparib,UWB1,TX,0.10425,0.73381295
5,1,UWB1 TX,0.24691358,6,B03,2000,928.0403781,9716.131706,112,603.4508057,236.102951,329786.7188,272578,36936111.54,0.137806654,0.031977985,15.43434458,49240.70703,52824.59375,5514959.207,174531472,232397920,19547524588,1499.036133,851.0809937,2/11/2020,11:59:00,6-Well,300,unsaved settings,Tao_UWB1.mask,C:\Users\Public\Documents\GelCount\Data\Data_11-02-20_11-48\Plate1\Plate1.ics,Veliparib,UWB1,TX,0.10425,0.537170264
6,2,UWB1 TX,0.740740741,1,A01,2000,928.0403781,11704.82788,61,522.0773926,264.4315796,268990.1563,335386.4688,16408399.1,0.162374079,0.030442245,9.904819157,50015.58984,75760.74219,3050951.023,150831488,329087808,9200720846,2325.823486,1047.6698,2/11/2020,11:59:00,6-Well,300,unsaved settings,Tao_UWB1.mask,C:\Users\Public\Documents\GelCount\Data\Data_11-02-20_11-48\Plate2\Plate2.ics,Veliparib,UWB1,TX,0.10425,0.292565947
7,2,UWB1 TX,2.222222222,2,A02,2000,928.0403781,12711.20305,42,500.1725464,186.6183167,223837.6719,161437.2813,9401182.461,0.162364811,0.021165617,6.81932235,36530.35938,26571.94141,1534275.13,94412160,98474552,3965310696,1771.253174,1415.918945,2/11/2020,11:59:00,6-Well,300,unsaved settings,Tao_UWB1.mask,C:\Users\Public\Documents\GelCount\Data\Data_11-02-20_11-48\Plate2\Plate2.ics,Veliparib,UWB1,TX,0.10425,0.201438849
8,2,UWB1 TX,6.666666667,3,A03,2000,928.0403781,13127.61191,9,471.122467,112.5732193,184277.2813,80389.61719,1658495.504,0.181591779,0.052597333,1.634326035,34207.43359,18789.79688,307866.8893,63872240,38341728,574850159.6,4544.01709,4263.542969,2/11/2020,11:59:00,6-Well,300,unsaved settings,Tao_UWB1.mask,C:\Users\Public\Documents\GelCount\Data\Data_11-02-20_11-48\Plate2\Plate2.ics,Veliparib,UWB1,TX,0.10425,0.043165468
9,2,UWB1 TX,20,4,B01,2000,928.0403781,11371.8096,1,313.5296631,0,77205.3125,0,77205.31064,0.13769488,0,0.137694883,10630.77637,0,10630.77625,16137437,0,16137437.09,0,0,2/11/2020,11:59:00,6-Well,300,unsaved settings,Tao_UWB1.mask,C:\Users\Public\Documents\GelCount\Data\Data_11-02-20_11-48\Plate2\Plate2.ics,Veliparib,UWB1,TX,0.10425,0.004796163
10,2,UWB1 TX,60,5,B02,2000,928.0403781,12613.262,2,273.3540649,52.60974121,60860.6875,22589.75781,121721.3722,0.151985779,0.004948464,0.303971573,9138.174805,3132.155273,18276.34926,11883305,6251245,23766610.11,9431.881836,0,2/11/2020,11:59:00,6-Well,300,unsaved settings,Tao_UWB1.mask,C:\Users\Public\Documents\GelCount\Data\Data_11-02-20_11-48\Plate2\Plate2.ics,Veliparib,UWB1,TX,0.10425,0.009592326
