Plate, 2
Well, 1
Count, 182
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
11316.102, 0.000 to 22632.203, 4
33948.305, 22632.203 to 45264.407, 30
56580.509, 45264.407 to 67896.610, 12
79212.712, 67896.610 to 90528.814, 11
101844.916, 90528.814 to 113161.017, 19
124477.119, 113161.017 to 135793.221, 18
147109.323, 135793.221 to 158425.424, 18
169741.526, 158425.424 to 181057.628, 17
192373.730, 181057.628 to 203689.831, 2
215005.933, 203689.831 to 226322.035, 12
237638.137, 226322.035 to 248954.238, 8
260270.340, 248954.238 to 271586.442, 6
282902.544, 271586.442 to 294218.645, 1
305534.747, 294218.645 to 316850.849, 3
328166.951, 316850.849 to 339483.052, 5
350799.154, 339483.052 to 362115.256, 0
373431.358, 362115.256 to 384747.459, 2
396063.561, 384747.459 to 407379.663, 1
418695.765, 407379.663 to 430011.866, 1
441327.968, 430011.866 to 452644.070, 1
463960.172, 452644.070 to 475276.273, 4
486592.375, 475276.273 to 497908.477, 0
509224.579, 497908.477 to 520540.680, 1
531856.782, 520540.680 to 543172.884, 1
554488.986, 543172.884 to 565805.087, 0
577121.189, 565805.087 to 588437.291, 1
599753.393, 588437.291 to 611069.494, 0
622385.596, 611069.494 to 633701.698, 0
645017.800, 633701.698 to 656333.901, 1
667650.003, 656333.901 to 678966.105, 0
690282.207, 678966.105 to 701598.308, 0
712914.410, 701598.308 to 724230.512, 0
735546.614, 724230.512 to 746862.715, 0
758178.817, 746862.715 to 769494.919, 0
780811.021, 769494.919 to 792127.122, 0
803443.224, 792127.122 to 814759.326, 0
826075.428, 814759.326 to 837391.529, 0
848707.631, 837391.529 to 860023.733, 0
871339.835, 860023.733 to 882655.936, 0
893972.038, 882655.936 to 905288.140, 0
916604.242, 905288.140 to 927920.343, 0
939236.445, 927920.343 to 950552.547, 0
961868.649, 950552.547 to 973184.750, 1
984500.852, 973184.750 to 995816.954, 0
1007133.056, 995816.954 to 1018449.157, 0
1029765.259, 1018449.157 to 1041081.361, 0
1052397.463, 1041081.361 to 1063713.564, 1
1075029.666, 1063713.564 to 1086345.768, 0
1097661.870, 1086345.768 to 1108977.971, 0
1120294.073, 1108977.971 to 1131610.175, 1


Plate, 2
Well, 2
Count, 137
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
8702.238, 0.000 to 17404.477, 0
26106.715, 17404.477 to 34808.953, 10
43511.192, 34808.953 to 52213.430, 25
60915.668, 52213.430 to 69617.907, 5
78320.145, 69617.907 to 87022.383, 1
95724.622, 87022.383 to 104426.860, 11
113129.098, 104426.860 to 121831.337, 12
130533.575, 121831.337 to 139235.813, 8
147938.052, 139235.813 to 156640.290, 10
165342.528, 156640.290 to 174044.767, 8
182747.005, 174044.767 to 191449.243, 4
200151.482, 191449.243 to 208853.720, 5
217555.958, 208853.720 to 226258.197, 8
234960.435, 226258.197 to 243662.673, 4
252364.912, 243662.673 to 261067.150, 3
269769.388, 261067.150 to 278471.627, 0
287173.865, 278471.627 to 295876.103, 4
304578.342, 295876.103 to 313280.580, 2
321982.818, 313280.580 to 330685.057, 1
339387.295, 330685.057 to 348089.533, 3
356791.772, 348089.533 to 365494.010, 1
374196.248, 365494.010 to 382898.487, 2
391600.725, 382898.487 to 400302.963, 0
409005.202, 400302.963 to 417707.440, 2
426409.678, 417707.440 to 435111.917, 2
443814.155, 435111.917 to 452516.393, 0
461218.632, 452516.393 to 469920.870, 0
478623.108, 469920.870 to 487325.347, 1
496027.585, 487325.347 to 504729.823, 0
513432.062, 504729.823 to 522134.300, 0
530836.539, 522134.300 to 539538.777, 0
548241.015, 539538.777 to 556943.254, 1
565645.492, 556943.254 to 574347.730, 0
583049.969, 574347.730 to 591752.207, 2
600454.445, 591752.207 to 609156.684, 0
617858.922, 609156.684 to 626561.160, 0
635263.399, 626561.160 to 643965.637, 0
652667.875, 643965.637 to 661370.114, 0
670072.352, 661370.114 to 678774.590, 1
687476.829, 678774.590 to 696179.067, 0
704881.305, 696179.067 to 713583.544, 0
722285.782, 713583.544 to 730988.020, 0
739690.259, 730988.020 to 748392.497, 0
757094.735, 748392.497 to 765796.974, 0
774499.212, 765796.974 to 783201.450, 0
791903.689, 783201.450 to 800605.927, 0
