Plate, 4
Well, 2
Count, 15

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
342.031, 91880.228, 0.137, 12610.532, 20950620.882, 2889.851, 12192.000, 32512.000
220.744, 38270.927, 0.170, 6491.179, 5632060.095, 1643.929, 6180.667, 6604.000
526.583, 217782.957, 0.154, 33446.958, 76453898.274, 2456.793, 18626.667, 762.000
279.945, 61551.009, 0.129, 7925.757, 11487262.915, 6891.367, 22098.000, 21420.667
659.076, 341161.783, 0.152, 51893.334, 149900942.270, 1378.273, 16171.333, 846.667
272.802, 58450.108, 0.112, 6570.070, 10630208.347, 7130.622, 20489.333, 8043.333
217.621, 37195.693, 0.143, 5330.097, 5396383.125, 10707.237, 7789.333, 19050.000
217.621, 37195.693, 0.172, 6414.655, 5396383.125, 6230.914, 24976.667, 33274.000
186.327, 27267.247, 0.121, 3305.690, 3387082.187, 6891.367, 25146.000, 15240.000
213.251, 35716.812, 0.113, 4052.215, 5077767.728, 7130.622, 26670.000, 4487.333
152.959, 18375.465, 0.103, 1889.077, 1873791.759, 1949.173, 3725.333, 9144.000
172.584, 23393.225, 0.115, 2690.767, 2691528.207, 6230.914, 20743.333, 28702.000
282.848, 62834.099, 0.101, 6345.244, 11848323.104, 1643.929, 4826.000, 7535.333
314.935, 77899.183, 0.103, 8042.411, 16355474.687, 1378.273, 15240.000, 1862.667
217.621, 37195.693, 0.118, 4407.309, 5396383.125, 2889.851, 14647.333, 34036.000



ADDITIONAL INFO
Read-date:	07-02-2020
Read-time:	18:53:06
Plate type:	6-Well
Resolution settings:	300 dpi
CHARM Settings 1:		unsaved settings
Mask Settings File:	Tao_PEO1.mask
Image file: C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_18-31\Plate4\Plate4.ics
