Plate, 1
Well, 6
Count, 128

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
607.147, 289518.962, 0.188, 54573.076, 117186968.789, 1103.918, 25230.667, 9736.667
530.794, 221279.818, 0.212, 46917.039, 78302658.701, 1712.277, 8636.000, 23706.667
505.531, 200717.562, 0.166, 33272.771, 67645959.539, 598.684, 5926.667, 20574.000
442.175, 153559.866, 0.174, 26776.012, 45266861.681, 1070.958, 8890.000, 25400.000
347.902, 95061.227, 0.188, 17852.944, 22047985.822, 1667.740, 17526.000, 31834.667
512.161, 206016.621, 0.174, 35811.120, 70342401.482, 1023.031, 10329.333, 32681.333
517.511, 210343.616, 0.133, 27923.121, 72570113.973, 757.282, 6688.667, 10244.667
435.179, 148739.477, 0.172, 25651.159, 43152223.033, 1545.022, 21674.667, 29040.667
451.561, 160148.681, 0.174, 27840.721, 48211300.833, 1745.448, 24553.333, 30395.333
428.863, 144453.007, 0.118, 17117.171, 41300345.172, 1030.014, 30056.667, 20150.667
528.613, 219465.090, 0.121, 26452.800, 77341389.933, 1745.448, 14816.667, 1778.000
412.336, 133533.961, 0.136, 18129.152, 36707211.802, 1669.888, 24384.000, 8297.333
331.897, 86515.905, 0.136, 11730.191, 19142900.146, 728.330, 24976.667, 16764.000
402.517, 127250.393, 0.134, 16998.775, 34146995.604, 803.219, 9821.333, 6604.000
485.977, 185490.252, 0.128, 23739.512, 60095981.998, 900.019, 33443.333, 23283.333
350.632, 96559.222, 0.122, 11775.236, 22571188.861, 1232.765, 19727.333, 14478.000
387.364, 117849.551, 0.151, 17838.201, 30433766.252, 1179.270, 12700.000, 21166.667
439.410, 151645.846, 0.130, 19641.146, 44423173.315, 757.282, 4910.667, 14308.667
387.364, 117849.551, 0.117, 13761.634, 30433766.252, 1590.742, 18457.333, 19388.667
447.309, 157146.759, 0.105, 16446.289, 46862121.294, 1556.578, 4995.333, 12530.667
370.165, 107616.872, 0.132, 14186.944, 26557326.058, 1221.080, 13631.333, 33020.000
395.359, 122764.770, 0.160, 19610.686, 32357460.757, 2579.208, 25569.333, 32766.000
348.473, 95373.838, 0.152, 14473.026, 22156833.275, 1258.660, 5249.333, 27601.333
341.858, 91786.864, 0.113, 10354.425, 20918695.644, 1667.740, 12869.333, 15240.000
442.014, 153448.554, 0.092, 14168.090, 45217651.276, 850.889, 23368.000, 3471.333
413.238, 134119.296, 0.327, 43885.737, 36948830.706, 493.687, 26670.000, 3132.667
527.598, 218623.215, 0.158, 34544.577, 76896790.536, 1203.339, 8466.667, 32342.667
351.366, 96963.772, 0.119, 11544.351, 22713185.833, 1676.314, 4064.000, 26416.000
485.977, 185490.252, 0.079, 14718.945, 60095981.998, 1084.262, 30734.000, 20997.333
341.858, 91786.864, 0.124, 11380.982, 20918695.644, 1365.209, 9228.667, 28871.333
579.838, 264060.427, 0.284, 74867.646, 102074857.505, 3188.237, 1862.667, 11938.000
336.754, 89066.831, 0.157, 13977.633, 19995754.586, 1626.394, 32427.333, 27262.667
478.690, 179969.338, 0.267, 48006.127, 57433010.210, 493.687, 26246.667, 2878.667
300.229, 70793.989, 0.116, 8217.877, 14169625.688, 1016.000, 27093.333, 30226.000
