Plate, 1
Well, 4
Count, 167

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
679.203, 362317.490, 0.229, 82919.018, 164058126.637, 515.007, 16764.000, 31496.000
593.548, 276694.702, 0.214, 59243.691, 109487632.757, 1849.148, 10922.000, 5080.000
790.167, 490374.086, 0.147, 72311.517, 258318237.150, 682.604, 31157.333, 24214.667
588.287, 271811.445, 0.209, 56832.337, 106602013.594, 1212.242, 29972.000, 24468.667
467.711, 171808.713, 0.215, 36873.779, 53571225.044, 2184.991, 24976.667, 25315.333
513.088, 206763.192, 0.192, 39660.078, 70725111.840, 1919.526, 9398.000, 11853.333
356.171, 99633.674, 0.212, 21163.639, 23657726.974, 965.349, 24553.333, 30988.000
409.380, 131626.706, 0.210, 27624.060, 35923597.459, 1864.590, 20235.333, 33274.000
376.574, 111375.729, 0.223, 24860.000, 27960803.090, 766.689, 19812.000, 4741.333
376.574, 111375.729, 0.204, 22677.898, 27960803.090, 1526.350, 9906.000, 30141.333
356.171, 99633.674, 0.185, 18481.176, 23657726.974, 2934.161, 8466.667, 15578.667
420.669, 138985.751, 0.241, 33489.757, 38977970.208, 567.961, 12700.000, 32766.000
506.959, 201852.998, 0.144, 29148.709, 68220768.475, 1338.698, 13800.667, 32004.000
388.230, 118377.201, 0.234, 27692.836, 30638387.122, 698.179, 29464.000, 22182.667
444.640, 155277.179, 0.144, 22383.712, 46028333.291, 757.282, 3725.333, 24807.333
315.097, 77979.361, 0.176, 13751.412, 16380732.136, 535.479, 21844.000, 5503.333
532.075, 222348.806, 0.244, 54159.207, 78870755.994, 2039.043, 28024.667, 31242.000
351.366, 96963.772, 0.184, 17836.247, 22713185.833, 1561.176, 5249.333, 24468.667
492.747, 190694.346, 0.167, 31846.710, 62642708.019, 838.157, 5418.667, 11006.667
396.240, 123312.537, 0.137, 16897.172, 32574266.851, 1250.088, 15155.333, 11599.333
450.316, 159266.869, 0.145, 23061.081, 47813657.091, 863.434, 4572.000, 11176.000
355.437, 99223.585, 0.147, 14561.579, 23511815.996, 2710.656, 11514.667, 13546.667
335.987, 88661.601, 0.131, 11649.551, 19859447.038, 682.604, 31242.000, 23537.333
345.171, 93574.942, 0.163, 15233.406, 21532931.183, 1436.841, 12446.000, 16171.333
430.957, 145866.915, 0.139, 20319.737, 41908198.907, 1478.640, 11514.667, 10583.333
380.040, 113435.421, 0.148, 16824.357, 28740004.265, 2777.273, 22182.667, 11260.667
444.640, 155277.179, 0.144, 22323.969, 46028333.291, 423.333, 16340.667, 27601.333
428.036, 143896.853, 0.118, 17051.274, 41062061.034, 535.479, 10414.000, 23706.667
