Plate, 1
Well, 5
Count, 123

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
949.356, 707861.028, 0.184, 130258.576, 448008035.701, 850.889, 6942.667, 8636.000
668.673, 351170.405, 0.214, 75299.866, 156545527.062, 2846.110, 23029.333, 24045.333
731.480, 420237.032, 0.219, 92092.392, 204929877.791, 2279.720, 27601.333, 27008.667
668.673, 351170.405, 0.185, 65110.342, 156545527.062, 2896.046, 28024.667, 9398.000
780.306, 478211.610, 0.196, 93515.089, 248767690.231, 1258.660, 5249.333, 9821.333
876.705, 603665.616, 0.186, 112136.414, 352824276.348, 1100.667, 10498.667, 29294.667
640.459, 322160.275, 0.193, 62169.899, 137553542.963, 965.349, 30818.667, 12700.000
539.135, 228289.147, 0.206, 46948.013, 82052477.575, 2517.321, 25230.667, 26162.000
754.441, 447033.905, 0.243, 108532.075, 224840475.565, 431.717, 4402.667, 27601.333
539.135, 228289.147, 0.216, 49241.826, 82052477.575, 2490.121, 15832.667, 19134.667
553.178, 240336.466, 0.245, 58843.861, 88632562.739, 2049.563, 6519.333, 15494.000
691.383, 375428.040, 0.186, 69948.513, 173042929.689, 535.479, 10922.000, 28278.667
538.809, 228013.132, 0.224, 50987.965, 81903712.958, 780.588, 10244.667, 32342.667
743.730, 434430.734, 0.172, 74929.727, 215399461.450, 900.019, 8128.000, 25654.000
777.356, 474602.856, 0.178, 84679.847, 245957075.728, 1135.923, 4741.333, 12615.333
686.905, 370580.988, 0.164, 60844.220, 169702602.378, 1526.350, 25230.667, 32427.333
485.522, 185143.471, 0.195, 36036.457, 59927533.535, 2923.147, 32766.000, 24468.667
552.041, 239349.945, 0.201, 48204.119, 88087401.332, 757.282, 18288.000, 4826.000
625.702, 307485.652, 0.160, 49079.019, 128262908.237, 2215.939, 20150.667, 7112.000
655.004, 336959.671, 0.157, 53047.730, 147139978.429, 1221.080, 34036.000, 21674.667
568.427, 253769.798, 0.182, 46253.644, 96166475.916, 1151.591, 9567.333, 29972.000
