Plate, 1
Well, 1
Count, 190
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Volume (OD*um^2), Range, frequency
4950.471, 0.000 to 9900.942, 6
14851.413, 9900.942 to 19801.884, 28
24752.355, 19801.884 to 29702.826, 28
34653.297, 29702.826 to 39603.768, 30
44554.239, 39603.768 to 49504.710, 15
54455.181, 49504.710 to 59405.652, 12
64356.123, 59405.652 to 69306.594, 6
74257.065, 69306.594 to 79207.536, 14
84158.007, 79207.536 to 89108.478, 3
94058.949, 89108.478 to 99009.420, 6
103959.891, 99009.420 to 108910.363, 4
113860.834, 108910.363 to 118811.305, 5
123761.776, 118811.305 to 128712.247, 4
133662.718, 128712.247 to 138613.189, 2
143563.660, 138613.189 to 148514.131, 3
153464.602, 148514.131 to 158415.073, 3
163365.544, 158415.073 to 168316.015, 2
173266.486, 168316.015 to 178216.957, 4
183167.428, 178216.957 to 188117.899, 3
193068.370, 188117.899 to 198018.841, 1
202969.312, 198018.841 to 207919.783, 1
212870.254, 207919.783 to 217820.725, 0
222771.196, 217820.725 to 227721.667, 0
232672.138, 227721.667 to 237622.609, 0
242573.080, 237622.609 to 247523.551, 2
252474.022, 247523.551 to 257424.493, 0
262374.964, 257424.493 to 267325.435, 1
272275.906, 267325.435 to 277226.377, 0
282176.848, 277226.377 to 287127.319, 0
292077.790, 287127.319 to 297028.261, 1
301978.732, 297028.261 to 306929.203, 0
311879.674, 306929.203 to 316830.145, 0
321780.617, 316830.145 to 326731.088, 2
331681.559, 326731.088 to 336632.030, 1
341582.501, 336632.030 to 346532.972, 1
351483.443, 346532.972 to 356433.914, 0
361384.385, 356433.914 to 366334.856, 0
371285.327, 366334.856 to 376235.798, 0
381186.269, 376235.798 to 386136.740, 1
391087.211, 386136.740 to 396037.682, 0
400988.153, 396037.682 to 405938.624, 0
410889.095, 405938.624 to 415839.566, 0
420790.037, 415839.566 to 425740.508, 0
430690.979, 425740.508 to 435641.450, 0
440591.921, 435641.450 to 445542.392, 0
450492.863, 445542.392 to 455443.334, 0
460393.805, 455443.334 to 465344.276, 0
470294.747, 465344.276 to 475245.218, 0
480195.689, 475245.218 to 485146.160, 0
490096.631, 485146.160 to 495047.102, 1


Plate, 1
Well, 2
Count, 219
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Volume (OD*um^2), Range, frequency
8003.581, 0.000 to 16007.162, 30
24010.744, 16007.162 to 32014.325, 46
40017.906, 32014.325 to 48021.487, 32
56025.068, 48021.487 to 64028.650, 28
72032.231, 64028.650 to 80035.812, 19
88039.393, 80035.812 to 96042.974, 10
104046.556, 96042.974 to 112050.137, 6
120053.718, 112050.137 to 128057.299, 9
136060.880, 128057.299 to 144064.462, 4
152068.043, 144064.462 to 160071.624, 4
168075.205, 160071.624 to 176078.786, 5
184082.368, 176078.786 to 192085.949, 3
200089.530, 192085.949 to 208093.111, 3
216096.692, 208093.111 to 224100.273, 2
232103.855, 224100.273 to 240107.436, 1
248111.017, 240107.436 to 256114.598, 2
264118.179, 256114.598 to 272121.761, 3
