Plate, 3
Well, 1
Count, 215
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Volume (OD*um^2), Range, frequency
1779.233, 0.000 to 3558.466, 0
5337.699, 3558.466 to 7116.932, 15
8896.164, 7116.932 to 10675.397, 10
12454.630, 10675.397 to 14233.863, 16
16013.096, 14233.863 to 17792.329, 9
19571.562, 17792.329 to 21350.795, 15
23130.028, 21350.795 to 24909.261, 18
26688.493, 24909.261 to 28467.726, 16
30246.959, 28467.726 to 32026.192, 13
33805.425, 32026.192 to 35584.658, 12
37363.891, 35584.658 to 39143.124, 12
40922.357, 39143.124 to 42701.590, 10
44480.822, 42701.590 to 46260.055, 13
48039.288, 46260.055 to 49818.521, 6
51597.754, 49818.521 to 53376.987, 5
55156.220, 53376.987 to 56935.453, 6
58714.686, 56935.453 to 60493.919, 6
62273.151, 60493.919 to 64052.384, 7
65831.617, 64052.384 to 67610.850, 3
69390.083, 67610.850 to 71169.316, 2
72948.549, 71169.316 to 74727.782, 1
76507.015, 74727.782 to 78286.248, 4
80065.480, 78286.248 to 81844.713, 2
83623.946, 81844.713 to 85403.179, 2
87182.412, 85403.179 to 88961.645, 1
90740.878, 88961.645 to 92520.111, 0
94299.344, 92520.111 to 96078.577, 0
97857.809, 96078.577 to 99637.042, 1
101416.275, 99637.042 to 103195.508, 1
104974.741, 103195.508 to 106753.974, 2
108533.207, 106753.974 to 110312.440, 0
112091.673, 110312.440 to 113870.906, 0
115650.138, 113870.906 to 117429.371, 1
119208.604, 117429.371 to 120987.837, 1
122767.070, 120987.837 to 124546.303, 0
126325.536, 124546.303 to 128104.769, 1
129884.002, 128104.769 to 131663.234, 0
133442.467, 131663.234 to 135221.700, 0
137000.933, 135221.700 to 138780.166, 0
140559.399, 138780.166 to 142338.632, 0
144117.865, 142338.632 to 145897.098, 0
147676.331, 145897.098 to 149455.563, 0
151234.796, 149455.563 to 153014.029, 2
154793.262, 153014.029 to 156572.495, 0
158351.728, 156572.495 to 160130.961, 0
161910.194, 160130.961 to 163689.427, 0
165468.660, 163689.427 to 167247.892, 0
169027.125, 167247.892 to 170806.358, 0
172585.591, 170806.358 to 174364.824, 0
176144.057, 174364.824 to 177923.290, 2


Plate, 3
Well, 2
Count, 213
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Volume (OD*um^2), Range, frequency
895.423, 0.000 to 1790.846, 0
2686.270, 1790.846 to 3581.693, 0
4477.116, 3581.693 to 5372.539, 4
6267.962, 5372.539 to 7163.386, 11
8058.809, 7163.386 to 8954.232, 13
9849.655, 8954.232 to 10745.078, 5
11640.502, 10745.078 to 12535.925, 7
13431.348, 12535.925 to 14326.771, 7
15222.195, 14326.771 to 16117.618, 5
17013.041, 16117.618 to 17908.464, 7
18803.887, 17908.464 to 19699.311, 9
20594.734, 19699.311 to 21490.157, 13
22385.580, 21490.157 to 23281.003, 13
24176.427, 23281.003 to 25071.850, 12
25967.273, 25071.850 to 26862.696, 9
27758.119, 26862.696 to 28653.543, 8
29548.966, 28653.543 to 30444.389, 12
31339.812, 30444.389 to 32235.235, 6
33130.659, 32235.235 to 34026.082, 2
34921.505, 34026.082 to 35816.928, 4
36712.352, 35816.928 to 37607.775, 11
38503.198, 37607.775 to 39398.621, 4
40294.044, 39398.621 to 41189.468, 6
42084.891, 41189.468 to 42980.314, 6
43875.737, 42980.314 to 44771.160, 4
45666.584, 44771.160 to 46562.007, 2
47457.430, 46562.007 to 48352.853, 5
49248.276, 48352.853 to 50143.700, 3
51039.123, 50143.700 to 51934.546, 2
52829.969, 51934.546 to 53725.392, 0
54620.816, 53725.392 to 55516.239, 2
56411.662, 55516.239 to 57307.085, 2
58202.509, 57307.085 to 59097.932, 1
59993.355, 59097.932 to 60888.778, 0
61784.201, 60888.778 to 62679.625, 1
63575.048, 62679.625 to 64470.471, 3
65365.894, 64470.471 to 66261.317, 1
67156.741, 66261.317 to 68052.164, 2
68947.587, 68052.164 to 69843.010, 2
70738.433, 69843.010 to 71633.857, 1
72529.280, 71633.857 to 73424.703, 1
74320.126, 73424.703 to 75215.549, 0
76110.973, 75215.549 to 77006.396, 1
77901.819, 77006.396 to 78797.242, 1
79692.666, 78797.242 to 80588.089, 0
81483.512, 80588.089 to 82378.935, 1
83274.358, 82378.935 to 84169.782, 1
85065.205, 84169.782 to 85960.628, 1
86856.051, 85960.628 to 87751.474, 0
88646.898, 87751.474 to 89542.321, 2


Plate, 3
Well, 3
Count, 197
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Volume (OD*um^2), Range, frequency
1274.341, 0.000 to 2548.682, 0
3823.023, 2548.682 to 5097.364, 3
6371.705, 5097.364 to 7646.046, 24
8920.387, 7646.046 to 10194.728, 9
11469.069, 10194.728 to 12743.410, 10
14017.751, 12743.410 to 15292.092, 12
16566.433, 15292.092 to 17840.774, 18
19115.115, 17840.774 to 20389.456, 13
21663.797, 20389.456 to 22938.138, 13
24212.479, 22938.138 to 25486.820, 9
26761.161, 25486.820 to 28035.502, 8
29309.843, 28035.502 to 30584.184, 10
31858.525, 30584.184 to 33132.866, 10
34407.207, 33132.866 to 35681.548, 10
36955.889, 35681.548 to 38230.230, 5
39504.571, 38230.230 to 40778.912, 3
42053.252, 40778.912 to 43327.593, 5
44601.934, 43327.593 to 45876.275, 4
47150.616, 45876.275 to 48424.957, 2
49699.298, 48424.957 to 50973.639, 3
52247.980, 50973.639 to 53522.321, 0
54796.662, 53522.321 to 56071.003, 4
57345.344, 56071.003 to 58619.685, 2
59894.026, 58619.685 to 61168.367, 3
62442.708, 61168.367 to 63717.049, 0
64991.390, 63717.049 to 66265.731, 2
67540.072, 66265.731 to 68814.413, 1
70088.754, 68814.413 to 71363.095, 1
72637.436, 71363.095 to 73911.777, 1
75186.118, 73911.777 to 76460.459, 1
77734.800, 76460.459 to 79009.141, 1
80283.482, 79009.141 to 81557.823, 0
82832.164, 81557.823 to 84106.505, 0
85380.846, 84106.505 to 86655.187, 1
87929.528, 86655.187 to 89203.869, 1
90478.210, 89203.869 to 91752.551, 1
93026.892, 91752.551 to 94301.233, 0
95575.574, 94301.233 to 96849.915, 1
98124.256, 96849.915 to 99398.597, 0
100672.938, 99398.597 to 101947.279, 0
103221.620, 101947.279 to 104495.961, 1
105770.302, 104495.961 to 107044.643, 0
108318.984, 107044.643 to 109593.325, 0
110867.666, 109593.325 to 112142.007, 1
113416.348, 112142.007 to 114690.689, 0
115965.030, 114690.689 to 117239.371, 1
118513.712, 117239.371 to 119788.053, 1
121062.394, 119788.053 to 122336.735, 0
123611.075, 122336.735 to 124885.416, 0
126159.757, 124885.416 to 127434.098, 2


Plate, 3
Well, 4
Count, 171
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Volume (OD*um^2), Range, frequency
1865.662, 0.000 to 3731.324, 0
5596.986, 3731.324 to 7462.648, 13
9328.310, 7462.648 to 11193.972, 14
13059.634, 11193.972 to 14925.297, 13
16790.959, 14925.297 to 18656.621, 12
20522.283, 18656.621 to 22387.945, 23
24253.607, 22387.945 to 26119.269, 17
27984.931, 26119.269 to 29850.593, 14
31716.255, 29850.593 to 33581.917, 13
35447.579, 33581.917 to 37313.241, 12
39178.903, 37313.241 to 41044.565, 4
42910.227, 41044.565 to 44775.890, 3
46641.552, 44775.890 to 48507.214, 4
50372.876, 48507.214 to 52238.538, 3
54104.200, 52238.538 to 55969.862, 2
57835.524, 55969.862 to 59701.186, 1
61566.848, 59701.186 to 63432.510, 1
65298.172, 63432.510 to 67163.834, 2
69029.496, 67163.834 to 70895.158, 2
72760.820, 70895.158 to 74626.483, 2
76492.145, 74626.483 to 78357.807, 5
80223.469, 78357.807 to 82089.131, 0
83954.793, 82089.131 to 85820.455, 0
87686.117, 85820.455 to 89551.779, 2
91417.441, 89551.779 to 93283.103, 0
95148.765, 93283.103 to 97014.427, 2
98880.089, 97014.427 to 100745.751, 1
102611.414, 100745.751 to 104477.076, 0
106342.738, 104477.076 to 108208.400, 0
110074.062, 108208.400 to 111939.724, 2
113805.386, 111939.724 to 115671.048, 0
117536.710, 115671.048 to 119402.372, 0
121268.034, 119402.372 to 123133.696, 1
124999.358, 123133.696 to 126865.020, 0
128730.682, 126865.020 to 130596.344, 1
132462.007, 130596.344 to 134327.669, 0
136193.331, 134327.669 to 138058.993, 0
139924.655, 138058.993 to 141790.317, 0
143655.979, 141790.317 to 145521.641, 0
147387.303, 145521.641 to 149252.965, 0
151118.627, 149252.965 to 152984.289, 0
154849.951, 152984.289 to 156715.613, 0
158581.275, 156715.613 to 160446.937, 0
162312.600, 160446.937 to 164178.262, 0
166043.924, 164178.262 to 167909.586, 0
169775.248, 167909.586 to 171640.910, 0
173506.572, 171640.910 to 175372.234, 0
177237.896, 175372.234 to 179103.558, 0
180969.220, 179103.558 to 182834.882, 1
184700.544, 182834.882 to 186566.206, 1


Plate, 3
Well, 5
Count, 203
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Volume (OD*um^2), Range, frequency
1732.937, 0.000 to 3465.874, 0
5198.811, 3465.874 to 6931.748, 18
8664.685, 6931.748 to 10397.622, 21
12130.559, 10397.622 to 13863.496, 14
15596.433, 13863.496 to 17329.370, 7
19062.307, 17329.370 to 20795.244, 20
22528.181, 20795.244 to 24261.118, 17
25994.055, 24261.118 to 27726.992, 13
29459.929, 27726.992 to 31192.866, 9
32925.803, 31192.866 to 34658.740, 8
36391.677, 34658.740 to 38124.614, 10
39857.551, 38124.614 to 41590.488, 9
43323.425, 41590.488 to 45056.362, 7
46789.299, 45056.362 to 48522.236, 7
50255.173, 48522.236 to 51988.110, 5
53721.047, 51988.110 to 55453.984, 5
57186.921, 55453.984 to 58919.858, 3
60652.795, 58919.858 to 62385.732, 6
64118.669, 62385.732 to 65851.606, 3
67584.543, 65851.606 to 69317.480, 4
71050.417, 69317.480 to 72783.354, 0
74516.291, 72783.354 to 76249.228, 4
77982.165, 76249.228 to 79715.102, 4
81448.039, 79715.102 to 83180.976, 0
84913.913, 83180.976 to 86646.850, 1
88379.787, 86646.850 to 90112.724, 0
91845.661, 90112.724 to 93578.598, 0
95311.535, 93578.598 to 97044.472, 2
98777.409, 97044.472 to 100510.346, 0
102243.283, 100510.346 to 103976.220, 1
105709.157, 103976.220 to 107442.094, 1
109175.031, 107442.094 to 110907.968, 0
112640.905, 110907.968 to 114373.842, 0
116106.779, 114373.842 to 117839.716, 0
119572.653, 117839.716 to 121305.590, 0
123038.527, 121305.590 to 124771.464, 0
126504.401, 124771.464 to 128237.338, 0
129970.275, 128237.338 to 131703.212, 0
133436.149, 131703.212 to 135169.086, 0
136902.023, 135169.086 to 138634.960, 0
140367.897, 138634.960 to 142100.834, 0
143833.771, 142100.834 to 145566.708, 1
147299.645, 145566.708 to 149032.582, 0
150765.519, 149032.582 to 152498.455, 1
154231.392, 152498.455 to 155964.329, 0
157697.266, 155964.329 to 159430.203, 0
161163.140, 159430.203 to 162896.077, 1
164629.014, 162896.077 to 166361.951, 0
168094.888, 166361.951 to 169827.825, 0
171560.762, 169827.825 to 173293.699, 1


Plate, 3
Well, 6
Count, 177
CHARM Settings 1:		PEO4_300.charm

Type 1 Histograms
Volume (OD*um^2), Range, frequency
2471.478, 0.000 to 4942.955, 12
7414.433, 4942.955 to 9885.911, 21
12357.388, 9885.911 to 14828.866, 24
17300.344, 14828.866 to 19771.821, 33
22243.299, 19771.821 to 24714.777, 24
27186.255, 24714.777 to 29657.732, 15
32129.210, 29657.732 to 34600.688, 10
37072.165, 34600.688 to 39543.643, 3
42015.121, 39543.643 to 44486.598, 7
46958.076, 44486.598 to 49429.554, 6
51901.031, 49429.554 to 54372.509, 1
56843.987, 54372.509 to 59315.464, 3
61786.942, 59315.464 to 64258.420, 3
66729.897, 64258.420 to 69201.375, 0
71672.853, 69201.375 to 74144.330, 1
76615.808, 74144.330 to 79087.286, 1
81558.764, 79087.286 to 84030.241, 1
86501.719, 84030.241 to 88973.197, 1
91444.674, 88973.197 to 93916.152, 0
96387.630, 93916.152 to 98859.107, 0
101330.585, 98859.107 to 103802.063, 2
