Plate, 4
Well, 2
Count, 29

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
534.868, 224689.598, 0.183, 41147.583, 80119504.085, 4778.231, 33697.333, 16764.000
664.360, 346654.730, 0.181, 62785.583, 153535743.284, 1314.380, 18711.333, 931.333
405.473, 129125.789, 0.140, 18081.001, 34904649.428, 2406.679, 24299.333, 6096.000
600.284, 283010.640, 0.261, 73987.588, 113257754.112, 4064.882, 24892.000, 34036.000
552.140, 239435.416, 0.219, 52379.647, 88134588.987, 7064.468, 32850.667, 9228.667
340.078, 90833.579, 0.135, 12287.928, 20593655.406, 2222.399, 14224.000, 4064.000
361.468, 102619.189, 0.122, 12563.200, 24729006.322, 718.420, 13038.667, 6011.333
345.171, 93574.942, 0.150, 14036.208, 21532931.183, 1974.749, 22182.667, 12022.667
370.165, 107616.872, 0.119, 12828.481, 26557326.058, 1545.022, 3217.333, 24468.667
497.079, 194061.811, 0.166, 32172.149, 64309320.637, 2032.000, 27855.333, 4233.333
350.632, 96559.222, 0.124, 11983.144, 22571188.861, 766.689, 12954.000, 6773.333
384.685, 116225.308, 0.118, 13665.300, 29806765.950, 911.888, 2032.000, 13800.667
322.822, 81849.388, 0.130, 10619.978, 17615174.555, 4625.001, 18542.000, 32427.333
626.117, 307894.108, 0.167, 51473.483, 128518565.045, 3656.385, 9821.333, 3048.000
342.031, 91880.228, 0.125, 11508.388, 20950620.882, 682.604, 14478.000, 6688.667
319.542, 80194.843, 0.125, 10012.938, 17083759.970, 2049.563, 18288.000, 3979.333
347.135, 94642.567, 0.132, 12464.751, 21902493.848, 6226.311, 23029.333, 24553.333
356.171, 99633.674, 0.133, 13217.369, 23657726.974, 4064.882, 28194.000, 31665.333
313.591, 77235.344, 0.114, 8826.773, 16146854.452, 718.420, 12530.667, 5503.333
331.249, 86178.387, 0.118, 10140.935, 19030988.411, 1401.483, 16679.333, 28194.000
161.073, 20376.695, 0.120, 2444.876, 2188086.104, 682.604, 15155.333, 6604.000
268.903, 56791.133, 0.126, 7137.611, 10180863.044, 1401.483, 17272.000, 26924.000
255.010, 51074.567, 0.119, 6093.119, 8683020.898, 2032.000, 25823.333, 4233.333
326.499, 83724.451, 0.106, 8861.062, 18223939.462, 911.888, 2878.667, 14139.333
369.618, 107299.054, 0.140, 15004.507, 26439767.897, 1314.380, 19981.333, 1270.000
217.621, 37195.693, 0.123, 4574.614, 5396383.125, 1545.022, 4741.333, 24722.667
220.744, 38270.927, 0.126, 4803.262, 5632060.095, 1974.749, 21166.667, 10329.333
343.638, 92745.126, 0.114, 10530.852, 21247138.196, 2049.563, 17018.000, 2370.667
165.738, 21574.041, 0.129, 2784.309, 2383751.956, 4778.231, 31326.667, 20912.667



ADDITIONAL INFO
Read-date:	07-02-2020
Read-time:	18:27:10
Plate type:	6-Well
Resolution settings:	300 dpi
CHARM Settings 1:		unsaved settings
Mask Settings File:	Tao_PEO1.mask
Image file: C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_18-15\Plate4\Plate4.ics
