Plate, 4
Well, 1
Count, 63
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
5216.197, 0.000 to 10432.394, 0
15648.590, 10432.394 to 20864.787, 0
26080.984, 20864.787 to 31297.181, 5
36513.378, 31297.181 to 41729.574, 3
46945.771, 41729.574 to 52161.968, 1
57378.165, 52161.968 to 62594.362, 3
67810.558, 62594.362 to 73026.755, 2
78242.952, 73026.755 to 83459.149, 5
88675.346, 83459.149 to 93891.542, 11
99107.739, 93891.542 to 104323.936, 6
109540.133, 104323.936 to 114756.330, 6
119972.526, 114756.330 to 125188.723, 6
130404.920, 125188.723 to 135621.117, 0
140837.314, 135621.117 to 146053.510, 0
151269.707, 146053.510 to 156485.904, 2
161702.101, 156485.904 to 166918.298, 3
172134.494, 166918.298 to 177350.691, 0
182566.888, 177350.691 to 187783.085, 0
192999.282, 187783.085 to 198215.479, 0
203431.675, 198215.479 to 208647.872, 1
213864.069, 208647.872 to 219080.266, 0
224296.463, 219080.266 to 229512.659, 0
234728.856, 229512.659 to 239945.053, 2
245161.250, 239945.053 to 250377.447, 1
255593.643, 250377.447 to 260809.840, 0
266026.037, 260809.840 to 271242.234, 0
276458.431, 271242.234 to 281674.627, 0
286890.824, 281674.627 to 292107.021, 0
297323.218, 292107.021 to 302539.415, 1
307755.611, 302539.415 to 312971.808, 0
318188.005, 312971.808 to 323404.202, 0
328620.399, 323404.202 to 333836.595, 0
339052.792, 333836.595 to 344268.989, 0
349485.186, 344268.989 to 354701.383, 0
359917.579, 354701.383 to 365133.776, 1
370349.973, 365133.776 to 375566.170, 0
380782.367, 375566.170 to 385998.563, 0
391214.760, 385998.563 to 396430.957, 0
401647.154, 396430.957 to 406863.351, 0
412079.547, 406863.351 to 417295.744, 0
422511.941, 417295.744 to 427728.138, 0
432944.335, 427728.138 to 438160.531, 0
443376.728, 438160.531 to 448592.925, 1
453809.122, 448592.925 to 459025.319, 1
464241.515, 459025.319 to 469457.712, 0
474673.909, 469457.712 to 479890.106, 0
485106.303, 479890.106 to 490322.499, 0
495538.696, 490322.499 to 500754.893, 1
505971.090, 500754.893 to 511187.287, 0
516403.483, 511187.287 to 521619.680, 1


Plate, 4
Well, 2
Count, 29
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
3466.547, 0.000 to 6933.095, 0
10399.642, 6933.095 to 13866.189, 0
17332.736, 13866.189 to 20799.284, 1
24265.831, 20799.284 to 27732.378, 1
31198.926, 27732.378 to 34665.473, 0
38132.020, 34665.473 to 41598.568, 2
45065.115, 41598.568 to 48531.662, 0
51998.209, 48531.662 to 55464.757, 1
58931.304, 55464.757 to 62397.851, 1
65864.399, 62397.851 to 69330.946, 0
72797.493, 69330.946 to 76264.041, 0
79730.588, 76264.041 to 83197.135, 3
86663.682, 83197.135 to 90130.230, 2
93596.777, 90130.230 to 97063.324, 6
100529.872, 97063.324 to 103996.419, 2
107462.966, 103996.419 to 110929.514, 2
114396.061, 110929.514 to 117862.608, 1
121329.155, 117862.608 to 124795.703, 0
128262.250, 124795.703 to 131728.797, 1
135195.345, 131728.797 to 138661.892, 0
142128.439, 138661.892 to 145594.987, 0
149061.534, 145594.987 to 152528.081, 0
155994.628, 152528.081 to 159461.176, 0
162927.723, 159461.176 to 166394.270, 0
169860.818, 166394.270 to 173327.365, 0
176793.912, 173327.365 to 180260.460, 0
183727.007, 180260.460 to 187193.554, 0
190660.101, 187193.554 to 194126.649, 1
197593.196, 194126.649 to 201059.743, 0
204526.291, 201059.743 to 207992.838, 0
211459.385, 207992.838 to 214925.933, 0
218392.480, 214925.933 to 221859.027, 0
225325.574, 221859.027 to 228792.122, 1
232258.669, 228792.122 to 235725.216, 0
239191.764, 235725.216 to 242658.311, 1
246124.858, 242658.311 to 249591.406, 0
253057.953, 249591.406 to 256524.500, 0
259991.047, 256524.500 to 263457.595, 0
266924.142, 263457.595 to 270390.689, 0
273857.237, 270390.689 to 277323.784, 0
280790.331, 277323.784 to 284256.879, 1
287723.426, 284256.879 to 291189.973, 0
294656.520, 291189.973 to 298123.068, 0
301589.615, 298123.068 to 305056.162, 0
308522.710, 305056.162 to 311989.257, 1
315455.804, 311989.257 to 318922.352, 0
322388.899, 318922.352 to 325855.446, 0
329321.993, 325855.446 to 332788.541, 0
336255.088, 332788.541 to 339721.635, 0
343188.183, 339721.635 to 346654.730, 1


Plate, 4
Well, 3
Count, 15
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
3221.603, 0.000 to 6443.205, 0
9664.808, 6443.205 to 12886.411, 0
16108.014, 12886.411 to 19329.616, 0
22551.219, 19329.616 to 25772.822, 0
28994.425, 25772.822 to 32216.027, 1
35437.630, 32216.027 to 38659.233, 1
41880.836, 38659.233 to 45102.438, 1
48324.041, 45102.438 to 51545.644, 1
54767.247, 51545.644 to 57988.849, 0
61210.452, 57988.849 to 64432.055, 1
67653.658, 64432.055 to 70875.260, 2
74096.863, 70875.260 to 77318.466, 2
80540.069, 77318.466 to 83761.671, 0
86983.274, 83761.671 to 90204.877, 1
93426.480, 90204.877 to 96648.082, 0
99869.685, 96648.082 to 103091.288, 2
106312.891, 103091.288 to 109534.493, 1
112756.096, 109534.493 to 115977.699, 0
119199.302, 115977.699 to 122420.904, 0
125642.507, 122420.904 to 128864.110, 0
132085.713, 128864.110 to 135307.315, 0
138528.918, 135307.315 to 141750.521, 0
144972.124, 141750.521 to 148193.726, 0
151415.329, 148193.726 to 154636.932, 0
157858.535, 154636.932 to 161080.137, 0
164301.740, 161080.137 to 167523.343, 0
170744.946, 167523.343 to 173966.548, 0
177188.151, 173966.548 to 180409.754, 0
183631.357, 180409.754 to 186852.959, 0
190074.562, 186852.959 to 193296.165, 0
196517.768, 193296.165 to 199739.370, 0
202960.973, 199739.370 to 206182.576, 0
209404.179, 206182.576 to 212625.781, 0
215847.384, 212625.781 to 219068.987, 0
222290.590, 219068.987 to 225512.192, 0
228733.795, 225512.192 to 231955.398, 0
235177.001, 231955.398 to 238398.603, 0
241620.206, 238398.603 to 244841.809, 0
248063.412, 244841.809 to 251285.014, 0
254506.617, 251285.014 to 257728.220, 0
260949.823, 257728.220 to 264171.425, 1
267393.028, 264171.425 to 270614.631, 0
273836.234, 270614.631 to 277057.836, 0
280279.439, 277057.836 to 283501.042, 0
286722.645, 283501.042 to 289944.247, 0
293165.850, 289944.247 to 296387.453, 0
299609.056, 296387.453 to 302830.658, 0
306052.261, 302830.658 to 309273.864, 0
312495.467, 309273.864 to 315717.069, 0
318938.672, 315717.069 to 322160.275, 1


Plate, 4
Well, 4
Count, 6
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
2924.986, 0.000 to 5849.973, 0
8774.959, 5849.973 to 11699.945, 0
14624.932, 11699.945 to 17549.918, 0
20474.905, 17549.918 to 23399.891, 0
26324.877, 23399.891 to 29249.864, 0
32174.850, 29249.864 to 35099.836, 0
38024.823, 35099.836 to 40949.809, 1
43874.796, 40949.809 to 46799.782, 2
49724.768, 46799.782 to 52649.755, 0
55574.741, 52649.755 to 58499.727, 1
61424.714, 58499.727 to 64349.700, 0
67274.687, 64349.700 to 70199.673, 0
73124.659, 70199.673 to 76049.646, 0
78974.632, 76049.646 to 81899.618, 0
84824.605, 81899.618 to 87749.591, 0
90674.578, 87749.591 to 93599.564, 0
96524.550, 93599.564 to 99449.537, 0
102374.523, 99449.537 to 105299.509, 0
108224.496, 105299.509 to 111149.482, 0
114074.469, 111149.482 to 116999.455, 0
119924.441, 116999.455 to 122849.428, 0
125774.414, 122849.428 to 128699.400, 0
131624.387, 128699.400 to 134549.373, 0
137474.360, 134549.373 to 140399.346, 1
143324.332, 140399.346 to 146249.319, 0
149174.305, 146249.319 to 152099.291, 0
155024.278, 152099.291 to 157949.264, 0
160874.251, 157949.264 to 163799.237, 0
166724.223, 163799.237 to 169649.210, 0
172574.196, 169649.210 to 175499.182, 0
178424.169, 175499.182 to 181349.155, 0
184274.141, 181349.155 to 187199.128, 0
190124.114, 187199.128 to 193049.101, 0
195974.087, 193049.101 to 198899.073, 0
201824.060, 198899.073 to 204749.046, 0
207674.032, 204749.046 to 210599.019, 0
213524.005, 210599.019 to 216448.992, 0
219373.978, 216448.992 to 222298.964, 0
225223.951, 222298.964 to 228148.937, 0
231073.923, 228148.937 to 233998.910, 0
236923.896, 233998.910 to 239848.883, 0
242773.869, 239848.883 to 245698.855, 0
248623.842, 245698.855 to 251548.828, 0
254473.814, 251548.828 to 257398.801, 0
260323.787, 257398.801 to 263248.774, 0
266173.760, 263248.774 to 269098.746, 0
272023.733, 269098.746 to 274948.719, 0
277873.705, 274948.719 to 280798.692, 0
283723.678, 280798.692 to 286648.665, 0
289573.651, 286648.665 to 292498.637, 1


Plate, 4
Well, 5
Count, 9
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
2294.755, 0.000 to 4589.509, 0
6884.264, 4589.509 to 9179.019, 0
11473.774, 9179.019 to 13768.528, 0
16063.283, 13768.528 to 18358.038, 0
20652.793, 18358.038 to 22947.547, 0
25242.302, 22947.547 to 27537.057, 1
29831.812, 27537.057 to 32126.566, 0
34421.321, 32126.566 to 36716.076, 0
39010.831, 36716.076 to 41305.585, 1
43600.340, 41305.585 to 45895.095, 0
48189.850, 45895.095 to 50484.604, 0
52779.359, 50484.604 to 55074.114, 0
57368.869, 55074.114 to 59663.623, 0
61958.378, 59663.623 to 64253.133, 1
66547.887, 64253.133 to 68842.642, 0
71137.397, 68842.642 to 73432.152, 0
75726.906, 73432.152 to 78021.661, 0
80316.416, 78021.661 to 82611.171, 1
84905.925, 82611.171 to 87200.680, 0
89495.435, 87200.680 to 91790.190, 1
94084.944, 91790.190 to 96379.699, 0
98674.454, 96379.699 to 100969.209, 0
103263.963, 100969.209 to 105558.718, 0
107853.473, 105558.718 to 110148.228, 0
112442.982, 110148.228 to 114737.737, 0
117032.492, 114737.737 to 119327.246, 0
121622.001, 119327.246 to 123916.756, 0
126211.511, 123916.756 to 128506.265, 1
130801.020, 128506.265 to 133095.775, 0
135390.530, 133095.775 to 137685.284, 0
139980.039, 137685.284 to 142274.794, 0
144569.549, 142274.794 to 146864.303, 0
149159.058, 146864.303 to 151453.813, 1
153748.568, 151453.813 to 156043.322, 0
158338.077, 156043.322 to 160632.832, 0
162927.587, 160632.832 to 165222.341, 0
167517.096, 165222.341 to 169811.851, 0
172106.606, 169811.851 to 174401.360, 1
