Plate, 1
Well, 1
Count, 237
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.004, 0.000 to 0.008, 0
0.012, 0.008 to 0.016, 0
0.021, 0.016 to 0.025, 0
0.029, 0.025 to 0.033, 0
0.037, 0.033 to 0.041, 0
0.045, 0.041 to 0.049, 0
0.054, 0.049 to 0.058, 0
0.062, 0.058 to 0.066, 0
0.070, 0.066 to 0.074, 0
0.078, 0.074 to 0.082, 0
0.087, 0.082 to 0.091, 0
0.095, 0.091 to 0.099, 2
0.103, 0.099 to 0.107, 4
0.111, 0.107 to 0.115, 14
0.120, 0.115 to 0.124, 19
0.128, 0.124 to 0.132, 15
0.136, 0.132 to 0.140, 16
0.144, 0.140 to 0.148, 21
0.153, 0.148 to 0.157, 15
0.161, 0.157 to 0.165, 14
0.169, 0.165 to 0.173, 15
0.177, 0.173 to 0.181, 3
0.186, 0.181 to 0.190, 5
0.194, 0.190 to 0.198, 5
0.202, 0.198 to 0.206, 10
0.210, 0.206 to 0.214, 8
0.219, 0.214 to 0.223, 7
0.227, 0.223 to 0.231, 11
0.235, 0.231 to 0.239, 6
0.243, 0.239 to 0.247, 9
0.252, 0.247 to 0.256, 5
0.260, 0.256 to 0.264, 6
0.268, 0.264 to 0.272, 8
0.276, 0.272 to 0.280, 5
0.285, 0.280 to 0.289, 3
0.293, 0.289 to 0.297, 3
0.301, 0.297 to 0.305, 1
0.309, 0.305 to 0.313, 2
0.318, 0.313 to 0.322, 0
0.326, 0.322 to 0.330, 0
0.334, 0.330 to 0.338, 1
0.342, 0.338 to 0.346, 0
0.351, 0.346 to 0.355, 2
0.359, 0.355 to 0.363, 0
0.367, 0.363 to 0.371, 0
0.375, 0.371 to 0.379, 0
0.384, 0.379 to 0.388, 1
0.392, 0.388 to 0.396, 0
0.400, 0.396 to 0.404, 0
0.408, 0.404 to 0.412, 1


Plate, 1
Well, 2
Count, 238
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.004, 0.000 to 0.007, 0
0.011, 0.007 to 0.015, 0
0.018, 0.015 to 0.022, 0
0.025, 0.022 to 0.029, 0
0.033, 0.029 to 0.036, 0
0.040, 0.036 to 0.044, 0
0.047, 0.044 to 0.051, 0
0.054, 0.051 to 0.058, 0
0.062, 0.058 to 0.065, 0
0.069, 0.065 to 0.073, 0
0.076, 0.073 to 0.080, 1
0.083, 0.080 to 0.087, 2
0.091, 0.087 to 0.094, 3
0.098, 0.094 to 0.102, 14
0.105, 0.102 to 0.109, 18
0.112, 0.109 to 0.116, 21
0.120, 0.116 to 0.123, 14
0.127, 0.123 to 0.131, 10
0.134, 0.131 to 0.138, 16
0.141, 0.138 to 0.145, 10
0.149, 0.145 to 0.152, 15
0.156, 0.152 to 0.160, 8
0.163, 0.160 to 0.167, 6
0.171, 0.167 to 0.174, 9
0.178, 0.174 to 0.181, 4
0.185, 0.181 to 0.189, 9
0.192, 0.189 to 0.196, 8
0.200, 0.196 to 0.203, 8
0.207, 0.203 to 0.210, 4
0.214, 0.210 to 0.218, 8
0.221, 0.218 to 0.225, 8
0.229, 0.225 to 0.232, 3
0.236, 0.232 to 0.239, 7
0.243, 0.239 to 0.247, 7
0.250, 0.247 to 0.254, 1
0.258, 0.254 to 0.261, 2
0.265, 0.261 to 0.268, 5
0.272, 0.268 to 0.276, 3
0.279, 0.276 to 0.283, 0
0.287, 0.283 to 0.290, 4
0.294, 0.290 to 0.297, 2
0.301, 0.297 to 0.305, 1
0.308, 0.305 to 0.312, 1
0.316, 0.312 to 0.319, 2
0.323, 0.319 to 0.327, 0
0.330, 0.327 to 0.334, 1
0.337, 0.334 to 0.341, 0
0.345, 0.341 to 0.348, 0
0.352, 0.348 to 0.356, 1
0.359, 0.356 to 0.363, 2


Plate, 1
Well, 3
Count, 220
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.004, 0.000 to 0.008, 0
0.012, 0.008 to 0.016, 0
0.020, 0.016 to 0.024, 0
0.028, 0.024 to 0.032, 0
0.036, 0.032 to 0.040, 0
0.044, 0.040 to 0.048, 0
0.052, 0.048 to 0.056, 0
0.060, 0.056 to 0.064, 0
0.068, 0.064 to 0.072, 1
0.076, 0.072 to 0.080, 9
0.084, 0.080 to 0.088, 7
0.092, 0.088 to 0.096, 12
0.100, 0.096 to 0.104, 15
0.108, 0.104 to 0.112, 13
0.116, 0.112 to 0.120, 15
0.124, 0.120 to 0.128, 15
0.132, 0.128 to 0.136, 11
0.140, 0.136 to 0.144, 6
0.148, 0.144 to 0.152, 12
0.156, 0.152 to 0.160, 6
0.164, 0.160 to 0.167, 10
0.171, 0.167 to 0.175, 6
0.179, 0.175 to 0.183, 10
0.187, 0.183 to 0.191, 9
0.195, 0.191 to 0.199, 4
0.203, 0.199 to 0.207, 4
0.211, 0.207 to 0.215, 11
0.219, 0.215 to 0.223, 6
0.227, 0.223 to 0.231, 8
0.235, 0.231 to 0.239, 4
0.243, 0.239 to 0.247, 4
0.251, 0.247 to 0.255, 4
0.259, 0.255 to 0.263, 4
0.267, 0.263 to 0.271, 2
0.275, 0.271 to 0.279, 1
0.283, 0.279 to 0.287, 1
0.291, 0.287 to 0.295, 2
0.299, 0.295 to 0.303, 0
0.307, 0.303 to 0.311, 3
0.315, 0.311 to 0.319, 0
0.323, 0.319 to 0.327, 1
0.331, 0.327 to 0.335, 1
0.339, 0.335 to 0.343, 1
0.347, 0.343 to 0.351, 0
0.355, 0.351 to 0.359, 0
0.363, 0.359 to 0.367, 0
0.371, 0.367 to 0.375, 0
0.379, 0.375 to 0.383, 0
0.387, 0.383 to 0.391, 1
0.395, 0.391 to 0.399, 1


Plate, 1
Well, 4
Count, 194
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.004, 0.000 to 0.008, 0
0.011, 0.008 to 0.015, 0
0.019, 0.015 to 0.023, 0
0.026, 0.023 to 0.030, 0
0.034, 0.030 to 0.038, 0
0.041, 0.038 to 0.045, 0
0.049, 0.045 to 0.053, 0
0.056, 0.053 to 0.060, 0
0.064, 0.060 to 0.068, 0
0.071, 0.068 to 0.075, 0
0.079, 0.075 to 0.083, 0
0.086, 0.083 to 0.090, 1
0.094, 0.090 to 0.098, 3
0.101, 0.098 to 0.105, 5
0.109, 0.105 to 0.113, 13
0.116, 0.113 to 0.120, 14
0.124, 0.120 to 0.128, 12
0.131, 0.128 to 0.135, 12
0.139, 0.135 to 0.143, 9
0.146, 0.143 to 0.150, 10
0.154, 0.150 to 0.158, 10
0.161, 0.158 to 0.165, 10
0.169, 0.165 to 0.173, 8
0.176, 0.173 to 0.180, 7
0.184, 0.180 to 0.188, 7
0.192, 0.188 to 0.195, 7
0.199, 0.195 to 0.203, 5
0.207, 0.203 to 0.210, 8
0.214, 0.210 to 0.218, 4
0.222, 0.218 to 0.225, 7
0.229, 0.225 to 0.233, 3
0.237, 0.233 to 0.240, 4
0.244, 0.240 to 0.248, 6
0.252, 0.248 to 0.255, 2
0.259, 0.255 to 0.263, 1
0.267, 0.263 to 0.270, 5
0.274, 0.270 to 0.278, 4
0.282, 0.278 to 0.285, 2
0.289, 0.285 to 0.293, 5
0.297, 0.293 to 0.300, 2
0.304, 0.300 to 0.308, 0
0.312, 0.308 to 0.315, 0
0.319, 0.315 to 0.323, 3
0.327, 0.323 to 0.330, 0
0.334, 0.330 to 0.338, 2
0.342, 0.338 to 0.345, 1
0.349, 0.345 to 0.353, 0
0.357, 0.353 to 0.360, 1
0.364, 0.360 to 0.368, 0
0.372, 0.368 to 0.376, 1


Plate, 1
Well, 5
Count, 198
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.003, 0.000 to 0.007, 0
0.010, 0.007 to 0.014, 0
0.017, 0.014 to 0.021, 0
0.024, 0.021 to 0.028, 0
0.031, 0.028 to 0.034, 0
0.038, 0.034 to 0.041, 0
0.045, 0.041 to 0.048, 0
0.052, 0.048 to 0.055, 0
0.059, 0.055 to 0.062, 0
0.065, 0.062 to 0.069, 0
0.072, 0.069 to 0.076, 1
0.079, 0.076 to 0.083, 0
0.086, 0.083 to 0.090, 2
0.093, 0.090 to 0.096, 6
0.100, 0.096 to 0.103, 12
0.107, 0.103 to 0.110, 10
0.114, 0.110 to 0.117, 12
0.121, 0.117 to 0.124, 7
0.127, 0.124 to 0.131, 11
0.134, 0.131 to 0.138, 8
0.141, 0.138 to 0.145, 9
0.148, 0.145 to 0.152, 5
0.155, 0.152 to 0.159, 6
0.162, 0.159 to 0.165, 8
0.169, 0.165 to 0.172, 15
0.176, 0.172 to 0.179, 5
0.183, 0.179 to 0.186, 4
0.190, 0.186 to 0.193, 8
0.196, 0.193 to 0.200, 8
0.203, 0.200 to 0.207, 3
0.210, 0.207 to 0.214, 3
0.217, 0.214 to 0.221, 7
0.224, 0.221 to 0.227, 5
0.231, 0.227 to 0.234, 4
0.238, 0.234 to 0.241, 5
0.245, 0.241 to 0.248, 7
0.252, 0.248 to 0.255, 2
0.258, 0.255 to 0.262, 6
0.265, 0.262 to 0.269, 4
0.272, 0.269 to 0.276, 6
0.279, 0.276 to 0.283, 2
0.286, 0.283 to 0.289, 0
0.293, 0.289 to 0.296, 1
0.300, 0.296 to 0.303, 2
0.307, 0.303 to 0.310, 0
0.314, 0.310 to 0.317, 0
0.320, 0.317 to 0.324, 0
0.327, 0.324 to 0.331, 2
0.334, 0.331 to 0.338, 0
0.341, 0.338 to 0.345, 2


Plate, 1
Well, 6
Count, 197
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.004, 0.000 to 0.009, 0
0.013, 0.009 to 0.018, 0
0.022, 0.018 to 0.027, 0
0.031, 0.027 to 0.035, 0
0.040, 0.035 to 0.044, 0
0.049, 0.044 to 0.053, 0
0.058, 0.053 to 0.062, 0
0.067, 0.062 to 0.071, 0
0.075, 0.071 to 0.080, 5
0.084, 0.080 to 0.089, 5
0.093, 0.089 to 0.098, 14
0.102, 0.098 to 0.106, 16
0.111, 0.106 to 0.115, 14
0.120, 0.115 to 0.124, 10
0.129, 0.124 to 0.133, 18
0.137, 0.133 to 0.142, 15
0.146, 0.142 to 0.151, 14
0.155, 0.151 to 0.160, 10
0.164, 0.160 to 0.169, 3
0.173, 0.169 to 0.177, 7
0.182, 0.177 to 0.186, 9
0.191, 0.186 to 0.195, 6
0.200, 0.195 to 0.204, 9
0.208, 0.204 to 0.213, 5
0.217, 0.213 to 0.222, 4
0.226, 0.222 to 0.231, 7
0.235, 0.231 to 0.239, 2
0.244, 0.239 to 0.248, 4
0.253, 0.248 to 0.257, 3
0.262, 0.257 to 0.266, 5
0.270, 0.266 to 0.275, 3
0.279, 0.275 to 0.284, 2
0.288, 0.284 to 0.293, 1
0.297, 0.293 to 0.302, 2
0.306, 0.302 to 0.310, 1
0.315, 0.310 to 0.319, 0
0.324, 0.319 to 0.328, 0
0.333, 0.328 to 0.337, 1
0.341, 0.337 to 0.346, 0
0.350, 0.346 to 0.355, 0
0.359, 0.355 to 0.364, 0
0.368, 0.364 to 0.372, 1
0.377, 0.372 to 0.381, 0
0.386, 0.381 to 0.390, 0
0.395, 0.390 to 0.399, 0
0.404, 0.399 to 0.408, 0
0.412, 0.408 to 0.417, 0
0.421, 0.417 to 0.426, 0
0.430, 0.426 to 0.435, 0
0.439, 0.435 to 0.443, 1




ADDITIONAL INFO
Read-date:	08-02-2020
Read-time:	19:10:51
Plate type:	6-Well
Resolution settings:	300 dpi
Mask Settings File:	Not specified
Image file: C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_18-40\Plate1\Plate1.ics


