Plate, 2
Well, 1
Count, 61
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
16.031, 0.000 to 32.061, 0
48.092, 32.061 to 64.123, 0
80.153, 64.123 to 96.184, 0
112.214, 96.184 to 128.245, 0
144.276, 128.245 to 160.306, 0
176.337, 160.306 to 192.368, 0
208.398, 192.368 to 224.429, 0
240.460, 224.429 to 256.490, 1
272.521, 256.490 to 288.552, 7
304.582, 288.552 to 320.613, 2
336.643, 320.613 to 352.674, 6
368.705, 352.674 to 384.735, 7
400.766, 384.735 to 416.797, 4
432.827, 416.797 to 448.858, 2
464.889, 448.858 to 480.919, 6
496.950, 480.919 to 512.981, 3
529.011, 512.981 to 545.042, 4
561.072, 545.042 to 577.103, 3
593.134, 577.103 to 609.164, 2
625.195, 609.164 to 641.226, 1
657.256, 641.226 to 673.287, 3
689.318, 673.287 to 705.348, 1
721.379, 705.348 to 737.410, 1
753.440, 737.410 to 769.471, 1
785.501, 769.471 to 801.532, 0
817.563, 801.532 to 833.593, 1
849.624, 833.593 to 865.655, 0
881.685, 865.655 to 897.716, 0
913.747, 897.716 to 929.777, 0
945.808, 929.777 to 961.839, 1
977.869, 961.839 to 993.900, 0
1009.930, 993.900 to 1025.961, 1
1041.992, 1025.961 to 1058.022, 1
1074.053, 1058.022 to 1090.084, 0
1106.114, 1090.084 to 1122.145, 0
1138.176, 1122.145 to 1154.206, 0
1170.237, 1154.206 to 1186.268, 0
1202.298, 1186.268 to 1218.329, 1
1234.359, 1218.329 to 1250.390, 0
1266.421, 1250.390 to 1282.451, 1
1298.482, 1282.451 to 1314.513, 0
1330.543, 1314.513 to 1346.574, 0
1362.605, 1346.574 to 1378.635, 0
1394.666, 1378.635 to 1410.697, 0
1426.727, 1410.697 to 1442.758, 0
1458.788, 1442.758 to 1474.819, 0
1490.850, 1474.819 to 1506.880, 0
1522.911, 1506.880 to 1538.942, 0
1554.972, 1538.942 to 1571.003, 0
1587.034, 1571.003 to 1603.064, 1


Plate, 2
Well, 2
Count, 42
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
8.939, 0.000 to 17.877, 0
26.816, 17.877 to 35.754, 0
44.693, 35.754 to 53.632, 0
62.570, 53.632 to 71.509, 0
80.447, 71.509 to 89.386, 0
98.325, 89.386 to 107.263, 0
116.202, 107.263 to 125.140, 0
134.079, 125.140 to 143.017, 0
151.956, 143.017 to 160.895, 0
169.833, 160.895 to 178.772, 0
187.710, 178.772 to 196.649, 0
205.588, 196.649 to 214.526, 1
223.465, 214.526 to 232.403, 1
241.342, 232.403 to 250.281, 0
259.219, 250.281 to 268.158, 1
277.096, 268.158 to 286.035, 2
294.974, 286.035 to 303.912, 2
312.851, 303.912 to 321.789, 0
330.728, 321.789 to 339.666, 2
348.605, 339.666 to 357.544, 5
366.482, 357.544 to 375.421, 0
384.359, 375.421 to 393.298, 2
402.237, 393.298 to 411.175, 1
420.114, 411.175 to 429.052, 0
437.991, 429.052 to 446.930, 1
455.868, 446.930 to 464.807, 0
473.745, 464.807 to 482.684, 2
491.623, 482.684 to 500.561, 1
509.500, 500.561 to 518.438, 2
527.377, 518.438 to 536.316, 1
545.254, 536.316 to 554.193, 3
563.131, 554.193 to 572.070, 4
581.008, 572.070 to 589.947, 0
598.886, 589.947 to 607.824, 1
616.763, 607.824 to 625.701, 0
634.640, 625.701 to 643.579, 0
652.517, 643.579 to 661.456, 1
670.394, 661.456 to 679.333, 2
688.272, 679.333 to 697.210, 0
706.149, 697.210 to 715.087, 0
