Plate, 2
Well, 1
Count, 61
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.149, 0.148 to 0.151, 0
0.152, 0.151 to 0.154, 0
0.155, 0.154 to 0.157, 1


Plate, 2
Well, 6
Count, 211
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.005, 0.000 to 0.010, 0
0.016, 0.010 to 0.021, 0
0.026, 0.021 to 0.031, 0
0.036, 0.031 to 0.041, 0
0.047, 0.041 to 0.052, 0
0.057, 0.052 to 0.062, 0
0.067, 0.062 to 0.072, 0
0.078, 0.072 to 0.083, 0
0.088, 0.083 to 0.093, 0
0.098, 0.093 to 0.104, 0
0.109, 0.104 to 0.114, 0
0.119, 0.114 to 0.124, 0
0.129, 0.124 to 0.135, 3
0.140, 0.135 to 0.145, 10
0.150, 0.145 to 0.155, 12
0.160, 0.155 to 0.166, 32
0.171, 0.166 to 0.176, 27
0.181, 0.176 to 0.186, 24
0.192, 0.186 to 0.197, 24
0.202, 0.197 to 0.207, 18
0.212, 0.207 to 0.217, 16
0.223, 0.217 to 0.228, 4
0.233, 0.228 to 0.238, 10
0.243, 0.238 to 0.248, 6
0.254, 0.248 to 0.259, 1
0.264, 0.259 to 0.269, 4
0.274, 0.269 to 0.280, 3
0.285, 0.280 to 0.290, 3
0.295, 0.290 to 0.300, 0
0.305, 0.300 to 0.311, 2
0.316, 0.311 to 0.321, 2
0.326, 0.321 to 0.331, 1
0.336, 0.331 to 0.342, 2
0.347, 0.342 to 0.352, 2
0.357, 0.352 to 0.362, 0
0.368, 0.362 to 0.373, 1
0.378, 0.373 to 0.383, 0
0.388, 0.383 to 0.393, 0
0.399, 0.393 to 0.404, 0
0.409, 0.404 to 0.414, 2
0.419, 0.414 to 0.424, 0
0.430, 0.424 to 0.435, 0
0.440, 0.435 to 0.445, 0
0.450, 0.445 to 0.456, 0
0.461, 0.456 to 0.466, 0
0.471, 0.466 to 0.476, 0
0.481, 0.476 to 0.487, 1
0.492, 0.487 to 0.497, 0
0.502, 0.497 to 0.507, 0
0.512, 0.507 to 0.518, 1




ADDITIONAL INFO
Read-date:	11-02-2020
Read-time:	11:59:00
Plate type:	6-Well
Resolution settings:	300 dpi
Mask Settings File:	Tao_UWB1.mask
Image file: C:\Users\Public\Documents\GelCount\Data\Data_11-02-20_11-48\Plate2\Plate2.ics


