Plate, 3
Well, 1
Count, 202
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
36.170, 0.000 to 72.339, 0
108.509, 72.339 to 144.678, 0
180.848, 144.678 to 217.018, 0
253.187, 217.018 to 289.357, 0
325.527, 289.357 to 361.696, 0
397.866, 361.696 to 434.035, 6
470.205, 434.035 to 506.375, 8
542.544, 506.375 to 578.714, 8
614.883, 578.714 to 651.053, 15
687.223, 651.053 to 723.392, 10
759.562, 723.392 to 795.732, 13
831.901, 795.732 to 868.071, 6
904.240, 868.071 to 940.410, 11
976.580, 940.410 to 1012.749, 9
1048.919, 1012.749 to 1085.088, 16
1121.258, 1085.088 to 1157.428, 14
1193.597, 1157.428 to 1229.767, 8
1265.937, 1229.767 to 1302.106, 5
1338.276, 1302.106 to 1374.445, 11
1410.615, 1374.445 to 1446.785, 6
1482.954, 1446.785 to 1519.124, 1
1555.293, 1519.124 to 1591.463, 4
1627.633, 1591.463 to 1663.802, 12
1699.972, 1663.802 to 1736.142, 6
1772.311, 1736.142 to 1808.481, 4
1844.650, 1808.481 to 1880.820, 7
1916.990, 1880.820 to 1953.159, 3
1989.329, 1953.159 to 2025.498, 0
2061.668, 2025.498 to 2097.838, 3
2134.007, 2097.838 to 2170.177, 0
2206.347, 2170.177 to 2242.516, 3
2278.686, 2242.516 to 2314.855, 2
2351.025, 2314.855 to 2387.195, 2
2423.364, 2387.195 to 2459.534, 2
2495.703, 2459.534 to 2531.873, 1
2568.043, 2531.873 to 2604.212, 0
2640.382, 2604.212 to 2676.552, 2
2712.721, 2676.552 to 2748.891, 1
2785.060, 2748.891 to 2821.230, 0
2857.400, 2821.230 to 2893.569, 1
2929.739, 2893.569 to 2965.909, 0
3002.078, 2965.909 to 3038.248, 0
3074.417, 3038.248 to 3110.587, 1
3146.757, 3110.587 to 3182.926, 0
3219.096, 3182.926 to 3255.265, 0
3291.435, 3255.265 to 3327.605, 0
3363.774, 3327.605 to 3399.944, 0
3436.114, 3399.944 to 3472.283, 0
3508.453, 3472.283 to 3544.622, 0
3580.792, 3544.622 to 3616.962, 1


Plate, 3
Well, 2
Count, 145
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
32.933, 0.000 to 65.866, 0
98.799, 65.866 to 131.732, 0
164.665, 131.732 to 197.598, 0
230.531, 197.598 to 263.464, 2
296.397, 263.464 to 329.330, 0
362.264, 329.330 to 395.197, 2
428.130, 395.197 to 461.063, 4
493.996, 461.063 to 526.929, 4
559.862, 526.929 to 592.795, 4
625.728, 592.795 to 658.661, 4
691.594, 658.661 to 724.527, 8
757.460, 724.527 to 790.393, 10
823.326, 790.393 to 856.259, 4
889.192, 856.259 to 922.125, 4
955.058, 922.125 to 987.991, 8
1020.924, 987.991 to 1053.858, 3
1086.791, 1053.858 to 1119.724, 7
1152.657, 1119.724 to 1185.590, 5
1218.523, 1185.590 to 1251.456, 11
1284.389, 1251.456 to 1317.322, 9
1350.255, 1317.322 to 1383.188, 0
1416.121, 1383.188 to 1449.054, 7
1481.987, 1449.054 to 1514.920, 7
1547.853, 1514.920 to 1580.786, 8
1613.719, 1580.786 to 1646.652, 8
1679.585, 1646.652 to 1712.518, 2
1745.452, 1712.518 to 1778.385, 4
1811.318, 1778.385 to 1844.251, 5
1877.184, 1844.251 to 1910.117, 0
1943.050, 1910.117 to 1975.983, 2
2008.916, 1975.983 to 2041.849, 5
2074.782, 2041.849 to 2107.715, 0
2140.648, 2107.715 to 2173.581, 0
2206.514, 2173.581 to 2239.447, 2
2272.380, 2239.447 to 2305.313, 0
2338.246, 2305.313 to 2371.179, 0
2404.112, 2371.179 to 2437.046, 0
2469.979, 2437.046 to 2502.912, 1
2535.845, 2502.912 to 2568.778, 0
2601.711, 2568.778 to 2634.644, 1
2667.577, 2634.644 to 2700.510, 0
2733.443, 2700.510 to 2766.376, 2
2799.309, 2766.376 to 2832.242, 1
2865.175, 2832.242 to 2898.108, 0
2931.041, 2898.108 to 2963.974, 0
2996.907, 2963.974 to 3029.840, 0
3062.773, 3029.840 to 3095.707, 0
3128.640, 3095.707 to 3161.573, 0
3194.506, 3161.573 to 3227.439, 0
3260.372, 3227.439 to 3293.305, 1


Plate, 3
Well, 3
Count, 129
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
39.793, 0.000 to 79.587, 0
119.380, 79.587 to 159.173, 0
198.967, 159.173 to 238.760, 0
278.553, 238.760 to 318.347, 0
358.140, 318.347 to 397.933, 2
437.727, 397.933 to 477.520, 2
517.313, 477.520 to 557.107, 2
596.900, 557.107 to 636.693, 5
676.487, 636.693 to 716.280, 12
756.073, 716.280 to 795.867, 14
835.660, 795.867 to 875.453, 5
915.247, 875.453 to 955.040, 10
994.833, 955.040 to 1034.627, 8
1074.420, 1034.627 to 1114.213, 3
1154.007, 1114.213 to 1193.800, 7
1233.593, 1193.800 to 1273.387, 7
1313.180, 1273.387 to 1352.973, 8
1392.767, 1352.973 to 1432.560, 3
1472.353, 1432.560 to 1512.147, 6
1551.940, 1512.147 to 1591.733, 2
1631.527, 1591.733 to 1671.320, 4
1711.113, 1671.320 to 1750.907, 4
1790.700, 1750.907 to 1830.493, 1
1870.287, 1830.493 to 1910.080, 2
1949.873, 1910.080 to 1989.667, 2
2029.460, 1989.667 to 2069.253, 0
2109.047, 2069.253 to 2148.840, 1
2188.633, 2148.840 to 2228.427, 1
2268.220, 2228.427 to 2308.013, 0
2347.807, 2308.013 to 2387.600, 5
2427.393, 2387.600 to 2467.187, 1
2506.980, 2467.187 to 2546.773, 1
2586.567, 2546.773 to 2626.360, 1
2666.153, 2626.360 to 2705.947, 2
2745.740, 2705.947 to 2785.533, 4
2825.327, 2785.533 to 2865.120, 0
2904.913, 2865.120 to 2944.707, 0
2984.500, 2944.707 to 3024.293, 1
3064.087, 3024.293 to 3103.880, 1
3143.673, 3103.880 to 3183.467, 0
3223.260, 3183.467 to 3263.053, 0
3302.847, 3263.053 to 3342.640, 1
3382.433, 3342.640 to 3422.227, 0
3462.020, 3422.227 to 3501.813, 0
3541.607, 3501.813 to 3581.400, 0
3621.193, 3581.400 to 3660.987, 0
3700.780, 3660.987 to 3740.573, 0
3780.367, 3740.573 to 3820.160, 0
3859.953, 3820.160 to 3899.747, 0
3939.540, 3899.747 to 3979.333, 1


Plate, 3
Well, 4
Count, 103
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
52.480, 0.000 to 104.959, 0
157.439, 104.959 to 209.919, 0
262.398, 209.919 to 314.878, 0
367.358, 314.878 to 419.837, 2
472.317, 419.837 to 524.797, 4
577.276, 524.797 to 629.756, 6
682.236, 629.756 to 734.715, 12
787.195, 734.715 to 839.675, 3
892.154, 839.675 to 944.634, 4
997.114, 944.634 to 1049.594, 10
1102.073, 1049.594 to 1154.553, 9
1207.033, 1154.553 to 1259.512, 4
1311.992, 1259.512 to 1364.472, 5
1416.951, 1364.472 to 1469.431, 3
1521.911, 1469.431 to 1574.390, 3
1626.870, 1574.390 to 1679.350, 2
1731.829, 1679.350 to 1784.309, 3
1836.789, 1784.309 to 1889.268, 1
1941.748, 1889.268 to 1994.228, 2
2046.707, 1994.228 to 2099.187, 8
2151.667, 2099.187 to 2204.146, 1
2256.626, 2204.146 to 2309.106, 3
2361.585, 2309.106 to 2414.065, 1
