Plate, 2
Well, 1
Count, 126
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
4998.016, 0.000 to 9996.031, 0
14994.047, 9996.031 to 19992.063, 0
24990.078, 19992.063 to 29988.094, 0
34986.109, 29988.094 to 39984.125, 12
44982.141, 39984.125 to 49980.156, 6
54978.172, 49980.156 to 59976.188, 5
64974.203, 59976.188 to 69972.219, 4
74970.234, 69972.219 to 79968.250, 3
84966.266, 79968.250 to 89964.281, 6
94962.297, 89964.281 to 99960.313, 7
104958.328, 99960.313 to 109956.344, 4
114954.359, 109956.344 to 119952.375, 8
124950.391, 119952.375 to 129948.406, 12
134946.422, 129948.406 to 139944.438, 10
144942.453, 139944.438 to 149940.469, 6
154938.484, 149940.469 to 159936.500, 8
164934.516, 159936.500 to 169932.531, 3
174930.547, 169932.531 to 179928.563, 4
184926.578, 179928.563 to 189924.594, 7
194922.609, 189924.594 to 199920.625, 3
204918.641, 199920.625 to 209916.656, 1
214914.672, 209916.656 to 219912.688, 3
224910.703, 219912.688 to 229908.719, 0
234906.734, 229908.719 to 239904.750, 3
244902.766, 239904.750 to 249900.781, 1
254898.797, 249900.781 to 259896.813, 1
264894.828, 259896.813 to 269892.844, 0
274890.859, 269892.844 to 279888.875, 1
284886.891, 279888.875 to 289884.906, 0
294882.922, 289884.906 to 299880.938, 1
304878.953, 299880.938 to 309876.969, 0
314874.984, 309876.969 to 319873.000, 0
324871.016, 319873.000 to 329869.031, 1
334867.047, 329869.031 to 339865.063, 1
344863.078, 339865.063 to 349861.094, 0
354859.109, 349861.094 to 359857.125, 1
364855.141, 359857.125 to 369853.156, 0
374851.172, 369853.156 to 379849.188, 1
384847.203, 379849.188 to 389845.219, 0
394843.234, 389845.219 to 399841.250, 0
404839.266, 399841.250 to 409837.281, 0
414835.297, 409837.281 to 419833.313, 0
424831.328, 419833.313 to 429829.344, 1
434827.359, 429829.344 to 439825.375, 0
444823.391, 439825.375 to 449821.406, 0
454819.422, 449821.406 to 459817.438, 1
