Plate, 1
Well, 1
Count, 206
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
16.881, 0.000 to 33.761, 0
50.642, 33.761 to 67.522, 0
84.403, 67.522 to 101.284, 0
118.164, 101.284 to 135.045, 0
151.926, 135.045 to 168.806, 0
185.687, 168.806 to 202.567, 0
219.448, 202.567 to 236.329, 0
253.209, 236.329 to 270.090, 1
286.970, 270.090 to 303.851, 1
320.732, 303.851 to 337.612, 0
354.493, 337.612 to 371.373, 8
388.254, 371.373 to 405.135, 6
422.015, 405.135 to 438.896, 7
455.777, 438.896 to 472.657, 7
489.538, 472.657 to 506.418, 9
523.299, 506.418 to 540.180, 14
557.060, 540.180 to 573.941, 12
590.821, 573.941 to 607.702, 10
624.583, 607.702 to 641.463, 7
658.344, 641.463 to 675.224, 12
692.105, 675.224 to 708.986, 9
725.866, 708.986 to 742.747, 5
759.628, 742.747 to 776.508, 8
793.389, 776.508 to 810.269, 8
827.150, 810.269 to 844.031, 13
860.911, 844.031 to 877.792, 17
894.672, 877.792 to 911.553, 6
928.434, 911.553 to 945.314, 3
962.195, 945.314 to 979.075, 6
995.956, 979.075 to 1012.837, 3
1029.717, 1012.837 to 1046.598, 4
1063.479, 1046.598 to 1080.359, 2
1097.240, 1080.359 to 1114.120, 6
1131.001, 1114.120 to 1147.882, 2
1164.762, 1147.882 to 1181.643, 2
1198.523, 1181.643 to 1215.404, 4
1232.285, 1215.404 to 1249.165, 2
1266.046, 1249.165 to 1282.926, 3
1299.807, 1282.926 to 1316.688, 2
1333.568, 1316.688 to 1350.449, 0
1367.330, 1350.449 to 1384.210, 0
1401.091, 1384.210 to 1417.971, 3
1434.852, 1417.971 to 1451.733, 2
1468.613, 1451.733 to 1485.494, 1
1502.374, 1485.494 to 1519.255, 0
1536.136, 1519.255 to 1553.016, 0
1569.897, 1553.016 to 1586.777, 0
1603.658, 1586.777 to 1620.539, 0
1637.419, 1620.539 to 1654.300, 0
1671.181, 1654.300 to 1688.061, 1


Plate, 1
Well, 2
Count, 207
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
17.563, 0.000 to 35.126, 0
52.689, 35.126 to 70.252, 0
87.815, 70.252 to 105.378, 0
122.941, 105.378 to 140.504, 0
158.067, 140.504 to 175.630, 0
193.193, 175.630 to 210.756, 0
228.319, 210.756 to 245.882, 2
263.445, 245.882 to 281.008, 3
298.571, 281.008 to 316.134, 1
333.697, 316.134 to 351.260, 6
368.823, 351.260 to 386.385, 6
403.948, 386.385 to 421.511, 6
439.074, 421.511 to 456.637, 7
474.200, 456.637 to 491.763, 9
509.326, 491.763 to 526.889, 17
544.452, 526.889 to 562.015, 8
579.578, 562.015 to 597.141, 11
614.704, 597.141 to 632.267, 13
649.830, 632.267 to 667.393, 5
684.956, 667.393 to 702.519, 6
720.082, 702.519 to 737.645, 11
755.208, 737.645 to 772.771, 8
790.334, 772.771 to 807.897, 6
825.460, 807.897 to 843.023, 11
860.586, 843.023 to 878.149, 10
895.712, 878.149 to 913.275, 5
930.838, 913.275 to 948.401, 6
965.964, 948.401 to 983.527, 3
1001.090, 983.527 to 1018.653, 4
1036.216, 1018.653 to 1053.779, 7
1071.342, 1053.779 to 1088.905, 3
1106.468, 1088.905 to 1124.030, 8
1141.593, 1124.030 to 1159.156, 4
1176.719, 1159.156 to 1194.282, 3
1211.845, 1194.282 to 1229.408, 1
1246.971, 1229.408 to 1264.534, 3
1282.097, 1264.534 to 1299.660, 2
1317.223, 1299.660 to 1334.786, 1
1352.349, 1334.786 to 1369.912, 1
1387.475, 1369.912 to 1405.038, 1
1422.601, 1405.038 to 1440.164, 1
1457.727, 1440.164 to 1475.290, 1
1492.853, 1475.290 to 1510.416, 2
1527.979, 1510.416 to 1545.542, 1
1563.105, 1545.542 to 1580.668, 0
1598.231, 1580.668 to 1615.794, 1
1633.357, 1615.794 to 1650.920, 2
1668.483, 1650.920 to 1686.046, 0
1703.609, 1686.046 to 1721.172, 0
1738.735, 1721.172 to 1756.298, 1


Plate, 1
Well, 3
Count, 178
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
18.087, 0.000 to 36.174, 0
54.260, 36.174 to 72.347, 0
90.434, 72.347 to 108.521, 0
126.608, 108.521 to 144.694, 0
162.781, 144.694 to 180.868, 0
198.955, 180.868 to 217.042, 0
235.128, 217.042 to 253.215, 1
271.302, 253.215 to 289.389, 2
307.476, 289.389 to 325.562, 2
343.649, 325.562 to 361.736, 5
379.823, 361.736 to 397.910, 5
415.996, 397.910 to 434.083, 7
452.170, 434.083 to 470.257, 5
488.343, 470.257 to 506.430, 14
524.517, 506.430 to 542.604, 22
560.691, 542.604 to 578.777, 9
596.864, 578.777 to 614.951, 7
633.038, 614.951 to 651.125, 10
669.211, 651.125 to 687.298, 14
705.385, 687.298 to 723.472, 4
741.559, 723.472 to 759.645, 8
777.732, 759.645 to 795.819, 9
813.906, 795.819 to 831.993, 5
850.079, 831.993 to 868.166, 9
886.253, 868.166 to 904.340, 6
922.427, 904.340 to 940.513, 4
958.600, 940.513 to 976.687, 4
994.774, 976.687 to 1012.861, 5
1030.947, 1012.861 to 1049.034, 2
1067.121, 1049.034 to 1085.208, 2
1103.295, 1085.208 to 1121.381, 3
1139.468, 1121.381 to 1157.555, 2
1175.642, 1157.555 to 1193.729, 1
1211.815, 1193.729 to 1229.902, 0
1247.989, 1229.902 to 1266.076, 0
1284.163, 1266.076 to 1302.249, 2
1320.336, 1302.249 to 1338.423, 2
1356.510, 1338.423 to 1374.597, 3
1392.683, 1374.597 to 1410.770, 2
1428.857, 1410.770 to 1446.944, 1
1465.030, 1446.944 to 1483.117, 0
1501.204, 1483.117 to 1519.291, 0
1537.378, 1519.291 to 1555.464, 0
1573.551, 1555.464 to 1591.638, 0
1609.725, 1591.638 to 1627.812, 0
1645.898, 1627.812 to 1663.985, 0
1682.072, 1663.985 to 1700.159, 0
1718.246, 1700.159 to 1736.332, 0
1754.419, 1736.332 to 1772.506, 0
1790.593, 1772.506 to 1808.680, 1


Plate, 1
Well, 4
Count, 181
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
14.910, 0.000 to 29.820, 0
44.730, 29.820 to 59.640, 0
74.549, 59.640 to 89.459, 0
104.369, 89.459 to 119.279, 0
134.189, 119.279 to 149.099, 0
164.009, 149.099 to 178.919, 0
193.828, 178.919 to 208.738, 0
223.648, 208.738 to 238.558, 0
253.468, 238.558 to 268.378, 1
283.288, 268.378 to 298.198, 1
313.108, 298.198 to 328.017, 3
342.927, 328.017 to 357.837, 5
372.747, 357.837 to 387.657, 11
402.567, 387.657 to 417.477, 5
432.387, 417.477 to 447.296, 8
462.206, 447.296 to 477.116, 6
492.026, 477.116 to 506.936, 9
521.846, 506.936 to 536.756, 12
551.666, 536.756 to 566.576, 12
581.485, 566.576 to 596.395, 6
611.305, 596.395 to 626.215, 10
641.125, 626.215 to 656.035, 12
670.945, 656.035 to 685.855, 8
700.764, 685.855 to 715.674, 10
730.584, 715.674 to 745.494, 4
760.404, 745.494 to 775.314, 5
790.224, 775.314 to 805.134, 5
820.044, 805.134 to 834.953, 8
849.863, 834.953 to 864.773, 5
879.683, 864.773 to 894.593, 4
909.503, 894.593 to 924.413, 5
939.323, 924.413 to 954.232, 4
969.142, 954.232 to 984.052, 3
998.962, 984.052 to 1013.872, 4
1028.782, 1013.872 to 1043.692, 4
1058.602, 1043.692 to 1073.512, 0
1088.421, 1073.512 to 1103.331, 1
1118.241, 1103.331 to 1133.151, 2
1148.061, 1133.151 to 1162.971, 1
1177.881, 1162.971 to 1192.791, 2
1207.700, 1192.791 to 1222.610, 0
1237.520, 1222.610 to 1252.430, 0
1267.340, 1252.430 to 1282.250, 0
1297.160, 1282.250 to 1312.070, 1
