Plate, 1
Well, 1
Count, 206
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
22380.317, 0.000 to 44760.634, 0
67140.951, 44760.634 to 89521.268, 2
111901.585, 89521.268 to 134281.902, 15
156662.219, 134281.902 to 179042.536, 13
201422.853, 179042.536 to 223803.170, 22
246183.488, 223803.170 to 268563.805, 16
290944.122, 268563.805 to 313324.439, 13
335704.756, 313324.439 to 358085.073, 13
380465.390, 358085.073 to 402845.707, 9
425226.024, 402845.707 to 447606.341, 8
469986.658, 447606.341 to 492366.975, 8
514747.292, 492366.975 to 537127.609, 11
559507.926, 537127.609 to 581888.243, 15
604268.560, 581888.243 to 626648.877, 14
649029.194, 626648.877 to 671409.511, 3
693789.829, 671409.511 to 716170.146, 1
738550.463, 716170.146 to 760930.780, 7
783311.097, 760930.780 to 805691.414, 2
828071.731, 805691.414 to 850452.048, 4
872832.365, 850452.048 to 895212.682, 0
917592.999, 895212.682 to 939973.316, 7
962353.633, 939973.316 to 984733.950, 2
1007114.267, 984733.950 to 1029494.584, 1
1051874.901, 1029494.584 to 1074255.218, 2
1096635.535, 1074255.218 to 1119015.852, 0
1141396.169, 1119015.852 to 1163776.487, 4
1186156.804, 1163776.487 to 1208537.121, 1
1230917.438, 1208537.121 to 1253297.755, 4
1275678.072, 1253297.755 to 1298058.389, 0
1320438.706, 1298058.389 to 1342819.023, 0
1365199.340, 1342819.023 to 1387579.657, 2
1409959.974, 1387579.657 to 1432340.291, 0
1454720.608, 1432340.291 to 1477100.925, 0
1499481.242, 1477100.925 to 1521861.559, 1
1544241.876, 1521861.559 to 1566622.193, 2
1589002.510, 1566622.193 to 1611382.828, 1
1633763.145, 1611382.828 to 1656143.462, 1
1678523.779, 1656143.462 to 1700904.096, 1
1723284.413, 1700904.096 to 1745664.730, 0
1768045.047, 1745664.730 to 1790425.364, 0
1812805.681, 1790425.364 to 1835185.998, 0
1857566.315, 1835185.998 to 1879946.632, 0
1902326.949, 1879946.632 to 1924707.266, 0
1947087.583, 1924707.266 to 1969467.900, 0
1991848.217, 1969467.900 to 2014228.534, 0
2036608.851, 2014228.534 to 2058989.168, 0
2081369.486, 2058989.168 to 2103749.803, 0
2126130.120, 2103749.803 to 2148510.437, 0
2170890.754, 2148510.437 to 2193271.071, 0
2215651.388, 2193271.071 to 2238031.705, 1


Plate, 1
Well, 2
Count, 207
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
24226.245, 0.000 to 48452.491, 2
72678.736, 48452.491 to 96904.981, 10
121131.227, 96904.981 to 145357.472, 13
169583.717, 145357.472 to 193809.962, 17
218036.208, 193809.962 to 242262.453, 22
266488.698, 242262.453 to 290714.944, 18
314941.189, 290714.944 to 339167.434, 11
363393.680, 339167.434 to 387619.925, 7
411846.170, 387619.925 to 436072.416, 11
