Plate, 4
Well, 4
Count, 33

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
636.267, 317957.113, 0.199, 63331.953, 134870391.635, 1188.353, 18203.333, 32004.000
681.902, 365202.674, 0.180, 65748.771, 166021648.878, 2207.837, 34290.000, 21759.333
741.581, 431923.871, 0.164, 70818.451, 213537724.374, 5066.577, 15240.000, 24807.333
496.178, 193358.850, 0.182, 35128.332, 63960210.306, 935.174, 16848.667, 30818.667
834.155, 546491.636, 0.166, 90835.444, 303905863.265, 1367.832, 31834.667, 27262.667
420.753, 139041.625, 0.167, 23228.565, 39001476.811, 3413.022, 8128.000, 30395.333
542.360, 231028.462, 0.178, 41036.844, 83533760.075, 1780.015, 9482.667, 27262.667
511.608, 205572.066, 0.146, 30109.892, 70114840.513, 1780.015, 10244.667, 25654.000
512.009, 205894.640, 0.156, 32211.312, 70279936.654, 3878.066, 30056.667, 9313.333
320.309, 80580.261, 0.179, 14405.807, 17207065.273, 1367.832, 32342.667, 25992.667
569.584, 254803.432, 0.162, 41370.741, 96754619.473, 4257.816, 25992.667, 10583.333
426.209, 142671.012, 0.165, 23547.167, 40538475.755, 3909.364, 29718.000, 13208.000
347.606, 94899.487, 0.175, 16607.202, 21991740.274, 1628.596, 15324.667, 32512.000
672.460, 355159.027, 0.144, 51296.744, 159220171.226, 4891.653, 5334.000, 20404.667
278.891, 61088.335, 0.168, 10234.666, 11357983.407, 2287.567, 24638.000, 31496.000
363.166, 103585.700, 0.173, 17924.099, 25079189.994, 2047.813, 30564.667, 24976.667
415.202, 135397.149, 0.151, 20386.011, 37478144.544, 3133.811, 26416.000, 28024.667
540.895, 229782.293, 0.139, 31880.662, 82858799.678, 1714.369, 4572.000, 27940.000
640.029, 321728.211, 0.139, 44616.080, 137276916.526, 4182.225, 7450.667, 5926.667
456.670, 163793.087, 0.153, 25119.206, 49866300.870, 592.667, 26924.000, 32004.000
350.632, 96559.222, 0.155, 14962.809, 22571188.861, 5891.486, 6096.000, 14562.667
865.787, 588724.164, 0.249, 146530.467, 339806430.496, 4182.225, 3894.667, 8128.000
345.171, 93574.942, 0.169, 15837.358, 21532931.183, 2421.526, 28871.333, 29972.000
322.420, 81645.642, 0.169, 13779.586, 17549442.153, 592.667, 26924.000, 31411.333
376.574, 111375.729, 0.146, 16313.065, 27960803.090, 2207.837, 33104.667, 19896.667
739.549, 429559.556, 0.165, 70871.428, 211786794.579, 4891.653, 846.667, 18457.333
349.957, 96187.908, 0.140, 13458.720, 22441119.541, 935.174, 16764.000, 31750.000
217.621, 37195.693, 0.152, 5646.462, 5396383.125, 3878.066, 27770.667, 6180.667
636.820, 318510.561, 0.132, 42092.819, 135222685.029, 3354.766, 11430.000, 33443.333
333.908, 87567.765, 0.145, 12686.894, 19493068.153, 5712.334, 20828.000, 23622.000
344.404, 93159.572, 0.138, 12879.500, 21389716.478, 1714.369, 5503.333, 26500.667
332.062, 86602.154, 0.142, 12283.681, 19171532.960, 1188.353, 18118.667, 30818.667
201.184, 31789.075, 0.145, 4605.629, 4263641.073, 2215.939, 13716.000, 30988.000



ADDITIONAL INFO
Read-date:	01-03-2020
Read-time:	17:34:39
Plate type:	6-Well
Resolution settings:	300 dpi
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm
Mask Settings File:	Falcon 6 wells_mask.mask
Image file: C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_17-22\Plate4\Plate4.ics
