Plate, 3
Well, 6
Count, 147

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
686.167, 369784.943, 0.319, 118073.881, 169156089.330, 965.349, 19304.000, 2455.333
658.317, 340376.619, 0.320, 109017.028, 149383757.597, 846.667, 5334.000, 11006.667
731.226, 419946.254, 0.240, 100910.817, 204717216.171, 661.268, 4402.667, 21251.333
588.904, 272381.936, 0.263, 71640.687, 106937801.973, 762.000, 2455.333, 11430.000
750.459, 442326.808, 0.290, 128277.539, 221298612.829, 1441.821, 14393.333, 34036.000
604.844, 287327.179, 0.237, 68086.116, 115858756.799, 1047.269, 16086.667, 2963.333
687.386, 371099.808, 0.247, 91564.309, 170059107.219, 1849.148, 14986.000, 18034.000
471.904, 174902.923, 0.296, 51730.775, 55024917.562, 990.998, 21590.000, 3048.000
705.615, 391043.598, 0.251, 98076.940, 183950753.027, 798.744, 7704.667, 18880.667
595.678, 278685.046, 0.230, 64222.668, 110671118.569, 1827.702, 11006.667, 9567.333
724.870, 412676.855, 0.185, 76223.140, 199424709.321, 990.998, 27093.333, 7366.000
502.335, 198187.781, 0.198, 39225.263, 66371115.012, 2035.525, 17949.333, 24976.667
457.112, 164110.181, 0.226, 37103.480, 50011178.493, 990.998, 2963.333, 16425.333
481.942, 182422.677, 0.257, 46956.804, 58611392.297, 2196.443, 14986.000, 13123.333
392.928, 121259.549, 0.284, 34394.301, 31764185.597, 592.667, 6604.000, 27093.333
632.084, 313790.737, 0.206, 64568.829, 132228167.169, 728.330, 7027.333, 27686.000
676.247, 359170.173, 0.201, 72336.368, 161925108.120, 846.667, 26754.667, 6434.667
502.349, 198198.753, 0.208, 41202.170, 66376626.768, 1135.923, 25061.333, 6434.667
568.049, 253431.659, 0.239, 60626.643, 95974332.507, 1176.227, 6858.000, 5164.667
353.309, 98039.285, 0.295, 28920.571, 23092130.382, 846.667, 26077.333, 5926.667
440.270, 152240.012, 0.231, 35190.849, 44684511.286, 965.349, 14224.000, 21844.000
648.961, 330770.377, 0.200, 66059.576, 143104639.295, 515.007, 5334.000, 21251.333
362.288, 103085.722, 0.280, 28819.162, 24897834.402, 592.667, 6011.333, 27093.333
368.830, 106842.219, 0.275, 29414.367, 26271093.282, 850.889, 12276.667, 4064.000
553.008, 240188.672, 0.207, 49784.550, 88550818.689, 2241.669, 25400.000, 9144.000
451.561, 160148.681, 0.194, 31044.627, 48211300.833, 2878.667, 26839.333, 26162.000
510.451, 204643.796, 0.241, 49278.504, 69640466.821, 515.007, 24807.333, 4741.333
418.293, 137420.450, 0.278, 38139.618, 38321354.230, 1780.015, 13038.667, 12107.333
433.352, 147493.136, 0.227, 33527.660, 42610979.337, 515.007, 5249.333, 20743.333
793.989, 495128.977, 0.135, 66861.184, 262084487.509, 378.641, 4487.333, 11006.667
527.598, 218623.215, 0.204, 44650.187, 76896790.536, 803.219, 10414.000, 29633.333
374.728, 110286.438, 0.238, 26288.100, 27551609.007, 1367.832, 21590.000, 31580.667
511.597, 205563.464, 0.185, 38091.693, 70110439.989, 871.697, 6604.000, 21420.667
568.778, 254082.929, 0.194, 49201.296, 96344523.073, 1197.367, 5842.000, 28278.667
679.409, 362537.448, 0.191, 69080.238, 164207545.656, 515.007, 24299.333, 4826.000
369.431, 107190.654, 0.247, 26434.525, 26399711.606, 1047.269, 20912.667, 4402.667
537.457, 226870.120, 0.162, 36793.932, 81288620.285, 931.333, 29464.000, 15240.000
565.469, 251135.554, 0.203, 50971.336, 94672991.707, 723.392, 14478.000, 19812.000
625.434, 307222.423, 0.184, 56592.680, 128098240.736, 644.802, 3894.667, 20828.000
619.516, 301435.460, 0.196, 59099.250, 124495975.111, 1526.350, 21674.667, 33104.667
488.024, 187056.370, 0.182, 34096.670, 60858683.588, 838.157, 30395.333, 15240.000
500.904, 197060.545, 0.216, 42636.008, 65805670.801, 1357.310, 3810.000, 19473.333
631.645, 313354.563, 0.156, 48841.898, 131952564.556, 946.602, 30903.333, 8297.333
440.598, 152466.724, 0.198, 30183.547, 44784363.023, 757.282, 8720.667, 26585.333
655.004, 336959.671, 0.174, 58477.353, 147139978.429, 965.349, 18542.000, 3048.000
799.112, 501539.770, 0.159, 79942.822, 267191024.441, 1197.367, 8551.333, 3894.667
489.362, 188083.220, 0.212, 39829.148, 61360498.446, 1103.918, 4910.667, 14308.667
506.959, 201852.998, 0.192, 38658.852, 68220768.475, 1179.270, 8382.000, 5080.000
356.171, 99633.674, 0.186, 18512.402, 23657726.974, 803.219, 10160.000, 28871.333
357.775, 100533.374, 0.259, 26071.772, 23978896.302, 1023.031, 24553.333, 33020.000
278.954, 61116.192, 0.208, 12689.028, 11365753.528, 2096.248, 10752.667, 20150.667
521.390, 213508.354, 0.172, 36644.300, 74214045.901, 616.383, 13377.333, 31834.667
480.206, 181111.018, 0.207, 37456.554, 57980386.589, 1113.616, 3810.000, 13800.667
420.638, 138965.244, 0.212, 29470.872, 38969343.583, 1949.173, 8297.333, 12954.000
347.902, 95061.227, 0.288, 27419.543, 22047985.822, 616.383, 13970.000, 32004.000
553.178, 240336.466, 0.211, 50816.830, 88632562.739, 1221.080, 7535.333, 30818.667
472.664, 175466.947, 0.193, 33875.349, 55291297.089, 1780.015, 11430.000, 11345.333
445.110, 155605.083, 0.166, 25818.532, 46174209.685, 871.697, 29379.333, 24807.333
358.396, 100882.450, 0.208, 20971.760, 24103895.382, 1100.667, 12276.667, 7366.000
460.892, 166835.653, 0.308, 51313.512, 51262183.076, 1221.080, 8212.667, 31834.667
362.580, 103251.645, 0.213, 22001.031, 24957970.790, 2168.525, 13631.333, 9059.333
280.955, 61996.180, 0.191, 11829.772, 11612111.525, 1357.310, 17356.667, 23029.333
644.550, 326289.615, 0.175, 57224.636, 140206670.737, 616.383, 4148.667, 11938.000
500.904, 197060.545, 0.176, 34727.860, 65805670.801, 1295.151, 20320.000, 1608.667
458.772, 165304.157, 0.155, 25622.246, 50557950.844, 3636.727, 21505.333, 25738.667
426.325, 142748.596, 0.192, 27416.542, 40571546.858, 723.392, 15155.333, 20066.000
