Plate, 2
Well, 2
Count, 37

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
283.083, 62938.460, 0.170, 10725.406, 11877853.505, 3067.926, 4318.000, 13462.000
319.168, 80007.327, 0.173, 13865.449, 17023875.848, 3985.633, 14986.000, 32596.667
324.459, 82681.780, 0.141, 11662.141, 17884571.035, 682.604, 7958.667, 9482.667
300.225, 70791.799, 0.133, 9387.163, 14168968.232, 2525.849, 6942.667, 25146.000
706.345, 391853.327, 0.203, 79673.933, 184522405.600, 1033.488, 18880.667, 762.000
223.867, 39361.483, 0.188, 7395.550, 5874500.904, 4695.757, 27093.333, 19558.000
248.783, 48610.682, 0.164, 7963.035, 8062344.890, 682.604, 13208.000, 3386.667
291.923, 66930.786, 0.132, 8860.451, 13025748.572, 2814.450, 31326.667, 21590.000
236.716, 44009.450, 0.172, 7563.208, 6945167.207, 682.604, 7620.000, 10075.333
293.996, 67884.765, 0.131, 8867.504, 13305226.809, 4917.231, 34290.000, 15917.333
300.229, 70793.989, 0.120, 8526.954, 14169625.688, 1478.640, 22521.333, 3386.667
408.250, 130900.805, 0.190, 24899.415, 35626837.734, 254.000, 23114.000, 2032.000
557.136, 243787.817, 0.183, 44569.312, 90548611.995, 254.000, 23368.000, 2032.000
558.988, 245411.709, 0.214, 52557.026, 91454845.670, 850.889, 762.000, 18711.333
720.257, 407440.722, 0.199, 81080.042, 195641258.993, 850.889, 846.667, 17864.667
543.834, 232285.771, 0.168, 38957.523, 84216601.418, 598.684, 19727.333, 1354.667
380.540, 113733.823, 0.172, 19530.292, 28853483.801, 598.684, 20320.000, 1439.333
275.526, 59623.160, 0.119, 7119.635, 10951819.670, 7264.578, 28532.667, 7789.333
242.913, 46343.675, 0.144, 6677.620, 7504979.427, 3985.633, 11091.333, 31750.000
489.304, 188039.158, 0.180, 33881.674, 61338937.174, 766.689, 14393.333, 1608.667
579.801, 264026.408, 0.168, 44251.461, 102055132.653, 431.717, 17356.667, 1270.000
217.621, 37195.693, 0.143, 5330.097, 5396383.125, 682.604, 12869.333, 3979.333
216.349, 36762.201, 0.166, 6092.000, 5302321.458, 431.717, 17780.000, 1354.667
438.424, 150966.039, 0.167, 25201.720, 44124793.789, 1103.918, 16256.000, 1354.667
302.254, 71752.229, 0.181, 12957.384, 14458288.853, 850.889, 24214.667, 1947.333
241.525, 45815.847, 0.135, 6206.828, 7377128.936, 2525.849, 6350.000, 22690.667
492.635, 190608.043, 0.123, 23455.383, 62600187.309, 946.602, 1016.000, 16933.333
352.459, 97568.036, 0.156, 15198.346, 22925834.024, 757.282, 11514.667, 2286.000
1076.437, 910053.397, 0.189, 172431.390, 653076584.583, 780.588, 10752.667, 2455.333
653.463, 335375.445, 0.164, 55160.639, 146103524.480, 349.090, 12530.667, 1862.667
384.452, 116084.264, 0.163, 18945.468, 29752524.865, 1932.553, 9059.333, 3386.667
459.541, 165858.695, 0.167, 27657.637, 50812570.373, 766.689, 13631.333, 1693.333
846.925, 563351.622, 0.179, 100960.265, 318077627.644, 349.090, 12192.000, 1947.333
488.654, 187539.499, 0.133, 24932.357, 61094614.384, 3067.926, 2370.667, 11091.333
203.860, 32640.254, 0.125, 4088.330, 4436026.024, 987.375, 15494.000, 18203.333
403.938, 128150.150, 0.117, 15055.929, 34509802.906, 987.375, 16340.667, 17695.333
254.865, 51016.385, 0.125, 6376.150, 8668188.032, 2814.450, 34036.000, 20828.000



ADDITIONAL INFO
Read-date:	07-02-2020
Read-time:	17:32:09
Plate type:	6-Well
Resolution settings:	300 dpi
CHARM Settings 1:		unsaved settings
Mask Settings File:	Tao_PEO1.mask
Image file: C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_17-14\Plate2\Plate2.ics
