Plate, 3
Well, 1
Count, 216
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Volume 2 (4/3PIr^3), Range, frequency
43823496.457, 0.000 to 87646992.913, 48
131470489.370, 87646992.913 to 175293985.827, 34
219117482.283, 175293985.827 to 262940978.740, 17
306764475.197, 262940978.740 to 350587971.653, 16
394411468.110, 350587971.653 to 438234964.567, 10
482058461.023, 438234964.567 to 525881957.480, 10
569705453.937, 525881957.480 to 613528950.393, 17
657352446.850, 613528950.393 to 701175943.307, 9
744999439.763, 701175943.307 to 788822936.220, 5
832646432.677, 788822936.220 to 876469929.133, 13
920293425.590, 876469929.133 to 964116922.047, 3
1007940418.503, 964116922.047 to 1051763914.960, 2
1095587411.417, 1051763914.960 to 1139410907.873, 1
1183234404.330, 1139410907.873 to 1227057900.787, 1
1270881397.243, 1227057900.787 to 1314704893.700, 5
1358528390.157, 1314704893.700 to 1402351886.613, 3
1446175383.070, 1402351886.613 to 1489998879.527, 3
1533822375.983, 1489998879.527 to 1577645872.440, 2
1621469368.897, 1577645872.440 to 1665292865.353, 0
1709116361.810, 1665292865.353 to 1752939858.267, 2
1796763354.723, 1752939858.267 to 1840586851.180, 1
1884410347.637, 1840586851.180 to 1928233844.093, 3
1972057340.550, 1928233844.093 to 2015880837.007, 1
2059704333.463, 2015880837.007 to 2103527829.920, 0
2147351326.377, 2103527829.920 to 2191174822.833, 1
2234998319.290, 2191174822.833 to 2278821815.747, 1
2322645312.203, 2278821815.747 to 2366468808.660, 0
2410292305.117, 2366468808.660 to 2454115801.573, 0
2497939298.030, 2454115801.573 to 2541762794.487, 1
2585586290.943, 2541762794.487 to 2629409787.400, 1
2673233283.857, 2629409787.400 to 2717056780.313, 0
2760880276.770, 2717056780.313 to 2804703773.227, 2
2848527269.683, 2804703773.227 to 2892350766.140, 1
2936174262.597, 2892350766.140 to 2979997759.053, 0
3023821255.510, 2979997759.053 to 3067644751.967, 0
3111468248.423, 3067644751.967 to 3155291744.880, 1
3199115241.337, 3155291744.880 to 3242938737.793, 0
3286762234.250, 3242938737.793 to 3330585730.707, 0
3374409227.163, 3330585730.707 to 3418232723.620, 0
3462056220.077, 3418232723.620 to 3505879716.533, 0
3549703212.990, 3505879716.533 to 3593526709.447, 0
3637350205.903, 3593526709.447 to 3681173702.360, 0
3724997198.817, 3681173702.360 to 3768820695.274, 1
3812644191.730, 3768820695.274 to 3856467688.187, 0
3900291184.644, 3856467688.187 to 3944114681.100, 0
3987938177.557, 3944114681.100 to 4031761674.014, 0
4075585170.470, 4031761674.014 to 4119408666.927, 0
4163232163.384, 4119408666.927 to 4207055659.840, 0
4250879156.297, 4207055659.840 to 4294702652.754, 0
4338526149.210, 4294702652.754 to 4382349645.667, 1


Plate, 3
Well, 2
Count, 183
CHARM Settings 1:		UWB1BRCA1_300charm.charm

Type 1 Histograms
Volume 2 (4/3PIr^3), Range, frequency
37418523.883, 0.000 to 74837047.766, 26
112255571.649, 74837047.766 to 149674095.532, 28
187092619.416, 149674095.532 to 224511143.299, 19
261929667.182, 224511143.299 to 299348191.065, 22
336766714.948, 299348191.065 to 374185238.831, 11
411603762.714, 374185238.831 to 449022286.597, 10
486440810.480, 449022286.597 to 523859334.363, 9
