Plate, 3
Well, 3
Count, 207

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
910.586, 651226.415, 0.161, 104747.452, 395331857.036, 850.889, 27093.333, 29887.333
953.023, 713340.771, 0.202, 144214.114, 453220317.030, 1354.667, 13377.333, 32850.667
1481.250, 1723243.647, 0.230, 397100.683, 1701703254.121, 478.947, 9652.000, 7366.000
755.391, 448160.486, 0.185, 83009.981, 225690949.683, 478.947, 31411.333, 24553.333
805.085, 509065.002, 0.180, 91549.709, 273227030.080, 1893.204, 24468.667, 7874.000
1205.713, 1141768.535, 0.153, 174577.521, 917763762.519, 1817.870, 28109.333, 6858.000
1021.312, 819231.021, 0.173, 141896.491, 557793416.050, 1745.448, 14393.333, 3810.000
981.197, 756140.663, 0.150, 113671.765, 494615464.394, 798.744, 20489.333, 33020.000
1987.993, 3103986.328, 0.193, 598237.225, 4113803086.677, 1439.333, 13038.667, 5503.333
1394.804, 1527974.200, 0.160, 243864.188, 1420815977.586, 1179.270, 30141.333, 9482.667
1408.149, 1557353.126, 0.162, 252661.603, 1461990157.102, 1902.647, 7620.000, 21674.667
658.101, 340153.937, 0.153, 51895.047, 149237186.529, 1270.000, 22521.333, 22182.667
2069.297, 3363067.146, 0.199, 668144.026, 4639456507.432, 478.947, 9990.667, 7704.667
914.736, 657176.249, 0.164, 108018.871, 400762049.265, 2993.419, 3810.000, 9482.667
532.975, 223102.017, 0.235, 52322.197, 79271859.662, 567.961, 4148.667, 26416.000
568.427, 253769.798, 0.181, 45841.930, 96166475.916, 1524.000, 3302.000, 13377.333
974.799, 746311.567, 0.148, 110343.269, 485002592.157, 1561.176, 25230.667, 32004.000
733.566, 422637.371, 0.166, 70108.119, 206688181.686, 2545.638, 14478.000, 22013.333
1188.526, 1109449.617, 0.174, 192904.082, 879073476.958, 305.270, 6942.667, 23452.667
671.331, 353967.451, 0.163, 57632.737, 158419556.268, 728.330, 3048.000, 20150.667
1135.581, 1012805.746, 0.159, 160784.235, 766748677.065, 1016.000, 11514.667, 6011.333
629.815, 311541.935, 0.138, 43000.132, 130809284.446, 1070.958, 26162.000, 8720.667
1212.763, 1155158.279, 0.181, 208995.361, 933955196.463, 305.270, 7196.667, 23622.000
667.544, 349985.544, 0.161, 56497.077, 155753910.960, 3035.037, 11345.333, 23198.667
1200.468, 1131856.576, 0.145, 163774.784, 905838756.081, 610.540, 19812.000, 32596.667
804.405, 508205.166, 0.152, 77205.903, 272535081.231, 1669.888, 17018.000, 29802.667
869.144, 593298.148, 0.143, 84953.294, 343774207.229, 1635.185, 30141.333, 28617.333
836.985, 550206.001, 0.144, 79500.780, 307009478.749, 1185.333, 31496.000, 13038.667
860.888, 582080.869, 0.203, 117921.666, 334071009.316, 610.540, 6350.000, 23706.667
795.707, 497274.364, 0.127, 63085.709, 263789744.048, 2982.623, 28617.333, 23198.667
1355.086, 1442193.832, 0.155, 223463.065, 1302864501.113, 1626.394, 32850.667, 17864.667
1410.894, 1563431.489, 0.159, 247956.038, 1470557744.569, 661.268, 8890.000, 17949.333
655.004, 336959.671, 0.145, 48888.703, 147139978.429, 1676.314, 22267.333, 30734.000
1542.191, 1867953.322, 0.201, 376046.658, 1920493446.866, 1879.905, 24722.667, 2201.333
939.846, 693750.039, 0.156, 108308.380, 434678671.269, 762.000, 15663.333, 31919.333
485.977, 185490.252, 0.180, 33357.786, 60095981.998, 1367.832, 14308.667, 19473.333
550.169, 237729.322, 0.155, 36921.186, 87194266.238, 762.000, 15663.333, 32681.333
694.793, 379141.393, 0.202, 76730.283, 175616615.264, 1016.000, 10498.667, 6011.333
834.267, 546638.290, 0.122, 66938.538, 304028204.370, 883.946, 16510.000, 15494.000
1021.489, 819515.342, 0.127, 104041.211, 558083821.110, 911.888, 20066.000, 3894.667
493.442, 191232.714, 0.162, 31069.455, 62908174.791, 1745.448, 15748.000, 4910.667
1007.057, 796522.439, 0.110, 87517.869, 534762349.508, 883.946, 17356.667, 15240.000
415.574, 135639.737, 0.186, 25243.259, 37578912.594, 846.667, 19642.667, 14732.000
914.706, 657131.855, 0.151, 99548.316, 400721441.317, 846.667, 23622.000, 4572.000
659.718, 341827.309, 0.172, 58844.763, 150339788.054, 1439.333, 30141.333, 8043.333
1069.568, 898475.988, 0.160, 143656.265, 640653956.775, 1526.350, 4572.000, 12530.667
1298.757, 1324785.338, 0.148, 196151.092, 1147049260.930, 1481.062, 14562.667, 1524.000
515.839, 208986.398, 0.173, 36066.378, 71868872.486, 1556.578, 6519.333, 15494.000
1239.308, 1206281.321, 0.160, 192620.490, 996636308.355, 610.540, 4741.333, 17018.000
1078.903, 914229.045, 0.146, 133214.569, 657576557.852, 1019.522, 9906.000, 29887.333
1133.053, 1008300.840, 0.168, 169746.439, 761638683.684, 871.697, 11768.667, 29040.667
568.427, 253769.798, 0.154, 38973.793, 96166475.916, 863.434, 11514.667, 4402.667
854.953, 574082.263, 0.153, 87953.394, 327208814.165, 1481.062, 13292.667, 2286.000
922.786, 668793.178, 0.160, 106731.796, 411435301.396, 478.947, 31072.667, 24892.000
586.270, 269951.267, 0.170, 45803.718, 105509570.797, 1701.779, 23960.667, 30564.667
1433.862, 1614748.394, 0.141, 227807.304, 1543551386.115, 682.604, 21082.000, 2116.667
1123.617, 991576.833, 0.147, 145371.846, 742768295.041, 1617.554, 16594.667, 19727.333
876.114, 602852.250, 0.140, 84284.959, 352111435.490, 1030.014, 4572.000, 18965.333
1080.525, 916979.157, 0.144, 132396.946, 660545892.899, 2701.384, 12530.667, 13462.000
846.451, 562721.892, 0.144, 80764.956, 317544443.117, 1023.031, 9990.667, 9398.000
499.887, 196261.181, 0.127, 24905.274, 65405671.873, 1250.088, 33358.667, 19642.667
1416.488, 1575853.698, 0.173, 272889.838, 1488118936.745, 567.961, 4402.667, 26924.000
2049.366, 3298594.181, 0.191, 629187.201, 4506684266.783, 592.667, 8974.667, 7704.667
402.517, 127250.393, 0.192, 24454.733, 34146995.604, 2207.837, 16933.333, 6773.333
410.971, 132651.672, 0.167, 22178.117, 36344014.284, 1030.014, 16848.667, 9906.000
542.669, 231291.754, 0.150, 34689.785, 83676599.819, 3641.651, 19642.667, 25484.667
1098.799, 948257.923, 0.114, 108398.289, 694629974.955, 598.684, 16425.333, 32512.000
840.638, 555018.495, 0.124, 68698.403, 311046259.651, 723.392, 19219.333, 3556.000
485.977, 185490.252, 0.138, 25663.401, 60095981.998, 698.179, 19134.667, 2794.000
795.997, 497637.715, 0.121, 60167.898, 264078917.927, 535.479, 19812.000, 2624.667
513.088, 206763.192, 0.133, 27435.493, 70725111.840, 1401.483, 30988.000, 18118.667
828.851, 539563.652, 0.152, 81799.057, 298145204.974, 305.270, 6180.667, 11768.667
575.570, 260187.604, 0.138, 35801.057, 99837501.136, 838.157, 23791.333, 16594.667
1635.136, 2099894.671, 0.169, 355134.701, 2289075238.065, 871.697, 11006.667, 29464.000
1865.855, 2734297.232, 0.162, 441881.859, 3401201676.608, 644.802, 21674.667, 1693.333
1229.448, 1187163.302, 0.155, 183745.637, 973037314.461, 900.019, 4572.000, 20828.000
836.464, 549521.100, 0.156, 85963.980, 306436405.577, 1439.333, 7789.333, 27432.000
852.034, 570169.677, 0.175, 99509.336, 323869443.680, 567.961, 8382.000, 7704.667
641.612, 323321.776, 0.144, 46659.551, 138298106.488, 1023.031, 9059.333, 9821.333
536.854, 226361.045, 0.156, 35278.179, 81015167.876, 305.270, 5926.667, 11599.333
790.402, 490666.436, 0.143, 70052.291, 258549276.887, 1743.393, 4402.667, 14901.333
549.958, 237546.573, 0.149, 35386.902, 87093742.774, 1197.367, 6350.000, 27432.000
1170.750, 1076510.144, 0.137, 147220.731, 840216082.773, 598.684, 17018.000, 32596.667
515.839, 208986.398, 0.147, 30746.098, 71868872.486, 1084.262, 27686.000, 8974.667
1377.044, 1489310.753, 0.150, 223240.735, 1367230657.660, 423.333, 9313.333, 17441.333
751.702, 443793.299, 0.143, 63283.771, 222400065.192, 1500.297, 16002.000, 1100.667
349.174, 95757.880, 0.178, 17025.531, 22290796.335, 1643.929, 17949.333, 18796.000
361.501, 102638.150, 0.158, 16214.613, 24735860.366, 1338.698, 3302.000, 18542.000
661.975, 344169.945, 0.104, 35859.207, 151887912.512, 1185.333, 31496.000, 14224.000
600.284, 283010.640, 0.149, 42285.356, 113257754.112, 598.684, 20404.667, 2201.333
538.809, 228013.132, 0.127, 29055.982, 81903712.958, 1669.888, 18457.333, 28956.000
599.293, 282077.560, 0.149, 42024.366, 112698103.491, 1322.536, 20066.000, 34544.000
1376.752, 1488680.674, 0.157, 233971.620, 1366363102.708, 267.740, 4064.000, 19896.667
540.895, 229782.293, 0.149, 34177.489, 82858799.678, 911.888, 10075.333, 26924.000
1204.959, 1140339.354, 0.177, 202286.210, 916041119.382, 267.740, 3979.333, 20150.667
1108.591, 965234.394, 0.180, 174128.465, 713366947.179, 644.802, 18372.667, 762.000
819.120, 526969.083, 0.130, 68335.156, 287767341.778, 1497.906, 8551.333, 24384.000
712.472, 398681.393, 0.135, 53822.626, 189366325.070, 2913.321, 16171.333, 24384.000
1180.448, 1094419.408, 0.175, 191185.448, 861270316.386, 1016.000, 10583.333, 31919.333
1156.272, 1050050.225, 0.153, 161114.259, 809429277.100, 378.641, 13800.667, 18203.333
928.218, 676690.744, 0.149, 101063.932, 418744536.739, 169.333, 9821.333, 28871.333
885.078, 615252.194, 0.156, 95963.233, 363030870.441, 423.333, 13292.667, 18118.667
354.749, 98839.682, 0.154, 15228.773, 23375494.691, 987.375, 16002.000, 14647.333
908.920, 648845.326, 0.145, 93788.350, 393165652.858, 169.333, 9821.333, 28702.000
530.794, 221279.818, 0.121, 26726.813, 78302658.701, 493.687, 31919.333, 22352.000
522.047, 214047.127, 0.136, 29019.829, 74495133.633, 1103.918, 19219.333, 33528.000
489.407, 188117.822, 0.134, 25115.165, 61377431.912, 965.349, 17610.667, 31834.667
1206.259, 1142801.930, 0.197, 225309.794, 919010022.512, 567.961, 8636.000, 8212.667
1668.239, 2185780.434, 0.156, 340244.046, 2430936425.662, 349.090, 17780.000, 1270.000
1401.820, 1543385.507, 0.144, 221829.762, 1442365834.540, 378.641, 13631.333, 17864.667
868.515, 592440.212, 0.150, 88924.526, 343028807.030, 1016.000, 10583.333, 30903.333
1061.548, 885052.582, 0.131, 116376.533, 626350474.273, 478.947, 29972.000, 26839.333
1301.065, 1329498.769, 0.140, 186360.465, 1153176303.278, 515.007, 34290.000, 20743.333
912.520, 653995.208, 0.203, 132707.746, 397855759.234, 682.604, 5164.667, 29294.667
495.846, 193100.875, 0.129, 24890.700, 63832251.538, 1879.905, 21674.667, 14901.333
756.506, 449484.399, 0.142, 63834.648, 226691759.962, 542.131, 5926.667, 14054.667
854.610, 573621.969, 0.128, 73249.257, 326815363.543, 610.540, 4656.667, 23791.333
511.608, 205572.066, 0.117, 24011.363, 70114840.513, 1070.958, 26500.667, 7704.667
1087.795, 929360.504, 0.152, 141621.931, 673969306.044, 431.717, 20743.333, 2878.667
376.574, 111375.729, 0.165, 18417.910, 27960803.090, 2630.123, 19896.667, 7281.333
1203.164, 1136944.977, 0.153, 174152.686, 911954081.487, 610.540, 4402.667, 17526.000
688.682, 372500.784, 0.299, 111556.501, 171023026.318, 542.131, 1439.333, 12954.000
369.431, 107190.654, 0.170, 18225.070, 26399711.606, 1745.448, 13462.000, 29464.000
1680.209, 2217258.690, 0.153, 338322.015, 2483638301.099, 349.090, 18118.667, 1354.667
1229.450, 1187166.665, 0.157, 186045.747, 973041448.423, 515.007, 34205.333, 21251.333
531.666, 222007.784, 0.120, 26593.074, 78689376.464, 838.157, 23198.667, 16002.000
861.837, 583364.480, 0.125, 72966.821, 335176663.442, 911.888, 9736.667, 27770.667
1210.948, 1151703.756, 0.274, 315810.101, 929768814.025, 508.000, 1947.333, 24384.000
867.469, 591014.272, 0.142, 83925.719, 341791102.129, 610.540, 19304.000, 32258.000
511.608, 205572.066, 0.149, 30556.956, 70114840.513, 478.947, 29633.333, 26500.667
1371.772, 1477928.576, 0.154, 227533.902, 1351586887.740, 598.684, 4826.000, 26500.667
669.354, 351885.644, 0.142, 49955.581, 157024031.639, 542.131, 6350.000, 13716.000
883.190, 612630.039, 0.119, 72742.721, 360712532.822, 1212.242, 1608.667, 16425.333
931.405, 681344.547, 0.154, 105035.913, 423071701.654, 423.333, 9313.333, 17018.000
509.602, 203963.177, 0.134, 27263.271, 69293333.412, 1635.185, 29548.667, 30141.333
594.672, 277744.029, 0.113, 31486.537, 110111048.201, 698.179, 34459.333, 18711.333
706.345, 391853.327, 0.134, 52571.185, 184522405.600, 1212.242, 2116.667, 17526.000
392.078, 120735.249, 0.151, 18263.340, 31558396.276, 1874.177, 21336.000, 9482.667
468.542, 172419.719, 0.129, 22246.263, 53857253.380, 1976.563, 22436.667, 6180.667
602.213, 284833.212, 0.158, 45130.758, 114353573.927, 542.131, 5926.667, 29548.667
744.236, 435021.796, 0.165, 71879.500, 215839201.683, 610.540, 5842.000, 23368.000
454.490, 162232.549, 0.133, 21598.375, 49155349.338, 1378.273, 8382.000, 13631.333
875.076, 601424.729, 0.144, 86432.732, 350861504.876, 682.604, 22267.333, 2032.000
376.574, 111375.729, 0.142, 15858.093, 27960803.090, 1019.522, 21928.667, 11260.667
708.859, 394647.595, 0.144, 57013.791, 186499636.778, 682.604, 4910.667, 22606.000
954.063, 714897.914, 0.153, 109340.714, 454705120.606, 911.888, 22775.333, 4233.333
666.528, 348920.459, 0.133, 46284.393, 155043460.740, 1019.522, 11006.667, 28363.333
630.985, 312699.972, 0.135, 42132.153, 131539311.553, 515.007, 9398.000, 15155.333
568.427, 253769.798, 0.127, 32336.124, 96166475.916, 1714.369, 10583.333, 2963.333
540.895, 229782.293, 0.121, 27717.505, 82858799.678, 2278.147, 27008.667, 11345.333
1130.218, 1003262.164, 0.133, 133833.504, 755936735.966, 1179.270, 30564.667, 10583.333
789.908, 490053.108, 0.113, 55286.649, 258064651.863, 1019.522, 22944.667, 11345.333
1064.490, 889965.271, 0.124, 110623.593, 631572758.542, 1019.522, 3217.333, 25061.333
595.451, 278472.338, 0.119, 33208.533, 110544436.698, 1270.000, 21759.333, 21166.667
616.018, 298041.782, 0.122, 36443.334, 122399467.308, 1212.242, 14816.667, 14901.333
851.524, 569487.220, 0.119, 67554.988, 323288141.138, 1712.277, 16848.667, 3556.000
1516.316, 1805798.484, 0.141, 253801.323, 1825440687.635, 305.270, 3471.333, 20743.333
349.174, 95757.880, 0.140, 13431.355, 22290796.335, 1481.062, 14562.667, 8974.667
916.656, 659937.168, 0.169, 111438.792, 403290213.980, 677.333, 1947.333, 23706.667
615.820, 297849.800, 0.122, 36258.324, 122281222.033, 846.667, 23622.000, 3725.333
889.903, 621978.601, 0.179, 111247.834, 369000509.217, 1561.176, 31157.333, 6858.000
1133.405, 1008927.126, 0.155, 156646.768, 762348408.777, 542.131, 1778.000, 13377.333
737.237, 426878.820, 0.160, 68205.689, 209807356.226, 1030.014, 5588.000, 19134.667
689.290, 373158.936, 0.141, 52668.116, 171476483.422, 1197.367, 6180.667, 26246.667
572.481, 257402.247, 0.154, 39517.792, 98238631.020, 1767.892, 7281.333, 19642.667
420.347, 138772.941, 0.111, 15426.375, 38888481.634, 1667.740, 33358.667, 12530.667
525.095, 216554.120, 0.147, 31890.833, 75807726.965, 535.479, 34459.333, 20235.333
1345.736, 1422360.239, 0.144, 205285.703, 1276080890.721, 431.717, 20320.000, 2794.000
536.083, 225711.651, 0.144, 32474.988, 80666788.435, 1561.176, 24214.667, 33189.333
1022.711, 821477.297, 0.203, 167155.665, 560089135.446, 644.802, 21420.667, 1100.667
459.941, 166147.751, 0.125, 20699.679, 50945461.640, 723.392, 18542.000, 3810.000
