Plate, 3
Well, 1
Count, 216
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
32376.419, 0.000 to 64752.839, 3
97129.258, 64752.839 to 129505.677, 14
161882.097, 129505.677 to 194258.516, 13
226634.935, 194258.516 to 259011.355, 23
291387.774, 259011.355 to 323764.193, 10
356140.613, 323764.193 to 388517.032, 20
420893.451, 388517.032 to 453269.871, 8
485646.290, 453269.871 to 518022.709, 14
550399.129, 518022.709 to 582775.548, 6
615151.967, 582775.548 to 647528.387, 10
679904.806, 647528.387 to 712281.225, 5
744657.645, 712281.225 to 777034.064, 6
809410.483, 777034.064 to 841786.903, 10
874163.322, 841786.903 to 906539.741, 15
938916.161, 906539.741 to 971292.580, 4
1003668.999, 971292.580 to 1036045.419, 5
1068421.838, 1036045.419 to 1100798.257, 12
1133174.677, 1100798.257 to 1165551.096, 4
1197927.515, 1165551.096 to 1230303.935, 2
1262680.354, 1230303.935 to 1295056.773, 1
1327433.193, 1295056.773 to 1359809.612, 0
1392186.031, 1359809.612 to 1424562.451, 3
1456938.870, 1424562.451 to 1489315.289, 4
1521691.709, 1489315.289 to 1554068.128, 2
1586444.547, 1554068.128 to 1618820.967, 4
1651197.386, 1618820.967 to 1683573.805, 1
1715950.225, 1683573.805 to 1748326.644, 2
1780703.063, 1748326.644 to 1813079.483, 1
1845455.902, 1813079.483 to 1877832.321, 3
1910208.741, 1877832.321 to 1942585.160, 1
1974961.579, 1942585.160 to 2007337.999, 1
2039714.418, 2007337.999 to 2072090.837, 0
2104467.257, 2072090.837 to 2136843.676, 1
2169220.095, 2136843.676 to 2201596.515, 0
2233972.934, 2201596.515 to 2266349.353, 1
2298725.773, 2266349.353 to 2331102.192, 1
2363478.611, 2331102.192 to 2395855.031, 1
2428231.450, 2395855.031 to 2460607.869, 2
2492984.289, 2460607.869 to 2525360.708, 0
2557737.127, 2525360.708 to 2590113.547, 1
2622489.966, 2590113.547 to 2654866.385, 0
2687242.805, 2654866.385 to 2719619.224, 0
2751995.644, 2719619.224 to 2784372.063, 0
2816748.482, 2784372.063 to 2849124.902, 0
2881501.321, 2849124.902 to 2913877.740, 1
2946254.160, 2913877.740 to 2978630.579, 0
3011006.998, 2978630.579 to 3043383.418, 0
3075759.837, 3043383.418 to 3108136.256, 0
3140512.676, 3108136.256 to 3172889.095, 0
3205265.514, 3172889.095 to 3237641.934, 1


Plate, 3
Well, 2
Count, 183
CHARM Settings 1:		UWB1BRCA1_300charm.charm

Type 1 Histograms
Area (um^2), Range, frequency
29139.487, 0.000 to 58278.974, 0
87418.461, 58278.974 to 116557.948, 7
145697.435, 116557.948 to 174836.922, 10
203976.408, 174836.922 to 233115.895, 17
262255.382, 233115.895 to 291394.869, 11
320534.356, 291394.869 to 349673.843, 9
378813.330, 349673.843 to 407952.817, 12
437092.304, 407952.817 to 466231.791, 10
495371.278, 466231.791 to 524510.765, 14
553650.251, 524510.765 to 582789.738, 11
611929.225, 582789.738 to 641068.712, 7
670208.199, 641068.712 to 699347.686, 5
728487.173, 699347.686 to 757626.660, 9
786766.147, 757626.660 to 815905.634, 7
845045.121, 815905.634 to 874184.608, 6
903324.095, 874184.608 to 932463.581, 6
961603.068, 932463.581 to 990742.555, 6
1019882.042, 990742.555 to 1049021.529, 4
1078161.016, 1049021.529 to 1107300.503, 1
1136439.990, 1107300.503 to 1165579.477, 4
1194718.964, 1165579.477 to 1223858.451, 5
1252997.938, 1223858.451 to 1282137.424, 1
1311276.911, 1282137.424 to 1340416.398, 2
1369555.885, 1340416.398 to 1398695.372, 2
1427834.859, 1398695.372 to 1456974.346, 2
1486113.833, 1456974.346 to 1515253.320, 2
1544392.807, 1515253.320 to 1573532.294, 0
1602671.781, 1573532.294 to 1631811.267, 0
1660950.754, 1631811.267 to 1690090.241, 3
1719229.728, 1690090.241 to 1748369.215, 0
1777508.702, 1748369.215 to 1806648.189, 3
1835787.676, 1806648.189 to 1864927.163, 0
1894066.650, 1864927.163 to 1923206.137, 0
1952345.624, 1923206.137 to 1981485.111, 0
2010624.597, 1981485.111 to 2039764.084, 1
2068903.571, 2039764.084 to 2098043.058, 1
2127182.545, 2098043.058 to 2156322.032, 1
2185461.519, 2156322.032 to 2214601.006, 0
2243740.493, 2214601.006 to 2272879.980, 0
2302019.467, 2272879.980 to 2331158.954, 0
2360298.440, 2331158.954 to 2389437.927, 1
2418577.414, 2389437.927 to 2447716.901, 0
2476856.388, 2447716.901 to 2505995.875, 0
2535135.362, 2505995.875 to 2564274.849, 1
2593414.336, 2564274.849 to 2622553.823, 0
2651693.310, 2622553.823 to 2680832.797, 0
2709972.284, 2680832.797 to 2739111.770, 0
2768251.257, 2739111.770 to 2797390.744, 1
2826530.231, 2797390.744 to 2855669.718, 0
2884809.205, 2855669.718 to 2913948.692, 1


Plate, 3
Well, 3
Count, 207
CHARM Settings 1:		UWB1BRCA1_300charm.charm

Type 1 Histograms
Area (um^2), Range, frequency
33630.671, 0.000 to 67261.343, 3
100892.014, 67261.343 to 134522.686, 18
168153.357, 134522.686 to 201784.029, 19
235414.700, 201784.029 to 269045.372, 29
302676.043, 269045.372 to 336306.715, 15
369937.386, 336306.715 to 403568.057, 15
437198.729, 403568.057 to 470829.400, 8
504460.072, 470829.400 to 538090.743, 7
571721.415, 538090.743 to 605352.086, 18
638982.758, 605352.086 to 672613.429, 10
706244.101, 672613.429 to 739874.772, 5
773505.443, 739874.772 to 807136.115, 5
840766.786, 807136.115 to 874397.458, 4
908028.129, 874397.458 to 941658.801, 6
975289.472, 941658.801 to 1008920.144, 5
1042550.815, 1008920.144 to 1076181.487, 3
1109812.158, 1076181.487 to 1143442.830, 9
1177073.501, 1143442.830 to 1210704.172, 5
1244334.844, 1210704.172 to 1277965.515, 0
1311596.187, 1277965.515 to 1345226.858, 2
1378857.530, 1345226.858 to 1412488.201, 0
1446118.873, 1412488.201 to 1479749.544, 3
1513380.216, 1479749.544 to 1547010.887, 4
1580641.558, 1547010.887 to 1614272.230, 3
1647902.901, 1614272.230 to 1681533.573, 1
1715164.244, 1681533.573 to 1748794.916, 1
1782425.587, 1748794.916 to 1816056.259, 1
1849686.930, 1816056.259 to 1883317.602, 1
1916948.273, 1883317.602 to 1950578.944, 0
1984209.616, 1950578.944 to 2017840.287, 0
2051470.959, 2017840.287 to 2085101.630, 0
2118732.302, 2085101.630 to 2152362.973, 1
2185993.645, 2152362.973 to 2219624.316, 2
2253254.988, 2219624.316 to 2286885.659, 0
2320516.330, 2286885.659 to 2354147.002, 0
2387777.673, 2354147.002 to 2421408.345, 0
2455039.016, 2421408.345 to 2488669.688, 0
2522300.359, 2488669.688 to 2555931.031, 0
2589561.702, 2555931.031 to 2623192.374, 0
2656823.045, 2623192.374 to 2690453.717, 0
2724084.388, 2690453.717 to 2757715.059, 1
2791345.731, 2757715.059 to 2824976.402, 0
2858607.074, 2824976.402 to 2892237.745, 0
2925868.417, 2892237.745 to 2959499.088, 0
2993129.760, 2959499.088 to 3026760.431, 0
3060391.103, 3026760.431 to 3094021.774, 0
3127652.445, 3094021.774 to 3161283.117, 1
3194913.788, 3161283.117 to 3228544.460, 0
3262175.131, 3228544.460 to 3295805.803, 0
3329436.474, 3295805.803 to 3363067.146, 2


Plate, 3
Well, 4
Count, 190
CHARM Settings 1:		UWB1BRCA1_300charm.charm

Type 1 Histograms
Area (um^2), Range, frequency
31185.912, 0.000 to 62371.823, 4
93557.735, 62371.823 to 124743.646, 10
155929.558, 124743.646 to 187115.469, 13
218301.381, 187115.469 to 249487.292, 22
280673.204, 249487.292 to 311859.115, 20
343045.027, 311859.115 to 374230.938, 11
405416.850, 374230.938 to 436602.761, 11
467788.673, 436602.761 to 498974.584, 11
530160.496, 498974.584 to 561346.407, 8
592532.319, 561346.407 to 623718.230, 12
654904.142, 623718.230 to 686090.053, 12
717275.965, 686090.053 to 748461.876, 9
779647.788, 748461.876 to 810833.699, 7
842019.611, 810833.699 to 873205.522, 4
904391.434, 873205.522 to 935577.345, 2
