Plate, 4
Well, 5
Count, 28

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
347.135, 94642.567, 0.175, 16596.705, 21902493.848, 3297.655, 4910.667, 26585.333
341.858, 91786.864, 0.166, 15279.448, 20918695.644, 1367.832, 32088.667, 24976.667
223.867, 39361.483, 0.181, 7133.517, 5874500.904, 2094.538, 13208.000, 8128.000
382.999, 115208.517, 0.127, 14637.903, 29416478.379, 661.268, 12615.333, 3556.000
525.845, 217172.619, 0.142, 30778.208, 76132730.179, 7144.181, 32596.667, 10075.333
248.783, 48610.682, 0.172, 8340.289, 8062344.890, 2613.719, 15832.667, 33697.333
220.744, 38270.927, 0.163, 6236.285, 5632060.095, 1743.393, 34120.667, 18711.333
226.133, 40162.109, 0.160, 6442.445, 6054643.423, 1151.591, 15494.000, 3556.000
326.499, 83724.451, 0.129, 10762.708, 18223939.462, 3759.810, 5418.667, 17949.333
265.659, 55429.350, 0.136, 7541.466, 9816879.870, 911.888, 10752.667, 15409.333
393.146, 121394.112, 0.129, 15605.111, 31817073.743, 2094.538, 15240.000, 7620.000
500.904, 197060.545, 0.120, 23697.262, 65805670.801, 3303.085, 7874.000, 31496.000
283.083, 62938.460, 0.123, 7722.594, 11877853.505, 2540.000, 12276.667, 13377.333
422.360, 140105.811, 0.112, 15739.282, 39450092.039, 3052.700, 1862.667, 14393.333
283.641, 63187.209, 0.132, 8330.135, 11948339.784, 911.888, 9906.000, 15748.000
245.682, 47406.450, 0.170, 8053.928, 7764615.421, 1151.591, 13462.000, 34798.000
300.885, 71103.391, 0.129, 9198.782, 14262618.731, 661.268, 13038.667, 4064.000
251.906, 49838.786, 0.136, 6793.495, 8369798.113, 1367.832, 30818.667, 25484.667
237.088, 44147.742, 0.132, 5821.730, 6977929.032, 3297.655, 7789.333, 28194.000
422.360, 140105.811, 0.107, 15011.191, 39450092.039, 2222.399, 1693.333, 17441.333
395.162, 122642.376, 0.115, 14103.108, 32309083.281, 3132.667, 2878.667, 11430.000
239.996, 45237.290, 0.165, 7466.684, 7237834.849, 1151.591, 12361.333, 34459.333
217.621, 37195.693, 0.146, 5428.297, 5396383.125, 1743.393, 33274.000, 17187.333
283.083, 62938.460, 0.119, 7459.799, 11877853.505, 1151.591, 15832.667, 4656.667
403.958, 128162.822, 0.158, 20196.741, 34514921.648, 1367.832, 11091.333, 33951.333
226.133, 40162.109, 0.131, 5244.741, 6054643.423, 5703.543, 21505.333, 4064.000
366.588, 105547.016, 0.122, 12868.446, 25794834.077, 2222.399, 1016.000, 19558.000
338.095, 89777.556, 0.116, 10379.686, 20235571.041, 3386.667, 2201.333, 24553.333



ADDITIONAL INFO
Read-date:	07-02-2020
Read-time:	17:32:09
Plate type:	6-Well
Resolution settings:	300 dpi
CHARM Settings 1:		unsaved settings
Mask Settings File:	Tao_PEO1.mask
Image file: C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_17-14\Plate4\Plate4.ics
