Plate, 3
Well, 4
Count, 193

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
763.053, 457297.803, 0.250, 114515.380, 232628260.517, 1617.554, 10668.000, 31242.000
590.729, 274073.427, 0.266, 72836.182, 107935472.151, 535.479, 28532.667, 29210.000
552.816, 240021.725, 0.266, 63752.975, 88458511.805, 1103.918, 6773.333, 24722.667
512.161, 206016.621, 0.222, 45677.943, 70342401.482, 2019.615, 9482.667, 22521.333
466.805, 171143.456, 0.361, 61729.525, 53260378.527, 1461.573, 2032.000, 16679.333
661.920, 344113.005, 0.219, 75281.851, 151850221.288, 535.479, 28024.667, 29379.333
446.246, 156400.352, 0.182, 28388.293, 46528643.231, 1981.996, 14308.667, 4995.333
452.983, 161158.991, 0.169, 27165.269, 48668236.324, 780.588, 4572.000, 17780.000
490.422, 188899.178, 0.200, 37863.697, 61760229.896, 2919.466, 18034.000, 25992.667
520.375, 212677.993, 0.199, 42321.981, 73781525.363, 1441.821, 26585.333, 12954.000
521.390, 213508.354, 0.169, 36058.302, 74214045.901, 1461.573, 26077.333, 3725.333
490.391, 188875.099, 0.232, 43866.706, 61748421.403, 1441.821, 31411.333, 18880.667
526.338, 217579.931, 0.158, 34299.512, 76347013.251, 728.330, 10329.333, 12446.000
356.171, 99633.674, 0.274, 27266.453, 23657726.974, 1401.483, 3894.667, 25315.333
448.327, 157862.841, 0.198, 31228.887, 47182795.782, 598.684, 5080.000, 26162.000
395.373, 122773.198, 0.250, 30751.727, 32360792.840, 1396.358, 24722.667, 6604.000
352.100, 97369.168, 0.245, 23858.325, 22855777.103, 1879.905, 14986.000, 28363.333
531.720, 222052.606, 0.197, 43644.180, 78713208.005, 1113.616, 16171.333, 30141.333
453.276, 161367.577, 0.170, 27430.760, 48762753.135, 1019.522, 17102.667, 2540.000
433.317, 147469.282, 0.195, 28788.594, 42600642.398, 1823.776, 9990.667, 29548.667
515.839, 208986.398, 0.163, 34077.573, 71868872.486, 987.375, 9821.333, 11599.333
382.162, 114705.897, 0.190, 21758.375, 29224185.631, 911.888, 14732.000, 30226.000
356.171, 99633.674, 0.247, 24570.885, 23657726.974, 644.802, 15409.333, 31242.000
519.993, 212366.080, 0.165, 34968.585, 73619273.176, 1545.022, 7196.667, 29294.667
376.574, 111375.729, 0.218, 24280.511, 27960803.090, 1272.819, 22860.000, 32850.667
450.477, 159380.271, 0.227, 36145.312, 47864733.067, 1113.616, 20489.333, 32596.667
405.983, 129451.333, 0.221, 28596.262, 35036731.875, 766.689, 31665.333, 21674.667
450.316, 159266.869, 0.157, 24959.357, 47813657.091, 1786.045, 12022.667, 17780.000
468.796, 172606.533, 0.190, 32739.314, 53944807.032, 863.434, 15832.667, 32935.333
511.082, 205149.640, 0.296, 60714.143, 69898835.403, 1176.227, 28363.333, 31750.000
369.431, 107190.654, 0.168, 17996.457, 26399711.606, 987.375, 30141.333, 27008.667
519.296, 211797.092, 0.151, 32026.701, 73323601.718, 965.349, 5334.000, 25230.667
402.516, 127249.338, 0.178, 22681.244, 34146570.903, 1258.660, 23368.000, 6265.333
420.806, 139076.402, 0.193, 26822.704, 39016110.418, 723.392, 5418.667, 20912.667
561.872, 247950.687, 0.168, 41543.322, 92877768.845, 803.219, 20150.667, 4318.000
387.465, 117911.105, 0.183, 21540.118, 30457612.850, 1325.243, 12107.333, 5164.667
388.918, 118797.302, 0.161, 19129.630, 30801627.593, 1823.776, 3386.667, 22436.667
340.078, 90833.579, 0.258, 23400.050, 20593655.406, 542.131, 16510.000, 34967.333
442.175, 153559.866, 0.163, 24973.605, 45266861.681, 598.684, 4995.333, 26754.667
356.171, 99633.674, 0.193, 19226.235, 23657726.974, 1617.554, 26416.000, 14562.667
488.351, 187307.165, 0.193, 36209.785, 60981118.683, 423.333, 18034.000, 34628.667
426.209, 142671.012, 0.154, 21902.832, 40538475.755, 965.349, 23452.667, 3471.333
387.364, 117849.551, 0.175, 20619.981, 30433766.252, 535.479, 29548.667, 8890.000
356.171, 99633.674, 0.153, 15282.209, 23657726.974, 1983.803, 11514.667, 14901.333
322.822, 81849.388, 0.149, 12231.022, 17615174.555, 935.174, 12361.333, 9482.667
405.537, 129166.829, 0.169, 21893.697, 34921291.719, 1113.616, 17272.000, 30310.667
332.923, 87051.879, 0.205, 17869.980, 19321063.439, 1103.918, 5842.000, 24130.000
563.102, 249036.939, 0.132, 32968.091, 93488771.864, 1151.591, 6773.333, 23452.667
387.364, 117849.551, 0.155, 18260.863, 30433766.252, 1113.616, 21590.000, 32766.000
347.902, 95061.227, 0.188, 17852.940, 22047985.822, 1016.000, 18118.667, 33358.667
455.421, 162898.008, 0.153, 24859.892, 49458103.882, 423.333, 18372.667, 34374.667
532.975, 223102.017, 0.162, 36096.988, 79271859.662, 1949.173, 32596.667, 9313.333
463.245, 168543.160, 0.145, 24512.602, 52051170.378, 780.588, 28702.000, 26246.667
710.185, 396125.933, 0.168, 66442.485, 187548550.695, 661.268, 17356.667, 34798.000
350.632, 96559.222, 0.211, 20390.193, 22571188.861, 2376.707, 21336.000, 23029.333
428.343, 144103.075, 0.193, 27820.300, 41150363.369, 644.802, 15240.000, 34628.667
413.634, 134376.160, 0.146, 19665.041, 37055027.425, 644.802, 16764.000, 3810.000
283.317, 63042.907, 0.152, 9572.594, 11907432.934, 1796.051, 16086.667, 16086.667
350.300, 96376.427, 0.203, 19608.310, 22507125.610, 863.434, 16002.000, 33782.000
384.555, 116146.617, 0.132, 15300.690, 29776499.933, 644.802, 17356.667, 3556.000
480.890, 181627.771, 0.127, 23030.267, 58228711.264, 965.349, 23198.667, 2540.000
343.638, 92745.126, 0.189, 17568.936, 21247138.196, 3031.492, 24553.333, 26585.333
345.171, 93574.942, 0.161, 15024.182, 21532931.183, 1686.971, 27516.667, 8466.667
525.206, 216645.149, 0.341, 73804.523, 75855531.226, 455.944, 23452.667, 34544.000
837.174, 550454.041, 0.265, 146082.486, 307217107.750, 1823.776, 1693.333, 23114.000
340.078, 90833.579, 0.162, 14754.993, 20593655.406, 1378.273, 26331.333, 5164.667
471.904, 174902.923, 0.206, 36112.884, 55024917.562, 846.667, 5672.667, 29548.667
379.533, 113132.717, 0.132, 14882.778, 28625041.670, 728.330, 10922.000, 12022.667
343.638, 92745.126, 0.169, 15660.274, 21247138.196, 677.333, 12192.000, 6942.667
341.858, 91786.864, 0.141, 12915.511, 20918695.644, 1047.269, 7112.000, 11514.667
338.212, 89839.728, 0.146, 13107.707, 20256594.888, 1441.821, 25484.667, 12022.667
266.413, 55744.190, 0.181, 10090.565, 9900638.664, 987.375, 22098.000, 28363.333
340.078, 90833.579, 0.151, 13729.231, 20593655.406, 1060.870, 13631.333, 6858.000
414.455, 134910.264, 0.135, 18247.467, 37276170.613, 1526.350, 6096.000, 14816.667
300.229, 70793.989, 0.154, 10937.436, 14169625.688, 1526.350, 4656.667, 15324.667
324.459, 82681.780, 0.161, 13284.908, 17884571.035, 1179.270, 4995.333, 19812.000
282.848, 62834.099, 0.143, 9011.138, 11848323.104, 1060.870, 32427.333, 24638.000
522.991, 214821.549, 0.188, 40337.320, 74899783.867, 455.944, 23029.333, 34374.667
522.090, 214082.115, 0.205, 43826.539, 74513399.798, 478.947, 10414.000, 33020.000
471.070, 174285.464, 0.128, 22379.092, 54733793.590, 1378.273, 27686.000, 4910.667
385.243, 116562.636, 0.199, 23228.942, 29936625.416, 661.268, 24384.000, 33951.333
386.774, 117490.735, 0.136, 16000.771, 30294879.685, 946.602, 30649.333, 7281.333
385.258, 116571.580, 0.131, 15281.436, 29940070.799, 1507.447, 21336.000, 12276.667
341.858, 91786.864, 0.127, 11676.713, 20918695.644, 542.131, 31496.000, 22860.000
368.624, 106722.587, 0.263, 28017.528, 26226981.814, 542.131, 16933.333, 35306.000
519.296, 211797.092, 0.144, 30551.165, 73323601.718, 911.888, 9228.667, 3640.667
324.802, 82856.806, 0.147, 12183.043, 17941389.679, 850.889, 22944.667, 13970.000
347.902, 95061.227, 0.135, 12804.612, 22047985.822, 542.131, 31834.667, 23283.333
349.567, 95973.105, 0.136, 13055.005, 22365989.661, 723.392, 5164.667, 21590.000
340.578, 91101.228, 0.328, 29888.794, 20684743.824, 644.802, 15494.000, 35221.333
340.078, 90833.579, 0.146, 13244.120, 20593655.406, 1419.272, 22521.333, 11345.333
350.632, 96559.222, 0.123, 11842.421, 22571188.861, 766.689, 32427.333, 21759.333
341.858, 91786.864, 0.128, 11749.114, 20918695.644, 2730.418, 17187.333, 23198.667
380.040, 113435.421, 0.135, 15267.616, 28740004.265, 1378.273, 20912.667, 15409.333
202.381, 32168.313, 0.288, 9257.975, 4340164.850, 478.947, 10075.333, 33358.667
462.641, 168103.687, 0.331, 55724.136, 51847719.319, 1135.923, 762.000, 18626.667
