Plate, 4
Well, 1
Count, 122
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
23046.611, 0.000 to 46093.222, 1
69139.833, 46093.222 to 92186.444, 8
115233.055, 92186.444 to 138279.666, 21
161326.278, 138279.666 to 184372.889, 11
207419.500, 184372.889 to 230466.111, 19
253512.722, 230466.111 to 276559.333, 13
299605.944, 276559.333 to 322652.555, 6
345699.166, 322652.555 to 368745.777, 12
391792.388, 368745.777 to 414838.999, 6
437885.610, 414838.999 to 460932.222, 4
483978.833, 460932.222 to 507025.444, 0
530072.055, 507025.444 to 553118.666, 5
576165.277, 553118.666 to 599211.888, 0
622258.499, 599211.888 to 645305.110, 2
668351.721, 645305.110 to 691398.332, 0
714444.943, 691398.332 to 737491.554, 2
760538.166, 737491.554 to 783584.777, 2
806631.388, 783584.777 to 829677.999, 2
852724.610, 829677.999 to 875771.221, 1
898817.832, 875771.221 to 921864.443, 2
944911.054, 921864.443 to 967957.665, 1
991004.276, 967957.665 to 1014050.887, 0
1037097.498, 1014050.887 to 1060144.110, 1
1083190.721, 1060144.110 to 1106237.332, 0
1129283.943, 1106237.332 to 1152330.554, 0
1175377.165, 1152330.554 to 1198423.776, 0
1221470.387, 1198423.776 to 1244516.998, 0
1267563.609, 1244516.998 to 1290610.220, 0
1313656.831, 1290610.220 to 1336703.442, 0
1359750.054, 1336703.442 to 1382796.665, 0
1405843.276, 1382796.665 to 1428889.887, 0
1451936.498, 1428889.887 to 1474983.109, 2
1498029.720, 1474983.109 to 1521076.331, 0
1544122.942, 1521076.331 to 1567169.553, 0
1590216.164, 1567169.553 to 1613262.775, 0
1636309.386, 1613262.775 to 1659355.998, 0
1682402.609, 1659355.998 to 1705449.220, 0
1728495.831, 1705449.220 to 1751542.442, 0
1774589.053, 1751542.442 to 1797635.664, 0
1820682.275, 1797635.664 to 1843728.886, 0
1866775.497, 1843728.886 to 1889822.108, 0
1912868.719, 1889822.108 to 1935915.330, 0
1958961.942, 1935915.330 to 1982008.553, 0
2005055.164, 1982008.553 to 2028101.775, 0
2051148.386, 2028101.775 to 2074194.997, 0
2097241.608, 2074194.997 to 2120288.219, 0
2143334.830, 2120288.219 to 2166381.441, 0
2189428.052, 2166381.441 to 2212474.663, 0
2235521.274, 2212474.663 to 2258567.886, 0
2281614.497, 2258567.886 to 2304661.108, 1


Plate, 4
Well, 2
Count, 130
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
15780.052, 0.000 to 31560.103, 0
47340.155, 31560.103 to 63120.206, 5
78900.258, 63120.206 to 94680.310, 11
110460.361, 94680.310 to 126240.413, 17
142020.464, 126240.413 to 157800.516, 9
173580.567, 157800.516 to 189360.619, 9
205140.671, 189360.619 to 220920.722, 13
236700.774, 220920.722 to 252480.825, 8
268260.877, 252480.825 to 284040.929, 8
299820.980, 284040.929 to 315601.032, 4
331381.083, 315601.032 to 347161.135, 4
362941.186, 347161.135 to 378721.238, 9
394501.290, 378721.238 to 410281.341, 2
426061.393, 410281.341 to 441841.444, 2
457621.496, 441841.444 to 473401.548, 5
489181.599, 473401.548 to 504961.651, 3
520741.702, 504961.651 to 536521.754, 1
552301.806, 536521.754 to 568081.857, 0
583861.909, 568081.857 to 599641.960, 4
615422.012, 599641.960 to 631202.063, 1
646982.115, 631202.063 to 662762.167, 0
678542.218, 662762.167 to 694322.270, 0
710102.321, 694322.270 to 725882.373, 2
741662.425, 725882.373 to 757442.476, 1
773222.528, 757442.476 to 789002.579, 0
804782.631, 789002.579 to 820562.683, 1
836342.734, 820562.683 to 852122.786, 4
867902.837, 852122.786 to 883682.889, 2
899462.940, 883682.889 to 915242.992, 1
931023.044, 915242.992 to 946803.095, 0
962583.147, 946803.095 to 978363.198, 0
994143.250, 978363.198 to 1009923.302, 0
1025703.353, 1009923.302 to 1041483.405, 2
1057263.456, 1041483.405 to 1073043.508, 0
1088823.559, 1073043.508 to 1104603.611, 0
1120383.663, 1104603.611 to 1136163.714, 0
1151943.766, 1136163.714 to 1167723.817, 0
1183503.869, 1167723.817 to 1199283.921, 0
1215063.972, 1199283.921 to 1230844.024, 1
1246624.075, 1230844.024 to 1262404.127, 0
1278184.179, 1262404.127 to 1293964.230, 0
1309744.282, 1293964.230 to 1325524.333, 0
1341304.385, 1325524.333 to 1357084.436, 0
1372864.488, 1357084.436 to 1388644.540, 0
1404424.591, 1388644.540 to 1420204.643, 0
1435984.694, 1420204.643 to 1451764.746, 0
1467544.798, 1451764.746 to 1483324.849, 0
1499104.901, 1483324.849 to 1514884.952, 0
1530665.004, 1514884.952 to 1546445.055, 0
1562225.107, 1546445.055 to 1578005.159, 1


Plate, 4
Well, 3
Count, 71
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
6818.315, 0.000 to 13636.630, 0
20454.944, 13636.630 to 27273.259, 0
34091.574, 27273.259 to 40909.889, 4
47728.203, 40909.889 to 54546.518, 2
61364.833, 54546.518 to 68183.148, 1
75001.463, 68183.148 to 81819.777, 5
88638.092, 81819.777 to 95456.407, 7
102274.722, 95456.407 to 109093.036, 7
115911.351, 109093.036 to 122729.666, 2
129547.981, 122729.666 to 136366.296, 1
143184.610, 136366.296 to 150002.925, 4
156821.240, 150002.925 to 163639.555, 6
170457.870, 163639.555 to 177276.184, 3
184094.499, 177276.184 to 190912.814, 6
197731.129, 190912.814 to 204549.443, 4
211367.758, 204549.443 to 218186.073, 2
225004.388, 218186.073 to 231822.703, 5
238641.017, 231822.703 to 245459.332, 1
252277.647, 245459.332 to 259095.962, 1
265914.276, 259095.962 to 272732.591, 0
279550.906, 272732.591 to 286369.221, 0
293187.536, 286369.221 to 300005.850, 1
306824.165, 300005.850 to 313642.480, 0
320460.795, 313642.480 to 327279.109, 0
334097.424, 327279.109 to 340915.739, 1
347734.054, 340915.739 to 354552.369, 2
361370.683, 354552.369 to 368188.998, 1
375007.313, 368188.998 to 381825.628, 0
388643.943, 381825.628 to 395462.257, 1
402280.572, 395462.257 to 409098.887, 0
415917.202, 409098.887 to 422735.516, 1
429553.831, 422735.516 to 436372.146, 0
443190.461, 436372.146 to 450008.776, 0
456827.090, 450008.776 to 463645.405, 1
470463.720, 463645.405 to 477282.035, 0
484100.349, 477282.035 to 490918.664, 0
497736.979, 490918.664 to 504555.294, 1
511373.609, 504555.294 to 518191.923, 0
525010.238, 518191.923 to 531828.553, 0
538646.868, 531828.553 to 545465.182, 0
552283.497, 545465.182 to 559101.812, 0
565920.127, 559101.812 to 572738.442, 0
579556.756, 572738.442 to 586375.071, 0
593193.386, 586375.071 to 600011.701, 0
606830.016, 600011.701 to 613648.330, 0
620466.645, 613648.330 to 627284.960, 0
634103.275, 627284.960 to 640921.589, 0
647739.904, 640921.589 to 654558.219, 0
661376.534, 654558.219 to 668194.849, 0
675013.163, 668194.849 to 681831.478, 1


Plate, 4
Well, 4
Count, 24
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
4874.814, 0.000 to 9749.627, 0
14624.441, 9749.627 to 19499.254, 0
24374.068, 19499.254 to 29248.882, 0
34123.695, 29248.882 to 38998.509, 1
43873.322, 38998.509 to 48748.136, 2
53622.950, 48748.136 to 58497.763, 2
63372.577, 58497.763 to 68247.390, 0
73122.204, 68247.390 to 77997.018, 3
82871.831, 77997.018 to 87746.645, 1
92621.458, 87746.645 to 97496.272, 4
102371.086, 97496.272 to 107245.899, 0
112120.713, 107245.899 to 116995.526, 1
121870.340, 116995.526 to 126745.154, 1
131619.967, 126745.154 to 136494.781, 0
141369.594, 136494.781 to 146244.408, 2
151119.222, 146244.408 to 155994.035, 1
160868.849, 155994.035 to 165743.662, 0
170618.476, 165743.662 to 175493.290, 0
180368.103, 175493.290 to 185242.917, 0
190117.730, 185242.917 to 194992.544, 2
199867.358, 194992.544 to 204742.171, 0
209616.985, 204742.171 to 214491.798, 0
219366.612, 214491.798 to 224241.425, 0
229116.239, 224241.425 to 233991.053, 0
238865.866, 233991.053 to 243740.680, 0
248615.493, 243740.680 to 253490.307, 0
258365.121, 253490.307 to 263239.934, 0
268114.748, 263239.934 to 272989.561, 0
277864.375, 272989.561 to 282739.189, 0
287614.002, 282739.189 to 292488.816, 0
297363.629, 292488.816 to 302238.443, 0
307113.257, 302238.443 to 311988.070, 1
316862.884, 311988.070 to 321737.697, 0
326612.511, 321737.697 to 331487.325, 0
336362.138, 331487.325 to 341236.952, 2
346111.765, 341236.952 to 350986.579, 0
355861.393, 350986.579 to 360736.206, 0
365611.020, 360736.206 to 370485.833, 0
375360.647, 370485.833 to 380235.461, 0
385110.274, 380235.461 to 389985.088, 0
394859.901, 389985.088 to 399734.715, 0
404609.529, 399734.715 to 409484.342, 0
414359.156, 409484.342 to 419233.969, 0
424108.783, 419233.969 to 428983.597, 0
433858.410, 428983.597 to 438733.224, 0
443608.037, 438733.224 to 448482.851, 0
453357.665, 448482.851 to 458232.478, 0
463107.292, 458232.478 to 467982.105, 0
472856.919, 467982.105 to 477731.733, 0
482606.546, 477731.733 to 487481.360, 1


Plate, 4
Well, 5
Count, 2
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
413.174, 0.000 to 826.348, 0
1239.522, 826.348 to 1652.696, 0
2065.870, 1652.696 to 2479.044, 0
2892.218, 2479.044 to 3305.392, 0
3718.566, 3305.392 to 4131.740, 0
4544.915, 4131.740 to 4958.089, 0
5371.263, 4958.089 to 5784.437, 0
6197.611, 5784.437 to 6610.785, 0
7023.959, 6610.785 to 7437.133, 0
7850.307, 7437.133 to 8263.481, 0
8676.655, 8263.481 to 9089.829, 0
9503.003, 9089.829 to 9916.177, 0
10329.351, 9916.177 to 10742.525, 0
11155.699, 10742.525 to 11568.873, 0
11982.047, 11568.873 to 12395.221, 0
12808.395, 12395.221 to 13221.569, 0
13634.744, 13221.569 to 14047.918, 0
14461.092, 14047.918 to 14874.266, 0
15287.440, 14874.266 to 15700.614, 0
16113.788, 15700.614 to 16526.962, 0
16940.136, 16526.962 to 17353.310, 0
17766.484, 17353.310 to 18179.658, 0
18592.832, 18179.658 to 19006.006, 0
19419.180, 19006.006 to 19832.354, 0
20245.528, 19832.354 to 20658.702, 0
21071.876, 20658.702 to 21485.050, 0
21898.224, 21485.050 to 22311.399, 0
22724.573, 22311.399 to 23137.747, 0
23550.921, 23137.747 to 23964.095, 0
24377.269, 23964.095 to 24790.443, 0
25203.617, 24790.443 to 25616.791, 0
26029.965, 25616.791 to 26443.139, 0
26856.313, 26443.139 to 27269.487, 0
27682.661, 27269.487 to 28095.835, 0
28509.009, 28095.835 to 28922.183, 0
29335.357, 28922.183 to 29748.531, 0
30161.705, 29748.531 to 30574.879, 0
30988.053, 30574.879 to 31401.228, 0
31814.402, 31401.228 to 32227.576, 0
32640.750, 32227.576 to 33053.924, 0
33467.098, 33053.924 to 33880.272, 0
34293.446, 33880.272 to 34706.620, 0
35119.794, 34706.620 to 35532.968, 0
35946.142, 35532.968 to 36359.316, 0
36772.490, 36359.316 to 37185.664, 0
37598.838, 37185.664 to 38012.012, 1
38425.186, 38012.012 to 38838.360, 0
39251.534, 38838.360 to 39664.708, 0
40077.883, 39664.708 to 40491.057, 0
40904.231, 40491.057 to 41317.405, 1


Plate, 4
Well, 6
Count, 157
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
14953.452, 0.000 to 29906.905, 0
44860.357, 29906.905 to 59813.810, 7
74767.262, 59813.810 to 89720.715, 11
104674.167, 89720.715 to 119627.620, 27
134581.072, 119627.620 to 149534.525, 7
164487.977, 149534.525 to 179441.430, 8
194394.882, 179441.430 to 209348.335, 16
224301.787, 209348.335 to 239255.240, 11
254208.692, 239255.240 to 269162.145, 11
284115.597, 269162.145 to 299069.050, 7
314022.502, 299069.050 to 328975.955, 4
343929.407, 328975.955 to 358882.859, 11
373836.312, 358882.859 to 388789.764, 3
403743.217, 388789.764 to 418696.669, 11
433650.122, 418696.669 to 448603.574, 3
463557.027, 448603.574 to 478510.479, 2
493463.932, 478510.479 to 508417.384, 1
523370.837, 508417.384 to 538324.289, 0
553277.742, 538324.289 to 568231.194, 3
583184.647, 568231.194 to 598138.099, 1
613091.552, 598138.099 to 628045.004, 2
642998.457, 628045.004 to 657951.909, 0
672905.361, 657951.909 to 687858.814, 1
702812.266, 687858.814 to 717765.719, 0
732719.171, 717765.719 to 747672.624, 3
762626.076, 747672.624 to 777579.529, 0
792532.981, 777579.529 to 807486.434, 1
822439.886, 807486.434 to 837393.339, 0
852346.791, 837393.339 to 867300.244, 0
882253.696, 867300.244 to 897207.149, 1
912160.601, 897207.149 to 927114.054, 0
942067.506, 927114.054 to 957020.959, 0
971974.411, 957020.959 to 986927.864, 0
1001881.316, 986927.864 to 1016834.768, 0
1031788.221, 1016834.768 to 1046741.673, 0
1061695.126, 1046741.673 to 1076648.578, 2
1091602.031, 1076648.578 to 1106555.483, 0
1121508.936, 1106555.483 to 1136462.388, 0
