Plate, 4
Well, 6
Count, 157

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
734.438, 423643.430, 0.206, 87142.438, 207426630.887, 1100.667, 21251.333, 31072.667
711.526, 397622.737, 0.164, 65298.425, 188612562.996, 1507.447, 19812.000, 8974.667
755.885, 448746.494, 0.181, 81026.206, 226133759.356, 2329.488, 21166.667, 15324.667
723.726, 411375.651, 0.182, 74847.065, 198482249.713, 1203.339, 16171.333, 17272.000
780.306, 478211.610, 0.163, 78121.970, 248767690.231, 915.810, 13208.000, 32258.000
680.042, 363212.834, 0.172, 62379.694, 164666623.291, 1176.227, 22775.333, 18626.667
552.917, 240109.356, 0.184, 44234.975, 88506960.036, 1084.262, 25654.000, 9482.667
652.474, 334361.224, 0.145, 48412.136, 145441270.609, 780.588, 29464.000, 18288.000
655.004, 336959.671, 0.149, 50125.214, 147139978.429, 1103.918, 19896.667, 19981.333
591.821, 275087.334, 0.158, 43556.097, 108534970.570, 728.330, 24892.000, 19050.000
708.583, 394340.523, 0.150, 59270.825, 186282008.411, 1203.339, 16933.333, 18203.333
560.059, 246353.130, 0.158, 38929.211, 91981593.197, 1151.591, 28532.667, 15748.000
555.448, 242312.619, 0.163, 39551.842, 89727971.232, 946.602, 29210.000, 16679.333
543.715, 232184.320, 0.180, 41825.864, 84161434.897, 535.479, 27940.000, 29633.333
376.574, 111375.729, 0.216, 24028.398, 27960803.090, 935.174, 7789.333, 21336.000
457.112, 164110.181, 0.175, 28790.644, 50011178.493, 987.375, 11853.333, 26416.000
376.574, 111375.729, 0.200, 22291.421, 27960803.090, 780.588, 30395.333, 25569.333
488.024, 187056.370, 0.168, 31403.742, 60858683.588, 766.689, 18711.333, 28194.000
643.130, 324853.220, 0.228, 74123.911, 139281862.087, 1526.350, 34967.333, 19812.000
715.558, 402142.046, 0.136, 54547.360, 191837287.159, 766.689, 17949.333, 28278.667
476.844, 178583.972, 0.162, 28947.728, 56771127.450, 1954.682, 7112.000, 28448.000
540.314, 229288.652, 0.160, 36645.848, 82591935.190, 423.333, 24722.667, 25908.000
796.036, 497685.679, 0.168, 83660.648, 264117097.857, 2075.629, 34544.000, 21844.000
667.088, 349507.531, 0.149, 52028.239, 155434924.934, 1456.660, 19134.667, 24638.000
614.254, 296337.342, 0.137, 40719.761, 121351003.762, 883.946, 6773.333, 22690.667
512.161, 206016.621, 0.160, 33016.326, 70342401.482, 2201.333, 19388.667, 32342.667
538.809, 228013.132, 0.159, 36279.746, 81903712.958, 1930.697, 32512.000, 26331.333
369.770, 107387.229, 0.194, 20882.429, 26472365.863, 935.174, 21251.333, 21590.000
690.211, 374156.526, 0.152, 56715.577, 172164571.623, 1030.014, 26416.000, 26416.000
715.849, 402469.222, 0.139, 56132.590, 192071448.823, 757.282, 13970.000, 32766.000
681.335, 364596.014, 0.152, 55419.536, 165608137.887, 1281.239, 27347.333, 12784.667
515.839, 208986.398, 0.148, 30843.010, 71868872.486, 883.946, 26924.000, 22775.333
552.025, 239335.876, 0.165, 39405.182, 88079634.602, 1019.522, 11430.000, 12107.333
489.407, 188117.822, 0.152, 28554.334, 61377431.912, 1976.563, 13208.000, 14139.333
383.923, 115765.077, 0.167, 19296.922, 29629897.515, 1016.000, 21590.000, 11514.667
1154.915, 1047586.500, 0.148, 155132.484, 806582211.380, 535.479, 6942.667, 26077.333
597.981, 280843.679, 0.145, 40586.758, 111959456.400, 661.268, 24130.000, 27686.000
671.486, 354130.961, 0.133, 47266.133, 158529338.692, 661.268, 24553.333, 28194.000
721.645, 409012.963, 0.144, 58991.412, 196774767.640, 254.000, 20997.333, 7789.333
836.430, 549476.583, 0.141, 77613.896, 306399169.312, 493.687, 29125.333, 30480.000
331.897, 86515.905, 0.169, 14599.141, 19142900.146, 1669.888, 17610.667, 12446.000
484.399, 184287.471, 0.149, 27457.231, 59512407.039, 766.689, 21844.000, 19981.333
651.491, 333354.506, 0.140, 46793.033, 144784908.142, 1378.273, 25569.333, 29633.333
975.637, 747595.543, 0.140, 104408.888, 486254748.910, 423.333, 25146.000, 25908.000
528.613, 219465.090, 0.142, 31241.350, 77341389.933, 987.375, 11345.333, 27262.667
539.135, 228289.147, 0.139, 31756.775, 82052477.575, 1761.799, 20828.000, 27093.333
561.285, 247432.135, 0.156, 38548.687, 92586561.097, 592.667, 15409.333, 30903.333
1239.101, 1205877.940, 0.134, 161687.861, 996136436.080, 682.604, 27855.333, 30310.667
468.542, 172419.719, 0.152, 26171.532, 53857253.380, 698.179, 29633.333, 28448.000
710.229, 396175.065, 0.129, 51006.888, 187583444.680, 1270.000, 21251.333, 9482.667
356.171, 99633.674, 0.170, 16938.017, 23657726.974, 1526.350, 22521.333, 23706.667
