,Plate,Experiment Title,Treatment,Well,Label,Cells Plated,Mask Area (mm^2),Mask Area Total Density (OD),Count,Diameter Average (um),Diameter StdDev,Area Average (um^2),Area StdDev,Area Total (um^2),Density Average (OD),Density StdDev,Density Total (OD),Volume Average (OD*um^2),Volume StdDev,Volume Total (OD*um^2),Volume 2 Average (4/3PIr^3),Volume 2 StdDev,Volume 2  Total (4/3PIr^3),Nearest Neighbour Average (um),Nearest Neighbour StdDev,Read-date,Read-time,Plate Type,Resolution Setting,CHARM Settings File,Mask Settings File,Image File,Drug,Cell_line,Experimenter,PE,SF
0,1,UWB1 TX,0.0,1,A01,2000,937.2061533387316,13970.10399957488,214,773.607177734375,344.5435791015625,563270.5,522692.9375,120539892.86214474,0.1755325198173523,0.07005537301301956,37.56395868182254,110226.65625,138036.625,23588504.298225433,407373536,592699456,87177937219.4,1103.8863525390625,521.6027221679688,23-02-2020,17:20:46,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_23-02-20_17-10\Plate1\Plate1.ics,Veliparib,UWB1,TX,0.09525,1.1233595800524934
1,1,UWB1 TX,0.003048315805517451,2,A02,2000,937.2061533387316,12162.20085331758,190,747.0310668945312,315.0606994628906,516256.84375,431230.4375,98088800.38850287,0.16646596789360046,0.07287968695163727,31.628532969271394,88260.1875,82602.8359375,16769435.823790753,345478944,437072384,65640998209.283875,1160.316162109375,617.4331665039062,23-02-2020,17:20:46,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_23-02-20_17-10\Plate1\Plate1.ics,Veliparib,UWB1,TX,0.09525,0.9973753280839895
2,1,UWB1 TX,0.009144947416552354,3,A03,2000,937.2061533387316,9840.37738273084,163,691.5785522460938,272.7774658203125,434080.5,352946.0625,70755123.52003352,0.13618424534797668,0.05909751355648041,22.198031485149386,62668.3515625,64218.828125,10214941.475241879,262469872,342092096,42782589664.89572,1130.8394775390625,655.79150390625,23-02-2020,17:20:46,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_23-02-20_17-10\Plate1\Plate1.ics,Veliparib,UWB1,TX,0.09525,0.8556430446194225
3,1,UWB1 TX,0.027434842249657063,4,B01,2000,937.2061533387316,12448.366637684538,122,697.3255004882812,303.30877685546875,454163.625,446523.0,55407961.68105291,0.1608177125453949,0.03433532267808914,19.619761694090492,77760.7890625,84487.34375,9486816.28197207,297926816,518228320,36347073356.15112,1465.1973876953125,804.916748046875,23-02-2020,17:20:46,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_23-02-20_17-10\Plate1\Plate1.ics,Veliparib,UWB1,TX,0.09525,0.6404199475065617
4,1,UWB1 TX,0.0823045267489712,5,B02,2000,937.2061533387316,11031.266475468172,120,651.1880493164062,259.4976501464844,385932.84375,341577.03125,46311939.50865945,0.14517340064048767,0.03980884328484535,17.420808025156795,57181.09375,51919.78125,6861731.217371702,224792784,339738176,26975134747.916702,1388.408935546875,832.3134155273438,23-02-2020,17:20:46,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_23-02-20_17-10\Plate1\Plate1.ics,Veliparib,UWB1,TX,0.09525,0.6299212598425197
5,1,UWB1 TX,0.2469135802469136,6,B03,2000,937.2061533387316,9446.980847078936,64,551.8968505859375,215.76698303222656,275789.0625,210541.203125,17650499.076024227,0.15476356446743011,0.0799618512392044,9.904868016823208,49319.03515625,53440.453125,3156418.1436130265,131240328,146094768,8399381218.199226,1721.057373046875,1245.864013671875,23-02-2020,17:20:46,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_23-02-20_17-10\Plate1\Plate1.ics,Veliparib,UWB1,TX,0.09525,0.3359580052493438
6,2,UWB1 TX,0.7407407407407408,1,A01,2000,937.2061533387316,11490.220856484082,40,560.035888671875,171.16766357421875,269343.34375,167051.90625,10773733.24078418,0.14738242328166962,0.031929198652505875,5.895296678014877,41140.47265625,31881.375,1645618.9795015329,119437776,111328232,4777511120.241767,1979.31005859375,1538.0677490234375,23-02-2020,17:20:46,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_23-02-20_17-10\Plate2\Plate2.ics,Veliparib,UWB1,TX,0.09525,0.2099737532808399
7,2,UWB1 TX,2.2222222222222223,2,A02,2000,937.2061533387316,12568.357781296903,22,503.2279052734375,252.6572265625,249029.34375,278687.8125,5478645.526979122,0.17272204160690308,0.08769859373569489,3.7998850630717724,56513.59765625,87387.546875,1243299.1227492574,129304024,230948480,2844688482.264853,3323.80029296875,2110.55419921875,23-02-2020,17:20:46,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_23-02-20_17-10\Plate2\Plate2.ics,Veliparib,UWB1,TX,0.09525,0.11548556430446194
8,2,UWB1 TX,6.666666666666667,3,A03,2000,937.2061533387316,12410.203254350537,7,414.478759765625,135.1917266845703,149280.203125,98514.265625,1044961.4144560276,0.20183980464935303,0.0922623723745346,1.41287861906326,33535.91015625,30945.0859375,234751.36811610396,50052020,48881548,350364146.4907206,9763.37890625,2507.6083984375,23-02-2020,17:20:46,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_23-02-20_17-10\Plate2\Plate2.ics,Veliparib,UWB1,TX,0.09525,0.03674540682414698
9,2,UWB1 TX,20.0,4,B01,2000,937.2061533387316,11216.140369190145,0,,,,,,,,,,,,0,0,0.0,,,23-02-2020,17:20:46,6-Well,300,unsaved settings,Falcon 6 wells_mask.mask,C:\Users\Public\Documents\GelCount\Data\Data_23-02-20_17-10\Plate2\Plate2.ics,Veliparib,UWB1,TX,0.09525,0.0
