Plate, 4
Well, 1
Count, 172
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Volume (OD*um^2), Range, frequency
1103.576, 0.000 to 2207.152, 0
3310.728, 2207.152 to 4414.304, 5
5517.880, 4414.304 to 6621.456, 25
7725.032, 6621.456 to 8828.608, 10
9932.184, 8828.608 to 11035.760, 10
12139.336, 11035.760 to 13242.912, 4
14346.488, 13242.912 to 15450.064, 6
16553.640, 15450.064 to 17657.216, 9
18760.792, 17657.216 to 19864.368, 12
20967.943, 19864.368 to 22071.519, 12
23175.095, 22071.519 to 24278.671, 10
25382.247, 24278.671 to 26485.823, 8
27589.399, 26485.823 to 28692.975, 10
29796.551, 28692.975 to 30900.127, 7
32003.703, 30900.127 to 33107.279, 4
34210.855, 33107.279 to 35314.431, 5
36418.007, 35314.431 to 37521.583, 3
38625.159, 37521.583 to 39728.735, 4
40832.311, 39728.735 to 41935.887, 1
43039.463, 41935.887 to 44143.039, 4
45246.615, 44143.039 to 46350.191, 3
47453.767, 46350.191 to 48557.343, 2
49660.919, 48557.343 to 50764.495, 3
51868.071, 50764.495 to 52971.647, 1
54075.223, 52971.647 to 55178.799, 0
56282.375, 55178.799 to 57385.951, 0
58489.527, 57385.951 to 59593.103, 0
60696.679, 59593.103 to 61800.254, 0
62903.830, 61800.254 to 64007.406, 1
65110.982, 64007.406 to 66214.558, 1
67318.134, 66214.558 to 68421.710, 2
69525.286, 68421.710 to 70628.862, 0
71732.438, 70628.862 to 72836.014, 1
73939.590, 72836.014 to 75043.166, 1
76146.742, 75043.166 to 77250.318, 0
78353.894, 77250.318 to 79457.470, 1
80561.046, 79457.470 to 81664.622, 1
82768.198, 81664.622 to 83871.774, 0
84975.350, 83871.774 to 86078.926, 0
87182.502, 86078.926 to 88286.078, 1
89389.654, 88286.078 to 90493.230, 2
91596.806, 90493.230 to 92700.382, 0
93803.958, 92700.382 to 94907.534, 1
96011.110, 94907.534 to 97114.686, 0
98218.262, 97114.686 to 99321.838, 0
100425.414, 99321.838 to 101528.990, 0
102632.565, 101528.990 to 103736.141, 0
104839.717, 103736.141 to 105943.293, 0
107046.869, 105943.293 to 108150.445, 0
109254.021, 108150.445 to 110357.597, 2


Plate, 4
Well, 2
Count, 101
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Volume (OD*um^2), Range, frequency
740.837, 0.000 to 1481.674, 0
2222.511, 1481.674 to 2963.348, 0
3704.185, 2963.348 to 4445.022, 0
5185.859, 4445.022 to 5926.696, 9
6667.533, 5926.696 to 7408.370, 6
8149.207, 7408.370 to 8890.044, 8
9630.881, 8890.044 to 10371.718, 5
11112.555, 10371.718 to 11853.392, 6
12594.229, 11853.392 to 13335.066, 4
14075.903, 13335.066 to 14816.740, 4
15557.577, 14816.740 to 16298.414, 5
17039.251, 16298.414 to 17780.088, 5
18520.925, 17780.088 to 19261.762, 2
20002.599, 19261.762 to 20743.436, 3
21484.273, 20743.436 to 22225.110, 4
22965.947, 22225.110 to 23706.784, 4
24447.621, 23706.784 to 25188.458, 8
25929.295, 25188.458 to 26670.132, 3
27410.969, 26670.132 to 28151.806, 0
28892.643, 28151.806 to 29633.480, 2
30374.317, 29633.480 to 31115.154, 2
31855.991, 31115.154 to 32596.828, 4
33337.665, 32596.828 to 34078.502, 2
34819.339, 34078.502 to 35560.176, 1
36301.013, 35560.176 to 37041.850, 0
37782.687, 37041.850 to 38523.524, 4
39264.361, 38523.524 to 40005.198, 1
40746.035, 40005.198 to 41486.872, 0
42227.709, 41486.872 to 42968.546, 0
43709.383, 42968.546 to 44450.220, 1
45191.057, 44450.220 to 45931.894, 1
46672.731, 45931.894 to 47413.568, 0
48154.405, 47413.568 to 48895.242, 1
49636.079, 48895.242 to 50376.916, 0
51117.753, 50376.916 to 51858.590, 0
52599.427, 51858.590 to 53340.264, 0
54081.101, 53340.264 to 54821.938, 1
55562.775, 54821.938 to 56303.612, 0
57044.449, 56303.612 to 57785.286, 0
58526.123, 57785.286 to 59266.960, 0
60007.797, 59266.960 to 60748.634, 1
61489.471, 60748.634 to 62230.308, 1
62971.145, 62230.308 to 63711.982, 0
64452.819, 63711.982 to 65193.656, 1
65934.493, 65193.656 to 66675.330, 0
67416.167, 66675.330 to 68157.004, 0
68897.841, 68157.004 to 69638.678, 0
70379.515, 69638.678 to 71120.352, 1
71861.189, 71120.352 to 72602.026, 0
73342.863, 72602.026 to 74083.700, 1


Plate, 4
Well, 3
Count, 23
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Volume (OD*um^2), Range, frequency
445.003, 0.000 to 890.007, 0
1335.010, 890.007 to 1780.013, 0
2225.017, 1780.013 to 2670.020, 0
3115.023, 2670.020 to 3560.027, 0
4005.030, 3560.027 to 4450.033, 0
4895.036, 4450.033 to 5340.040, 0
5785.043, 5340.040 to 6230.046, 4
6675.050, 6230.046 to 7120.053, 1
7565.056, 7120.053 to 8010.060, 0
8455.063, 8010.060 to 8900.066, 2
9345.070, 8900.066 to 9790.073, 1
10235.076, 9790.073 to 10680.080, 1
11125.083, 10680.080 to 11570.086, 2
12015.090, 11570.086 to 12460.093, 0
12905.096, 12460.093 to 13350.099, 2
13795.103, 13350.099 to 14240.106, 0
14685.109, 14240.106 to 15130.113, 2
15575.116, 15130.113 to 16020.119, 1
16465.123, 16020.119 to 16910.126, 0
17355.129, 16910.126 to 17800.133, 0
18245.136, 17800.133 to 18690.139, 0
19135.143, 18690.139 to 19580.146, 0
20025.149, 19580.146 to 20470.153, 0
20915.156, 20470.153 to 21360.159, 0
21805.162, 21360.159 to 22250.166, 1
22695.169, 22250.166 to 23140.172, 0
23585.176, 23140.172 to 24030.179, 0
24475.182, 24030.179 to 24920.186, 0
25365.189, 24920.186 to 25810.192, 0
26255.196, 25810.192 to 26700.199, 0
27145.202, 26700.199 to 27590.206, 0
28035.209, 27590.206 to 28480.212, 2
28925.215, 28480.212 to 29370.219, 1
29815.222, 29370.219 to 30260.225, 0
30705.229, 30260.225 to 31150.232, 1
31595.235, 31150.232 to 32040.239, 1
32485.242, 32040.239 to 32930.245, 0
33375.249, 32930.245 to 33820.252, 0
34265.255, 33820.252 to 34710.259, 0
35155.262, 34710.259 to 35600.265, 0
36045.269, 35600.265 to 36490.272, 0
36935.275, 36490.272 to 37380.278, 0
37825.282, 37380.278 to 38270.285, 0
38715.288, 38270.285 to 39160.292, 0
39605.295, 39160.292 to 40050.298, 0
40495.302, 40050.298 to 40940.305, 0
41385.308, 40940.305 to 41830.312, 0
42275.315, 41830.312 to 42720.318, 0
43165.322, 42720.318 to 43610.325, 0
44055.328, 43610.325 to 44500.332, 1


Plate, 4
Well, 4
Count, 3
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Volume (OD*um^2), Range, frequency
232.967, 0.000 to 465.933, 0
698.900, 465.933 to 931.866, 0
1164.833, 931.866 to 1397.799, 0
1630.766, 1397.799 to 1863.732, 0
2096.699, 1863.732 to 2329.665, 0
2562.632, 2329.665 to 2795.598, 0
3028.565, 2795.598 to 3261.531, 0
3494.498, 3261.531 to 3727.465, 0
3960.431, 3727.465 to 4193.398, 0
4426.364, 4193.398 to 4659.331, 0
4892.297, 4659.331 to 5125.264, 0
5358.230, 5125.264 to 5591.197, 0
5824.163, 5591.197 to 6057.130, 0
6290.096, 6057.130 to 6523.063, 0
6756.029, 6523.063 to 6988.996, 0
7221.963, 6988.996 to 7454.929, 0
7687.896, 7454.929 to 7920.862, 0
8153.829, 7920.862 to 8386.795, 0
8619.762, 8386.795 to 8852.728, 0
9085.695, 8852.728 to 9318.661, 0
9551.628, 9318.661 to 9784.594, 0
10017.561, 9784.594 to 10250.527, 0
10483.494, 10250.527 to 10716.460, 0
10949.427, 10716.460 to 11182.394, 0
11415.360, 11182.394 to 11648.327, 0
11881.293, 11648.327 to 12114.260, 0
12347.226, 12114.260 to 12580.193, 0
12813.159, 12580.193 to 13046.126, 1
13279.092, 13046.126 to 13512.059, 0
13745.025, 13512.059 to 13977.992, 0
14210.958, 13977.992 to 14443.925, 0
14676.892, 14443.925 to 14909.858, 0
15142.825, 14909.858 to 15375.791, 1
15608.758, 15375.791 to 15841.724, 0
16074.691, 15841.724 to 16307.657, 0
16540.624, 16307.657 to 16773.590, 0
17006.557, 16773.590 to 17239.523, 0
17472.490, 17239.523 to 17705.456, 0
17938.423, 17705.456 to 18171.390, 0
18404.356, 18171.390 to 18637.323, 0
18870.289, 18637.323 to 19103.256, 0
19336.222, 19103.256 to 19569.189, 0
19802.155, 19569.189 to 20035.122, 0
20268.088, 20035.122 to 20501.055, 0
20734.021, 20501.055 to 20966.988, 0
21199.954, 20966.988 to 21432.921, 0
21665.888, 21432.921 to 21898.854, 0
22131.821, 21898.854 to 22364.787, 0
22597.754, 22364.787 to 22830.720, 0
23063.687, 22830.720 to 23296.653, 1


Plate, 4
Well, 5
Count, 1
CHARM Settings 1:		PEO4_300.charm

Type 1 Histograms
Volume (OD*um^2), Range, frequency
66.562, 0.000 to 133.125, 0
199.687, 133.125 to 266.249, 0
332.812, 266.249 to 399.374, 0
465.936, 399.374 to 532.499, 0
599.061, 532.499 to 665.623, 0
732.186, 665.623 to 798.748, 0
865.310, 798.748 to 931.873, 0
998.435, 931.873 to 1064.997, 0
1131.560, 1064.997 to 1198.122, 0
1264.684, 1198.122 to 1331.247, 0
1397.809, 1331.247 to 1464.371, 0
1530.934, 1464.371 to 1597.496, 0
1664.058, 1597.496 to 1730.621, 0
1797.183, 1730.621 to 1863.745, 0
1930.308, 1863.745 to 1996.870, 0
2063.432, 1996.870 to 2129.995, 0
2196.557, 2129.995 to 2263.119, 0
2329.682, 2263.119 to 2396.244, 0
2462.806, 2396.244 to 2529.369, 0
2595.931, 2529.369 to 2662.493, 0
2729.055, 2662.493 to 2795.618, 0
2862.180, 2795.618 to 2928.742, 0
