,Plate,Experiment Title,Treatment,Well,Label,Cells Plated,Mask Area (mm^2),Mask Area Total Density (OD),Count,Diameter Average (um),Diameter StdDev,Area Average (um^2),Area StdDev,Area Total (um^2),Density Average (OD),Density StdDev,Density Total (OD),Volume Average (OD*um^2),Volume StdDev,Volume Total (OD*um^2),Volume 2 Average (4/3PIr^3),Volume 2 StdDev,Volume 2  Total (4/3PIr^3),Nearest Neighbour Average (um),Nearest Neighbour StdDev,Read-date,Read-time,Plate Type,Resolution Setting,CHARM Settings File,Mask Settings File,Image File,Drug,Cell_line,Experimenter,PE,SF
10,2,PEO1 TX,0.01,5,B02,750,941.8059312323173,13523.50172732138,16,411.6587829589844,211.56503295898438,168250.125,167707.515625,2692002.106562637,0.14939643442630768,0.030211972072720528,2.390343057245402,28499.220703125,31473.4609375,455987.5333375333,69375952,98395136,1110015237.3884194,2587.233154296875,2078.15966796875,2020-07-02,17:32:09,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_17-14\Plate2\Plate2.ics,Talazoparib,PEO1,TX,0.228,0.0935672514619883
11,2,PEO1 TX,0.0,6,B03,750,941.8059312323173,14171.639889314853,141,363.0842590332031,135.09664916992188,117873.5625,108877.25,16620172.488147188,0.15069079399108887,0.032982099801301956,21.247401975346403,18233.501953125,18410.37890625,2570923.825167116,38106976,65377984,5373083652.849587,1132.8341064453125,720.6046142578125,2020-07-02,17:32:09,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_17-14\Plate2\Plate2.ics,Talazoparib,PEO1,TX,0.228,0.8245614035087719
12,3,PEO4 TX,0.0,1,A01,1500,941.8059312323173,12956.10833507241,231,488.2414855957031,195.6842498779297,217297.734375,191996.921875,50195777.82033065,0.17736977338790894,0.05058632045984268,40.97241862673007,39718.88671875,39855.578125,9175062.487712972,94867296,145658592,21914345867.18464,1053.1141357421875,533.5447998046875,2020-08-02,20:07:25,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_19-56\Plate1\Plate1.ics,Talazoparib,PEO4,TX,0.139,1.107913669064748
13,3,PEO4 TX,1.953125e-05,2,A02,1500,923.4743806551895,11474.382795615524,231,516.7586059570312,177.77691650390625,234554.5,161935.015625,54182090.5681442,0.1679220348596573,0.04735300689935684,38.789991767286274,38919.15625,29424.40234375,8990325.50462419,99487264,108842816,22981557827.793774,966.424560546875,484.1031494140625,2020-08-02,20:07:25,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_19-56\Plate1\Plate1.ics,Talazoparib,PEO4,TX,0.139,1.107913669064748
14,3,PEO4 TX,3.90625e-05,3,A03,1500,923.4743806551895,9645.228290569816,224,501.7562561035156,180.03883361816406,223189.21875,166722.0625,49994383.89834202,0.15148265659809113,0.04687827453017235,33.932115583754616,35346.59765625,33814.24609375,7917637.655049477,94143920,113880448,21088238023.50852,1052.841064453125,582.5731811523438,2020-08-02,20:07:25,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_19-56\Plate1\Plate1.ics,Talazoparib,PEO4,TX,0.139,1.0743405275779374
15,3,PEO4 TX,7.8125e-05,4,B01,1500,941.8059312323173,13771.675151955902,158,518.8053588867188,206.74014282226562,244966.046875,217250.234375,38704635.82608327,0.18721657991409302,0.05371612310409546,29.580219517424254,48690.71484375,51381.0078125,7693132.800643428,113475528,180331744,17929133661.1252,1050.2222900390625,728.0018310546875,2020-08-02,20:07:25,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_19-56\Plate1\Plate1.ics,Talazoparib,PEO4,TX,0.139,0.7577937649880095
16,3,PEO4 TX,0.00015625,5,B02,1500,941.8059312323173,12355.94455860294,181,492.9350891113281,200.56520080566406,222433.71875,191681.5,40260502.99740219,0.1702176034450531,0.044530581682920456,30.809386334736804,39518.34375,40081.21484375,7152820.276284466,97766456,142316512,17695727921.530846,1087.8770751953125,588.2313842773438,2020-08-02,20:07:25,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_19-56\Plate1\Plate1.ics,Talazoparib,PEO4,TX,0.139,0.8681055155875299
17,3,PEO4 TX,0.0003125,6,B03,1500,914.3761663638393,9503.619587982672,188,485.0889587402344,182.04385375976562,210841.125,172196.34375,39638132.3253198,0.1421005129814148,0.03824535384774208,26.714895573642238,31440.396484375,36548.3359375,5910794.411320445,88209728,130692208,16583428937.371433,1059.206298828125,660.619384765625,2020-08-02,20:07:25,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_19-56\Plate1\Plate1.ics,Talazoparib,PEO4,TX,0.139,0.9016786570743404
18,4,PEO4 TX,0.000625,1,A01,1500,941.8059312323173,11272.581913069891,182,428.2186584472656,183.63133239746094,170503.421875,163817.6875,31031622.110256393,0.1559906154870987,0.038898956030607224,28.390290994428103,27522.80078125,28832.83203125,5009149.70961285,67896832,115900384,12357223839.656517,1141.435791015625,750.7841796875,2020-08-02,20:07:25,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_19-56\Plate2\Plate2.ics,Talazoparib,PEO4,TX,0.139,0.8729016786570742
19,4,PEO4 TX,0.00125,2,A02,1500,941.8059312323173,12076.612640141699,137,423.8595275878906,176.95004272460938,165694.046875,141566.296875,22700084.05232306,0.1599976271390915,0.034754857420921326,21.919675299799312,27729.66796875,27626.52734375,3798964.3894138345,63024144,85736680,8634307917.574915,1202.164306640625,734.3410034179688,2020-08-02,20:07:25,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_19-56\Plate2\Plate2.ics,Talazoparib,PEO4,TX,0.139,0.6570743405275778
20,4,PEO4 TX,0.0025,3,A03,1500,941.8059312323173,12324.190688529734,81,410.0123291015625,163.32333374023438,152983.484375,141341.609375,12391662.820057042,0.16082385182380676,0.03380337730050087,13.026731853636695,24817.4375,21513.33984375,2010212.3786540413,56392752,101618216,4567813067.224997,1525.1624755859375,943.2280883789062,2020-08-02,20:07:25,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_19-56\Plate2\Plate2.ics,Talazoparib,PEO4,TX,0.139,0.3884892086330935
21,4,PEO4 TX,0.005,4,B01,1500,941.8059312323173,11976.994820020302,47,351.20062255859375,93.56430053710938,103748.0859375,52345.80078125,4876159.910229028,0.1540631353855133,0.028931375592947006,7.2409672948675965,15787.1953125,8376.982421875,741998.180914577,27531452,19702554,1293978213.600548,1564.31787109375,1059.907958984375,2020-08-02,20:07:25,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_19-56\Plate2\Plate2.ics,Talazoparib,PEO4,TX,0.139,0.2254196642685851
22,4,PEO4 TX,0.01,5,B02,1500,941.8059312323173,13155.489613077623,23,327.10516357421875,115.9355697631836,94592.4453125,63821.9921875,2175626.2787514133,0.16457845270633698,0.021675672382116318,3.785304257331606,15262.3115234375,10263.8408203125,351033.16407472047,25525248,23965826,587080707.0476447,2530.979248046875,2010.7041015625,2020-08-02,20:07:25,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_19-56\Plate2\Plate2.ics,Talazoparib,PEO4,TX,0.139,0.11031175059952036
23,4,PEO4 TX,0.0,6,B03,1500,941.8059312323173,14206.636501305584,186,459.9556579589844,166.32675170898438,187885.921875,151592.6875,34946781.99607505,0.16786526143550873,0.03992164880037308,31.222937958605094,32595.794921875,30128.478515625,6062818.020263607,73663496,112808000,13701410541.509695,1001.7996826171875,691.0626831054688,2020-08-02,20:07:25,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_19-56\Plate2\Plate2.ics,Talazoparib,PEO4,TX,0.139,0.8920863309352517
