Plate, 2
Well, 1
Count, 123
CHARM Settings 1:		PEO4_300.charm

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
58.420, 0.000 to 116.840, 0
175.260, 116.840 to 233.680, 0
292.100, 233.680 to 350.520, 2
408.940, 350.520 to 467.360, 0
525.780, 467.360 to 584.200, 2
642.620, 584.200 to 701.040, 8
759.460, 701.040 to 817.880, 11
876.300, 817.880 to 934.720, 12
993.140, 934.720 to 1051.560, 20
1109.980, 1051.560 to 1168.400, 8
1226.820, 1168.400 to 1285.240, 6
1343.660, 1285.240 to 1402.080, 11
1460.500, 1402.080 to 1518.920, 11
1577.340, 1518.920 to 1635.760, 6
1694.180, 1635.760 to 1752.600, 3
1811.020, 1752.600 to 1869.440, 2
1927.860, 1869.440 to 1986.280, 1
2044.700, 1986.280 to 2103.120, 2
2161.540, 2103.120 to 2219.960, 1
2278.380, 2219.960 to 2336.800, 3
2395.220, 2336.800 to 2453.640, 1
2512.060, 2453.640 to 2570.480, 4
2628.900, 2570.480 to 2687.320, 1
2745.740, 2687.320 to 2804.160, 0
2862.580, 2804.160 to 2921.000, 2
2979.420, 2921.000 to 3037.840, 1
3096.260, 3037.840 to 3154.680, 2
3213.100, 3154.680 to 3271.520, 0
3329.940, 3271.520 to 3388.360, 1
3446.780, 3388.360 to 3505.200, 1
3563.620, 3505.200 to 3622.040, 0
3680.460, 3622.040 to 3738.880, 0
3797.300, 3738.880 to 3855.720, 0
3914.140, 3855.720 to 3972.560, 0
4030.980, 3972.560 to 4089.400, 0
4147.820, 4089.400 to 4206.240, 0
4264.660, 4206.240 to 4323.080, 0
4381.500, 4323.080 to 4439.920, 0
4498.340, 4439.920 to 4556.760, 0
4615.180, 4556.760 to 4673.600, 0
4732.020, 4673.600 to 4790.440, 0
4848.860, 4790.440 to 4907.280, 0
4965.700, 4907.280 to 5024.120, 0
5082.540, 5024.120 to 5140.960, 0
5199.380, 5140.960 to 5257.800, 0
5316.220, 5257.800 to 5374.640, 0
5433.060, 5374.640 to 5491.480, 0
5549.900, 5491.480 to 5608.320, 0
5666.740, 5608.320 to 5725.160, 0
5783.580, 5725.160 to 5842.000, 1


Plate, 2
Well, 2
Count, 118
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
35.216, 0.000 to 70.431, 0
105.647, 70.431 to 140.863, 0
176.078, 140.863 to 211.294, 0
246.509, 211.294 to 281.725, 0
316.941, 281.725 to 352.156, 0
387.372, 352.156 to 422.588, 0
457.803, 422.588 to 493.019, 0
528.235, 493.019 to 563.450, 8
598.666, 563.450 to 633.881, 1
669.097, 633.881 to 704.313, 10
739.528, 704.313 to 774.744, 4
809.960, 774.744 to 845.175, 2
880.391, 845.175 to 915.606, 8
950.822, 915.606 to 986.038, 8
1021.253, 986.038 to 1056.469, 5
1091.685, 1056.469 to 1126.900, 11
1162.116, 1126.900 to 1197.332, 1
1232.547, 1197.332 to 1267.763, 9
1302.978, 1267.763 to 1338.194, 0
1373.410, 1338.194 to 1408.625, 5
1443.841, 1408.625 to 1479.057, 3
1514.272, 1479.057 to 1549.488, 5
1584.704, 1549.488 to 1619.919, 2
1655.135, 1619.919 to 1690.350, 4
1725.566, 1690.350 to 1760.782, 5
1795.997, 1760.782 to 1831.213, 2
1866.429, 1831.213 to 1901.644, 2
1936.860, 1901.644 to 1972.076, 3
2007.291, 1972.076 to 2042.507, 0
2077.722, 2042.507 to 2112.938, 0
2148.154, 2112.938 to 2183.369, 4
2218.585, 2183.369 to 2253.801, 1
2289.016, 2253.801 to 2324.232, 1
2359.447, 2324.232 to 2394.663, 0
2429.879, 2394.663 to 2465.094, 0
2500.310, 2465.094 to 2535.526, 0
2570.741, 2535.526 to 2605.957, 5
2641.173, 2605.957 to 2676.388, 0
2711.604, 2676.388 to 2746.819, 2
2782.035, 2746.819 to 2817.251, 0
2852.466, 2817.251 to 2887.682, 1
2922.898, 2887.682 to 2958.113, 0
2993.329, 2958.113 to 3028.545, 1
3063.760, 3028.545 to 3098.976, 1
3134.191, 3098.976 to 3169.407, 1
3204.623, 3169.407 to 3239.838, 0
3275.054, 3239.838 to 3310.270, 0
3345.485, 3310.270 to 3380.701, 1
3415.917, 3380.701 to 3451.132, 1
3486.348, 3451.132 to 3521.563, 1


Plate, 2
Well, 3
Count, 80
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
58.100, 0.000 to 116.200, 0
174.300, 116.200 to 232.400, 0
290.500, 232.400 to 348.601, 0
406.701, 348.601 to 464.801, 0
522.901, 464.801 to 581.001, 6
639.101, 581.001 to 697.201, 2
755.301, 697.201 to 813.401, 6
871.501, 813.401 to 929.601, 1
987.702, 929.601 to 1045.802, 5
1103.902, 1045.802 to 1162.002, 11
1220.102, 1162.002 to 1278.202, 6
1336.302, 1278.202 to 1394.402, 5
1452.502, 1394.402 to 1510.602, 5
1568.702, 1510.602 to 1626.803, 6
1684.903, 1626.803 to 1743.003, 3
1801.103, 1743.003 to 1859.203, 2
1917.303, 1859.203 to 1975.403, 4
2033.503, 1975.403 to 2091.603, 0
2149.703, 2091.603 to 2207.803, 2
2265.904, 2207.803 to 2324.004, 2
2382.104, 2324.004 to 2440.204, 3
2498.304, 2440.204 to 2556.404, 0
2614.504, 2556.404 to 2672.604, 1
2730.704, 2672.604 to 2788.804, 1
2846.904, 2788.804 to 2905.005, 3
2963.105, 2905.005 to 3021.205, 0
3079.305, 3021.205 to 3137.405, 1
3195.505, 3137.405 to 3253.605, 0
3311.705, 3253.605 to 3369.805, 0
3427.905, 3369.805 to 3486.005, 0
3544.106, 3486.005 to 3602.206, 0
3660.306, 3602.206 to 3718.406, 0
3776.506, 3718.406 to 3834.606, 0
3892.706, 3834.606 to 3950.806, 0
4008.906, 3950.806 to 4067.006, 0
4125.106, 4067.006 to 4183.206, 0
4241.307, 4183.206 to 4299.407, 1
4357.507, 4299.407 to 4415.607, 1
4473.707, 4415.607 to 4531.807, 0
4589.907, 4531.807 to 4648.007, 0
4706.107, 4648.007 to 4764.207, 0
4822.307, 4764.207 to 4880.408, 0
4938.508, 4880.408 to 4996.608, 0
5054.708, 4996.608 to 5112.808, 0
5170.908, 5112.808 to 5229.008, 0
5287.108, 5229.008 to 5345.208, 0
5403.308, 5345.208 to 5461.408, 0
5519.509, 5461.408 to 5577.609, 0
5635.709, 5577.609 to 5693.809, 0
5751.909, 5693.809 to 5810.009, 3


Plate, 2
Well, 4
Count, 56
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
45.642, 0.000 to 91.283, 0
136.925, 91.283 to 182.566, 0
228.208, 182.566 to 273.849, 0
319.491, 273.849 to 365.132, 0
410.774, 365.132 to 456.415, 0
502.057, 456.415 to 547.698, 2
593.340, 547.698 to 638.982, 3
684.623, 638.982 to 730.265, 2
775.906, 730.265 to 821.548, 0
867.189, 821.548 to 912.831, 2
958.472, 912.831 to 1004.114, 2
1049.755, 1004.114 to 1095.397, 5
1141.038, 1095.397 to 1186.680, 4
1232.322, 1186.680 to 1277.963, 1
1323.605, 1277.963 to 1369.246, 2
1414.888, 1369.246 to 1460.529, 2
1506.171, 1460.529 to 1551.812, 2
1597.454, 1551.812 to 1643.095, 5
1688.737, 1643.095 to 1734.378, 0
1780.020, 1734.378 to 1825.662, 3
1871.303, 1825.662 to 1916.945, 0
1962.586, 1916.945 to 2008.228, 0
2053.869, 2008.228 to 2099.511, 1
2145.152, 2099.511 to 2190.794, 0
2236.435, 2190.794 to 2282.077, 0
2327.718, 2282.077 to 2373.360, 3
2419.001, 2373.360 to 2464.643, 4
2510.285, 2464.643 to 2555.926, 1
2601.568, 2555.926 to 2647.209, 0
2692.851, 2647.209 to 2738.492, 1
2784.134, 2738.492 to 2829.775, 1
2875.417, 2829.775 to 2921.058, 2
2966.700, 2921.058 to 3012.341, 1
3057.983, 3012.341 to 3103.625, 1
3149.266, 3103.625 to 3194.908, 2
3240.549, 3194.908 to 3286.191, 1
3331.832, 3286.191 to 3377.474, 1
3423.115, 3377.474 to 3468.757, 0
3514.398, 3468.757 to 3560.040, 1
3605.681, 3560.040 to 3651.323, 0
3696.965, 3651.323 to 3742.606, 0
3788.248, 3742.606 to 3833.889, 0
3879.531, 3833.889 to 3925.172, 0
3970.814, 3925.172 to 4016.455, 0
4062.097, 4016.455 to 4107.738, 0
4153.380, 4107.738 to 4199.021, 0
4244.663, 4199.021 to 4290.305, 0
4335.946, 4290.305 to 4381.588, 0
4427.229, 4381.588 to 4472.871, 0
4518.512, 4472.871 to 4564.154, 1


Plate, 2
Well, 5
Count, 25
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
51.250, 0.000 to 102.499, 0
153.749, 102.499 to 204.998, 0
256.248, 204.998 to 307.497, 0
358.747, 307.497 to 409.997, 0
461.246, 409.997 to 512.496, 0
563.745, 512.496 to 614.995, 2
666.244, 614.995 to 717.494, 0
768.743, 717.494 to 819.993, 2
871.243, 819.993 to 922.492, 0
973.742, 922.492 to 1024.991, 0
1076.241, 1024.991 to 1127.490, 0
1178.740, 1127.490 to 1229.990, 0
1281.239, 1229.990 to 1332.489, 0
1383.738, 1332.489 to 1434.988, 0
1486.237, 1434.988 to 1537.487, 0
1588.737, 1537.487 to 1639.986, 0
1691.236, 1639.986 to 1742.485, 0
1793.735, 1742.485 to 1844.984, 2
1896.234, 1844.984 to 1947.484, 0
1998.733, 1947.484 to 2049.983, 0
2101.232, 2049.983 to 2152.482, 1
2203.731, 2152.482 to 2254.981, 0
2306.230, 2254.981 to 2357.480, 3
2408.730, 2357.480 to 2459.979, 0
2511.229, 2459.979 to 2562.478, 0
2613.728, 2562.478 to 2664.977, 2
2716.227, 2664.977 to 2767.477, 2
2818.726, 2767.477 to 2869.976, 2
2921.225, 2869.976 to 2972.475, 0
3023.724, 2972.475 to 3074.974, 0
3126.224, 3074.974 to 3177.473, 0
3228.723, 3177.473 to 3279.972, 1
3331.222, 3279.972 to 3382.471, 0
3433.721, 3382.471 to 3484.971, 0
3536.220, 3484.971 to 3587.470, 0
3638.719, 3587.470 to 3689.969, 0
3741.218, 3689.969 to 3792.468, 0
3843.717, 3792.468 to 3894.967, 0
3946.217, 3894.967 to 3997.466, 0
4048.716, 3997.466 to 4099.965, 2
4151.215, 4099.965 to 4202.464, 0
4253.714, 4202.464 to 4304.964, 2
4356.213, 4304.964 to 4407.463, 0
4458.712, 4407.463 to 4509.962, 0
4561.211, 4509.962 to 4612.461, 0
4663.711, 4612.461 to 4714.960, 0
4766.210, 4714.960 to 4817.459, 0
4868.709, 4817.459 to 4919.958, 1
4971.208, 4919.958 to 5022.457, 1
5073.707, 5022.457 to 5124.957, 2


Plate, 2
Well, 6
Count, 209
CHARM Settings 1:		PEO4_300.charm

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
33.269, 0.000 to 66.537, 0
99.806, 66.537 to 133.075, 0
166.344, 133.075 to 199.612, 0
232.881, 199.612 to 266.150, 0
299.418, 266.150 to 332.687, 2
365.956, 332.687 to 399.225, 4
432.493, 399.225 to 465.762, 4
499.031, 465.762 to 532.300, 6
565.568, 532.300 to 598.837, 20
632.106, 598.837 to 665.374, 11
698.643, 665.374 to 731.912, 28
765.181, 731.912 to 798.449, 19
831.718, 798.449 to 864.987, 20
898.255, 864.987 to 931.524, 20
964.793, 931.524 to 998.062, 8
