,Plate,Experiment Title,Treatment,Well,Label,Cells Plated,Mask Area (mm^2),Mask Area Total Density (OD),Count,Diameter Average (um),Diameter StdDev,Area Average (um^2),Area StdDev,Area Total (um^2),Density Average (OD),Density StdDev,Density Total (OD),Volume Average (OD*um^2),Volume StdDev,Volume Total (OD*um^2),Volume 2 Average (4/3PIr^3),Volume 2 StdDev,Volume 2  Total (4/3PIr^3),Nearest Neighbour Average (um),Nearest Neighbour StdDev,Read-date,Read-time,Plate Type,Resolution Setting,CHARM Settings File,Mask Settings File,Image File,Drug,Cell_line,Experimenter,PE,SF
10,2,PEO1 TX,4.0,5,B02,750,941.8059312323173,13681.393157510543,10,289.3388671875,53.24236297607422,67977.5625,23948.20703125,679775.6285019619,0.13109546899795532,0.01305606309324503,1.3109547597955502,8908.2197265625,3263.289794921875,89082.19306225298,13961024,6987048.5,139610241.48114282,4731.15478515625,4764.8232421875,2020-07-02,18:27:10,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_18-15\Plate2\Plate2.ics,Rucaparib,PEO1,TX,0.23633333333333334,0.056417489421720736
11,2,PEO1 TX,0.0,6,B03,750,941.8059312323173,14826.42448871217,198,385.11932373046875,113.55970764160156,126616.15625,90518.453125,25069999.079832334,0.1675339788198471,0.06006605550646782,33.17172926870594,21303.125,16522.669921875,4218018.8891580375,39052620,58411200.0,7732418600.620161,1161.8739013671875,667.8307495117188,2020-07-02,18:27:10,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_18-15\Plate2\Plate2.ics,Rucaparib,PEO1,TX,0.23633333333333334,1.1170662905500706
12,3,PEO1 TX,0.0,1,A01,750,941.8059312323173,14193.84383756639,175,413.6697082519531,146.2430419921875,151196.71875,131047.828125,26459427.001093946,0.1606379598379135,0.046591222286224365,28.111643845822453,27472.171875,36824.55078125,4807630.185110635,53945532,94400352.0,9440468036.404093,1156.4459228515625,601.8726196289062,2020-07-02,18:27:10,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_18-15\Plate3\Plate3.ics,Olaparib,PEO1,TX,0.23633333333333334,0.9873060648801129
13,3,PEO1 TX,0.0078125,2,A02,750,941.8059312323173,12487.782737986494,177,428.3492431640625,142.3328857421875,160018.375,114237.3515625,28323251.41502772,0.1432843655347824,0.0362810343503952,25.361331945278682,25307.4296875,24364.880859375,4479415.185803218,56307620,65740840.0,9966448502.12958,1187.419189453125,601.3092651367188,2020-07-02,18:27:10,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_18-15\Plate3\Plate3.ics,Olaparib,PEO1,TX,0.23633333333333334,0.998589562764457
14,3,PEO1 TX,0.015625,3,A03,750,941.8059312323173,9553.896866038345,148,390.90008544921875,125.307373046875,132343.375,98084.734375,19586819.961587656,0.11861127614974976,0.03718983754515648,17.55446853083734,17794.26171875,20191.25,2633550.615400839,42513344,54984996.0,6291974967.956323,1294.0054931640625,740.2113037109375,2020-07-02,18:27:10,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_18-15\Plate3\Plate3.ics,Olaparib,PEO1,TX,0.23633333333333334,0.8349788434414669
15,3,PEO1 TX,0.03125,4,B01,750,941.8059312323173,14406.886880445523,129,402.213134765625,149.69422912597656,144657.609375,155044.765625,18660830.634679046,0.159542515873909,0.04164665564894676,20.580985287658194,24428.677734375,27665.31640625,3151299.4291071575,53383516,134822992.0,6886473584.105024,1345.60107421875,813.5818481445312,2020-07-02,18:27:10,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_18-15\Plate3\Plate3.ics,Olaparib,PEO1,TX,0.23633333333333334,0.7277856135401974
16,3,PEO1 TX,0.0625,5,B02,750,941.8059312323173,12560.51943328135,126,389.0346374511719,120.54972076416016,130281.9921875,86931.4296875,16415531.428314509,0.13822148740291595,0.032160405069589615,17.415906643583824,19419.9296875,17596.099609375,2446911.2584121176,40631212,44865280.0,5119532746.779929,1401.2259521484375,743.3927612304688,2020-07-02,18:27:10,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_18-15\Plate3\Plate3.ics,Olaparib,PEO1,TX,0.23633333333333334,0.7108603667136812
17,3,PEO1 TX,0.125,6,B03,750,941.8059312323173,9489.1627953101,60,356.7839660644531,95.42498016357422,107128.875,61831.85546875,6427732.309233603,0.1122809424996376,0.03559553250670433,6.736856500683926,12500.587890625,9713.8349609375,750035.2497860284,29340988,28207700.0,1760459305.00364,1786.81298828125,1059.1256103515625,2020-07-02,18:27:10,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_18-15\Plate3\Plate3.ics,Olaparib,PEO1,TX,0.23633333333333334,0.3385049365303244
18,4,PEO1 TX,0.25,1,A01,750,941.8059312323173,11806.21607088768,63,382.51031494140625,143.28607177734375,131039.78125,110074.3515625,8255506.268758782,0.12716564536094666,0.02870887890458107,8.01143556864627,18281.134765625,19871.490234375,1151711.4701044422,43704048,60707812.0,2753355110.4597564,2095.634033203125,1137.4052734375,2020-07-02,18:27:10,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_18-15\Plate4\Plate4.ics,Olaparib,PEO1,TX,0.23633333333333334,0.3554301833568406
19,4,PEO1 TX,0.5,2,A02,750,941.8059312323173,13538.753764837484,29,368.7552795410156,124.9857406616211,119067.8359375,82746.1953125,3452967.321472997,0.14013582468032837,0.03367018327116966,4.063938991491814,18910.91796875,18486.505859375,548416.6383839607,36045988,38424660.0,1045333629.227433,2410.840576171875,1713.5682373046875,2020-07-02,18:27:10,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_18-15\Plate4\Plate4.ics,Olaparib,PEO1,TX,0.23633333333333334,0.16361071932299012
20,4,PEO1 TX,1.0,3,A03,750,941.8059312323173,14249.239312138105,15,333.18548583984375,119.61243438720703,98425.8671875,79951.4765625,1476388.0380439933,0.1439725011587143,0.022714773193001747,2.159587564222102,14419.1337890625,11696.1171875,216287.00979910677,28164278,36941516.0,422464170.55478376,4001.72607421875,2888.36474609375,2020-07-02,18:27:10,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_18-15\Plate4\Plate4.ics,Olaparib,PEO1,TX,0.23633333333333334,0.0846262341325811
21,4,PEO1 TX,2.0,4,B01,750,941.8059312323173,11785.45013499272,6,330.2817077636719,141.74195861816406,101455.2109375,91830.703125,608731.2653151146,0.12925879657268524,0.030450036749243736,0.7755527548372247,15624.958984375,19121.359375,93749.75139452139,30959598,40933644.0,185757584.96383753,6855.7890625,5352.04296875,2020-07-02,18:27:10,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_18-15\Plate4\Plate4.ics,Olaparib,PEO1,TX,0.23633333333333334,0.03385049365303244
22,4,PEO1 TX,4.0,5,B02,750,941.8059312323173,13626.876639394966,9,355.7547607421875,109.3542251586914,108793.1953125,62439.9140625,979138.7541263453,0.130653977394104,0.016871025785803795,1.1758858116265727,14293.3740234375,8590.8466796875,128640.36444161704,30305436,24468144.0,272748932.9652154,4612.1845703125,4096.85595703125,2020-07-02,18:27:10,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_18-15\Plate4\Plate4.ics,Olaparib,PEO1,TX,0.23633333333333334,0.05077574047954866
23,4,PEO1 TX,0.0,6,B03,750,941.8059312323173,14712.494828605226,135,392.3795166015625,108.22810363769531,130120.84375,73840.984375,17566313.894513138,0.16255512833595276,0.03681863844394684,21.944942447239995,22385.359375,16944.857421875,3022023.4981622957,39291568,34840768.0,5304361665.166436,1345.18994140625,688.060791015625,2020-07-02,18:27:10,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_18-15\Plate4\Plate4.ics,Olaparib,PEO1,TX,0.23633333333333334,0.7616361071932299
