Plate, 1
Well, 5
Count, 181

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
1043.637, 855438.089, 0.235, 201266.400, 595177733.874, 610.540, 5842.000, 12107.333
855.106, 574287.436, 0.280, 160697.483, 327384242.655, 915.810, 7027.333, 25908.000
852.034, 570169.677, 0.270, 153896.665, 323869443.680, 990.998, 8890.000, 7789.333
971.783, 741699.927, 0.252, 187194.242, 480514120.252, 508.000, 6688.667, 27686.000
1018.845, 815278.464, 0.185, 150723.205, 553761497.249, 644.802, 30141.333, 11938.000
576.731, 261237.866, 0.353, 92270.669, 100442610.768, 535.479, 29464.000, 8720.667
545.865, 234024.015, 0.326, 76196.621, 85163684.006, 1019.522, 24722.667, 29887.333
666.897, 349307.396, 0.247, 86126.429, 155301436.189, 535.479, 30903.333, 23283.333
828.630, 539276.209, 0.259, 139409.397, 297906989.029, 846.667, 10075.333, 30141.333
643.571, 325299.196, 0.218, 71006.433, 139568781.142, 1874.177, 20743.333, 10075.333
729.931, 418460.131, 0.185, 77428.292, 203631485.776, 1019.522, 28363.333, 8720.667
883.215, 612664.955, 0.207, 126879.572, 360743370.587, 598.684, 7450.667, 27855.333
919.882, 664590.758, 0.194, 128798.239, 407563465.479, 644.802, 4741.333, 25738.667
1031.438, 835557.117, 0.190, 158410.823, 574550245.362, 508.000, 6688.667, 27178.000
740.725, 430927.241, 0.202, 86855.798, 212799068.664, 1809.967, 32004.000, 15240.000
800.936, 503831.454, 0.173, 87264.505, 269024427.121, 1019.522, 28448.000, 28109.333
430.573, 145607.196, 0.277, 40369.744, 41796321.144, 1070.958, 7281.333, 10329.333
1055.758, 875424.198, 0.186, 162395.889, 616157332.029, 610.540, 28702.000, 7366.000
618.811, 300750.255, 0.162, 48794.558, 124071721.240, 987.375, 29718.000, 6942.667
628.909, 310645.838, 0.209, 64998.612, 130245314.734, 871.697, 6265.333, 26416.000
