Plate, 3
Well, 1
Count, 220
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
16.197, 0.000 to 32.394, 0
48.591, 32.394 to 64.788, 0
80.985, 64.788 to 97.182, 0
113.380, 97.182 to 129.577, 0
145.774, 129.577 to 161.971, 0
178.168, 161.971 to 194.365, 0
210.562, 194.365 to 226.759, 0
242.956, 226.759 to 259.153, 1
275.350, 259.153 to 291.547, 1
307.745, 291.547 to 323.942, 5
340.139, 323.942 to 356.336, 6
372.533, 356.336 to 388.730, 6
404.927, 388.730 to 421.124, 2
437.321, 421.124 to 453.518, 10
469.715, 453.518 to 485.912, 20
502.109, 485.912 to 518.307, 20
534.504, 518.307 to 550.701, 22
566.898, 550.701 to 583.095, 11
599.292, 583.095 to 615.489, 11
631.686, 615.489 to 647.883, 7
664.080, 647.883 to 680.277, 14
696.474, 680.277 to 712.672, 9
728.869, 712.672 to 745.066, 7
761.263, 745.066 to 777.460, 4
793.657, 777.460 to 809.854, 3
826.051, 809.854 to 842.248, 7
858.445, 842.248 to 874.642, 5
890.839, 874.642 to 907.036, 5
923.234, 907.036 to 939.431, 1
955.628, 939.431 to 971.825, 4
988.022, 971.825 to 1004.219, 4
1020.416, 1004.219 to 1036.613, 4
1052.810, 1036.613 to 1069.007, 3
1085.204, 1069.007 to 1101.401, 1
1117.599, 1101.401 to 1133.796, 5
1149.993, 1133.796 to 1166.190, 7
1182.387, 1166.190 to 1198.584, 2
1214.781, 1198.584 to 1230.978, 2
1247.175, 1230.978 to 1263.372, 1
1279.569, 1263.372 to 1295.766, 0
1311.963, 1295.766 to 1328.161, 1
1344.358, 1328.161 to 1360.555, 1
1376.752, 1360.555 to 1392.949, 0
1409.146, 1392.949 to 1425.343, 0
1441.540, 1425.343 to 1457.737, 1
1473.934, 1457.737 to 1490.131, 2
1506.328, 1490.131 to 1522.526, 2
1538.723, 1522.526 to 1554.920, 1
1571.117, 1554.920 to 1587.314, 0
1603.511, 1587.314 to 1619.708, 2


Plate, 3
Well, 2
Count, 244
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Diameter (um), Range, frequency
18.110, 0.000 to 36.220, 0
54.330, 36.220 to 72.440, 0
90.550, 72.440 to 108.660, 0
126.770, 108.660 to 144.880, 0
162.990, 144.880 to 181.100, 0
199.209, 181.100 to 217.319, 0
235.429, 217.319 to 253.539, 3
271.649, 253.539 to 289.759, 1
307.869, 289.759 to 325.979, 1
344.089, 325.979 to 362.199, 6
380.309, 362.199 to 398.419, 14
416.529, 398.419 to 434.639, 12
452.749, 434.639 to 470.859, 11
488.969, 470.859 to 507.079, 13
525.189, 507.079 to 543.299, 28
561.409, 543.299 to 579.518, 11
597.628, 579.518 to 615.738, 13
633.848, 615.738 to 651.958, 11
670.068, 651.958 to 688.178, 13
706.288, 688.178 to 724.398, 10
742.508, 724.398 to 760.618, 11
778.728, 760.618 to 796.838, 7
814.948, 796.838 to 833.058, 8
851.168, 833.058 to 869.278, 10
887.388, 869.278 to 905.498, 10
923.608, 905.498 to 941.718, 10
959.828, 941.718 to 977.937, 5
996.047, 977.937 to 1014.157, 5
1032.267, 1014.157 to 1050.377, 2
1068.487, 1050.377 to 1086.597, 4
1104.707, 1086.597 to 1122.817, 3
1140.927, 1122.817 to 1159.037, 3
