Plate, 3
Well, 4
Count, 186

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
1060.101, 882641.695, 0.236, 208292.148, 623792945.100, 1016.000, 21674.667, 4233.333
667.544, 349985.544, 0.269, 94224.084, 155753910.960, 598.684, 24045.333, 5334.000
652.474, 334361.224, 0.341, 113948.705, 145441270.609, 1100.667, 22267.333, 32850.667
752.260, 444453.393, 0.216, 95971.633, 222896443.564, 780.588, 20658.667, 4233.333
881.762, 610650.680, 0.300, 183114.623, 358965795.254, 965.349, 10668.000, 30734.000
705.370, 390772.497, 0.198, 77463.333, 183759493.432, 965.349, 25569.333, 26162.000
643.391, 325117.356, 0.255, 82824.777, 139451770.065, 535.479, 9652.000, 7112.000
558.755, 245207.007, 0.320, 78549.271, 91340443.137, 682.604, 31326.667, 13716.000
706.778, 392334.214, 0.167, 65664.067, 184862181.906, 915.810, 30310.667, 25992.667
704.292, 389579.183, 0.186, 72541.453, 182918408.749, 1030.014, 4402.667, 19304.000
810.939, 516495.597, 0.222, 114900.671, 279231066.542, 833.870, 27601.333, 7789.333
723.464, 411077.716, 0.286, 117750.474, 198266665.791, 798.744, 29379.333, 25908.000
528.613, 219465.090, 0.283, 62183.699, 77341389.933, 682.604, 9482.667, 29210.000
517.511, 210343.616, 0.219, 46135.281, 72570113.973, 850.889, 19558.000, 33951.333
499.192, 195715.677, 0.268, 52361.026, 65133170.869, 682.604, 6350.000, 24468.667
650.217, 332052.269, 0.193, 64057.389, 143937341.892, 682.604, 26754.667, 7789.333
727.728, 415937.324, 0.205, 85359.577, 201792787.869, 762.000, 11430.000, 31580.667
696.354, 380846.747, 0.142, 53948.440, 176802815.266, 766.689, 28194.000, 6096.000
527.598, 218623.215, 0.200, 43780.201, 76896790.536, 915.810, 7450.667, 15324.667
565.230, 250922.530, 0.211, 53039.714, 94552559.212, 1129.594, 21336.000, 5503.333
532.975, 223102.017, 0.239, 53210.112, 79271859.662, 1151.591, 9652.000, 10583.333
549.750, 237366.578, 0.311, 73771.115, 86994771.648, 900.019, 6265.333, 25738.667
498.066, 194833.342, 0.201, 39181.322, 64693212.950, 1378.273, 26924.000, 20658.667
451.945, 160420.779, 0.237, 38065.557, 48334222.105, 515.007, 5672.667, 24299.333
376.574, 111375.729, 0.270, 30122.020, 27960803.090, 592.667, 32596.667, 18034.000
536.954, 226445.843, 0.184, 41560.703, 81060696.221, 863.434, 11599.333, 8551.333
601.313, 283982.155, 0.157, 44460.353, 113841439.076, 766.689, 19134.667, 4995.333
443.099, 154202.591, 0.223, 34343.531, 45551355.766, 965.349, 8805.333, 15578.667
500.421, 196680.157, 0.185, 36306.676, 65615224.835, 698.179, 31919.333, 19219.333
703.050, 388205.744, 0.152, 58858.781, 181951959.338, 798.744, 29802.667, 25230.667
554.664, 241629.826, 0.240, 58069.331, 89348982.731, 1113.616, 11260.667, 32681.333
522.027, 214030.338, 0.213, 45621.992, 74486369.502, 900.019, 6942.667, 25146.000
498.993, 195559.386, 0.244, 47734.469, 65055167.025, 682.604, 8382.000, 8551.333
467.258, 171475.924, 0.190, 32606.891, 53415651.041, 728.330, 10668.000, 7281.333
568.427, 253769.798, 0.239, 60574.337, 96166475.916, 766.689, 19050.000, 5757.333
511.271, 205301.555, 0.204, 41817.620, 69976490.868, 661.268, 12192.000, 31580.667
460.098, 166261.382, 0.190, 31515.592, 50997733.871, 1581.704, 6096.000, 22775.333
512.161, 206016.621, 0.169, 34724.340, 70342401.482, 1617.554, 9228.667, 17695.333
479.843, 180837.344, 0.235, 42498.832, 57849016.457, 478.947, 17949.333, 4826.000
421.176, 139321.293, 0.197, 27436.928, 39119207.348, 493.687, 25654.000, 30818.667
700.004, 384849.811, 0.102, 39242.553, 179597677.480, 661.268, 18372.667, 5334.000
396.564, 123514.341, 0.212, 26131.134, 32654262.294, 455.944, 9821.333, 29887.333
464.768, 169653.352, 0.167, 28332.788, 52566306.986, 378.641, 26839.333, 30141.333
425.259, 142035.236, 0.214, 30326.176, 40267803.907, 378.641, 27178.000, 30310.667
435.399, 148889.499, 0.192, 28618.275, 43217525.999, 1151.591, 30141.333, 9059.333
402.081, 126974.415, 0.218, 27666.824, 34035969.782, 616.383, 29464.000, 9990.667
739.945, 430019.902, 0.156, 67073.974, 212127334.043, 661.268, 19388.667, 3979.333
421.200, 139336.811, 0.192, 26786.744, 39125743.106, 478.947, 18288.000, 4487.333
486.094, 185579.574, 0.155, 28764.941, 60139395.668, 535.479, 15409.333, 4741.333
428.206, 144010.646, 0.149, 21446.994, 41110778.321, 535.479, 15240.000, 4233.333
418.285, 137414.955, 0.230, 31612.273, 38319055.766, 1103.918, 22521.333, 6011.333
702.610, 387719.790, 0.134, 52013.568, 181610416.270, 431.717, 24807.333, 31072.667
436.338, 149532.884, 0.120, 17969.527, 43497957.571, 455.944, 24976.667, 30649.333
500.421, 196680.157, 0.149, 29239.874, 65615224.835, 682.604, 31665.333, 13123.333
532.975, 223102.017, 0.182, 40586.896, 79271859.662, 1033.488, 7704.667, 27516.667
481.942, 182422.677, 0.161, 29460.280, 58611392.297, 431.717, 31411.333, 22098.000
433.352, 147493.136, 0.151, 22205.237, 42610979.337, 915.810, 30564.667, 13208.000
