Plate, 4
Well, 1
Count, 226
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Density (OD), Range, frequency
0.005, 0.000 to 0.010, 0
0.015, 0.010 to 0.020, 0
0.024, 0.020 to 0.029, 0
0.034, 0.029 to 0.039, 0
0.044, 0.039 to 0.049, 0
0.054, 0.049 to 0.059, 0
0.064, 0.059 to 0.069, 0
0.073, 0.069 to 0.078, 0
0.083, 0.078 to 0.088, 0
0.093, 0.088 to 0.098, 0
0.103, 0.098 to 0.108, 2
0.113, 0.108 to 0.118, 3
0.122, 0.118 to 0.127, 13
0.132, 0.127 to 0.137, 37
0.142, 0.137 to 0.147, 43
0.152, 0.147 to 0.157, 25
0.162, 0.157 to 0.167, 23
0.171, 0.167 to 0.176, 25
0.181, 0.176 to 0.186, 18
0.191, 0.186 to 0.196, 8
0.201, 0.196 to 0.206, 3
0.211, 0.206 to 0.216, 2
0.220, 0.216 to 0.225, 5
0.230, 0.225 to 0.235, 2
0.240, 0.235 to 0.245, 2
0.250, 0.245 to 0.255, 2
0.260, 0.255 to 0.265, 1
0.269, 0.265 to 0.274, 2
0.279, 0.274 to 0.284, 0
0.289, 0.284 to 0.294, 2
0.299, 0.294 to 0.304, 1
0.309, 0.304 to 0.314, 1
0.318, 0.314 to 0.323, 0
0.328, 0.323 to 0.333, 0
0.338, 0.333 to 0.343, 1
0.348, 0.343 to 0.353, 0
0.358, 0.353 to 0.363, 2
0.367, 0.363 to 0.372, 0
0.377, 0.372 to 0.382, 1
0.387, 0.382 to 0.392, 0
0.397, 0.392 to 0.402, 0
0.407, 0.402 to 0.412, 0
0.416, 0.412 to 0.421, 1
0.426, 0.421 to 0.431, 0
0.436, 0.431 to 0.441, 0
0.446, 0.441 to 0.451, 0
0.456, 0.451 to 0.461, 0
0.465, 0.461 to 0.470, 0
0.475, 0.470 to 0.480, 0
0.485, 0.480 to 0.490, 1


Plate, 4
Well, 2
Count, 198
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Density (OD), Range, frequency
0.003, 0.000 to 0.006, 0
0.009, 0.006 to 0.012, 0
0.015, 0.012 to 0.018, 0
0.020, 0.018 to 0.023, 0
0.026, 0.023 to 0.029, 0
0.032, 0.029 to 0.035, 0
0.038, 0.035 to 0.041, 0
0.044, 0.041 to 0.047, 0
0.050, 0.047 to 0.053, 0
0.055, 0.053 to 0.058, 0
0.061, 0.058 to 0.064, 0
0.067, 0.064 to 0.070, 0
0.073, 0.070 to 0.076, 0
0.079, 0.076 to 0.082, 0
0.085, 0.082 to 0.088, 0
0.090, 0.088 to 0.093, 0
0.096, 0.093 to 0.099, 0
0.102, 0.099 to 0.105, 0
0.108, 0.105 to 0.111, 0
0.114, 0.111 to 0.117, 1
0.120, 0.117 to 0.123, 1
0.125, 0.123 to 0.128, 3
0.131, 0.128 to 0.134, 7
0.137, 0.134 to 0.140, 13
0.143, 0.140 to 0.146, 18
0.149, 0.146 to 0.152, 12
0.155, 0.152 to 0.158, 25
0.161, 0.158 to 0.163, 16
0.166, 0.163 to 0.169, 24
0.172, 0.169 to 0.175, 13
0.178, 0.175 to 0.181, 16
0.184, 0.181 to 0.187, 10
0.190, 0.187 to 0.193, 12
0.196, 0.193 to 0.198, 4
0.201, 0.198 to 0.204, 7
0.207, 0.204 to 0.210, 6
0.213, 0.210 to 0.216, 1
0.219, 0.216 to 0.222, 0
0.225, 0.222 to 0.228, 2
0.231, 0.228 to 0.233, 1
0.236, 0.233 to 0.239, 1
0.242, 0.239 to 0.245, 0
0.248, 0.245 to 0.251, 1
0.254, 0.251 to 0.257, 0
0.260, 0.257 to 0.263, 0
0.266, 0.263 to 0.269, 1
0.271, 0.269 to 0.274, 0
0.277, 0.274 to 0.280, 1
0.283, 0.280 to 0.286, 1
0.289, 0.286 to 0.292, 1


Plate, 4
Well, 3
Count, 104
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Density (OD), Range, frequency
0.003, 0.000 to 0.006, 0
0.009, 0.006 to 0.012, 0
0.015, 0.012 to 0.018, 0
0.021, 0.018 to 0.024, 0
0.027, 0.024 to 0.030, 0
0.033, 0.030 to 0.036, 0
0.039, 0.036 to 0.042, 0
0.045, 0.042 to 0.048, 0
0.051, 0.048 to 0.054, 0
0.057, 0.054 to 0.060, 0
0.063, 0.060 to 0.066, 0
0.069, 0.066 to 0.072, 0
0.075, 0.072 to 0.078, 0
0.081, 0.078 to 0.084, 0
0.087, 0.084 to 0.090, 0
0.093, 0.090 to 0.096, 0
0.099, 0.096 to 0.102, 0
0.105, 0.102 to 0.108, 0
0.111, 0.108 to 0.114, 0
0.117, 0.114 to 0.120, 0
0.123, 0.120 to 0.126, 0
0.128, 0.126 to 0.131, 0
0.134, 0.131 to 0.137, 6
0.140, 0.137 to 0.143, 9
0.146, 0.143 to 0.149, 7
0.152, 0.149 to 0.155, 12
0.158, 0.155 to 0.161, 16
0.164, 0.161 to 0.167, 12
0.170, 0.167 to 0.173, 13
0.176, 0.173 to 0.179, 6
0.182, 0.179 to 0.185, 5
0.188, 0.185 to 0.191, 5
0.194, 0.191 to 0.197, 3
0.200, 0.197 to 0.203, 1
0.206, 0.203 to 0.209, 0
0.212, 0.209 to 0.215, 0
0.218, 0.215 to 0.221, 1
0.224, 0.221 to 0.227, 1
0.230, 0.227 to 0.233, 0
0.236, 0.233 to 0.239, 0
0.242, 0.239 to 0.245, 1
0.248, 0.245 to 0.251, 1
0.254, 0.251 to 0.257, 0
0.260, 0.257 to 0.263, 2
0.266, 0.263 to 0.269, 0
0.272, 0.269 to 0.275, 0
0.278, 0.275 to 0.281, 0
0.284, 0.281 to 0.287, 2
0.290, 0.287 to 0.293, 0
0.296, 0.293 to 0.299, 1


Plate, 4
Well, 4
Count, 44
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Density (OD), Range, frequency
0.003, 0.000 to 0.005, 0
0.008, 0.005 to 0.011, 0
0.014, 0.011 to 0.016, 0
0.019, 0.016 to 0.022, 0
0.025, 0.022 to 0.027, 0
0.030, 0.027 to 0.033, 0
0.035, 0.033 to 0.038, 0
0.041, 0.038 to 0.044, 0
0.046, 0.044 to 0.049, 0
0.052, 0.049 to 0.055, 0
0.057, 0.055 to 0.060, 0
0.063, 0.060 to 0.065, 0
0.068, 0.065 to 0.071, 0
0.074, 0.071 to 0.076, 0
0.079, 0.076 to 0.082, 0
0.085, 0.082 to 0.087, 0
0.090, 0.087 to 0.093, 0
0.095, 0.093 to 0.098, 0
0.101, 0.098 to 0.104, 0
0.106, 0.104 to 0.109, 0
0.112, 0.109 to 0.115, 0
0.117, 0.115 to 0.120, 0
0.123, 0.120 to 0.126, 2
0.128, 0.126 to 0.131, 7
0.134, 0.131 to 0.136, 4
0.139, 0.136 to 0.142, 6
0.145, 0.142 to 0.147, 4
0.150, 0.147 to 0.153, 2
0.156, 0.153 to 0.158, 6
0.161, 0.158 to 0.164, 4
0.166, 0.164 to 0.169, 0
0.172, 0.169 to 0.175, 3
0.177, 0.175 to 0.180, 1
0.183, 0.180 to 0.186, 1
0.188, 0.186 to 0.191, 0
0.194, 0.191 to 0.196, 1
0.199, 0.196 to 0.202, 1
0.205, 0.202 to 0.207, 0
0.210, 0.207 to 0.213, 0
0.216, 0.213 to 0.218, 0
0.221, 0.218 to 0.224, 0
0.226, 0.224 to 0.229, 0
0.232, 0.229 to 0.235, 1
0.237, 0.235 to 0.240, 0
0.243, 0.240 to 0.246, 0
0.248, 0.246 to 0.251, 0
0.254, 0.251 to 0.256, 0
0.259, 0.256 to 0.262, 0
0.265, 0.262 to 0.267, 0
0.270, 0.267 to 0.273, 1


Plate, 4
Well, 5
Count, 20
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Density (OD), Range, frequency
0.003, 0.000 to 0.005, 0
0.008, 0.005 to 0.010, 0
0.013, 0.010 to 0.015, 0
0.018, 0.015 to 0.020, 0
0.023, 0.020 to 0.025, 0
0.028, 0.025 to 0.031, 0
0.033, 0.031 to 0.036, 0
0.038, 0.036 to 0.041, 0
0.043, 0.041 to 0.046, 0
0.048, 0.046 to 0.051, 0
0.053, 0.051 to 0.056, 0
0.059, 0.056 to 0.061, 0
0.064, 0.061 to 0.066, 0
0.069, 0.066 to 0.071, 0
0.074, 0.071 to 0.076, 0
0.079, 0.076 to 0.081, 0
0.084, 0.081 to 0.087, 0
0.089, 0.087 to 0.092, 0
0.094, 0.092 to 0.097, 0
0.099, 0.097 to 0.102, 0
0.104, 0.102 to 0.107, 0
0.109, 0.107 to 0.112, 0
0.115, 0.112 to 0.117, 0
0.120, 0.117 to 0.122, 0
0.125, 0.122 to 0.127, 0
0.130, 0.127 to 0.132, 0
0.135, 0.132 to 0.137, 1
0.140, 0.137 to 0.143, 1
0.145, 0.143 to 0.148, 2
0.150, 0.148 to 0.153, 3
0.155, 0.153 to 0.158, 1
0.160, 0.158 to 0.163, 2
0.165, 0.163 to 0.168, 2
0.171, 0.168 to 0.173, 3
0.176, 0.173 to 0.178, 0
0.181, 0.178 to 0.183, 1
0.186, 0.183 to 0.188, 1
0.191, 0.188 to 0.193, 0
0.196, 0.193 to 0.199, 1
0.201, 0.199 to 0.204, 0
0.206, 0.204 to 0.209, 0
0.211, 0.209 to 0.214, 0
0.216, 0.214 to 0.219, 0
0.221, 0.219 to 0.224, 0
0.227, 0.224 to 0.229, 0
0.232, 0.229 to 0.234, 1
0.237, 0.234 to 0.239, 0
0.242, 0.239 to 0.244, 0
0.247, 0.244 to 0.249, 0
0.252, 0.249 to 0.255, 1


Plate, 4
Well, 6
Count, 233
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Density (OD), Range, frequency
0.003, 0.000 to 0.007, 0
0.010, 0.007 to 0.014, 0
0.017, 0.014 to 0.021, 0
0.024, 0.021 to 0.028, 0
0.031, 0.028 to 0.035, 0
0.038, 0.035 to 0.042, 0
0.045, 0.042 to 0.049, 0
0.052, 0.049 to 0.056, 0
0.059, 0.056 to 0.063, 0
0.066, 0.063 to 0.070, 0
0.073, 0.070 to 0.077, 0
0.080, 0.077 to 0.084, 0
0.087, 0.084 to 0.091, 0
0.094, 0.091 to 0.098, 0
0.101, 0.098 to 0.105, 0
0.108, 0.105 to 0.112, 0
0.115, 0.112 to 0.119, 0
0.122, 0.119 to 0.126, 2
0.129, 0.126 to 0.133, 4
0.136, 0.133 to 0.140, 2
0.143, 0.140 to 0.147, 13
0.150, 0.147 to 0.154, 7
0.157, 0.154 to 0.161, 24
0.164, 0.161 to 0.168, 27
0.171, 0.168 to 0.175, 29
0.178, 0.175 to 0.182, 22
0.185, 0.182 to 0.189, 23
0.192, 0.189 to 0.196, 16
0.199, 0.196 to 0.203, 15
0.206, 0.203 to 0.210, 10
0.213, 0.210 to 0.217, 5
0.220, 0.217 to 0.224, 3
0.227, 0.224 to 0.230, 3
0.234, 0.230 to 0.237, 4
0.241, 0.237 to 0.244, 2
0.248, 0.244 to 0.251, 2
0.255, 0.251 to 0.258, 4
0.262, 0.258 to 0.265, 3
0.269, 0.265 to 0.272, 2
0.276, 0.272 to 0.279, 0
0.283, 0.279 to 0.286, 2
0.290, 0.286 to 0.293, 2
0.297, 0.293 to 0.300, 2
0.304, 0.300 to 0.307, 1
0.311, 0.307 to 0.314, 0
0.318, 0.314 to 0.321, 1
0.325, 0.321 to 0.328, 0
0.332, 0.328 to 0.335, 0
0.339, 0.335 to 0.342, 2
0.346, 0.342 to 0.349, 1




ADDITIONAL INFO
Read-date:	01-03-2020
Read-time:	17:20:17
Plate type:	6-Well
Resolution settings:	300 dpi
Mask Settings File:	Falcon 6 wells_mask.mask
Image file: C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_17-11\Plate4\Plate4.ics


