Plate, 4
Well, 4
Count, 44

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
525.694, 217048.040, 0.183, 39693.548, 76067230.442, 1456.660, 23283.333, 3048.000
781.823, 480072.383, 0.150, 71840.013, 250221074.482, 4183.082, 34290.000, 19642.667
559.924, 246234.316, 0.158, 38830.012, 91915058.198, 900.019, 8636.000, 29633.333
568.055, 253437.701, 0.172, 43682.647, 95977764.655, 1419.272, 30480.000, 16679.333
466.805, 171143.456, 0.162, 27711.458, 53260378.527, 3077.258, 5757.333, 9144.000
595.678, 278685.046, 0.147, 40960.461, 110671118.569, 5753.597, 20658.667, 33782.000
545.865, 234024.015, 0.146, 34227.592, 85163684.006, 2864.938, 3810.000, 24045.333
597.981, 280843.679, 0.149, 41961.606, 111959456.400, 2608.228, 15324.667, 2370.667
356.171, 99633.674, 0.175, 17412.464, 23657726.974, 3490.896, 27770.667, 20658.667
452.994, 161166.801, 0.157, 25257.103, 48671774.359, 535.479, 3979.333, 20658.667
518.487, 211137.382, 0.143, 30277.951, 72981283.986, 2608.228, 12784.667, 2963.333
489.407, 188117.822, 0.144, 27129.865, 61377431.912, 957.894, 10498.667, 7620.000
449.969, 159021.471, 0.155, 24648.425, 47703192.978, 798.744, 10160.000, 31411.333
338.022, 89738.737, 0.197, 17666.637, 20222447.983, 1314.380, 11853.333, 32427.333
325.099, 83008.320, 0.169, 14052.273, 17990624.395, 1151.591, 29718.000, 7112.000
355.437, 99223.585, 0.158, 15655.743, 23511815.996, 883.946, 2878.667, 17780.000
530.794, 221279.818, 0.134, 29555.159, 78302658.701, 1084.262, 11176.000, 6773.333
373.841, 109764.724, 0.172, 18837.620, 27356339.592, 5753.597, 25484.667, 30649.333
358.509, 100946.158, 0.159, 16017.977, 24126731.367, 2425.962, 3979.333, 14224.000
667.647, 350093.083, 0.235, 82139.904, 155825703.270, 1151.591, 30818.667, 6773.333
566.542, 252088.906, 0.139, 35080.645, 95212594.530, 2864.938, 4741.333, 26754.667
478.668, 179952.845, 0.130, 23385.628, 57425115.262, 1338.698, 8805.333, 8720.667
391.785, 120555.087, 0.140, 16914.900, 31487784.918, 766.689, 8043.333, 28956.000
267.898, 56367.577, 0.129, 7272.496, 10067180.376, 2700.057, 6011.333, 16002.000
347.135, 94642.567, 0.154, 14589.107, 21902493.848, 2846.110, 6773.333, 19050.000
346.477, 94284.248, 0.141, 13277.497, 21778226.551, 3490.896, 29125.333, 23876.000
518.100, 210822.728, 0.134, 28297.426, 72818200.588, 957.894, 11176.000, 8297.333
626.280, 308053.628, 0.125, 38467.755, 128618456.206, 1456.660, 22098.000, 2201.333
562.371, 248390.486, 0.192, 47791.091, 93124989.556, 2279.720, 20066.000, 1100.667
283.083, 62938.460, 0.163, 10245.981, 11877853.505, 4085.989, 14986.000, 14478.000
369.431, 107190.654, 0.153, 16380.299, 26399711.606, 4085.989, 19050.000, 14901.333
283.083, 62938.460, 0.138, 8680.324, 11877853.505, 4338.702, 21420.667, 10583.333
323.890, 82392.037, 0.140, 11519.708, 17790643.691, 883.946, 2624.667, 16933.333
450.053, 159080.577, 0.273, 43401.750, 47729791.540, 4659.744, 34120.667, 24299.333
478.760, 180021.647, 0.128, 23037.723, 57458051.990, 798.744, 10583.333, 32088.667
377.262, 111783.229, 0.130, 14540.577, 28114397.055, 2425.962, 6096.000, 13038.667
300.092, 70729.258, 0.136, 9636.833, 14150195.943, 6475.755, 21420.667, 21928.667
573.978, 258750.289, 0.124, 32083.383, 99011369.277, 1811.946, 20658.667, 3302.000
442.338, 153673.314, 0.127, 19447.791, 45317034.709, 1338.698, 9228.667, 9990.667
419.605, 138284.011, 0.142, 19597.936, 38683142.764, 535.479, 4148.667, 20150.667
252.742, 50170.262, 0.159, 7955.344, 8453437.649, 3438.134, 22690.667, 6434.667
215.866, 36598.142, 0.129, 4713.975, 5266866.972, 6578.442, 17187.333, 28194.000
300.458, 70901.660, 0.133, 9448.586, 14201964.052, 766.689, 7281.333, 28871.333
485.977, 185490.252, 0.126, 23291.689, 60095981.998, 1419.272, 31834.667, 16256.000



ADDITIONAL INFO
Read-date:	01-03-2020
Read-time:	17:20:17
Plate type:	6-Well
Resolution settings:	300 dpi
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm
Mask Settings File:	Falcon 6 wells_mask.mask
Image file: C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_17-11\Plate4\Plate4.ics
